N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
5,2,1,2,0,5,0,1,2,3,0,60000.0,check,0.75,0,20,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,2900,20,0.14128398895263672,False,20,5,20180806120201421,Early,1,13,0,13,5,1,13,KH 5D,michael5,40,20,3220,3060.0,2900,any_called,,SB,B,0,0,0.20757169312162665,,0.40556834853850204,0.28706308943517306,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.196
5,0,0,0,0,3,0,0,0,3,0,78,check,0.75,0,0,0,2,4C 3S 6D,0,2,4,0,1,6,6,3,1,4,0,9,0,0,0,0,13,5,18,0,2880,0,0.2916557788848877,True,0,5,20180806120201421,Early,0,0,0,13,6,2,6,KH 5D,michael5,0,40,3220,3060.0,2900,none,check/call,SB,B,40,120,0.40384615384615385,0.31211278998778996,0.46033496936868556,0.5255316539961123,0.1962744607245272,none,0.20757169312162665,"[0, 1, 0, 0]",Flop,8,0,0,20,,,,,17,0.0,True,-0.248
5,1,0,1,1,3,0,1,1,2,1,431,bet,0.75,80,0,40,2,4C 3S 6D,0,2,4,0,1,6,6,3,1,4,0,9,0,0,0,0,13,5,18,0,2880,40,0.2407228946685791,False,0,5,20180806120201421,Early,0,0,0,13,6,2,6,KH 5D,michael5,40,40,3180,3180.0,3180,any_raised,call/raise,SB,B,40,120,0.3839907192575406,0.40424484433694957,0.47203186533724556,0.5046069277224753,0.17641902613591393,check/call,0.20757169312162665,"[0, 0.2, 0.8, 80]",Flop,8,1,0,20,,,,,17,0.2,True,-0.248
5,0,0,0,0,3,0,0,0,2,0,96,check,0.75,0,0,0,2,4C 3S 6D TH,0,2,4,1,1,10,10,3,1,4,0,9,0,0,0,0,13,5,18,0,2800,0,0.26551389694213867,True,0,5,20180806120201421,Early,0,0,0,13,10,2,6,KH 5D,michael5,0,40,3140,3140.0,3140,none,fold/check,SB,B,120,280,0.2916666666666667,0.4521728843052372,0.4370036867375632,0.4237248770410733,-0.0923240525908739,none,0.3839907192575406,"[0, 1, 0, 0]",Turn,8,0,0,20,,,,,17,0.0,True,-0.29053815112908943
5,1,0,0,1,3,0,1,0,2,1,415,fold,0.75,0,0,40,2,4C 3S 6D TH,0,2,4,1,1,10,10,3,1,4,0,9,0,0,0,0,13,5,18,0,2800,40,0.2468268871307373,False,0,5,20180806120201421,Early,0,0,0,13,10,2,6,KH 5D,michael5,40,40,3100,3100.0,3100,any_raised,fold/check,SB,B,120,280,0.29518072289156627,0.44493562129591546,0.4420389816691963,0.4277021339088144,-0.08880999636597431,check/call,0.3839907192575406,"[1, 0, 0, 0]",Turn,8,1,0,20,,,,,17,0.1111111111111111,True,-0.29053815112908943
5,2,1,1,0,5,0,1,1,4,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2800,40,0.16272616386413574,False,0,5,20180806120201421,Early,1,8,0,8,6,1,8,6S 8C,michael5,40,40,3400,3090.0,2860,any_called,,D,L,0,0,0.18349338624335074,,0.3870704889917329,0.26013334306371383,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.198
5,2,1,0,0,5,0,1,0,5,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,2800,40,0.13941717147827148,False,0,5,20180806120201421,Early,1,9,0,9,4,1,9,9H 4D,michael5,40,40,3580,3025.0,2790,any_called,,2,E,0,0,0.1468678571428519,,0.35397413702291686,0.21766268454743526,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.2
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,120,3,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,2800,80,0.15122103691101074,False,0,5,20180806120201421,Early,1,14,0,14,10,1,14,TC AD,michael5,80,80,3500,3020.0,2670,none,,1,E,0,0,0.2882775132273753,,0.45296091287749735,0.37977561762862977,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,40,"('fold', 0)","('fold', 0)","('raise', 320)","('fold', 0)",17,,,-0.202
5,0,1,0,0,3,0,1,0,3,0,329,check,0.75,0,0,0,3,2S 6C 9C,0,0,0,0,1,9,9,2,2,9,1,5,0,0,1,0,14,10,24,0,2720,0,0.2619798183441162,True,0,5,20180806120201421,Early,1,10,0,14,10,3,10,TC AD,michael5,0,80,3420,3045.0,2670,any_called,check/call,1,E,80,280,0.33890577507598785,0.34083449148890343,0.4660576626567315,0.45629354365693875,0.05062826184861252,none,0.2882775132273753,"[0, 1, 0, 0]",Flop,11,0,0,40,,,,,17,0.0,True,-0.248
5,1,0,0,1,3,0,0,0,2,1,347,fold,0.75,0,0,80,3,2S 6C 9C JD,0,0,0,1,1,11,11,2,2,9,1,5,0,0,1,0,14,10,24,0,2720,80,0.24852991104125977,False,0,5,20180806120201421,Early,2,11,0,14,11,3,10,TC AD,michael5,80,80,2590,2590.0,2590,any_raised,fold/check,1,E,80,280,0.20317002881844382,0.30331119151746083,0.39966308926776556,0.3190638489390554,-0.13573574625754403,none,0.33890577507598785,"[1, 0, 0, 0]",Turn,11,0,0,40,,,,,17,0.18181818181818182,True,-0.28803656753749
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,80,240,3,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2640,0,0.1498854160308838,False,80,5,20180806120201421,Early,1,4,0,4,2,1,4,4S 2D,michael5,80,0,3340,3105.0,2870,any_called,,BB,B,0,0,0.12966388888889582,,0.33593327433748493,0.19819427685374275,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.20400000000000001
5,1,0,0,1,3,0,0,0,3,1,341,fold,0.75,0,0,80,3,TD QH 9H,0,2,10,2,1,12,12,9,2,12,0,9,0,0,0,0,4,2,6,0,2640,80,0.2497260570526123,False,0,5,20180806120201421,Early,1,10,0,12,10,2,10,4S 2D,michael5,80,80,3340,3065.0,2790,any_raised,fold/check,BB,B,80,240,0.08211143695014662,0.010619047619047618,0.24836245565793075,0.15019597361032672,-0.0475524519387492,none,0.12966388888889582,"[1, 0, 0, 0]",Flop,12,0,0,40,,,,,17,0.2,True,-0.248
5,4,3,0,0,5,0,3,0,5,0,60000.0,check,0.75,0,40,360,3,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,2600,40,0.15230298042297363,False,40,5,20180806120201421,Early,1,10,0,10,2,1,10,2H TS,michael5,80,40,3580,3010.0,2710,any_called,,SB,B,0,0,0.14837156084655306,,0.35546791807209643,0.22159795196940493,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.20600000000000002
5,3,5,1,1,5,0,6,1,4,1,60000.0,fold,0.75,0,80,640,3,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,2560,80,0.15154409408569336,False,0,5,20180806120201421,Early,1,10,0,10,2,1,10,2H TS,michael5,160,80,3500,3030.0,2690,any_raised,,SB,B,0,0,0.14837156084655306,,0.35546791807209643,0.22159795196940493,0,check/call,,"[1, 0, 0, 0]",Deal,13,1,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.20600000000000002
5,2,1,1,0,5,0,1,1,4,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,1,2560,80,0.13766193389892578,False,0,5,20180806120201421,Early,1,13,0,13,2,2,13,2H KH,michael5,80,80,4340,3176.6666666666665,2370,any_called,,D,L,0,0,0.2298572751322007,,0.42074090388385166,0.3173713831400419,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.20800000000000002
4,1,0,0,0,4,0,0,0,4,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2560,80,0.1483619213104248,False,0,5,20180806120201421,Early,1,4,0,4,2,1,4,4H 2S,michael5,80,80,5390,4106.666666666667,2630,none,,1,E,0,0,0.1643946428571491,,0.370633301602837,0.20145797301743282,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.10000000000000002
4,1,0,2,1,4,0,0,2,2,1,60000.0,check,0.75,0,160,560,4,,,,,,,,,,,,0,7,0,0,1,0,13,10,23,0,2400,160,0.1479930877685547,False,160,5,20180806120201421,Middle,1,13,0,13,10,1,13,TD KC,michael5,320,160,5070,5070.0,5070,any_raised,,BB,B,0,0,0.3400172619047082,,0.4737146013281977,0.3883361512401844,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.10200000000000001
4,0,0,0,0,2,0,0,0,2,0,90,bet,0.75,320,0,0,4,9C 7S TC,0,2,10,1,1,10,10,7,2,10,0,7,0,0,1,0,13,10,23,0,2240,0,0.25711798667907715,True,0,5,20180806120201421,Middle,1,10,1,10,13,3,13,TD KC,michael5,0,160,5070,5070.0,5070,none,call/raise,BB,B,320,720,0.7666666666666667,0.9589217449217448,0.4229525846816507,0.8698670973289895,0.4266494047619585,none,0.3400172619047082,"[0, 0.2, 0.8, 320]",Flop,16,0,0,80,,,,,17,0.0,False,-0.244
4,2,1,1,0,4,0,1,1,3,0,60000.0,check,0.75,0,80,400,4,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,2880,80,0.14871501922607422,False,80,5,20180806120201421,Middle,1,12,0,12,5,1,12,5S QD,michael5,160,80,4946,4928.0,4910,any_called,,SB,B,0,0,0.24496309523803256,,0.4300653173756693,0.28968988824510217,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.10400000000000001
4,0,0,0,0,3,0,0,0,3,0,75,check,0.75,0,0,0,4,KH 2S 9D,0,0,0,1,1,13,13,2,1,9,0,9,0,0,0,0,12,5,17,0,2800,0,0.2667219638824463,True,0,5,20180806120201421,Middle,1,13,0,13,12,2,12,5S QD,michael5,0,160,4946,4928.0,4910,none,fold/check,SB,B,160,480,0.23333333333333334,0.08955828538755427,0.41096093353126506,0.3356878588262928,-0.01162976190469922,none,0.24496309523803256,"[0, 1, 0, 0]",Flop,17,0,0,80,,,,,17,0.0,False,-0.242
4,1,0,0,2,3,0,1,0,3,2,422,fold,0.75,0,0,480,4,KH 2S 9D,0,0,0,1,1,13,13,2,1,9,0,9,0,0,0,0,12,5,17,0,2800,320,0.24815988540649414,False,0,5,20180806120201421,Middle,1,13,0,13,12,2,12,5S QD,michael5,320,320,4786,4688.0,4590,any_raised,fold/check,SB,B,160,480,0.17061611374407584,0.01935003885003885,0.3714185686059276,0.26165002141388116,-0.07434698149395672,check/call,0.24496309523803256,"[1, 0, 0, 0]",Flop,17,1,0,80,,,,,17,0.25,False,-0.242
4,2,1,0,0,4,0,1,0,4,0,60000.0,fold,0.75,0,0,400,4,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,2800,160,0.14834284782409668,False,0,5,20180806120201421,Middle,1,13,0,13,2,1,13,2C KH,michael5,160,160,5550,3933.3333333333335,1704,any_called,,D,L,0,0,0.2398777777777157,,0.42700869956728116,0.28514069993184754,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.10600000000000001
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,240,4,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2800,160,0.15155482292175293,False,0,5,20180806120201421,Middle,1,14,0,14,5,1,14,5S AD,michael5,160,160,6750,3986.6666666666665,1224,none,,1,E,0,0,0.30117123015864883,,0.45876695639875265,0.3507180614497141,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.10800000000000001
4,2,1,0,1,3,0,1,0,3,1,329,bet,0.75,640,0,320,4,9S 9D AS,1,0,0,1,2,9,14,9,2,14,1,7,0,0,0,0,14,5,19,0,2640,160,0.2583739757537842,False,0,5,20180806120201421,Middle,0,0,2,14,9,3,14,5S AD,michael5,160,160,6510,3787.0,1064,any_raised,raise/allin,1,E,160,480,0.7811550151975684,0.9188409025614906,0.39657791905135503,0.8828669742003759,0.47998378503891953,none,0.30117123015864883,"[0, 0, 0.5, 640]",Flop,19,0,0,80,,,,,17,0.16666666666666666,False,-0.246
4,1,1,1,2,3,0,1,1,2,3,663,allin,0.75,0,640,2080,4,9S 9D AS,1,0,0,1,2,9,14,9,2,14,1,7,0,0,0,0,14,5,19,0,2000,640,0.24014735221862793,False,0,5,20180806120201421,Middle,0,0,2,14,9,3,14,5S AD,michael5,1280,640,5390,5390.0,5390,any_reraised,raise/allin,1,E,160,480,0.7662141779788839,0.871268398268398,0.40003116567890035,0.8703306117080807,0.4650429478202351,bet/raise/allin,0.30117123015864883,"[0, 0, 0.5, 2560]",Flop,19,0,1,80,,,,,17,0.2,False,-0.246
4,2,2,0,1,4,0,2,0,4,1,60000.0,fold,0.75,0,320,1920,5,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,2640,320,0.14668512344360352,False,320,5,20180806120201421,Middle,1,11,0,11,5,1,11,5H JC,michael5,640,320,6350,3480.0,424,any_raised,,BB,B,0,0,0.2282799603174131,,0.41972398077176076,0.2744495982023068,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.11000000000000001
3,1,0,1,0,3,0,0,1,2,0,60000.0,check,0.75,0,160,480,5,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,2480,160,0.1466503143310547,False,160,5,20180806120201421,Late,1,9,0,9,4,1,9,4S 9H,michael5,320,160,5690,5690.0,5690,all_folded,,SB,B,0,0,0.26516851851843115,,0.4414228984830438,0.2660513643153972,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.002000000000000014
3,1,0,0,0,3,0,0,0,3,0,60000.0,bet,0.75,2960,0,480,5,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2960,320,0.13895702362060547,False,0,5,20180806120201421,Late,1,14,0,14,12,1,14,QD AH,michael5,320,320,6030,5780.0,5530,none,,D,L,0,0,0.4820078703702448,,0.4996761784109645,0.48400657508388867,0,none,,"[0, 0, 1, 2960]",Deal,22,0,0,160,"('raise', 2960)","('allin', 2960)","('raise', 2960)","('fold', 0)",17,,,-0.004000000000000014
3,2,1,1,0,3,0,1,1,2,0,60000.0,check,0.75,0,320,640,5,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,3120,0,0.15467381477355957,False,320,5,20180806120201421,Late,1,9,0,9,5,1,9,9S 5C,michael5,320,0,5710,5710.0,5710,any_called,,BB,B,0,0,0.28414398148139075,,0.451005741947144,0.28685001593307363,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.006000000000000014
3,0,1,0,0,2,0,1,0,2,0,353,check,0.75,0,0,0,5,8C 3D 3H,0,0,0,0,2,3,8,3,1,8,0,9,0,0,0,0,9,5,14,0,3120,0,0.23880791664123535,True,0,5,20180806120201421,Late,1,9,1,3,9,2,8,9S 5C,michael5,0,320,5710,5710.0,5710,any_called,check/call,BB,B,320,640,0.3073654390934844,0.39398475135975125,0.44499371309929203,0.4227159716952983,0.023221457612093654,none,0.28414398148139075,"[0, 1, 0, 0]",Flop,23,0,0,160,,,,,17,0.0,False,-0.25
3,0,1,0,0,2,0,1,0,2,0,322,check,0.75,0,0,0,5,8C 3D 3H 9D,0,2,9,0,2,3,9,3,2,9,0,9,0,0,0,0,9,5,14,0,3120,0,0.2554352283477783,True,0,5,20180806120201421,Late,1,9,2,9,3,2,8,9S 5C,michael5,0,320,5710,5710.0,5710,any_called,call/raise,BB,B,320,640,0.7468944099378882,0.8743238281326515,0.4211854551245838,0.8681975915038072,0.43952897084440384,none,0.3073654390934844,"[0, 1, 0, 0]",Turn,23,0,0,160,,,,,17,0.0,False,-0.2789919797959199
3,0,1,0,0,2,0,1,0,2,0,327,check,0.75,0,0,0,5,8C 3D 3H 9D AH,1,2,9,1,2,3,14,3,2,9,0,9,0,0,0,0,9,5,14,0,3120,0,0.24360203742980957,True,0,5,20180806120201421,Late,1,9,2,9,3,2,8,9S 5C,michael5,0,320,5710,5710.0,5710,any_called,fold/check,BB,B,320,640,0.6330275229357798,0.738411248881837,0.45252706257389075,0.7888717761829902,-0.11386688700210845,none,0.7468944099378882,"[0, 1, 0, 0]",River,23,0,0,160,,,,,17,0.0,False,-0.32334246826387786
3,2,1,0,0,3,0,1,0,3,0,60000.0,bet,0.75,3440,320,1600,6,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,3440,320,0.13776803016662598,False,320,5,20180806120201421,Late,1,3,1,3,0,1,3,3D 3C,michael5,640,320,5070,4980.0,4890,any_called,,SB,B,0,0,0.34283240740731163,,0.47465603107789406,0.3466296556559348,0,none,,"[0, 0, 1, 3440]",Deal,24,0,0,320,"('fold', 0)","('allin', 3440)","('fold', 0)","('fold', 0)",17,,,-0.008000000000000014
3,1,0,0,0,3,0,0,0,3,0,60000.0,bet,0.75,5040,0,960,6,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,5040,640,0.14708185195922852,False,0,5,20180806120201421,Late,1,13,0,13,12,1,13,KS QD,michael5,640,640,4570,4500.0,4430,none,,D,L,0,0,0.457397222222087,,0.49818169710017024,0.460386312404688,0,none,,"[0, 0, 1, 5040]",Deal,25,0,0,320,"('raise', 5040)","('allin', 5040)","('raise', 5040)","('fold', 0)",17,,,-0.006000000000000014
3,2,1,1,0,3,0,1,1,2,0,60000.0,check,0.75,0,640,1600,6,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,5360,0,0.14427900314331055,False,640,5,20180806120201421,Late,1,11,0,11,8,1,11,JD 8S,michael5,640,0,3930,3930.0,3930,any_called,,BB,B,0,0,0.3594263888887841,,0.4798323247334975,0.3613457181877181,0,none,,"[0, 1, 0, 0]",Deal,26,0,0,320,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.004000000000000014
3,0,0,0,0,2,0,0,0,2,0,108,check,0.75,0,0,0,6,QD TC 6H,0,0,0,2,1,12,12,6,1,10,0,9,0,0,0,0,11,8,19,0,5360,0,0.24971818923950195,True,0,5,20180806120201421,Late,2,12,0,12,11,2,12,JD 8S,michael5,0,640,3930,3930.0,3930,none,check/call,BB,B,640,1600,0.37962962962962965,0.24129087014350165,0.4852947289399503,0.5038650802382569,0.020203240740845563,none,0.3594263888887841,"[0, 1, 0, 0]",Flop,26,0,0,320,,,,,17,0.0,False,-0.256
3,2,1,0,0,3,0,1,0,3,0,60000.0,check,0.75,0,320,1600,6,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,6640,320,0.1498260498046875,False,320,5,20180806120201421,Late,1,14,0,14,5,1,14,5D AS,michael5,640,320,3470,3380.0,3290,any_called,,SB,B,0,0,0.40353703703692734,,0.4906066619771738,0.4045182503608817,0,none,,"[0, 1, 0, 0]",Deal,27,0,0,320,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",17,,,-0.002000000000000014
3,0,0,0,0,3,0,0,0,3,0,72,bet,0.75,1280,0,0,6,3C AH 4H,1,2,4,1,1,14,14,3,2,14,1,7,0,0,0,0,14,5,19,0,6320,0,0.25332093238830566,True,0,5,20180806120201421,Late,2,5,1,14,5,2,14,5D AS,michael5,0,640,3470,3380.0,3290,none,call/raise,SB,B,640,1920,0.6458333333333334,0.8721850037647246,0.4672429477501209,0.767311376331052,0.24229629629640603,none,0.40353703703692734,"[0, 0.2, 0.8, 1280]",Flop,27,0,0,320,,,,,17,0.0,False,-0.254
