N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,0,0,0,0,5,0,0,0,5,0,48,check,0.75,0,0,0,1,6H 7H 5H,0,3,7,0,1,7,7,5,3,7,0,9,0,0,0,0,9,3,12,0,2900,0,0.2548229694366455,True,0,6,20180806185441362,Early,2,7,0,9,7,3,7,9S 3D,michael5,0,20,3542,3007.5,2579,none,fold/check,SB,B,20,100,0.012500000000000002,0.0026666666666666666,0.0484122918275927,0.040720017274977,-0.10197843915344786,none,0.11447843915344785,"[0, 1, 0, 0]",Flop,4,0,0,10,,,,,274,0.0,True,-0.254
6,3,2,1,1,5,0,3,1,4,1,368,fold,0.75,0,0,60,1,6H 7H 5H,0,3,7,0,1,7,7,5,3,7,0,9,0,0,0,0,9,3,12,0,2900,20,0.25615596771240234,False,0,6,20180806185441362,Early,2,7,0,9,7,3,7,9S 3D,michael5,20,20,3522,2963.3333333333335,2559,any_raised,fold/check,SB,B,20,100,0.10842391304347827,0.014860722610722611,0.292124368009052,0.18739633566477232,-0.00605452610996958,check/call,0.11447843915344785,"[1, 0, 0, 0]",Flop,4,1,0,10,,,,,274,0.1111111111111111,True,-0.254
6,1,1,1,1,6,0,1,1,5,1,60000.0,bet,0.75,180,0,95,1,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,2900,45,0.1500551700592041,False,0,6,20180806185441362,Early,1,10,1,10,0,1,10,TD TH,michael5,45,45,3692,3008.75,2519,any_raised,,D,L,0,0,0.30259510582007626,,0.4593814403671671,0.5396359290495346,0,none,,"[0, 0, 1, 180]",Deal,5,0,0,10,"('reraise', 180)","('allin', 2900)","('raise', 80)","('raise', 180)",274,,,-0.5160000000000002
6,1,0,2,1,4,0,0,2,2,1,348,bet,0.75,558,0,279,1,5D 2H JS,0,0,0,1,1,11,11,2,1,5,0,3,0,0,1,1,10,10,20,0,2720,279,0.2602078914642334,False,0,6,20180806185441362,Early,1,11,1,10,11,2,10,TD TH,michael5,279,279,2080,2080.0,2080,any_raised,call/raise,D,L,180,730,0.3994252873563218,0.5767992059110482,0.48978028459365486,0.5248090402122975,0.09683018153624556,none,0.30259510582007626,"[0, 0.2, 0.8, 558]",Flop,5,0,0,10,,,,,274,0.21661490683229814,True,-0.256
6,1,0,0,1,4,0,0,0,2,1,331,bet,0.75,40,0,20,1,5D 2H JS 2C,0,0,0,1,2,2,11,2,1,2,0,3,0,0,1,1,10,10,20,0,2162,20,0.26775598526000977,False,0,6,20180806185441362,Early,1,11,2,10,2,2,10,TD TH,michael5,20,20,1781,1781.0,1781,any_raised,call/raise,D,L,738,1846,0.3564954682779456,0.7254424153417961,0.4789639332718424,0.5086122089999419,-0.04292981907837623,none,0.3994252873563218,"[0, 0.2, 0.8, 40]",Turn,5,0,0,10,,,,,274,0.010604453870625663,True,-0.3175953973880124
6,1,0,0,1,4,0,0,0,2,1,339,allin,0.75,0,0,20,1,5D 2H JS 2C TS,0,2,11,2,2,2,11,2,2,11,0,3,0,0,1,1,10,10,20,0,2122,20,0.24681591987609863,False,0,6,20180806185441362,Early,1,11,6,10,2,2,10,TD TH,michael5,20,20,1741,1741.0,1741,any_raised,allin,D,L,778,1926,1.0,0.9774271978021979,0.0,1.0,0.6435045317220545,none,0.3564954682779456,"[0, 0, 0.2, 80]",River,5,0,0,10,,,,,274,0.01017293997965412,True,-0.32049053312616754
5,1,0,1,0,5,0,0,1,4,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,5809,40,0.1541612148284912,False,0,6,20180806185441362,Early,1,14,0,14,5,1,14,5H AS,michael5,40,40,3692,3053.6666666666665,2609,all_folded,,2,E,0,0,0.24007050264540866,,0.4271260427613721,0.41433792809204856,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.40800000000000014
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,5809,40,0.1609480381011963,False,0,6,20180806185441362,Early,1,5,0,5,3,1,5,5D 3H,michael5,40,40,3892,3032.75,2509,none,,1,E,0,0,0.1497706349206307,,0.35684645414533944,0.2960776811202199,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.41000000000000014
5,4,3,1,0,5,0,3,1,4,0,60000.0,check,0.75,0,40,180,2,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,5769,0,0.1516108512878418,False,40,6,20180806185441362,Early,1,9,0,9,7,1,9,9S 7H,michael5,40,0,3852,3047.0,2389,any_called,,BB,B,0,0,0.1996043650793144,,0.39970296786563664,0.36428198783995674,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.41200000000000014
5,0,0,0,0,4,0,0,0,4,0,77,check,0.75,0,0,0,2,4D AH TH,1,0,0,2,1,14,14,4,2,14,0,9,0,1,0,0,9,7,16,0,5769,0,0.24474501609802246,True,0,6,20180806185441362,Early,1,10,0,14,10,3,14,9S 7H,michael5,0,40,3852,3047.0,2389,none,fold/check,BB,B,40,180,0.15584415584415584,0.02559400475341651,0.36270753360438807,0.2508735296485055,-0.043760209235158554,none,0.1996043650793144,"[0, 1, 0, 0]",Flop,8,0,0,20,,,,,274,0.0,True,-0.262
5,0,0,0,0,4,0,0,0,3,0,94,check,0.75,0,0,0,2,4D AH TH 2S,1,2,2,2,1,14,14,2,2,14,0,9,0,1,0,0,9,7,16,0,5769,0,0.2387561798095703,True,0,6,20180806185441362,Early,1,10,0,14,10,3,14,9S 7H,michael5,0,40,3852,3120.5,2389,none,fold/check,BB,B,40,180,0.02127659574468085,0.023251633986928106,0.14430489325798443,0.06745027910137377,-0.134567560099475,none,0.15584415584415584,"[0, 1, 0, 0]",Turn,8,0,0,20,,,,,274,0.0,True,-0.31997309525841816
5,0,0,0,0,4,0,0,0,3,0,81,check,0.75,0,0,0,2,4D AH TH 2S KD,1,2,14,3,1,14,14,2,2,13,0,9,0,1,0,0,9,7,16,0,5769,0,0.2595188617706299,True,0,6,20180806185441362,Early,1,14,0,14,13,3,14,9S 7H,michael5,0,40,3852,3120.5,2389,none,fold/check,BB,B,40,180,0.0,0.03673140309982415,0.0,0.0,-0.02127659574468085,none,0.02127659574468085,"[0, 1, 0, 0]",River,8,0,0,20,,,,,274,0.0,True,-0.326176359569589
5,2,1,2,0,5,0,1,2,3,0,60000.0,check,0.75,0,20,100,2,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,5749,20,0.1448829174041748,False,20,6,20180806185441362,Early,1,10,0,10,5,1,10,TD 5C,michael5,40,20,3992,3170.5,2349,any_called,,SB,B,0,0,0.16621005291002772,,0.3722690844290908,0.3203294538636714,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.41400000000000015
5,0,0,0,0,3,0,0,0,3,0,73,bet,0.75,80,0,0,2,2C 7D TS,0,0,0,1,1,10,10,2,1,2,0,9,0,0,0,0,10,5,15,0,5729,0,0.2607910633087158,True,0,6,20180806185441362,Early,0,0,1,10,7,2,5,TD 5C,michael5,0,40,3992,3170.5,2349,none,call/raise,SB,B,40,120,0.6095890410958904,0.8458174374644962,0.47719625885891387,0.7383794441212247,0.4433789881858627,none,0.16621005291002772,"[0, 0.2, 0.8, 80]",Flop,9,0,0,20,,,,,274,0.0,True,-0.264
5,1,0,2,0,5,0,0,2,3,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,1,5849,40,0.15306901931762695,False,0,6,20180806185441362,Early,1,11,0,11,2,2,11,JS 2S,michael5,40,40,3972,3140.5,2309,all_folded,,D,L,0,0,0.19876309523804767,,0.3990693263199246,0.36477593498713634,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.41600000000000015
5,1,0,1,0,5,0,0,1,4,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,5849,80,0.15942692756652832,False,0,6,20180806185441362,Early,1,8,0,8,2,1,8,2D 8H,michael5,80,80,3972,3040.3333333333335,2329,all_folded,,2,E,0,0,0.12880780423281013,,0.3349870949776009,0.26883240993344737,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.41800000000000015
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,120,3,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,5849,80,0.1489417552947998,False,0,6,20180806185441362,Early,1,14,0,14,3,1,14,AS 3C,michael5,80,80,3972,3007.75,2449,none,,1,E,0,0,0.2257612433861605,,0.41808265255915045,0.4013559574610037,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.42000000000000015
5,0,0,1,0,4,0,0,1,3,0,341,check,0.75,0,0,0,3,7H QH 6S,0,2,7,1,1,12,12,6,2,12,1,7,0,0,0,0,14,3,17,0,5769,0,0.2535059452056885,True,0,6,20180806185441362,Early,1,7,0,14,12,2,12,AS 3C,michael5,0,80,3892,3130.5,2369,all_folded,check/call,1,E,80,400,0.0747800586510264,0.34764178786469807,0.2588215369505393,0.14579981159224614,-0.1509811847351341,none,0.2257612433861605,"[0, 1, 0, 0]",Flop,12,0,0,40,,,,,274,0.0,True,-0.27
5,2,1,1,1,4,0,2,1,3,1,681,check,0.75,0,0,160,3,7H QH 6S,0,2,7,1,1,12,12,6,2,12,1,7,0,0,0,0,14,3,17,0,5769,80,0.24768900871276855,False,0,6,20180806185441362,Early,1,7,0,14,12,2,12,AS 3C,michael5,80,80,3812,3050.5,2289,any_raised,check/call,1,E,80,400,0.1196769456681351,0.12662765420853656,0.31248219668064253,0.2073144598367511,-0.1060842977180254,check/call,0.2257612433861605,"[0, 1, 0, 0]",Flop,12,1,0,40,,,,,274,0.125,True,-0.27
5,0,0,0,0,4,0,0,0,3,0,95,check,0.75,0,0,0,3,7H QH 6S 5C,0,3,7,1,1,12,12,5,2,12,1,7,0,0,0,0,14,3,17,0,5689,0,0.26395702362060547,True,0,6,20180806185441362,Early,2,7,0,14,12,2,5,AS 3C,michael5,0,80,3812,3050.5,2289,none,fold/check,1,E,160,640,0.06315789473684211,0.09115423302188005,0.2432467370166598,0.14184153392597484,-0.05651905093129299,none,0.1196769456681351,"[0, 1, 0, 0]",Turn,12,0,0,40,,,,,274,0.0,True,-0.32347253720301183
5,1,0,1,1,4,0,1,1,2,1,449,check,0.75,0,0,80,3,7H QH 6S 5C,0,3,7,1,1,12,12,5,2,12,1,7,0,0,0,0,14,3,17,0,5689,80,0.2514920234680176,False,0,6,20180806185441362,Early,2,7,0,14,12,2,5,AS 3C,michael5,80,80,3732,3732.0,3732,any_raised,check/call,1,E,160,640,0.09688195991091314,0.21650603812252414,0.287201514441119,0.1925641553607226,-0.022794985757221956,check/call,0.1196769456681351,"[0, 1, 0, 0]",Turn,12,1,0,40,,,,,274,0.1,True,-0.32347253720301183
5,0,0,0,0,4,0,0,0,2,0,130,bet,0.75,160,0,0,3,7H QH 6S 5C QD,0,3,7,2,2,12,12,5,2,12,1,7,0,0,0,0,14,3,17,0,5609,0,0.2717132568359375,True,0,6,20180806185441362,Early,2,7,1,12,14,2,5,AS 3C,michael5,0,80,3732,3732.0,3732,none,call/raise,1,E,240,800,0.1076923076923077,0.455005981510038,0.3099914104555367,0.21106577375650898,0.010810347781394558,none,0.09688195991091314,"[0, 0.2, 0.8, 160]",River,12,0,0,40,,,,,274,0.0,True,-0.33347203366794115
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,80,280,3,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,5369,0,0.1514449119567871,False,80,6,20180806185441362,Early,1,13,0,13,2,1,13,KH 2C,michael5,80,0,2660,2434.5,2209,any_called,,BB,B,0,0,0.18798690476185845,,0.39070171281927396,0.35286302757159216,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.42200000000000015
5,0,0,0,0,3,0,0,0,3,0,64,bet,0.75,160,0,0,3,KC TD 6C,0,0,0,2,1,13,13,6,2,13,0,9,0,0,0,0,13,2,15,0,5369,0,0.25934696197509766,True,0,6,20180806185441362,Early,0,0,1,13,10,3,13,KH 2C,michael5,0,80,2660,2434.5,2209,none,call/raise,BB,B,80,280,0.8125,0.797988419187268,0.3903123748998999,0.9186649659727728,0.6245130952381416,none,0.18798690476185845,"[0, 0.2, 0.8, 160]",Flop,13,0,0,40,,,,,274,0.0,True,-0.272
5,1,0,2,1,5,0,0,2,3,1,60000.0,fold,0.75,0,40,255,3,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,5609,95,0.16792988777160645,False,40,6,20180806185441362,Early,1,8,0,8,2,2,8,2D 8D,michael5,135,95,4612,3568.5,2525,any_raised,,SB,B,0,0,0.17081494708992415,,0.37634718139052215,0.3303861519995056,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.42400000000000015
5,1,0,2,0,5,0,0,2,3,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,5609,80,0.14470696449279785,False,0,6,20180806185441362,Early,1,12,0,12,2,1,12,2H QD,michael5,80,80,4517,3323.0,2129,all_folded,,D,L,0,0,0.17135410052906772,,0.3768180897474826,0.3318786067614954,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.42600000000000016
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,640,0,240,4,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,5609,160,0.1451728343963623,False,0,6,20180806185441362,Middle,1,14,0,14,11,1,14,AD JC,michael5,160,160,4517,3120.3333333333335,2169,all_folded,,2,E,0,0,0.3042216931215372,,0.46007700937538976,0.501134653134204,0,none,,"[0, 0, 1, 640]",Deal,16,0,0,80,"('fold', 0)","('fold', 0)","('raise', 640)","('fold', 0)",274,,,-0.42800000000000016
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,240,4,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,5849,160,0.15350914001464844,False,0,6,20180806185441362,Middle,1,14,0,14,7,1,14,7C AD,michael5,160,160,4517,2977.75,2169,none,,1,E,0,0,0.2428027777776781,,0.42877685208173444,0.427176824172824,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.43000000000000016
5,1,1,2,1,5,0,2,2,3,1,60000.0,check,0.75,0,160,720,4,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,5689,80,0.15052485466003418,False,0,6,20180806185441362,Middle,1,14,0,14,7,1,14,7C AD,michael5,240,80,2435,2222.0,2009,any_raised,,1,E,0,0,0.2428027777776781,,0.42877685208173444,0.427176824172824,0,check/call,,"[0, 1, 0, 0]",Deal,17,1,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.43000000000000016
5,0,1,0,0,3,0,1,0,3,0,332,bet,0.75,320,0,0,4,KC 6D KH,0,0,0,2,2,13,13,6,1,13,1,7,0,0,0,0,14,7,21,0,5609,0,0.27559995651245117,True,0,6,20180806185441362,Middle,1,14,1,13,14,2,13,7C AD,michael5,0,160,2435,2182.0,1929,any_called,call/raise,1,E,240,880,0.3539156626506024,0.5709240169515638,0.4662233216585115,0.48206881450791106,0.11111288487292431,none,0.2428027777776781,"[0, 0.2, 0.8, 320]",Flop,17,0,0,80,,,,,274,0.0,False,-0.268
5,0,1,0,0,3,0,1,0,2,0,310,check,0.75,0,0,0,4,KC 6D KH JS,0,0,0,3,2,13,13,6,1,13,1,7,0,0,0,0,14,7,21,0,5289,0,0.26100993156433105,True,0,6,20180806185441362,Middle,1,14,1,13,14,2,13,7C AD,michael5,0,160,2115,2115.0,2115,any_called,call/raise,1,E,560,1520,0.2661290322580645,0.5815224636474634,0.42233740845026124,0.41102161237785373,-0.08778663039253792,none,0.3539156626506024,"[0, 0.2, 0.8, 320]",Turn,17,0,0,80,,,,,274,0.0,False,-0.3278613064354641
5,0,1,0,0,3,0,1,0,2,0,318,bet,0.75,320,0,0,4,KC 6D KH JS 8D,0,0,0,3,2,13,13,6,2,8,1,7,0,0,0,0,14,7,21,0,5289,0,0.2420351505279541,True,0,6,20180806185441362,Middle,2,8,1,13,14,3,14,7C AD,michael5,0,160,2115,2115.0,2115,any_called,call/raise,1,E,560,1520,0.24213836477987422,0.5592645442792501,0.4172210622888684,0.3887255432033735,-0.023990667478190286,none,0.2661290322580645,"[0, 0.2, 0.8, 320]",River,17,0,0,80,,,,,274,0.0,False,-0.34219150317118824
5,2,1,3,0,5,0,1,3,2,0,60000.0,check,0.75,0,160,400,4,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,4809,0,0.14603376388549805,False,160,6,20180806185441362,Middle,1,7,0,7,4,1,7,4D 7C,michael5,160,0,3795,3795.0,3795,any_called,,BB,B,0,0,0.15453677248676356,,0.3614625270150944,0.3106885841572844,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.43200000000000016
5,0,0,0,0,2,0,0,0,2,0,92,check,0.75,0,0,0,4,9S QH 3H,0,0,0,1,1,12,12,3,2,12,0,9,0,0,0,0,7,4,11,0,4809,0,0.2635078430175781,True,0,6,20180806185441362,Middle,0,0,0,12,9,2,12,4D 7C,michael5,0,160,3795,3795.0,3795,none,fold/check,BB,B,160,400,0.29891304347826086,0.056147354838144314,0.4548039628372607,0.4206829614602108,0.1443762709914973,none,0.15453677248676356,"[0, 1, 0, 0]",Flop,18,0,0,80,,,,,274,0.0,False,-0.266
5,0,0,0,0,2,0,0,0,2,0,102,check,0.75,0,0,0,4,9S QH 3H 2S,0,2,3,1,1,12,12,2,2,12,0,9,0,0,0,0,7,4,11,0,4809,0,0.24466586112976074,True,0,6,20180806185441362,Middle,0,0,0,12,9,2,12,4D 7C,michael5,0,160,3795,3795.0,3795,none,fold/check,BB,B,160,400,0.17647058823529413,0.04505024325612562,0.3812200410828152,0.3017334248289943,-0.12244245524296674,none,0.29891304347826086,"[0, 1, 0, 0]",Turn,18,0,0,80,,,,,274,0.0,False,-0.3285840803067548
5,0,0,0,0,2,0,0,0,2,0,172,check,0.75,0,0,0,4,9S QH 3H 2S 8S,0,2,9,1,1,12,12,2,3,9,0,9,0,0,0,0,7,4,11,0,4809,0,0.2514469623565674,True,0,6,20180806185441362,Middle,2,9,0,12,9,3,9,4D 7C,michael5,0,160,3795,3795.0,3795,none,check/call,BB,B,160,400,0.07848837209302326,0.35312866790072667,0.26070573914459827,0.17097078959450424,-0.09798221614227087,none,0.17647058823529413,"[0, 1, 0, 0]",River,18,0,0,80,,,,,274,0.0,False,-0.3438793547138996
5,1,1,1,1,5,0,1,1,4,1,60000.0,fold,0.75,0,80,655,4,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,0,5129,175,0.15582585334777832,False,80,6,20180806185441362,Middle,1,12,0,12,7,1,12,7S QD,michael5,255,175,4357,3222.0,1769,any_raised,,SB,B,0,0,0.2022005291004691,,0.4016409779043461,0.3765127135109554,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.43400000000000016
5,1,0,2,0,5,0,0,2,3,0,60000.0,fold,0.75,0,0,240,4,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,0,5129,160,0.14826703071594238,False,0,6,20180806185441362,Middle,1,11,0,11,7,1,11,JC 7D,michael5,160,160,4277,3270.5,2264,all_folded,,D,L,0,0,0.1987189153438615,,0.3990359733513016,0.37269859972502906,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",274,,,-0.43600000000000017
