N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
9,6,5,2,0,9,0,5,2,7,0,60000.0,check,0.75,0,10,130,1,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,2970,10,0.174605131149292,False,10,10,20180806182339099,Early,1,10,0,10,4,1,10,4D TH,michael5,20,10,6065,3372.8333333333335,2587,any_called,,SB,B,0,0,0.08671481481482342,,0.28141669407917913,0.2989030021505245,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7540000000000001
9,0,0,0,0,7,0,0,0,7,0,105,check,0.75,0,0,0,1,2C 9D AH,1,2,2,1,1,14,14,2,1,2,0,9,0,0,0,0,10,4,14,0,2960,0,0.2709689140319824,True,0,10,20180806182339099,Early,1,10,0,14,10,2,9,4D TH,michael5,0,20,6065,3372.8333333333335,2587,none,fold/check,SB,B,20,140,0.02857142857142857,0.003333333333333333,0.1665986255670086,0.07321986022338688,-0.05814338624339485,none,0.08671481481482342,"[0, 1, 0, 0]",Flop,9,0,0,10,,,,,202,0.0,True,-0.268
9,2,1,4,1,7,0,2,4,3,1,438,fold,0.75,0,0,40,1,2C 9D AH,1,2,2,1,1,14,14,2,1,2,0,9,0,0,0,0,10,4,14,0,2960,20,0.27849483489990234,False,0,10,20180806182339099,Early,1,10,0,14,10,2,9,4D TH,michael5,20,20,3135,2895.0,2655,any_raised,fold/check,SB,B,20,140,0.0365296803652968,0.023898001508295623,0.17392106045053535,0.08680755379505634,-0.05018513444952662,check/call,0.08671481481482342,"[1, 0, 0, 0]",Flop,9,1,0,10,,,,,202,0.1,True,-0.268
9,2,3,2,1,9,0,3,2,7,1,60000.0,fold,0.75,0,0,160,1,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,2960,45,0.1756901741027832,False,0,10,20180806182339099,Early,1,12,0,12,6,1,12,QD 6H,michael5,45,45,6045,3369.5,2542,any_raised,,D,L,0,0,0.10402777777779068,,0.3052965758543736,0.33483198912369716,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7560000000000001
9,2,1,4,0,9,0,1,4,5,0,60000.0,bet,0.75,200,0,100,2,,,,,,,,,,,,0,2,0,0,1,1,11,11,22,0,2960,40,0.15753388404846191,False,0,10,20180806182339099,Early,1,11,1,11,0,1,11,JH JD,michael5,40,40,5980,3714.75,1966,any_called,,6,L,0,0,0.2203074074074424,,0.41445392222640814,0.5344634804550599,0,none,,"[0, 0, 1, 200]",Deal,11,0,0,20,"('raise', 200)","('allin', 2960)","('raise', 160)","('raise', 160)",202,,,-0.7580000000000001
9,1,0,1,1,3,0,0,1,2,1,337,allin,0.75,0,0,40,2,JS 6S 5H,0,2,6,1,1,11,11,5,2,11,0,2,0,0,1,1,11,11,22,0,2760,40,0.28874921798706055,False,0,10,20180806182339099,Early,0,0,3,11,6,2,11,JH JD,michael5,40,40,3453,3453.0,3453,any_raised,allin,6,L,200,640,0.9643916913946587,0.9882500000000001,0.18531151330559043,1.0147964230137794,0.7440842839872164,none,0.2203074074074424,"[0, 0, 0.2, 160]",Flop,11,0,0,20,,,,,202,0.05555555555555555,True,-0.272
9,3,2,1,1,9,0,2,1,8,1,60000.0,fold,0.75,0,0,285,2,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,0,3440,75,0.17799806594848633,False,0,10,20180806182339099,Early,1,8,0,8,5,1,8,5C 8D,michael5,75,75,5960,3329.285714285714,1966,any_raised,,5,M,0,0,0.09325000000000916,,0.2907824573457062,0.3142446675827459,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7600000000000001
9,3,2,1,0,9,0,2,1,8,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,0,3440,40,0.18547391891479492,False,0,10,20180806182339099,Early,1,5,0,5,2,1,5,5S 2D,michael5,40,40,5905,3421.8571428571427,2464,any_called,,4,M,0,0,0.08227592592593212,,0.27478463919761353,0.29166182099451365,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7620000000000001
9,3,2,0,0,9,0,2,0,9,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,0,3440,40,0.17246603965759277,False,0,10,20180806182339099,Early,1,11,0,11,7,1,11,7D JC,michael5,40,40,5685,3302.5,2424,any_called,,3,M,0,0,0.10675370370371667,,0.3087998550019992,0.3426767929252441,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7640000000000001
9,2,1,0,0,9,0,1,0,9,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,3440,40,0.17897295951843262,False,0,10,20180806182339099,Early,1,8,0,8,6,1,8,6H 8C,michael5,40,40,5605,3307.5,2384,any_called,,2,E,0,0,0.10448888888889904,,0.3058937086434802,0.3388034697098049,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7660000000000001
9,1,0,0,0,9,0,0,0,9,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,3440,40,0.17258095741271973,False,0,10,20180806182339099,Early,1,11,0,11,8,1,11,JC 8S,michael5,40,40,5525,3312.5,2347,none,,1,E,0,0,0.121377777777793,,0.32656578638846673,0.3721803017241355,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7680000000000001
9,4,3,5,0,9,0,3,5,4,0,60000.0,check,0.75,0,40,160,2,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,1,3400,0,0.17055892944335938,False,40,10,20180806182339099,Early,1,7,0,7,2,2,7,7H 2H,michael5,40,0,5405,3874.3333333333335,2307,any_called,,BB,B,0,0,0.1024907407407495,,0.3032925795385736,0.3360260269854512,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7700000000000001
9,0,0,1,0,4,0,0,1,3,0,337,bet,0.75,80,0,0,2,JD 2C 6H,0,0,0,1,1,11,11,2,1,2,0,9,0,0,0,0,7,2,9,1,3400,0,0.2849278450012207,True,0,10,20180806182339099,Early,1,7,1,2,11,3,7,7H 2H,michael5,0,40,5405,4658.0,3911,all_folded,call/raise,BB,B,40,160,0.24925816023738873,0.4601541293673646,0.42740787453765205,0.372111889114215,0.14676741949663924,none,0.1024907407407495,"[0, 0.2, 0.8, 80]",Flop,17,0,0,20,,,,,202,0.0,True,-0.28400000000000003
9,3,3,3,1,9,0,3,3,6,1,60000.0,fold,0.75,0,20,325,2,,,,,,,,,,,,0,9,0,0,0,0,12,3,15,1,3540,55,0.1745588779449463,False,20,10,20180806182339099,Early,1,12,0,12,3,2,12,3H QH,michael5,75,55,5365,3352.2,2113,any_raised,,SB,B,0,0,0.13545925925927313,,0.34221345435298445,0.3996480460197772,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7720000000000001
9,4,3,3,0,9,0,3,3,6,0,60000.0,fold,0.75,0,0,180,2,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,3540,40,0.17455482482910156,False,0,10,20180806182339099,Early,2,5,0,5,4,2,5,5D 4D,michael5,40,40,5290,2896.2,108,any_called,,D,L,0,0,0.13783518518519625,,0.34472691642829245,0.4046538185006946,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7740000000000001
9,1,0,5,0,9,0,0,5,4,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,3540,80,0.1744859218597412,False,0,10,20180806182339099,Early,1,8,0,8,4,1,8,8H 4S,michael5,80,80,5210,4080.3333333333335,3000,all_folded,,6,L,0,0,0.07953518518519262,,0.27057224451659806,0.2894992469300728,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7760000000000001
9,2,1,3,0,9,0,1,3,6,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,3540,80,0.17588520050048828,False,0,10,20180806182339099,Early,1,8,0,8,6,1,8,8S 6D,michael5,80,80,5425,3971.6,2112,any_called,,5,M,0,0,0.10448888888889904,,0.3058937086434802,0.34247419421352665,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7780000000000001
9,3,2,1,0,9,0,2,1,8,0,60000.0,fold,0.75,0,0,280,3,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,3540,80,0.17349720001220703,False,0,10,20180806182339099,Early,1,9,0,9,4,1,9,9S 4H,michael5,80,80,5385,3330.0,28,any_called,,4,M,0,0,0.07690740740741435,,0.2664444746908525,0.28473409766627933,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",202,,,-0.7800000000000001
