tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
260,20180806134809873,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,1,5C JH,,0,0,fold,0
260,20180806134809873,1,10,Deal,5910dfe04ac98c16eda2a29400cd22e3,False,True,2980,0,2,,,0,20,call,20
260,20180806134809873,1,10,Deal,28800a457e9c79417e97aef29ebcd2d9,False,True,2980,0,3,,,0,20,call,20
260,20180806134809873,1,10,Deal,1ba38b109460e96fc633f5cb37561787,False,True,3000,0,4,,,0,0,fold,0
260,20180806134809873,1,10,Deal,fbe294c4663da5ea4be7221fdce029ad,False,True,2980,0,5,,,0,20,call,20
260,20180806134809873,1,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3000,0,D,,,0,0,fold,0
260,20180806134809873,1,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,2980,0,SB,,,0,20,call,10
260,20180806134809873,1,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2980,0,BB,,,0,20,call,0
260,20180806134809873,1,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2960,0,SB,,4S 5H AS,20,20,bet,20
260,20180806134809873,1,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2960,0,BB,,4S 5H AS,20,20,call,20
260,20180806134809873,1,10,Flop,5910dfe04ac98c16eda2a29400cd22e3,False,True,2235,0,2,,4S 5H AS,20,745,bet,745
260,20180806134809873,1,10,Flop,28800a457e9c79417e97aef29ebcd2d9,False,True,2980,0,3,,4S 5H AS,20,0,fold,0
260,20180806134809873,1,10,Flop,fbe294c4663da5ea4be7221fdce029ad,False,True,2235,0,5,,4S 5H AS,20,745,call,745
260,20180806134809873,1,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2235,0,SB,,4S 5H AS,20,745,call,725
260,20180806134809873,1,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2235,0,BB,,4S 5H AS,20,745,call,725
