tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
383,20180806194630984,1,10,Deal,34e208bd58f20ada1f717895d70a484e,False,True,2980,0,1,,,0,20,call,20
383,20180806194630984,1,10,Deal,160dd085468f37aecdfa8122d0fefb51,False,True,2980,0,2,,,0,20,call,20
383,20180806194630984,1,10,Deal,3cf643579c62a496854f7c2a674b4a5a,False,True,3000,0,3,,,0,0,fold,0
383,20180806194630984,1,10,Deal,cf133fc811c034231ca97235d1992fc6,False,True,2960,0,4,,,0,40,raise,40
383,20180806194630984,1,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2960,0,5,,,0,40,call,40
383,20180806194630984,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,D,6C 4D,,0,0,fold,0
383,20180806194630984,1,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2960,0,SB,,,0,40,call,30
383,20180806194630984,1,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2980,0,BB,,,0,20,fold,0
383,20180806194630984,1,10,Deal,34e208bd58f20ada1f717895d70a484e,False,True,2960,0,1,,,0,40,call,20
383,20180806194630984,1,10,Deal,160dd085468f37aecdfa8122d0fefb51,False,True,2960,0,2,,,0,40,call,20
383,20180806194630984,1,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2960,0,SB,,7C 3H 9C,40,0,fold,0
383,20180806194630984,1,10,Flop,34e208bd58f20ada1f717895d70a484e,False,True,2940,0,1,,7C 3H 9C,40,20,bet,20
383,20180806194630984,1,10,Flop,160dd085468f37aecdfa8122d0fefb51,False,True,2960,0,2,,7C 3H 9C,40,0,fold,0
383,20180806194630984,1,10,Flop,cf133fc811c034231ca97235d1992fc6,False,True,2960,0,4,,7C 3H 9C,40,0,fold,0
383,20180806194630984,1,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2940,0,5,,7C 3H 9C,40,20,call,20
383,20180806194630984,1,10,Turn,34e208bd58f20ada1f717895d70a484e,False,True,2837,0,1,,7C 3H 9C JS,60,103,bet,103
383,20180806194630984,1,10,Turn,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2940,0,5,,7C 3H 9C JS,60,0,fold,0
383,20180806194630984,2,10,Deal,160dd085468f37aecdfa8122d0fefb51,False,True,2920,0,1,,,0,40,bet,40
383,20180806194630984,2,10,Deal,3cf643579c62a496854f7c2a674b4a5a,False,True,3000,0,2,,,0,0,fold,0
383,20180806194630984,2,10,Deal,cf133fc811c034231ca97235d1992fc6,False,True,2960,0,3,,,0,0,fold,0
383,20180806194630984,2,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2900,0,4,,,0,40,call,40
383,20180806194630984,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,5,JC AH,,0,0,fold,0
383,20180806194630984,2,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2920,0,D,,,0,40,call,40
383,20180806194630984,2,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2970,0,SB,,,0,10,fold,0
383,20180806194630984,2,10,Deal,34e208bd58f20ada1f717895d70a484e,False,True,3160,0,BB,,,0,40,call,20
383,20180806194630984,2,10,Flop,34e208bd58f20ada1f717895d70a484e,False,True,3160,0,BB,,KC 5H 4H,40,0,check,0
383,20180806194630984,2,10,Flop,160dd085468f37aecdfa8122d0fefb51,False,True,2920,0,1,,KC 5H 4H,40,0,fold,0
383,20180806194630984,2,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2900,0,4,,KC 5H 4H,40,0,check,0
383,20180806194630984,2,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2920,0,D,,KC 5H 4H,40,0,fold,0
383,20180806194630984,2,10,Turn,34e208bd58f20ada1f717895d70a484e,False,True,2508,0,BB,,KC 5H 4H 7C,40,652,bet,652
383,20180806194630984,2,10,Turn,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2900,0,4,,KC 5H 4H 7C,40,0,fold,0
383,20180806194630984,3,10,Deal,3cf643579c62a496854f7c2a674b4a5a,False,True,2980,0,1,,,0,20,call,20
383,20180806194630984,3,10,Deal,cf133fc811c034231ca97235d1992fc6,False,True,2940,0,2,,,0,20,call,20
383,20180806194630984,3,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2880,0,3,,,0,20,call,20
383,20180806194630984,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,4,QD TC,,0,0,fold,0
383,20180806194630984,3,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2900,0,5,,,0,20,call,20
383,20180806194630984,3,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2950,0,D,,,0,20,call,20
383,20180806194630984,3,10,Deal,34e208bd58f20ada1f717895d70a484e,False,True,3310,0,SB,,,0,20,call,10
383,20180806194630984,3,10,Deal,160dd085468f37aecdfa8122d0fefb51,False,True,2900,0,BB,,,0,20,call,0
383,20180806194630984,3,10,Flop,34e208bd58f20ada1f717895d70a484e,False,True,3290,0,SB,,5S JH 7H,20,20,bet,20
383,20180806194630984,3,10,Flop,160dd085468f37aecdfa8122d0fefb51,False,True,2900,0,BB,,5S JH 7H,20,0,fold,0
383,20180806194630984,3,10,Flop,3cf643579c62a496854f7c2a674b4a5a,False,True,2860,0,1,,5S JH 7H,20,120,bet,120
383,20180806194630984,3,10,Flop,cf133fc811c034231ca97235d1992fc6,False,True,2820,0,2,,5S JH 7H,20,120,call,120
383,20180806194630984,3,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2880,0,3,,5S JH 7H,20,0,fold,0
383,20180806194630984,3,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2900,0,5,,5S JH 7H,20,0,fold,0
383,20180806194630984,3,10,Flop,38212e726f8ff54c6bfd819e961458a1,False,True,2950,0,D,,5S JH 7H,20,0,fold,0
383,20180806194630984,3,10,Flop,34e208bd58f20ada1f717895d70a484e,False,True,3190,0,SB,,5S JH 7H,20,120,call,100
383,20180806194630984,3,10,Turn,34e208bd58f20ada1f717895d70a484e,False,True,2532,0,SB,,5S JH 7H 8D,140,658,bet,658
383,20180806194630984,3,10,Turn,3cf643579c62a496854f7c2a674b4a5a,False,True,2860,0,1,,5S JH 7H 8D,140,0,fold,0
383,20180806194630984,3,10,Turn,cf133fc811c034231ca97235d1992fc6,False,True,2162,0,2,,5S JH 7H 8D,140,658,call,658
383,20180806194630984,3,10,River,34e208bd58f20ada1f717895d70a484e,False,True,2259,0,SB,,5S JH 7H 8D 3D,798,273,bet,273
