tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
339,20180806192344360,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,2,TC 2D,7D KH 8H AD JC,8.144,High Card,0.0
339,20180806192344360,1,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2752,0,False,False,D,2H KD,7D KH 8H AD JC,20.2336,Pair,0.0
339,20180806192344360,1,10,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3288,0,False,False,SB,AS 7S,7D KH 8H AD JC,93.1024,Two Pair,536.0
339,20180806192344360,1,10,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2980,0,True,False,BB,7H 4H,7D KH 8H AD JC,14.3328,Pair,0.0
339,20180806192344360,1,10,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2980,0,True,False,1,9D 5H,7D KH 8H AD JC,8.1376,High Card,0.0
339,20180806192344360,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,1,4H 7S,JC 9D 6C AC TC,8.0464,High Card,0.0
339,20180806192344360,2,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2842,0,False,False,2,8C 8H,JC 9D 6C AC TC,123.2472,Flush,130.0
339,20180806192344360,2,10,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3248,0,True,False,D,KS QH,JC 9D 6C AC TC,122.0,Straight,0.0
339,20180806192344360,2,10,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2970,0,True,False,SB,9S 3H,JC 9D 6C AC TC,16.2432,Pair,0.0
339,20180806192344360,2,10,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2940,0,True,False,BB,QS KD,JC 9D 6C AC TC,122.0,Straight,0.0
339,20180806192344360,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3020,0,False,False,BB,QS 9S,AS TD QC 4S 4D,69.2048,Two Pair,160.0
339,20180806192344360,3,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2822,0,True,False,1,3D JC,AS TD QC 4S 4D,11.2816,Pair,0.0
339,20180806192344360,3,10,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3268,0,False,False,2,9D QD,AS TD QC 4S 4D,69.2048,Two Pair,160.0
339,20180806192344360,3,10,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2970,0,True,False,D,5D 2S,AS TD QC 4S 4D,11.2688,Pair,0.0
339,20180806192344360,3,10,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2920,0,True,False,SB,6C KS,AS TD QC 4S 4D,11.3584,Pair,0.0
339,20180806192344360,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3080,0,False,True,SB,9S 2D,2H TH 2S 7C 4C,100.0192,Three of a Kind,3080.0
339,20180806192344360,4,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2802,0,True,False,BB,9H JS,2H TH 2S 7C 4C,9.0448,Pair,0.0
339,20180806192344360,4,10,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3248,0,True,False,1,9C QC,2H TH 2S 7C 4C,9.0704,Pair,0.0
339,20180806192344360,4,10,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2970,0,True,False,2,TS 7D,2H TH 2S 7C 4C,55.0002,Two Pair,0.0
339,20180806192344360,4,10,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2900,0,True,False,D,8S 8C,2H TH 2S 7C 4C,37.0128,Two Pair,0.0
339,20180806192344360,5,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3080,0,True,False,D,5S JS,JH KD 2D KS 4S,86.0004,Two Pair,0.0
339,20180806192344360,5,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2842,0,False,False,SB,6H 8C,JH KD 2D KS 4S,20.0296,Pair,60.0
339,20180806192344360,5,10,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3228,0,True,False,BB,3D AC,JH KD 2D KS 4S,20.2306,Pair,0.0
339,20180806192344360,5,10,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2970,0,True,False,1,6C 7D,JH KD 2D KS 4S,20.028,Pair,0.0
339,20180806192344360,5,10,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2880,0,True,False,2,QC TH,JH KD 2D KS 4S,20.0896,Pair,0.0
339,20180806192344360,6,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3080,0,True,False,2,9S QH,3D 6C 5D 8D JS,6.036,High Card,0.0
339,20180806192344360,6,20,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2842,0,True,False,D,8C 3H,3D 6C 5D 8D JS,38.0256,Two Pair,0.0
339,20180806192344360,6,20,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3388,0,False,False,SB,6H 2D,3D 6C 5D 8D JS,13.0292,Pair,280.0
339,20180806192344360,6,20,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2890,0,True,False,BB,AD JC,3D 6C 5D 8D JS,18.2088,Pair,0.0
339,20180806192344360,6,20,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2800,0,True,False,1,7S AS,3D 6C 5D 8D JS,8.0312,High Card,0.0
339,20180806192344360,7,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3080,0,True,False,1,9C 2C,7S JC 8H 8C KD,15.1344,Pair,0.0
339,20180806192344360,7,20,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,3082,0,False,False,2,5C KC,7S JC 8H 8C KD,83.0256,Two Pair,320.0
339,20180806192344360,7,20,eff1d86d5bd753b07cfddfbc0792eac6,False,True,True,3308,0,True,False,D,9H 3D,7S JC 8H 8C KD,15.1344,Pair,0.0
339,20180806192344360,7,20,67977f9a1f0bd5f832f72a2db7d46687,False,True,True,2810,0,True,False,SB,KH 7H,7S JC 8H 8C KD,83.0256,Two Pair,0.0
339,20180806192344360,7,20,394dc8f9041b44094867e90c7aaa2a25,False,True,True,2720,0,True,False,BB,QH 9D,7S JC 8H 8C KD,15.1792,Pair,0.0
339,20180806192344360,8,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3320,0,False,False,BB,7D QH,7C 5H JH 5C 9D,35.0512,Two Pair,360.0
339,20180806192344360,8,20,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2962,0,False,False,1,4D 4C,7C 5H JH 5C 9D,27.0256,Two Pair,0.0
