tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
152,20180806130353276,1,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,3000,0,1,,,0,0,fold,0
152,20180806130353276,1,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3000,0,2,,,0,0,fold,0
152,20180806130353276,1,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2980,0,3,,,0,20,call,20
152,20180806130353276,1,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,2980,0,D,,,0,20,call,20
152,20180806130353276,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,TS 3D,,0,20,call,10
152,20180806130353276,1,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,2980,0,BB,,,0,20,call,0
152,20180806130353276,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,TS 3D,8H 9D JH,20,0,check,0
152,20180806130353276,1,10,Flop,26c59f394dc2ed42baa8af3e33311a44,False,True,2960,0,BB,,8H 9D JH,20,20,bet,20
152,20180806130353276,1,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2960,0,3,,8H 9D JH,20,20,call,20
152,20180806130353276,1,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2960,0,D,,8H 9D JH,20,20,call,20
152,20180806130353276,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,TS 3D,8H 9D JH,20,0,fold,0
152,20180806130353276,1,10,Turn,26c59f394dc2ed42baa8af3e33311a44,False,True,2940,0,BB,,8H 9D JH AC,40,20,bet,20
152,20180806130353276,1,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2940,0,3,,8H 9D JH AC,40,20,call,20
152,20180806130353276,1,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,2940,0,D,,8H 9D JH AC,40,20,call,20
152,20180806130353276,1,10,River,26c59f394dc2ed42baa8af3e33311a44,False,True,2920,0,BB,,8H 9D JH AC 6H,60,20,bet,20
152,20180806130353276,1,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2920,0,3,,8H 9D JH AC 6H,60,20,call,20
152,20180806130353276,1,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,2920,0,D,,8H 9D JH AC 6H,60,20,call,20
152,20180806130353276,2,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,2980,0,1,,,0,20,call,20
152,20180806130353276,2,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2900,0,2,,,0,20,call,20
152,20180806130353276,2,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3160,0,3,,,0,20,call,20
152,20180806130353276,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,D,7S 4S,,0,0,fold,0
152,20180806130353276,2,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,2900,0,SB,,,0,20,call,10
152,20180806130353276,2,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2980,0,BB,,,0,20,call,0
152,20180806130353276,2,10,Flop,26c59f394dc2ed42baa8af3e33311a44,False,True,2880,0,SB,,KD JH KS,20,20,bet,20
152,20180806130353276,2,10,Flop,33ab1cf4367bea294d32cc233bb56c01,False,True,2960,0,BB,,KD JH KS,20,20,call,20
152,20180806130353276,2,10,Flop,d957d66f0f3a2e7f0f24b044b93acf83,False,True,2960,0,1,,KD JH KS,20,20,call,20
152,20180806130353276,2,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2880,0,2,,KD JH KS,20,20,call,20
152,20180806130353276,2,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,3140,0,3,,KD JH KS,20,20,call,20
152,20180806130353276,2,10,Turn,26c59f394dc2ed42baa8af3e33311a44,False,True,2860,0,SB,,KD JH KS 6C,40,20,bet,20
152,20180806130353276,2,10,Turn,33ab1cf4367bea294d32cc233bb56c01,False,True,2940,0,BB,,KD JH KS 6C,40,20,call,20
152,20180806130353276,2,10,Turn,d957d66f0f3a2e7f0f24b044b93acf83,False,True,2940,0,1,,KD JH KS 6C,40,20,call,20
152,20180806130353276,2,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2860,0,2,,KD JH KS 6C,40,20,call,20
152,20180806130353276,2,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,3120,0,3,,KD JH KS 6C,40,20,call,20
152,20180806130353276,2,10,River,26c59f394dc2ed42baa8af3e33311a44,False,True,2840,0,SB,,KD JH KS 6C TH,60,20,bet,20
152,20180806130353276,2,10,River,33ab1cf4367bea294d32cc233bb56c01,False,True,2920,0,BB,,KD JH KS 6C TH,60,20,call,20
152,20180806130353276,2,10,River,d957d66f0f3a2e7f0f24b044b93acf83,False,True,2920,0,1,,KD JH KS 6C TH,60,20,call,20
152,20180806130353276,2,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2840,0,2,,KD JH KS 6C TH,60,20,call,20
152,20180806130353276,2,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,3100,0,3,,KD JH KS 6C TH,60,20,call,20
152,20180806130353276,3,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2820,0,1,,,0,20,call,20
152,20180806130353276,3,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3080,0,2,,,0,20,call,20
152,20180806130353276,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,3,QH 2D,,0,0,fold,0
152,20180806130353276,3,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,3040,0,D,,,0,0,fold,0
152,20180806130353276,3,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2900,0,SB,,,0,20,call,10
152,20180806130353276,3,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3100,0,BB,,,0,20,call,0
152,20180806130353276,3,10,Flop,33ab1cf4367bea294d32cc233bb56c01,False,True,2900,0,SB,,5C 9D 7D,20,0,fold,0
152,20180806130353276,3,10,Flop,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3080,0,BB,,5C 9D 7D,20,20,bet,20
152,20180806130353276,3,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2800,0,1,,5C 9D 7D,20,20,call,20
152,20180806130353276,3,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,3060,0,2,,5C 9D 7D,20,20,call,20
152,20180806130353276,3,10,Turn,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3060,0,BB,,5C 9D 7D 8H,40,20,bet,20
152,20180806130353276,3,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2780,0,1,,5C 9D 7D 8H,40,20,call,20
152,20180806130353276,3,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,3040,0,2,,5C 9D 7D 8H,40,20,call,20
152,20180806130353276,3,10,River,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3040,0,BB,,5C 9D 7D 8H 8C,60,20,bet,20
152,20180806130353276,3,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2760,0,1,,5C 9D 7D 8H 8C,60,20,call,20
152,20180806130353276,3,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,3020,0,2,,5C 9D 7D 8H 8C,60,20,call,20
152,20180806130353276,4,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3000,0,1,,,0,20,call,20
152,20180806130353276,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,2,2S 8S,,0,0,fold,0
152,20180806130353276,4,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,3040,0,3,,,0,0,fold,0
152,20180806130353276,4,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2900,0,D,,,0,0,fold,0
152,20180806130353276,4,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3290,0,SB,,,0,10,fold,0
152,20180806130353276,4,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2740,0,BB,,,0,20,call,0
152,20180806130353276,4,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2720,0,BB,,QC TH QS,20,20,bet,20
152,20180806130353276,4,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2980,0,1,,QC TH QS,20,20,call,20
152,20180806130353276,4,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2700,0,BB,,QC TH QS 6C,40,20,bet,20
152,20180806130353276,4,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,2960,0,1,,QC TH QS 6C,40,20,call,20
152,20180806130353276,4,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2680,0,BB,,QC TH QS 6C 8C,60,20,bet,20
152,20180806130353276,4,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,2960,0,1,,QC TH QS 6C 8C,60,0,fold,0
152,20180806130353276,5,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,1,8D AH,,0,0,fold,0
152,20180806130353276,5,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,3040,0,2,,,0,0,fold,0
152,20180806130353276,5,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2880,0,3,,,0,20,call,20
152,20180806130353276,5,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3270,0,D,,,0,20,call,20
152,20180806130353276,5,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2810,0,SB,,,0,20,call,10
152,20180806130353276,5,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,2940,0,BB,,,0,20,call,0
152,20180806130353276,5,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2790,0,SB,,4D 9H 3C,20,20,bet,20
152,20180806130353276,5,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2920,0,BB,,4D 9H 3C,20,20,call,20
152,20180806130353276,5,10,Flop,33ab1cf4367bea294d32cc233bb56c01,False,True,2880,0,3,,4D 9H 3C,20,0,fold,0
152,20180806130353276,5,10,Flop,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3270,0,D,,4D 9H 3C,20,0,fold,0
152,20180806130353276,5,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2770,0,SB,,4D 9H 3C 4S,40,20,bet,20
152,20180806130353276,5,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,2900,0,BB,,4D 9H 3C 4S,40,20,call,20
152,20180806130353276,5,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2750,0,SB,,4D 9H 3C 4S 6S,60,20,bet,20
152,20180806130353276,5,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,2900,0,BB,,4D 9H 3C 4S 6S,60,0,fold,0
152,20180806130353276,6,10,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,3040,0,1,,,0,0,fold,0
152,20180806130353276,6,10,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2860,0,2,,,0,20,call,20
152,20180806130353276,6,10,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3270,0,3,,,0,0,fold,0
152,20180806130353276,6,10,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2910,0,D,,,0,20,call,20
152,20180806130353276,6,10,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,2880,0,SB,,,0,20,call,10
152,20180806130353276,6,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,KD 5H,,0,20,call,0
152,20180806130353276,6,10,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,2770,0,SB,,TH 5D 4S,20,110,bet,110
152,20180806130353276,6,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2850,0,BB,KD 5H,TH 5D 4S,20,110,call,110
152,20180806130353276,6,10,Flop,33ab1cf4367bea294d32cc233bb56c01,False,True,2860,0,2,,TH 5D 4S,20,0,fold,0
152,20180806130353276,6,10,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2800,0,D,,TH 5D 4S,20,110,call,110
152,20180806130353276,6,10,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,2750,0,SB,,TH 5D 4S 2S,130,20,bet,20
152,20180806130353276,6,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2850,0,BB,KD 5H,TH 5D 4S 2S,130,0,fold,0
152,20180806130353276,6,10,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2780,0,D,,TH 5D 4S 2S,130,20,call,20
152,20180806130353276,6,10,River,63a9141e98b2fd9931e099807f206ef1,False,True,2730,0,SB,,TH 5D 4S 2S 6D,150,20,bet,20
152,20180806130353276,6,10,River,f74a71042edca15300ce83d4cfc36193,False,True,2760,0,D,,TH 5D 4S 2S 6D,150,20,call,20
152,20180806130353276,7,20,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2860,0,1,,,0,0,fold,0
152,20180806130353276,7,20,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3270,0,2,,,0,0,fold,0
152,20180806130353276,7,20,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2720,0,3,,,0,40,call,40
152,20180806130353276,7,20,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3180,0,D,,,0,40,call,40
152,20180806130353276,7,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2810,0,SB,6H KS,,0,40,call,20
152,20180806130353276,7,20,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,3000,0,BB,,,0,40,fold,0
152,20180806130353276,7,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2810,0,SB,6H KS,5C 8D QD,40,0,check,0
152,20180806130353276,7,20,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2680,0,3,,5C 8D QD,40,40,bet,40
152,20180806130353276,7,20,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,3140,0,D,,5C 8D QD,40,40,call,40
152,20180806130353276,7,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2810,0,SB,6H KS,5C 8D QD,40,0,fold,0
152,20180806130353276,7,20,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2640,0,3,,5C 8D QD QH,80,40,bet,40
152,20180806130353276,7,20,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,3100,0,D,,5C 8D QD QH,80,40,call,40
152,20180806130353276,7,20,River,f74a71042edca15300ce83d4cfc36193,False,True,2600,0,3,,5C 8D QD QH 3S,120,40,bet,40
152,20180806130353276,7,20,River,63a9141e98b2fd9931e099807f206ef1,False,True,3060,0,D,,5C 8D QD QH 3S,120,40,call,40
152,20180806130353276,8,20,Deal,d957d66f0f3a2e7f0f24b044b93acf83,False,True,3270,0,1,,,0,0,fold,0
152,20180806130353276,8,20,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2560,0,2,,,0,40,call,40
152,20180806130353276,8,20,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3420,0,3,,,0,40,call,40
152,20180806130353276,8,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2810,0,D,JS 3D,,0,0,fold,0
152,20180806130353276,8,20,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,2960,0,SB,,,0,40,call,20
152,20180806130353276,8,20,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2820,0,BB,,,0,40,call,0
152,20180806130353276,8,20,Flop,26c59f394dc2ed42baa8af3e33311a44,False,True,2960,0,SB,,3C 9H 6C,40,0,fold,0
152,20180806130353276,8,20,Flop,33ab1cf4367bea294d32cc233bb56c01,False,True,2820,0,BB,,3C 9H 6C,40,0,fold,0
152,20180806130353276,8,20,Flop,f74a71042edca15300ce83d4cfc36193,False,True,2520,0,2,,3C 9H 6C,40,40,bet,40
152,20180806130353276,8,20,Flop,63a9141e98b2fd9931e099807f206ef1,False,True,3380,0,3,,3C 9H 6C,40,40,call,40
152,20180806130353276,8,20,Turn,f74a71042edca15300ce83d4cfc36193,False,True,2480,0,2,,3C 9H 6C QH,80,40,bet,40
152,20180806130353276,8,20,Turn,63a9141e98b2fd9931e099807f206ef1,False,True,3340,0,3,,3C 9H 6C QH,80,40,call,40
152,20180806130353276,8,20,River,f74a71042edca15300ce83d4cfc36193,False,True,2440,0,2,,3C 9H 6C QH 2S,120,40,bet,40
152,20180806130353276,8,20,River,63a9141e98b2fd9931e099807f206ef1,False,True,3300,0,3,,3C 9H 6C QH 2S,120,40,call,40
152,20180806130353276,9,20,Deal,f74a71042edca15300ce83d4cfc36193,False,True,2800,0,1,,,0,40,call,40
152,20180806130353276,9,20,Deal,63a9141e98b2fd9931e099807f206ef1,False,True,3260,0,2,,,0,40,call,40
152,20180806130353276,9,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2810,0,3,KD 8D,,0,0,fold,0
152,20180806130353276,9,20,Deal,26c59f394dc2ed42baa8af3e33311a44,False,True,2920,0,D,,,0,40,call,40
152,20180806130353276,9,20,Deal,33ab1cf4367bea294d32cc233bb56c01,False,True,2780,0,SB,,,0,40,call,20
