N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
9,7,6,2,0,9,0,6,2,7,0,60000.0,check,0.75,0,20,140,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,2980,0,0.19641709327697754,False,20,9,20180806183929750,Early,2,6,0,6,5,2,6,6D 5D,michael5,20,0,2980,2980.0,2980,any_called,,BB,B,0,0,0.1427222222222342,,0.3497893501897698,0.4162574940706343,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7820000000000001
9,1,0,0,1,7,0,0,0,7,1,348,fold,0.75,0,0,20,1,3D 2H 7H,0,2,3,0,1,7,7,2,2,7,0,7,1,0,0,0,6,5,11,1,2980,20,0.27984189987182617,False,0,9,20180806183929750,Early,2,7,0,7,6,3,6,6D 5D,michael5,20,20,2980,2976.6666666666665,2960,any_raised,fold/check,BB,B,20,140,0.1867816091954023,0.04248425877528045,0.38416649363809974,0.29746666597435684,0.04405938697316808,none,0.1427222222222342,"[1, 0, 0, 0]",Flop,1,0,0,10,,,,,236,0.1111111111111111,True,-0.28400000000000003
9,6,5,2,0,9,0,5,2,7,0,60000.0,check,0.75,0,10,130,1,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,2970,10,0.1592710018157959,False,10,9,20180806183929750,Early,1,11,0,11,9,1,11,JD 9C,michael5,20,10,3180,2996.6666666666665,2940,any_called,,SB,B,0,0,0.13762222222223966,,0.3445030423274258,0.4077126074069415,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7840000000000001
9,6,10,2,1,9,0,11,2,7,1,60000.0,fold,0.75,0,20,260,1,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,2960,20,0.16812586784362793,False,0,9,20180806183929750,Early,1,11,0,11,9,1,11,JD 9C,michael5,40,20,3160,2976.6666666666665,2920,any_raised,,SB,B,0,0,0.13762222222223966,,0.3445030423274258,0.4077126074069415,0,check/call,,"[1, 0, 0, 0]",Deal,2,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7840000000000001
9,1,1,4,1,9,0,1,4,5,1,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,2960,60,0.1673722267150879,False,0,9,20180806183929750,Early,1,10,0,10,3,1,10,3D TH,michael5,60,60,3280,3037.5,2880,any_raised,,D,L,0,0,0.08131851851852663,,0.27332364893012584,0.29615090657760557,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7860000000000001
9,4,3,2,0,9,0,3,2,7,0,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,2960,20,0.16848301887512207,False,0,9,20180806183929750,Early,1,6,0,6,3,1,6,6C 3D,michael5,20,20,3416,3005.0,2782,any_called,,6,L,0,0,0.08423518518519167,,0.2777402001187587,0.30309446287877356,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7880000000000001
9,1,1,2,1,9,0,1,2,7,1,60000.0,fold,0.75,0,0,95,1,,,,,,,,,,,,0,7,0,1,1,0,12,10,22,0,2960,45,0.17666411399841309,False,0,9,20180806183929750,Early,1,12,0,12,10,1,12,TC QH,michael5,45,45,3400,3004.1666666666665,2752,any_raised,,5,M,0,0,0.1598222222222431,,0.3664410996411116,0.44931069093872134,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7900000000000001
9,3,2,1,0,9,0,2,1,8,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,1,2960,20,0.1667919158935547,False,0,9,20180806183929750,Early,1,13,0,13,4,2,13,4C KC,michael5,20,20,4012,2995.714285714286,2560,any_called,,4,M,0,0,0.15064074074075667,,0.35769834773148285,0.43393783214409115,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.7920000000000001
8,2,1,1,0,8,0,1,1,7,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2960,20,0.17049860954284668,False,0,9,20180806183929750,Early,1,4,0,4,2,1,4,2D 4C,michael5,20,20,6080,3498.3333333333335,2540,any_called,,3,M,0,0,0.08444583333333318,,0.27805527250165946,0.2746356397244683,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.6840000000000002
8,2,1,0,0,8,0,1,0,8,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,2960,20,0.17542099952697754,False,0,9,20180806183929750,Early,1,6,0,6,2,1,6,2D 6S,michael5,20,20,6000,3427.1428571428573,2480,any_called,,2,E,0,0,0.07674490740740712,,0.2661862629709423,0.25934868380547355,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",236,,,-0.6860000000000002
