N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,3,2,0,0,6,0,2,0,6,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,3000,20,0.14239716529846191,False,0,6,20180806121507363,Early,1,14,0,14,2,1,14,AH 2S,michael5,20,20,3000,2986.0,2980,any_called,,3,L,0,0,0.18302552910052225,,0.3866874510479958,0.3052187636316889,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.316
6,1,0,1,0,6,0,0,1,5,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,3000,20,0.2417750358581543,False,0,6,20180806121507363,Early,1,12,0,12,8,1,12,8C QH,michael5,20,20,3170,3012.5,2900,all_folded,,2,E,0,0,0.18477182539682066,,0.388112352207898,0.30663910399010064,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.31400000000000006
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,3000,20,0.14894700050354004,False,0,6,20180806121507363,Early,1,12,0,12,8,1,12,QH 8D,michael5,20,20,3170,2994.0,2850,none,,1,E,0,0,0.18477182539682066,,0.388112352207898,0.3058628792856849,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.31200000000000006
6,2,2,1,2,6,0,2,1,5,2,60000.0,fold,0.75,0,20,240,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,2980,60,0.14661788940429688,False,20,6,20180806121507363,Early,1,7,0,7,4,1,7,4H 7C,michael5,80,60,3090,2950.0,2800,any_raised,,BB,B,0,0,0.12808267195768144,,0.33418183837824345,0.2330157692084499,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.31400000000000006
6,2,1,2,1,6,0,1,2,4,1,60000.0,fold,0.75,0,10,110,1,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,2970,30,0.14445805549621582,False,10,6,20180806121507363,Early,1,10,0,10,4,1,10,4S TH,michael5,40,30,5250,3360.0,1800,any_raised,,SB,B,0,0,0.13293783068784293,,0.33950753137427353,0.24022221060211335,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.316
6,2,1,1,1,6,0,1,1,5,1,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,2970,40,0.1551351547241211,False,0,6,20180806121507363,Early,1,8,0,8,2,1,8,8S 2D,michael5,40,40,2940,2340.0,1760,any_raised,,D,L,0,0,0.10395529100529803,,0.305202536813346,0.20100969771194205,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.318
6,2,1,0,1,6,0,1,0,6,1,60000.0,fold,0.75,0,0,220,2,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,2970,80,0.19215798377990723,False,0,6,20180806121507363,Early,1,11,0,11,9,1,11,JD 9S,michael5,80,80,5520,2962.0,1040,any_raised,,3,L,0,0,0.2030281746031661,,0.4022533218265231,0.3317492375876535,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.32
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,2970,40,0.15656185150146484,False,0,6,20180806121507363,Early,1,7,0,7,3,1,7,7C 3S,michael5,40,40,5500,2986.0,880,any_called,,2,E,0,0,0.11093505291006013,,0.31405169470312094,0.21205969860446508,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.322
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,2970,40,0.16411709785461426,False,0,6,20180806121507363,Early,1,8,0,8,2,1,8,2H 8S,michael5,40,40,5500,2994.0,660,none,,1,E,0,0,0.10395529100529803,,0.305202536813346,0.20284091293282214,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.324
6,1,1,3,1,6,0,1,3,3,1,60000.0,fold,0.75,0,40,180,2,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,0,2930,40,0.13326001167297363,False,40,6,20180806121507363,Early,1,7,0,7,2,1,7,2S 7D,michael5,80,40,3830,2205.0,580,any_raised,,BB,B,0,0,0.09861044973545477,,0.29813827150908706,0.19580352624741715,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.326
6,3,2,2,0,6,0,2,2,4,0,60000.0,check,0.75,0,20,140,2,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2910,20,0.15473508834838867,False,20,6,20180806121507363,Early,1,3,0,3,2,1,3,3S 2H,michael5,40,20,3860,2920.0,2240,any_called,,SB,B,0,0,0.09937156084656372,,0.2991602475956346,0.19749612205793188,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.328
6,0,0,0,0,4,0,0,0,4,0,101,check,0.75,0,0,0,2,JS 4D AD,1,0,0,2,1,14,14,4,2,14,0,9,0,0,0,0,3,2,5,0,2890,0,0.27485013008117676,True,0,6,20180806121507363,Early,0,0,0,14,11,2,14,3S 2H,michael5,0,40,3860,2920.0,2240,none,fold/check,SB,B,40,160,0.1485148514851485,0.006539682539682541,0.35560960388253404,0.24168456770237245,0.04914329063858479,none,0.09937156084656372,"[0, 1, 0, 0]",Flop,11,0,0,20,,,,,41,0.0,True,-0.262
6,2,1,1,1,4,0,2,1,3,1,434,fold,0.75,0,0,80,2,JS 4D AD,1,0,0,2,1,14,14,4,2,14,0,9,0,0,0,0,3,2,5,0,2890,40,0.2512352466583252,False,0,6,20180806121507363,Early,0,0,0,14,11,2,14,3S 2H,michael5,40,40,2620,2410.0,2200,any_raised,fold/check,SB,B,40,160,0.16186635944700462,0.017321345321345324,0.364199735829106,0.2583683400975543,0.062494798600440896,check/call,0.09937156084656372,"[1, 0, 0, 0]",Flop,11,1,0,20,,,,,41,0.14285714285714285,True,-0.262
6,1,0,3,0,6,0,0,3,3,0,60000.0,bet,0.75,160,0,60,2,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,2890,40,0.1573331356048584,False,0,6,20180806121507363,Early,1,14,0,14,11,2,14,JC AC,michael5,40,40,3820,3190.0,2560,all_folded,,D,L,0,0,0.291448148148151,,0.4544294500680655,0.44140986667061266,0,none,,"[0, 0, 1, 160]",Deal,12,0,0,20,"('raise', 160)","('allin', 2890)","('raise', 160)","('fold', 0)",41,,,-0.33
6,0,1,0,0,2,0,1,0,2,0,354,bet,0.75,80,0,0,2,AS 2H 6H,1,2,2,1,1,14,14,2,2,6,1,4,0,0,1,0,14,11,25,1,2730,0,0.2713639736175537,True,0,6,20180806121507363,Early,0,0,1,14,11,2,14,JC AC,michael5,0,40,3700,3700.0,3700,any_called,call/raise,D,L,160,340,0.7725988700564972,0.9410599099043373,0.41661878495349236,0.8832554568773328,0.4811507219083462,none,0.291448148148151,"[0, 0.2, 0.8, 80]",Flop,12,0,0,20,,,,,41,0.0,True,-0.264
6,2,1,1,0,6,0,1,1,5,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,0,3070,80,0.15463709831237793,False,0,6,20180806121507363,Early,1,9,0,9,6,1,9,6H 9S,michael5,80,80,5420,3510.0,2400,any_called,,3,L,0,0,0.14821071428572058,,0.35530873681438946,0.26617321490809787,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.332
6,1,0,1,0,6,0,0,1,5,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,3070,80,0.15899395942687988,False,0,6,20180806121507363,Early,1,13,0,13,3,1,13,KD 3C,michael5,80,80,5780,3122.5,610,all_folded,,2,E,0,0,0.16001626984126932,,0.3666211439992999,0.2824677319370355,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.334
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,3070,80,0.16509270668029785,False,0,6,20180806121507363,Early,1,10,0,10,5,1,10,TS 5H,michael5,80,80,5130,2962.0,1920,none,,1,E,0,0,0.13615793650795002,,0.34295619666926425,0.2513912185888228,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.336
6,2,1,4,0,6,0,1,4,2,0,60000.0,check,0.75,0,80,160,3,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,2990,0,0.16281890869140625,False,80,6,20180806121507363,Early,1,12,0,12,4,1,12,QS 4C,michael5,80,0,5480,5480.0,5480,any_called,,BB,B,0,0,0.15152566137566528,,0.3585605044066238,0.2727191118651041,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.338
6,1,0,0,1,2,0,0,0,2,1,342,bet,0.75,160,0,80,3,6S 4S 9C,0,0,0,0,1,9,9,4,2,6,0,9,0,0,0,0,12,4,16,0,2990,80,0.24539804458618164,False,0,6,20180806121507363,Early,0,0,1,4,12,3,12,QS 4C,michael5,80,80,5400,5400.0,5400,any_raised,call/raise,BB,B,80,160,0.631578947368421,0.7418920948332712,0.48237638894271995,0.7627853251608409,0.48005328599275576,none,0.15152566137566528,"[0, 0.2, 0.8, 160]",Flop,16,0,0,40,,,,,41,0.25,True,-0.272
6,2,2,0,2,6,0,2,0,6,2,60000.0,fold,0.75,0,40,1000,3,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,3190,280,0.15471506118774414,False,40,6,20180806121507363,Early,2,12,0,12,11,1,12,JC QH,michael5,320,280,5080,2762.0,400,any_raised,,SB,B,0,0,0.23990158730158045,,0.4270232027791495,0.38508947624649126,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.34
6,2,1,2,0,6,0,1,2,4,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,1,3190,80,0.15438485145568848,False,0,6,20180806121507363,Early,1,6,0,6,3,2,6,3S 6S,michael5,80,80,4440,2726.6666666666665,360,any_called,,D,L,0,0,0.1574722222222225,,0.36424541376744535,0.2820441537306888,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.342
6,1,0,2,0,6,0,0,2,4,0,60000.0,fold,0.75,0,0,240,4,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,1,3190,160,0.15959501266479492,False,0,6,20180806121507363,Middle,1,13,0,13,6,2,13,KC 6C,michael5,160,160,3700,2063.3333333333335,160,all_folded,,3,L,0,0,0.21628320105818696,,0.41170957967748434,0.3579112964672416,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",41,,,-0.34400000000000003
6,1,0,1,0,6,0,0,1,5,0,60000.0,bet,0.75,640,0,240,4,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,3190,160,0.15766191482543945,False,0,6,20180806121507363,Middle,1,14,0,14,13,1,14,AS KC,michael5,160,160,5380,2532.5,160,all_folded,,2,E,0,0,0.2884386243386358,,0.4530361843476425,0.4451891441229201,0,none,,"[0, 0, 1, 640]",Deal,20,0,0,80,"('raise', 640)","('fold', 0)","('raise', 640)","('fold', 0)",41,,,-0.34600000000000003
