N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
9,4,3,3,0,9,0,3,3,6,0,60000.0,bet,0.75,140,0,90,1,,,,,,,,,,,,1,1,0,0,1,1,14,14,28,0,3000,20,0.16501784324645996,False,0,9,20180806175203111,Early,1,14,1,14,0,1,14,AC AH,michael5,20,20,2990,2982.0,2980,any_called,,D,L,0,0,0.3496740740740043,,0.4768669793501035,0.6672674823211733,0,none,,"[0, 0, 1, 140]",Deal,1,0,0,10,"('raise', 140)","('allin', 3000)","('raise', 80)","('raise', 80)",123,,,-0.666
9,0,1,1,0,3,0,1,1,2,0,337,bet,0.75,40,0,0,1,QS 6H 9D,0,0,0,1,1,12,12,6,1,9,1,1,0,0,1,1,14,14,28,0,2860,0,0.27863001823425293,True,0,9,20180806175203111,Early,0,0,1,14,12,2,14,AC AH,michael5,0,20,2860,2860.0,2860,any_called,call/raise,D,L,140,470,0.6913946587537092,0.9660691082487846,0.4619178331700901,0.8022549387145308,0.3417205846797049,none,0.3496740740740043,"[0, 0.2, 0.8, 40]",Flop,1,0,0,10,,,,,123,0.0,True,-0.24
9,0,1,0,0,3,0,1,0,2,0,339,check,0.75,0,0,0,1,QS 6H 9D 2D,0,0,0,1,1,12,12,2,2,9,1,1,0,0,1,1,14,14,28,0,2820,0,0.2758650779724121,True,0,9,20180806175203111,Early,0,0,1,14,12,2,9,AC AH,michael5,0,20,2820,2820.0,2820,any_called,call/raise,D,L,180,550,0.7109144542772862,0.9044672549672548,0.4533377250758143,0.8407017497012322,0.019519795523576966,none,0.6913946587537092,"[0, 0.2, 0.8, 40]",Turn,1,0,0,10,,,,,123,0.0,True,-0.2862927311029343
9,0,1,0,0,3,0,1,0,2,0,330,bet,0.75,40,0,0,1,QS 6H 9D 2D 5D,0,2,6,1,1,12,12,2,3,9,1,1,0,0,1,1,14,14,28,0,2820,0,0.2800920009613037,True,0,9,20180806175203111,Early,1,6,1,14,12,3,9,AC AH,michael5,0,20,2820,2820.0,2820,any_called,call/raise,D,L,180,550,0.6787878787878788,0.8557501996795474,0.46694206749716904,0.8299544031716102,-0.03212657548940734,none,0.7109144542772862,"[0, 0.2, 0.8, 40]",River,1,0,0,10,,,,,123,0.0,True,-0.32373721475554973
9,2,1,3,1,9,0,1,3,6,1,60000.0,fold,0.75,0,0,190,1,,,,,,,,,,,,1,6,0,0,0,0,14,9,23,1,3410,80,0.17201709747314453,False,0,9,20180806175203111,Early,1,14,0,14,9,2,14,AH 9H,michael5,80,80,2990,2908.0,2700,any_raised,,6,L,0,0,0.18464814814817052,,0.3880118677741981,0.4438400758213349,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",123,,,-0.668
9,5,4,0,0,9,0,4,0,9,0,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,3410,20,0.19787907600402832,False,0,9,20180806175203111,Early,1,6,0,6,4,1,6,4C 6S,michael5,20,20,5454,2935.0,536,any_called,,5,M,0,0,0.09634074074074847,,0.29505796449896476,0.2940295769550549,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",123,,,-0.67
9,3,2,1,0,9,0,2,1,8,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,3410,20,0.16908001899719238,False,0,9,20180806175203111,Early,1,9,0,9,6,2,9,6H 9H,michael5,20,20,5444,2934.285714285714,516,any_called,,4,M,0,0,0.1399388888889023,,0.34692361733592275,0.37307155973864237,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",123,,,-0.672
9,2,1,1,0,9,0,1,1,8,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,6,1,0,1,0,12,11,23,1,3410,20,0.17059016227722168,False,0,9,20180806175203111,Early,2,12,0,12,11,2,12,JC QC,michael5,20,20,5424,2960.0,496,any_called,,3,M,0,0,0.20001666666669024,,0.4000124994574999,0.46962509130104524,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",123,,,-0.674
9,3,2,0,1,6,0,2,0,6,1,342,fold,0.75,0,0,60,1,6D 7C TS,0,2,7,1,1,10,10,6,1,7,0,6,1,0,1,0,12,11,23,1,3390,20,0.27804088592529297,False,0,9,20180806175203111,Early,2,12,0,12,11,3,12,JC QC,michael5,20,20,5404,2898.0,476,any_raised,fold/check,3,M,20,120,0.14912280701754385,0.008325941602257391,0.3562094825306482,0.2374627586851446,-0.05089385964914639,none,0.20001666666669024,"[1, 0, 0, 0]",Flop,5,0,0,10,,,,,123,0.1,True,-0.248
9,2,1,0,0,9,0,1,0,9,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,3390,20,0.1645512580871582,False,0,9,20180806175203111,Early,1,9,0,9,5,1,9,5D 9H,michael5,20,20,5404,2945.0,766,any_called,,2,E,0,0,0.08745185185186077,,0.2824960627328122,0.27841919025924183,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",123,,,-0.676
