N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,1,0,1,0,6,0,0,1,5,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,3000,20,0.17755579948425293,False,0,6,20180806123708074,Early,1,12,0,12,6,1,12,6H QD,michael5,20,20,3000,2992.5,2980,all_folded,,2,E,0,0,0.1620507936507931,,0.3684974001644261,0.3094497537165636,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",95,,,-0.4000000000000001
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,3000,20,0.15787792205810547,False,0,6,20180806123708074,Early,1,9,0,9,5,1,9,9S 5D,michael5,20,20,3030,2994.0,2970,none,,1,E,0,0,0.13342936507937722,,0.3400381884640187,0.27012471684191275,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",95,,,-0.4020000000000001
6,4,3,2,0,6,0,3,2,4,0,60000.0,check,0.75,0,20,90,1,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,2980,0,0.15146803855895996,False,20,6,20180806123708074,Early,1,13,0,13,6,1,13,KH 6C,michael5,20,0,3090,3010.0,2950,any_called,,BB,B,0,0,0.17651111111110615,,0.3812544278633743,0.3305378999679094,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",95,,,-0.4040000000000001
6,0,0,0,0,4,0,0,0,4,0,84,check,0.75,0,0,0,1,3H TD 8D,0,0,0,1,1,10,10,3,2,10,0,9,0,0,0,0,13,6,19,0,2980,0,0.26049017906188965,True,0,6,20180806123708074,Early,0,0,0,13,10,2,10,KH 6C,michael5,0,20,3090,3010.0,2950,none,fold/check,BB,B,20,90,0.0,0.08775737260750048,0.0,0.0,-0.17651111111110615,none,0.17651111111110615,"[0, 1, 0, 0]",Flop,3,0,0,10,,,,,95,0.0,True,-0.30600000000000005
6,1,0,2,1,4,0,1,2,2,1,441,fold,0.75,0,0,20,1,3H TD 8D,0,0,0,1,1,10,10,3,2,10,0,9,0,0,0,0,13,6,19,0,2980,20,0.24866318702697754,False,0,6,20180806123708074,Early,0,0,0,13,10,2,10,KH 6C,michael5,20,20,3070,3070.0,3070,any_raised,fold/check,BB,B,20,90,0.061224489795918366,0.17837147635922587,0.23974163519328023,0.13458543016506214,-0.11528662131518778,check/call,0.17651111111110615,"[1, 0, 0, 0]",Flop,3,1,0,10,,,,,95,0.15384615384615385,True,-0.30600000000000005
6,4,3,1,0,6,0,3,1,5,0,60000.0,check,0.75,0,10,90,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2970,10,0.15877413749694824,False,10,6,20180806123708074,Early,1,14,0,14,5,1,14,AC 5S,michael5,20,10,3160,2992.5,2910,any_called,,SB,B,0,0,0.1997048941798827,,0.3997785004480413,0.3620149653617875,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",95,,,-0.4060000000000001
6,0,0,0,0,4,0,0,0,4,0,59,bet,0.75,40,0,0,1,4S 5D JS,0,2,5,1,1,11,11,4,2,11,1,7,0,0,0,0,14,5,19,0,2960,0,0.24726200103759766,True,0,6,20180806123708074,Early,1,5,1,5,14,3,11,AC 5S,michael5,0,20,2970,2936.6666666666665,2910,none,call/raise,SB,B,20,100,0.3559322033898305,0.5927070027925291,0.47879480989239104,0.5034010048366869,0.1562273092099478,none,0.1997048941798827,"[0, 0.2, 0.8, 40]",Flop,4,0,0,10,,,,,95,0.0,True,-0.30800000000000005
6,2,1,1,1,4,0,1,1,3,2,406,check,0.75,0,40,200,1,4S 5D JS,0,2,5,1,1,11,11,4,2,11,1,7,0,0,0,0,14,5,19,0,2920,40,0.24936723709106445,False,0,6,20180806123708074,Early,1,5,1,5,14,3,11,AC 5S,michael5,80,40,2850,2840.0,2830,any_reraised,check/call,SB,B,20,100,0.3399014778325123,0.3159919622860799,0.47367548300475343,0.48579352659797637,0.14019658365262958,bet/raise/allin,0.1997048941798827,"[0, 1, 0, 0]",Flop,4,0,1,10,,,,,95,0.11764705882352941,True,-0.30800000000000005
6,0,0,0,0,4,0,0,0,3,0,71,check,0.75,0,0,0,1,4S 5D JS 7H,0,2,5,1,1,11,11,4,2,11,1,7,0,0,0,0,14,5,19,0,2880,0,0.2495570182800293,True,0,6,20180806123708074,Early,1,5,1,5,14,3,11,AC 5S,michael5,0,20,2850,2840.0,2830,none,fold/check,SB,B,100,340,0.04225352112676056,0.24437746464062254,0.2011669979871225,0.11142244317645796,-0.2976479567057517,none,0.3399014778325123,"[0, 1, 0, 0]",Turn,4,0,0,10,,,,,95,0.0,True,-0.3438383171285638
6,1,0,1,1,4,0,1,1,2,1,417,fold,0.75,0,0,20,1,4S 5D JS 7H,0,2,5,1,1,11,11,4,2,11,1,7,0,0,0,0,14,5,19,0,2880,20,0.25066232681274414,False,0,6,20180806123708074,Early,1,5,1,5,14,3,11,AC 5S,michael5,20,20,2830,2830.0,2830,any_raised,fold/check,SB,B,100,340,0.17985611510791366,0.6109861432684963,0.384067563022709,0.31191325964131056,-0.16004536272459863,check/call,0.3399014778325123,"[1, 0, 0, 0]",Turn,4,1,0,10,,,,,95,0.05263157894736842,True,-0.3438383171285638
