N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,3,2,2,0,6,0,2,2,4,0,60000.0,check,0.75,0,20,140,2,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,2830,20,0.15508413314819336,False,20,6,20180806130353276,Early,1,13,0,13,6,1,13,6H KS,michael5,40,20,3180,2966.6666666666665,2720,any_called,,SB,B,0,0,0.17651111111110615,,0.3812544278633743,0.37552592245578764,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5220000000000002
6,0,0,0,0,3,0,0,0,3,0,90,check,0.75,0,0,0,2,5C 8D QD,0,0,0,1,1,12,12,5,2,12,0,9,0,0,0,0,13,6,19,0,2810,0,0.26245808601379395,True,0,6,20180806130353276,Early,1,13,0,13,12,2,12,6H KS,michael5,0,40,3180,2950.0,2720,none,check/call,SB,B,40,160,0.2111111111111111,0.14428623649655767,0.37745083892140063,0.37761471133912095,0.03460000000000496,none,0.17651111111110615,"[0, 1, 0, 0]",Flop,7,0,0,20,,,,,152,0.0,True,-0.40800000000000014
6,2,1,0,1,3,0,2,0,3,1,468,fold,0.75,0,0,80,2,5C 8D QD,0,0,0,1,1,12,12,5,2,12,0,9,0,0,0,0,13,6,19,0,2810,40,0.317216157913208,False,0,6,20180806130353276,Early,1,13,0,13,12,2,12,6H KS,michael5,40,40,3140,2910.0,2680,any_raised,fold/check,SB,B,40,160,0.23076923076923078,0.057668414918414915,0.4040665522588996,0.40266984881700607,0.05425811965812463,check/call,0.17651111111110615,"[1, 0, 0, 0]",Flop,7,1,0,20,,,,,152,0.14285714285714285,True,-0.40800000000000014
6,3,2,1,0,6,0,2,1,5,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,2810,40,0.2041940689086914,False,0,6,20180806130353276,Early,1,11,0,11,3,1,11,JS 3D,michael5,40,40,3420,2945.0,2560,any_called,,D,L,0,0,0.1345534391534501,,0.34124596871674384,0.31336632676102394,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5240000000000002
6,3,2,0,0,6,0,2,0,6,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,1,2810,40,0.16065073013305664,False,0,6,20180806130353276,Early,1,13,0,13,8,2,13,KD 8D,michael5,40,40,3260,3010.0,2800,any_called,,3,L,0,0,0.2291579365079212,,0.4202910618171088,0.4502310350237205,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5260000000000002
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,2810,40,0.15074515342712402,False,0,6,20180806130353276,Early,1,9,0,9,5,1,9,5S 9H,michael5,40,40,3210,3018.0,2740,any_called,,2,E,0,0,0.13342936507937722,,0.3400381884640187,0.3129695285883792,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5280000000000002
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,2810,40,0.16317367553710938,False,0,6,20180806130353276,Early,1,9,0,9,3,1,9,3D 9C,michael5,40,40,3620,3026.0,2740,none,,1,E,0,0,0.11447843915344785,,0.3183914667864674,0.2832259165502756,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5300000000000002
6,5,4,1,0,6,0,4,1,5,0,60000.0,check,0.75,0,40,200,2,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,0,2770,0,0.17164015769958496,False,40,6,20180806130353276,Early,1,12,0,12,7,1,12,7S QH,michael5,40,0,3500,3067.5,2700,any_called,,BB,B,0,0,0.16613068783068705,,0.3721979075593922,0.36413997465228376,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5320000000000003
6,1,0,0,1,5,0,0,0,5,1,351,bet,0.75,80,0,40,2,JS QC 8H,0,2,12,2,1,12,12,8,1,12,0,9,0,0,0,0,12,7,19,0,2770,40,0.26557493209838867,False,0,6,20180806130353276,Early,1,12,1,12,11,2,12,7S QH,michael5,40,40,3460,3057.5,2700,any_raised,call/raise,BB,B,40,200,0.3364672364672365,0.7225540345204666,0.4575001835708775,0.5339725838056179,0.17033654863654943,none,0.16613068783068705,"[0, 0.2, 0.8, 80]",Flop,12,0,0,20,,,,,152,0.14285714285714285,True,-0.41800000000000015
6,0,0,1,0,5,0,0,1,2,0,349,bet,0.75,80,0,0,2,JS QC 8H 4H,0,2,12,2,1,12,12,4,2,8,0,9,0,0,0,0,12,7,19,0,2690,0,0.25881314277648926,True,0,6,20180806130353276,Early,1,12,1,12,11,3,12,7S QH,michael5,0,40,2720,2720.0,2720,all_folded,call/raise,BB,B,120,440,0.35959885386819485,0.7882844073019903,0.4685536602050218,0.570472681727161,0.02313161740095837,none,0.3364672364672365,"[0, 0.2, 0.8, 80]",Turn,12,0,0,20,,,,,152,0.0,True,-0.43942775264491307
6,0,0,0,0,5,0,0,0,2,0,80,check,0.75,0,0,0,2,JS QC 8H 4H 6D,0,2,12,2,1,12,12,4,2,8,0,9,0,0,0,0,12,7,19,0,2610,0,0.25879812240600586,True,0,6,20180806130353276,Early,2,8,1,12,11,3,12,7S QH,michael5,0,40,2640,2640.0,2640,none,fold/check,BB,B,200,600,0.29375,0.6053589319177554,0.4450684638344982,0.5020479673094356,-0.06584885386819483,none,0.35959885386819485,"[0, 1, 0, 0]",River,12,0,0,20,,,,,152,0.0,True,-0.4573164924111727
6,1,0,0,1,5,0,1,0,2,1,412,bet,0.75,80,0,40,2,JS QC 8H 4H 6D,0,2,12,2,1,12,12,4,2,8,0,9,0,0,0,0,12,7,19,0,2610,40,0.24451303482055664,False,0,6,20180806130353276,Early,2,8,1,12,11,3,12,7S QH,michael5,40,40,2600,2600.0,2600,any_raised,call/raise,BB,B,200,600,0.4029126213592233,0.6817979145037967,0.4867579112963993,0.6272188045060145,0.04331376749102844,check/call,0.35959885386819485,"[0, 0.2, 0.8, 80]",River,12,1,0,20,,,,,152,0.058823529411764705,True,-0.4573164924111727
6,3,2,2,0,6,0,2,2,4,0,60000.0,check,0.75,0,40,280,3,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,2490,40,0.1624138355255127,False,40,6,20180806130353276,Early,1,9,0,9,3,1,9,9C 3H,michael5,80,40,3340,3086.6666666666665,2680,any_called,,SB,B,0,0,0.11447843915344785,,0.3183914667864674,0.2844994824174215,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5340000000000003
6,0,0,0,0,3,0,0,0,3,0,66,bet,0.75,160,0,0,3,6S 3S 6D,0,0,0,0,2,6,6,3,2,6,0,9,0,0,0,0,9,3,12,0,2450,0,0.2930421829223633,True,0,6,20180806130353276,Early,0,0,2,6,3,2,6,9C 3H,michael5,0,80,3340,3290.0,3240,none,call/raise,SB,B,80,320,0.4772727272727273,0.8887815067928139,0.4879752398541793,0.687055672951161,0.36279428811927944,none,0.11447843915344785,"[0, 0.2, 0.8, 160]",Flop,13,0,0,40,,,,,152,0.0,True,-0.42000000000000015
6,0,0,0,0,3,0,0,0,3,0,89,check,0.75,0,0,0,3,6S 3S 6D 7C,0,2,7,0,2,6,7,3,2,6,0,9,0,0,0,0,9,3,12,0,2290,0,0.305894136428833,True,0,6,20180806130353276,Early,1,7,2,6,3,2,9,9C 3H,michael5,0,80,3180,3130.0,3080,none,fold/check,SB,B,240,800,0.4044943820224719,0.6937029499138632,0.47331252291742804,0.6209341091834427,-0.0727783452502554,none,0.4772727272727273,"[0, 1, 0, 0]",Turn,13,0,0,40,,,,,152,0.0,False,-0.44099919759201484
6,2,1,0,1,3,0,2,0,3,1,440,fold,0.75,0,0,160,3,6S 3S 6D 7C,0,2,7,0,2,6,7,3,2,6,0,9,0,0,0,0,9,3,12,0,2290,80,0.260883092880249,False,0,6,20180806130353276,Early,1,7,2,6,3,2,9,9C 3H,michael5,80,80,3100,3050.0,3000,any_raised,fold/check,SB,B,240,800,0.3465909090909091,0.7538925358267463,0.4668435750374198,0.5564554033803988,-0.13068181818181818,check/call,0.4772727272727273,"[1, 0, 0, 0]",Turn,13,1,0,40,,,,,152,0.07692307692307693,False,-0.44099919759201484
6,3,2,1,0,6,0,2,1,5,0,60000.0,check,0.75,0,0,280,3,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2290,80,0.16306185722351074,False,0,6,20180806130353276,Early,2,11,0,11,10,1,11,JS TC,michael5,80,80,4060,3040.0,2620,any_called,,D,L,0,0,0.2307108465608323,,0.4212877304646035,0.45652107008985987,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5360000000000003
6,3,2,1,1,5,0,2,1,4,1,351,fold,0.75,0,0,240,3,9H 3H 5D,0,0,0,0,1,9,9,3,2,9,0,7,1,0,1,0,11,10,21,0,2210,80,0.2511160373687744,False,0,6,20180806130353276,Early,2,11,0,11,10,2,9,JS TC,michael5,80,80,3980,3093.3333333333335,2540,any_raised,fold/check,D,L,80,400,0.13105413105413105,0.00041666666666666664,0.33106712539041594,0.2734620598420697,-0.09965671550670124,none,0.2307108465608323,"[1, 0, 0, 0]",Flop,14,0,0,40,,,,,152,0.1111111111111111,False,-0.42200000000000015
6,3,2,0,0,6,0,2,0,6,0,60000.0,fold,0.75,0,0,280,3,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,1,2210,80,0.15468096733093262,False,0,6,20180806130353276,Early,1,8,0,8,3,2,8,3D 8D,michael5,80,80,5760,3102.0,140,any_called,,3,L,0,0,0.14948187830688273,,0.3565628224657319,0.34131267679344657,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.5380000000000003
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,8,0,1,0,0,7,5,12,1,2210,80,0.17597293853759766,False,0,6,20180806130353276,Early,1,7,0,7,5,2,7,7D 5D,michael5,80,80,5760,3917.5,2360,none,,1,E,0,0,0.2075706349205894,,0.4055675855381601,0.3819646967019983,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.43000000000000016
5,4,3,1,0,5,0,3,1,4,0,60000.0,check,0.75,0,80,320,3,,,,,,,,,,,,0,8,0,1,0,0,11,9,20,1,2130,0,0.1891028881072998,False,80,6,20180806130353276,Early,1,11,0,11,9,2,11,9S JS,michael5,80,0,5520,3833.3333333333335,2280,any_called,,BB,B,0,0,0.27868531746021724,,0.4483523294155113,0.4723735237677182,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.43200000000000016
5,1,0,0,1,4,0,0,0,4,1,385,fold,0.75,0,0,80,3,6C QC 7C,0,2,7,1,1,12,12,6,3,12,0,8,0,1,0,0,11,9,20,1,2130,80,0.34574222564697266,False,0,6,20180806130353276,Early,1,12,0,12,11,3,12,9S JS,michael5,80,80,5520,3806.6666666666665,2280,any_raised,fold/check,BB,B,80,320,0.07727272727272727,0.030029942279942285,0.24909517486156818,0.19155886809247447,-0.20141259018748997,none,0.27868531746021724,"[1, 0, 0, 0]",Flop,17,0,0,40,,,,,152,0.16666666666666666,False,-0.42800000000000016
5,4,3,0,0,5,0,3,0,5,0,60000.0,check,0.75,0,80,720,4,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,1,2050,80,0.17664718627929688,False,80,6,20180806130353276,Middle,1,4,0,4,2,2,4,4D 2D,michael5,160,80,5360,3807.5,1840,any_called,,SB,B,0,0,0.17029642857140834,,0.3758930100270974,0.33343399492316866,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.43400000000000016
5,0,0,0,0,5,0,0,0,5,0,60,check,0.75,0,0,0,4,7D KH JD,0,0,0,2,1,13,13,7,2,11,0,9,0,0,0,0,4,2,6,1,1970,0,0.2736849784851074,True,0,6,20180806130353276,Middle,0,0,0,13,11,4,11,4D 2D,michael5,0,160,5360,3807.5,1840,none,fold/check,SB,B,160,800,0.21666666666666667,0.01956168831168831,0.41197356981027583,0.3938153016850854,0.04637023809525834,none,0.17029642857140834,"[0, 1, 0, 0]",Flop,18,0,0,80,,,,,152,0.0,False,-0.43000000000000016
5,2,1,2,1,5,0,2,2,3,1,410,fold,0.75,0,0,320,4,7D KH JD,0,0,0,2,1,13,13,7,2,11,0,9,0,0,0,0,4,2,6,1,1970,160,0.25388216972351074,False,0,6,20180806130353276,Middle,0,0,0,13,11,4,11,4D 2D,michael5,160,160,5200,3440.0,1680,any_raised,fold/check,SB,B,160,800,0.26951219512195124,0.003,0.4374786473925896,0.460305948285628,0.0992157665505429,check/call,0.17029642857140834,"[1, 0, 0, 0]",Flop,18,1,0,80,,,,,152,0.125,False,-0.43000000000000016
5,2,1,1,0,5,0,1,1,4,0,60000.0,fold,0.75,0,0,400,4,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,1970,160,0.15909504890441895,False,0,6,20180806130353276,Middle,1,10,0,10,2,1,10,TS 2C,michael5,160,160,5600,3913.3333333333335,2160,any_called,,D,L,0,0,0.14837156084655306,,0.35546791807209643,0.30335557312598715,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.43600000000000017
5,2,1,0,0,5,0,1,0,5,0,60000.0,fold,0.75,0,0,400,4,,,,,,,,,,,,0,8,0,1,0,0,8,6,14,1,1970,160,0.1527409553527832,False,0,6,20180806130353276,Middle,1,8,0,8,6,2,8,6H 8H,michael5,160,160,5520,3907.5,3040,any_called,,2,E,0,0,0.2227644179893593,,0.4161014684752042,0.4050168611814988,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.43800000000000017
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,240,4,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,1970,160,0.172929048538208,False,0,6,20180806130353276,Middle,1,8,0,8,6,1,8,8C 6H,michael5,160,160,5440,3947.5,2860,none,,1,E,0,0,0.18349338624335074,,0.3870704889917329,0.35380440139971325,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.44000000000000017
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,160,480,4,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,1810,0,0.15584993362426758,False,160,6,20180806130353276,Middle,1,10,0,10,2,1,10,TH 2C,michael5,160,0,2720,2710.0,2700,any_called,,BB,B,0,0,0.14837156084655306,,0.35546791807209643,0.30548838063441974,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.44200000000000017
5,1,0,0,1,3,0,0,0,3,1,362,fold,0.75,0,0,160,4,8H 4D AH,1,0,0,1,1,14,14,4,2,14,0,9,0,0,0,0,10,2,12,0,1810,160,0.4224050045013428,False,0,6,20180806130353276,Middle,0,0,0,14,10,3,14,TH 2C,michael5,160,160,2720,2630.0,2540,any_raised,fold/check,BB,B,160,480,0.13535911602209943,0.05176100696688932,0.33599610016036713,0.28520187081689885,-0.013012444824453628,none,0.14837156084655306,"[1, 0, 0, 0]",Flop,22,0,0,80,,,,,152,0.2,False,-0.43800000000000017
5,3,2,1,0,5,0,2,1,4,0,60000.0,check,0.75,0,160,1120,5,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,1,1650,160,0.13896918296813965,False,160,6,20180806130353276,Middle,1,6,0,6,2,2,6,6C 2C,michael5,320,160,3730,2996.6666666666665,2400,any_called,,SB,B,0,0,0.16608968253966344,,0.3721611208784943,0.331329220209715,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.4440000000000002
5,0,0,0,0,3,0,0,0,3,0,85,check,0.75,0,0,0,5,KC JD 5C,0,0,0,2,1,13,13,5,2,13,0,9,0,0,0,0,6,2,8,1,1490,0,0.24826979637145996,True,0,6,20180806130353276,Middle,1,6,0,13,11,4,13,6C 2C,michael5,0,320,3730,3295.0,2860,none,fold/check,SB,B,320,1280,0.3254901960784314,0.007430158730158729,0.46294445689015545,0.5316555888234445,0.15940051353876794,none,0.16608968253966344,"[0, 1, 0, 0]",Flop,23,0,0,160,,,,,152,0.0,False,-0.44000000000000017
5,2,1,0,1,3,0,2,0,3,1,426,fold,0.75,0,0,640,5,KC JD 5C,0,0,0,2,1,13,13,5,2,13,0,9,0,0,0,0,6,2,8,1,1490,320,0.2687962055206299,False,0,6,20180806130353276,Middle,1,6,0,13,11,4,13,6C 2C,michael5,320,320,3410,2975.0,2540,any_raised,fold/check,SB,B,320,1280,0.3744131455399061,0.011920024420024423,0.480523083087192,0.5873603915156366,0.20832346300024268,check/call,0.16608968253966344,"[1, 0, 0, 0]",Flop,23,1,0,160,,,,,152,0.14285714285714285,False,-0.44000000000000017
5,3,2,0,0,5,0,2,0,5,0,60000.0,fold,0.75,0,0,1120,5,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,1490,320,0.14977097511291504,False,0,6,20180806130353276,Middle,1,11,0,11,2,1,11,JS 2H,michael5,320,320,5920,3847.5,1900,any_called,,D,L,0,0,0.15769457671955955,,0.36445438286951426,0.320241231479363,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.4460000000000002
5,2,1,0,0,5,0,1,0,5,0,60000.0,fold,0.75,0,0,800,5,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,1,1490,320,0.1448678970336914,False,0,6,20180806130353276,Middle,1,13,0,13,4,2,13,KS 4S,michael5,320,320,6290,3927.5,1580,any_called,,2,E,0,0,0.2430206349205516,,0.4289074561293655,0.4351711752665074,0,none,,"[1, 0, 0, 0]",Deal,25,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.4480000000000002
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,480,5,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,1490,320,0.15947198867797852,False,0,6,20180806130353276,Middle,1,11,0,11,6,1,11,JC 6S,michael5,320,320,6130,4007.5,1260,none,,1,E,0,0,0.18111693121689112,,0.3851150327414746,0.35441869595055475,0,none,,"[1, 0, 0, 0]",Deal,26,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.4500000000000002
5,5,4,0,0,5,0,4,0,5,0,60000.0,check,0.75,0,320,1600,5,,,,,,,,,,,,0,7,1,0,0,0,8,7,15,1,1170,0,0.15307283401489258,False,320,6,20180806130353276,Middle,2,8,0,8,7,2,8,7H 8H,michael5,320,0,7890,3807.5,940,any_called,,BB,B,0,0,0.2369259259258599,,0.42519646229717606,0.42911472688418356,0,none,,"[0, 1, 0, 0]",Deal,27,0,0,160,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,,-0.4520000000000002
5,1,0,0,1,5,1,0,0,5,1,336,fold,0.75,0,0,940,5,TS 9C KD,0,2,10,2,1,13,13,9,1,9,0,7,1,0,0,0,8,7,15,1,1170,940,0.257343053817749,False,0,6,20180806130353276,Middle,0,0,0,13,10,2,8,7H 8H,michael5,940,940,7890,3572.5,0,any_raised,fold/check,BB,B,320,1600,0.21160714285714283,0.014761002886002884,0.3983774089340152,0.39459173237221656,-0.02531878306871707,none,0.2369259259258599,"[1, 0, 0, 0]",Flop,27,0,0,160,,,,,152,0.27011494252873564,False,-0.4480000000000002
