N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,1,0,1,1,5,0,1,1,2,1,438,fold,0.75,0,0,232,1,AS JH 8D TS 9H,1,4,11,3,1,14,14,8,2,11,0,6,0,0,1,0,13,11,24,0,2900,232,0.2727830410003662,False,0,8,20180806194630984,Early,3,11,1,11,14,3,13,KH JC,michael5,232,232,7307,7307.0,7307,any_raised,fold/check,BB,B,100,340,0.04794520547945205,0.10043870835047304,0.21365032822578384,0.12388770947080238,-0.29416005767844267,check/call,0.34210526315789475,"[1, 0, 0, 0]",River,7,1,0,10,,,,,383,0.2885572139303483,True,-0.3554523160436942
6,4,3,1,0,6,0,3,1,5,0,60000.0,check,0.75,0,10,90,1,,,,,,,,,,,,0,8,0,1,0,0,10,8,18,1,2890,10,0.16353297233581543,False,10,8,20180806194630984,Early,1,10,0,10,8,2,10,8C TC,michael5,20,10,7859,4204.75,2360,any_called,,SB,B,0,0,0.2219075396825224,,0.4155292811759144,0.5044674508821444,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6800000000000004
6,0,0,0,0,5,0,0,0,5,0,66,check,0.75,0,0,0,1,5D 7C 9C,0,0,0,0,1,9,9,5,2,9,0,8,0,1,0,0,10,8,18,1,2880,0,0.2496328353881836,True,0,8,20180806194630984,Early,3,10,0,10,9,4,10,8C TC,michael5,0,20,7859,4204.75,2360,none,fold/check,SB,B,20,100,0.36363636363636365,0.023211399711399707,0.48104569292083466,0.4540729539054805,0.14172882395384126,none,0.2219075396825224,"[0, 1, 0, 0]",Flop,8,0,0,10,,,,,383,0.0,True,-0.18799999999999994
6,2,1,2,1,5,0,2,2,3,1,403,fold,0.75,0,0,472,1,5D 7C 9C,0,0,0,0,1,9,9,5,2,9,0,8,0,1,0,0,10,8,18,1,2880,236,0.26924800872802734,False,0,8,20180806194630984,Early,3,10,0,10,9,4,10,8C TC,michael5,236,236,7623,4873.5,2124,any_raised,fold/check,SB,B,20,100,0.47146401985111663,0.07260234429313378,0.4954428458154351,0.5653108061804785,0.24955648016859425,check/call,0.2219075396825224,"[1, 0, 0, 0]",Flop,8,1,0,10,,,,,383,0.29207920792079206,True,-0.18799999999999994
6,4,3,0,0,6,0,3,0,6,0,60000.0,fold,0.75,0,0,180,2,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,1,2880,40,0.16144108772277832,False,0,8,20180806194630984,Early,1,12,0,12,4,2,12,4H QH,michael5,40,40,7563,4188.0,2660,any_called,,D,L,0,0,0.19173928571427606,,0.3936690640983303,0.4602215874293375,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6820000000000004
6,2,1,1,0,6,0,1,1,5,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,2880,40,0.16855502128601074,False,0,8,20180806194630984,Early,2,9,0,9,8,1,9,8S 9H,michael5,40,40,7863,4214.75,2556,any_called,,3,L,0,0,0.18089814814814328,,0.3849337711148707,0.444192847590715,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6840000000000004
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,2880,40,0.16604399681091309,False,0,8,20180806194630984,Early,1,13,0,13,3,1,13,KH 3S,michael5,40,40,8192,4204.0,2476,any_called,,2,E,0,0,0.16001626984126932,,0.3666211439992999,0.4115183746247892,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6860000000000004
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,0,2880,40,0.1642930507659912,False,0,8,20180806194630984,Early,1,12,0,12,7,1,12,7D QC,michael5,40,40,8432,4212.0,2436,none,,1,E,0,0,0.16613068783068705,,0.3721979075593922,0.42220284823154897,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6880000000000004
6,6,5,0,0,6,0,5,0,6,0,60000.0,check,0.75,0,40,240,2,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,2840,0,0.15958499908447266,False,40,8,20180806194630984,Early,1,14,0,14,6,1,14,6H AD,michael5,40,0,8312,4184.0,2316,any_called,,BB,B,0,0,0.19578108465607355,,0.3968007705977458,0.46957361636851835,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6900000000000004
6,0,1,0,0,6,0,1,0,6,0,330,check,0.75,0,0,0,2,KC TD 3D,0,0,0,2,1,13,13,3,2,10,1,7,0,0,0,0,14,6,20,0,2840,0,0.2587919235229492,True,0,8,20180806194630984,Early,1,14,0,14,13,3,14,6H AD,michael5,0,40,8312,4184.0,2316,any_called,check/call,BB,B,40,240,0.15151515151515152,0.11456047579219353,0.35215459081351996,0.2225081089123469,-0.04426593314092203,none,0.19578108465607355,"[0, 1, 0, 0]",Flop,13,0,0,20,,,,,383,0.0,True,-0.19799999999999995
6,2,2,3,1,6,0,3,3,3,1,664,fold,0.75,0,0,80,2,KC TD 3D,0,0,0,2,1,13,13,3,2,10,1,7,0,0,0,0,14,6,20,0,2840,40,0.2643148899078369,False,0,8,20180806194630984,Early,1,14,0,14,13,3,14,6H AD,michael5,40,40,3961,3118.5,2276,any_raised,fold/check,BB,B,40,240,0.14909638554216867,0.10674852231102226,0.35299804137679197,0.21962070956120683,-0.04668469911390488,check/call,0.19578108465607355,"[1, 0, 0, 0]",Flop,13,1,0,20,,,,,383,0.1111111111111111,True,-0.19799999999999995
6,5,4,0,0,6,0,4,0,6,0,60000.0,check,0.75,0,20,220,2,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,2820,20,0.16503691673278809,False,20,8,20180806194630984,Early,2,9,0,9,8,1,9,8H 9S,michael5,40,20,8272,4192.0,2460,any_called,,SB,B,0,0,0.18089814814814328,,0.3849337711148707,0.44727231775963394,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6920000000000004
6,0,0,0,0,6,0,0,0,6,0,85,check,0.75,0,0,0,2,3S KC AC,1,2,14,2,1,14,14,3,2,14,0,8,1,0,0,0,9,8,17,0,2800,0,0.2575531005859375,True,0,8,20180806194630984,Early,1,14,0,14,13,2,14,8H 9S,michael5,0,40,8272,4192.0,2460,none,fold/check,SB,B,40,240,0.0,0.03501505439005439,0.0,0.0,-0.18089814814814328,none,0.18089814814814328,"[0, 1, 0, 0]",Flop,14,0,0,20,,,,,383,0.0,True,-0.19999999999999996
6,4,3,1,1,6,0,4,1,5,1,434,fold,0.75,0,0,160,2,3S KC AC,1,2,14,2,1,14,14,3,2,14,0,8,1,0,0,0,9,8,17,0,2800,40,0.2509939670562744,False,0,8,20180806194630984,Early,1,14,0,14,13,2,14,8H 9S,michael5,40,40,8232,4585.0,2516,any_raised,fold/check,SB,B,40,240,0.018433179723502304,0.019086580086580086,0.12411778907865147,0.045335519851292944,-0.16246496842464098,check/call,0.18089814814814328,"[1, 0, 0, 0]",Flop,14,1,0,20,,,,,383,0.09090909090909091,True,-0.19999999999999996
6,3,2,1,0,6,0,2,1,5,0,60000.0,fold,0.75,0,0,280,3,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,1,2800,80,0.1637578010559082,False,0,8,20180806194630984,Early,1,9,0,9,3,2,9,9H 3H,michael5,80,80,7580,4615.0,2436,any_called,,D,L,0,0,0.15674523809523944,,0.3635604054757698,0.4090561594954238,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6940000000000004
6,2,1,1,0,6,0,1,1,5,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2800,80,0.16725397109985352,False,0,8,20180806194630984,Early,1,4,0,4,2,1,4,4D 2C,michael5,80,80,6150,2987.0,1102,any_called,,3,L,0,0,0.10847129629630096,,0.31097471629716306,0.32490969883912657,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6960000000000004
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,2800,80,0.172745943069458,False,0,8,20180806194630984,Early,1,11,0,11,3,1,11,3D JH,michael5,80,80,8972,4200.0,1022,any_called,,2,E,0,0,0.1345534391534501,,0.34124596871674384,0.37274312531773746,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6980000000000004
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2800,80,0.1743459701538086,False,0,8,20180806194630984,Early,1,13,0,13,8,1,13,8C KD,michael5,80,80,8732,4216.0,982,none,,1,E,0,0,0.18916891534390656,,0.39164274129813315,0.4633188342525999,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.7000000000000004
6,4,3,2,0,6,0,3,2,4,0,60000.0,check,0.75,0,80,320,3,,,,,,,,,,,,1,7,0,0,0,0,14,9,23,0,2720,0,0.16294217109680176,False,80,8,20180806194630984,Early,1,14,0,14,9,1,14,9S AD,michael5,80,0,8652,6092.666666666667,3836,any_called,,BB,B,0,0,0.21939880952379487,,0.41383930686117343,0.5099140029403388,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.7020000000000004
6,0,1,0,0,4,0,1,0,4,0,358,check,0.75,0,0,0,3,4S 5S 2C,0,2,5,0,1,5,5,2,2,5,1,7,0,0,0,0,14,9,23,0,2720,0,0.2790400981903076,True,0,8,20180806194630984,Early,1,5,0,14,9,3,9,9S AD,michael5,0,80,8652,6092.666666666667,3836,any_called,fold/check,BB,B,80,320,0.2562849162011173,0.09591249110366755,0.42118047814784987,0.34796692340353763,0.03688610667732245,none,0.21939880952379487,"[0, 1, 0, 0]",Flop,19,0,0,40,,,,,383,0.0,True,-0.20999999999999996
6,3,3,0,1,4,0,4,0,4,1,680,fold,0.75,0,0,240,3,4S 5S 2C,0,2,5,0,1,5,5,2,2,5,1,7,0,0,0,0,14,9,23,0,2720,80,0.27225399017333984,False,0,8,20180806194630984,Early,1,5,0,14,9,3,9,9S AD,michael5,80,80,8572,6012.666666666667,3756,any_raised,fold/check,BB,B,80,320,0.22904411764705881,0.0919537962037962,0.4088731741792767,0.31728983325404314,0.009645308123263946,check/call,0.21939880952379487,"[1, 0, 0, 0]",Flop,19,1,0,40,,,,,383,0.125,True,-0.20999999999999996
6,3,3,0,1,6,0,3,0,6,1,60000.0,fold,0.75,0,40,680,3,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,0,2680,120,0.16384005546569824,False,40,8,20180806194630984,Early,1,9,0,9,6,1,9,6H 9D,michael5,160,120,8412,4128.0,702,any_raised,,SB,B,0,0,0.14821071428572058,,0.35530873681438946,0.3983480650030509,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.7040000000000004
6,4,3,0,0,6,0,3,0,6,0,60000.0,check,0.75,0,0,720,4,,,,,,,,,,,,0,6,0,0,0,1,2,2,4,0,2680,160,0.16581177711486816,False,0,8,20180806194630984,Middle,1,2,1,2,0,1,2,2D 2C,michael5,160,160,8252,4120.0,542,any_called,,D,L,0,0,0.15909060846560294,,0.3657605593330795,0.4173175633547572,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,80,"('fold', 0)","('allin', 2680)","('fold', 0)","('fold', 0)",383,,,-0.7060000000000004
6,3,2,2,1,6,0,2,2,4,1,338,bet,0.75,640,0,480,4,4H 4S 2H,0,0,0,0,2,4,4,2,2,4,0,6,0,0,0,1,2,2,4,0,2520,160,0.3324620723724365,False,0,8,20180806194630984,Middle,0,0,6,2,4,2,4,2D 2C,michael5,160,160,8092,4076.6666666666665,382,any_raised,raise/allin,D,L,160,960,0.8269230769230769,0.9366594239094239,0.37536964030659875,0.9078822217808054,0.6678324684574739,none,0.15909060846560294,"[0, 0, 0.5, 640]",Flop,21,0,0,80,,,,,383,0.1,False,-0.21399999999999997
6,2,1,1,0,6,0,1,1,5,0,60000.0,fold,0.75,0,0,400,4,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,1,3960,160,0.1681520938873291,False,0,8,20180806194630984,Middle,1,5,0,5,2,2,5,2C 5C,michael5,160,160,6230,2887.0,222,any_called,,3,L,0,0,0.15151415343915506,,0.35854931982472266,0.4053670718750588,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.7080000000000004
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,400,4,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,3960,160,0.16269707679748535,False,0,8,20180806194630984,Middle,1,8,0,8,2,1,8,8D 2S,michael5,160,160,7932,3928.0,62,any_called,,2,E,0,0,0.10395529100529803,,0.305202536813346,0.3206490921427738,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.7100000000000004
5,4,3,1,0,5,0,3,1,4,0,60000.0,check,0.75,0,160,640,4,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,3800,0,0.16756176948547363,False,160,8,20180806194630984,Late,1,14,0,14,3,1,14,3D AS,michael5,160,0,7452,6180.0,4778,any_called,,BB,B,0,0,0.2257612433861605,,0.41808265255915045,0.47744700022676917,0,none,,"[0, 1, 0, 0]",Deal,24,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6020000000000003
5,0,1,0,0,4,0,1,0,4,0,350,check,0.75,0,0,0,4,3S QD 7H,0,0,0,1,1,12,12,3,1,12,1,7,0,0,0,0,14,3,17,0,3800,0,0.2762010097503662,True,0,8,20180806194630984,Late,0,0,1,3,14,2,12,3D AS,michael5,0,160,7452,6180.0,4778,any_called,check/call,BB,B,160,640,0.2885714285714286,0.3365243138354592,0.4530981783054016,0.3882530277986169,0.0628101851852681,none,0.2257612433861605,"[0, 1, 0, 0]",Flop,24,0,0,80,,,,,383,0.0,False,-0.21999999999999997
5,3,3,0,1,4,0,4,0,4,1,692,check,0.75,0,0,480,4,3S QD 7H,0,0,0,1,1,12,12,3,1,12,1,7,0,0,0,0,14,3,17,0,3800,160,0.27140307426452637,False,0,8,20180806194630984,Late,0,0,1,3,14,2,12,3D AS,michael5,160,160,7292,6020.0,4618,any_raised,check/call,BB,B,160,640,0.2897398843930636,0.33431889425503974,0.45244543179930097,0.3895410321579663,0.06397864100690309,check/call,0.2257612433861605,"[0, 1, 0, 0]",Flop,24,1,0,80,,,,,383,0.125,False,-0.21999999999999997
5,0,1,0,0,4,0,1,0,4,0,350,bet,0.75,320,0,0,4,3S QD 7H AH,1,0,0,2,1,14,14,3,2,14,1,7,0,0,0,0,14,3,17,0,3640,0,0.2676732540130615,True,0,8,20180806194630984,Late,0,0,2,14,3,2,12,3D AS,michael5,0,160,7292,6020.0,4618,any_called,call/raise,BB,B,320,1280,0.8514285714285714,0.9324738170326405,0.3556655158764671,0.920988866569989,0.5616886870355078,none,0.2897398843930636,"[0, 0.2, 0.8, 320]",Turn,24,0,0,80,,,,,383,0.0,False,-0.19557784501542158
5,0,0,0,0,4,0,0,0,2,0,98,bet,0.75,320,0,0,4,3S QD 7H AH 7S,1,0,0,2,2,7,14,3,2,14,1,7,0,0,0,0,14,3,17,0,3320,0,0.25857996940612793,True,0,8,20180806194630984,Late,0,0,2,14,7,3,14,3D AS,michael5,0,160,5830,5830.0,5830,none,call/raise,BB,B,640,1920,0.5969387755102041,0.8120129274320449,0.4665229792080052,0.762555417470007,-0.2544897959183673,none,0.8514285714285714,"[0, 0.2, 0.8, 320]",River,24,0,0,80,,,,,383,0.0,False,-0.33763974957616394
5,4,3,0,0,5,0,3,0,5,0,60000.0,check,0.75,0,80,720,4,,,,,,,,,,,,0,9,0,1,0,0,7,5,12,0,5480,80,0.15944504737854004,False,80,8,20180806194630984,Late,1,7,0,7,5,1,7,7D 5H,michael5,160,80,7132,4450.0,860,any_called,,SB,B,0,0,0.17044470899468547,,0.37602301813905287,0.39756261195067355,0,none,,"[0, 1, 0, 0]",Deal,25,0,0,80,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",383,,,-0.6040000000000003
5,0,0,0,0,5,0,0,0,5,0,81,check,0.75,0,0,0,4,8S 2D QC,0,0,0,1,1,12,12,2,1,12,0,9,0,1,0,0,7,5,12,0,5400,0,0.2605128288269043,True,0,8,20180806194630984,Late,1,8,0,12,8,2,7,7D 5H,michael5,0,160,7132,4450.0,860,none,fold/check,SB,B,160,800,0.1111111111111111,0.002,0.31426968052735443,0.18087898018818377,-0.05933359788357437,none,0.17044470899468547,"[0, 1, 0, 0]",Flop,25,0,0,80,,,,,383,0.0,False,-0.22199999999999998
5,3,2,1,1,5,0,3,1,4,1,439,fold,0.75,0,0,480,4,8S 2D QC,0,0,0,1,1,12,12,2,1,12,0,9,0,1,0,0,7,5,12,0,5400,160,0.26979613304138184,False,0,8,20180806194630984,Late,1,8,0,12,8,2,7,7D 5H,michael5,160,160,6972,3990.0,700,any_raised,fold/check,SB,B,160,800,0.02050113895216401,0.0,0.14170688851932386,0.0519600682034539,-0.14994357004252146,check/call,0.17044470899468547,"[1, 0, 0, 0]",Flop,25,1,0,80,,,,,383,0.1111111111111111,False,-0.22199999999999998
