tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
339,20180806192344360,1,10,Deal,394dc8f9041b44094867e90c7aaa2a25,False,True,2980,0,1,,,0,20,call,20
339,20180806192344360,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,2,TC 2D,,0,0,fold,0
339,20180806192344360,1,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2980,0,D,,,0,20,call,20
339,20180806192344360,1,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2980,0,SB,,,0,20,call,10
339,20180806192344360,1,10,Deal,67977f9a1f0bd5f832f72a2db7d46687,False,True,2980,0,BB,,,0,20,fold,0
339,20180806192344360,1,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2960,0,SB,,7D KH 8H,20,20,bet,20
339,20180806192344360,1,10,Flop,394dc8f9041b44094867e90c7aaa2a25,False,True,2980,0,1,,7D KH 8H,20,0,fold,0
339,20180806192344360,1,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2960,0,D,,7D KH 8H,20,20,call,20
339,20180806192344360,1,10,Turn,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2940,0,SB,,7D KH 8H AD,40,20,bet,20
339,20180806192344360,1,10,Turn,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2777,0,D,,7D KH 8H AD,40,183,bet,183
339,20180806192344360,1,10,Turn,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2777,0,SB,,7D KH 8H AD,40,183,call,163
339,20180806192344360,1,10,River,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2757,0,SB,,7D KH 8H AD JC,223,20,bet,20
339,20180806192344360,1,10,River,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2752,0,D,,7D KH 8H AD JC,223,25,bet,25
339,20180806192344360,1,10,River,eff1d86d5bd753b07cfddfbc0792eac6,False,True,2752,0,SB,,7D KH 8H AD JC,223,25,call,5
339,20180806192344360,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,1,4H 7S,,0,0,fold,0
339,20180806192344360,2,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2732,0,2,,,0,20,call,20
339,20180806192344360,2,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3268,0,D,,,0,20,call,20
339,20180806192344360,2,10,Deal,67977f9a1f0bd5f832f72a2db7d46687,False,True,2970,0,SB,,,0,10,fold,0
339,20180806192344360,2,10,Deal,394dc8f9041b44094867e90c7aaa2a25,False,True,2960,0,BB,,,0,20,call,0
339,20180806192344360,2,10,Flop,394dc8f9041b44094867e90c7aaa2a25,False,True,2960,0,BB,,JC 9D 6C,20,0,check,0
339,20180806192344360,2,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2732,0,2,,JC 9D 6C,20,0,check,0
339,20180806192344360,2,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3248,0,D,,JC 9D 6C,20,20,bet,20
339,20180806192344360,2,10,Flop,394dc8f9041b44094867e90c7aaa2a25,False,True,2940,0,BB,,JC 9D 6C,20,20,call,20
339,20180806192344360,2,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2712,0,2,,JC 9D 6C,20,20,call,20
339,20180806192344360,2,10,Turn,394dc8f9041b44094867e90c7aaa2a25,False,True,2940,0,BB,,JC 9D 6C AC,40,0,fold,0
339,20180806192344360,2,10,Turn,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2712,0,2,,JC 9D 6C AC,40,0,check,0
339,20180806192344360,2,10,Turn,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3248,0,D,,JC 9D 6C AC,40,0,fold,0
339,20180806192344360,3,10,Deal,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2822,0,1,,,0,20,call,20
339,20180806192344360,3,10,Deal,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3228,0,2,,,0,20,call,20
339,20180806192344360,3,10,Deal,67977f9a1f0bd5f832f72a2db7d46687,False,True,2970,0,D,,,0,0,fold,0
339,20180806192344360,3,10,Deal,394dc8f9041b44094867e90c7aaa2a25,False,True,2920,0,SB,,,0,20,call,10
339,20180806192344360,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,QS 9S,,0,20,call,0
339,20180806192344360,3,10,Flop,394dc8f9041b44094867e90c7aaa2a25,False,True,2920,0,SB,,AS TD QC,20,0,fold,0
339,20180806192344360,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,QS 9S,AS TD QC,20,0,check,0
339,20180806192344360,3,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2822,0,1,,AS TD QC,20,0,check,0
339,20180806192344360,3,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3208,0,2,,AS TD QC,20,20,bet,20
339,20180806192344360,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,BB,QS 9S,AS TD QC,20,40,bet,40
339,20180806192344360,3,10,Flop,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,2822,0,1,,AS TD QC,20,0,fold,0
339,20180806192344360,3,10,Flop,eff1d86d5bd753b07cfddfbc0792eac6,False,True,3188,0,2,,AS TD QC,20,40,call,20
339,20180806192344360,3,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2900,0,BB,QS 9S,AS TD QC 4S,60,40,bet,40
