N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
8,1,0,0,1,3,0,0,0,3,1,347,fold,0.75,0,0,20,1,7S TC AH TD,1,0,0,3,2,10,14,7,1,10,0,3,0,0,1,0,13,12,25,1,2400,20,0.27343010902404785,False,0,9,20180806133255942,Early,2,14,1,10,14,3,14,KH QH,michael5,20,20,2320,2232.5,2145,any_raised,fold/check,BB,B,540,1660,0.3976945244956772,0.511031092488523,0.4724437936864887,0.6541331800891084,-0.09853473643946609,none,0.4962292609351433,"[1, 0, 0, 0]",Turn,4,0,0,10,,,,,224,0.011764705882352941,True,-0.5239625896180446
8,5,4,1,1,8,0,4,1,7,1,60000.0,fold,0.75,0,10,230,1,,,,,,,,,,,,0,7,0,1,1,0,12,10,22,0,2390,30,0.1726222038269043,False,10,9,20180806133255942,Early,1,12,0,12,10,1,12,TH QD,michael5,40,30,4000,2998.3333333333335,2085,any_raised,,SB,B,0,0,0.17833750000000134,,0.38279659885342615,0.5044802022231205,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8520000000000003
8,6,5,0,0,8,0,5,0,8,0,60000.0,fold,0.75,0,0,130,1,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,2390,20,0.15994691848754883,False,0,9,20180806133255942,Early,1,14,0,14,6,1,14,AH 6C,michael5,20,20,6370,3497.1428571428573,1705,any_called,,D,L,0,0,0.14532870370370396,,0.3524319389378678,0.4463055795566432,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8540000000000003
8,4,3,1,0,8,0,3,1,7,0,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,1,2390,20,0.17419815063476562,False,0,9,20180806133255942,Early,1,4,0,4,3,2,4,3H 4H,michael5,20,20,7710,3035.0,1350,any_called,,5,L,0,0,0.13055648148148324,,0.3369146577765033,0.4189554285381702,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8560000000000003
8,3,2,1,0,8,0,2,1,7,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,2390,20,0.1635890007019043,False,0,9,20180806133255942,Early,1,9,0,9,2,1,9,9C 2S,michael5,20,20,7710,3709.0,1310,any_called,,4,M,0,0,0.08087824074074088,,0.27264803486440836,0.3148102546544034,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8580000000000003
8,2,1,1,0,8,0,1,1,7,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2390,20,0.1741328239440918,False,0,9,20180806133255942,Early,1,13,0,13,8,1,13,8H KS,michael5,20,20,7710,3712.3333333333335,1041,any_called,,3,M,0,0,0.13903518518518534,,0.34598324015146537,0.4365807717154456,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8600000000000003
8,2,1,0,0,8,0,1,0,8,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2390,40,0.17771100997924805,False,0,9,20180806133255942,Early,1,8,0,8,6,1,8,8S 6D,michael5,40,40,7710,3501.4285714285716,1021,any_called,,2,E,0,0,0.11605277777777585,,0.3202881992016534,0.3921412054896012,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8620000000000003
8,1,0,0,0,8,0,0,0,8,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2390,40,0.16997385025024414,False,0,9,20180806133255942,Early,1,13,0,13,8,1,13,8D KC,michael5,40,40,7590,3507.1428571428573,981,none,,1,E,0,0,0.13903518518518534,,0.34598324015146537,0.43796470467605153,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8640000000000003
8,7,6,1,0,8,0,6,1,7,0,60000.0,check,0.75,0,40,280,2,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,2350,0,0.174483060836792,False,40,9,20180806133255942,Early,1,10,0,10,3,1,10,TC 3D,michael5,40,0,7390,3904.8333333333335,1671,any_called,,BB,B,0,0,0.0920194444444443,,0.2890533969504253,0.34233968620351274,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8660000000000003
8,1,0,0,1,7,0,0,0,7,1,331,fold,0.75,0,0,40,2,4H 3H 7S,0,2,4,0,1,7,7,3,2,4,0,9,0,0,0,0,10,3,13,0,2350,40,0.28366827964782715,False,0,9,20180806133255942,Early,0,0,1,3,10,2,4,TC 3D,michael5,40,40,7390,3898.1666666666665,1631,any_raised,fold/check,BB,B,40,280,0.0634441087613293,0.10854793014003539,0.24376003328029375,0.19312444646644564,-0.028575335683115002,none,0.0920194444444443,"[1, 0, 0, 0]",Flop,12,0,0,20,,,,,224,0.1111111111111111,True,-0.5320000000000003
8,4,3,3,0,8,0,3,3,5,0,60000.0,check,0.75,0,20,180,2,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,1,2330,20,0.16505718231201172,False,20,9,20180806133255942,Early,1,12,0,12,7,2,12,QC 7C,michael5,40,20,7230,3347.0,901,any_called,,SB,B,0,0,0.1592652777777782,,0.36592328304187666,0.4768866874581273,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8680000000000003
8,0,0,0,0,5,0,0,0,5,0,84,check,0.75,0,0,0,2,3C 6H 8H,0,0,0,0,1,8,8,3,2,8,0,9,0,0,0,0,12,7,19,1,2310,0,0.2787349224090576,True,0,9,20180806133255942,Early,2,8,0,12,8,3,12,QC 7C,michael5,0,40,7230,3347.0,901,none,fold/check,SB,B,40,200,0.21428571428571427,0.020290023701788406,0.41032590332414487,0.4333997466608077,0.05502043650793606,none,0.1592652777777782,"[0, 1, 0, 0]",Flop,13,0,0,20,,,,,224,0.0,True,-0.5340000000000003
8,1,0,2,2,5,0,1,2,3,2,441,fold,0.75,0,0,126,2,3C 6H 8H,0,0,0,0,1,8,8,3,2,8,0,9,0,0,0,0,12,7,19,1,2310,86,0.371290922164917,False,0,9,20180806133255942,Early,2,8,0,12,8,3,12,QC 7C,michael5,86,86,7190,4002.5,815,any_raised,fold/check,SB,B,40,200,0.1326530612244898,0.01135064935064935,0.33159340427085554,0.31378553579611335,-0.02661221655328841,check/call,0.1592652777777782,"[1, 0, 0, 0]",Flop,13,1,0,20,,,,,224,0.2087378640776699,True,-0.5340000000000003
8,5,4,1,0,8,0,4,1,7,0,60000.0,fold,0.75,0,0,220,2,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,2310,40,0.29787325859069824,False,0,9,20180806133255942,Early,1,13,0,13,5,1,13,KC 5D,michael5,40,40,6999,3688.3333333333335,1252,any_called,,D,L,0,0,0.1259023148148146,,0.33173923786475107,0.4145154517571481,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8700000000000003
8,3,2,2,0,8,0,2,2,6,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,2310,40,0.18874287605285645,False,0,9,20180806133255942,Early,1,5,0,5,3,1,5,3S 5C,michael5,40,40,6452,3904.8,1212,any_called,,5,L,0,0,0.09961759259259227,,0.29948944528755694,0.36077238888334207,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8720000000000003
8,2,1,2,0,8,0,1,2,6,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,1,2310,40,0.16808176040649414,False,0,9,20180806133255942,Early,1,10,0,10,2,2,10,TD 2D,michael5,40,40,6952,3912.8,1152,any_called,,4,M,0,0,0.12829305555555598,,0.3344158301453073,0.4205724911025547,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8740000000000003
8,2,1,1,0,8,0,1,1,7,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2310,40,0.1788187026977539,False,0,9,20180806133255942,Early,1,3,0,3,2,1,3,3C 2D,michael5,40,40,6912,3650.6666666666665,1132,any_called,,3,M,0,0,0.07623148148148141,,0.2653681267835683,0.3086939605438873,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8760000000000003
8,2,1,0,0,8,0,1,0,8,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,1,0,0,7,5,12,0,2310,80,0.1775968074798584,False,0,9,20180806133255942,Early,1,7,0,7,5,1,7,5D 7S,michael5,80,80,9026,3498.5714285714284,940,any_called,,2,E,0,0,0.10894953703703608,,0.31157589030034333,0.38251316872073765,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8780000000000003
8,1,0,0,0,8,0,0,0,8,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,8,0,1,0,0,8,6,14,1,2310,80,0.16575288772583008,False,0,9,20180806133255942,Early,1,8,0,8,6,2,8,6C 8C,michael5,80,80,9026,3510.0,940,none,,1,E,0,0,0.15480277777777698,,0.3617165710470854,0.47311336029921225,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.8800000000000003
7,5,4,2,0,7,0,4,2,5,0,60000.0,check,0.75,0,80,400,3,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2230,0,0.18221831321716309,False,80,9,20180806133255942,Early,1,8,0,8,6,1,8,8D 6C,michael5,80,0,8946,5076.0,691,any_called,,BB,B,0,0,0.131514484126952,,0.3379621644382307,0.3924212750732662,0,none,,"[0, 1, 0, 0]",Deal,20,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.7720000000000002
7,1,0,0,1,5,0,0,0,5,1,335,fold,0.75,0,0,80,3,KD 4S KH,0,0,0,2,2,13,13,4,1,13,0,9,0,1,0,0,8,6,14,0,2230,80,0.2873799800872803,False,0,9,20180806133255942,Early,0,0,1,13,8,2,13,8D 6C,michael5,80,80,8946,5056.0,611,any_raised,fold/check,BB,B,80,400,0.1,0.13688363025863023,0.2962451586606113,0.2644000000000001,-0.031514484126951986,none,0.131514484126952,"[1, 0, 0, 0]",Flop,20,0,0,40,,,,,224,0.14285714285714285,False,-0.5480000000000003
7,5,4,1,0,7,0,4,1,6,0,60000.0,check,0.75,0,40,440,3,,,,,,,,,,,,0,9,0,0,0,0,11,4,15,0,2190,40,0.3218517303466797,False,40,9,20180806133255942,Early,1,11,0,11,4,1,11,JH 4D,michael5,80,40,9506,3766.2,451,any_called,,SB,B,0,0,0.11902599206346455,,0.32381909344072446,0.3696619703865853,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.7740000000000002
7,0,0,0,0,6,0,0,0,6,0,74,check,0.75,0,0,0,3,JS KH TD,0,2,11,3,1,13,13,10,1,10,0,9,0,0,0,0,11,4,15,0,2150,0,0.2835981845855713,True,0,9,20180806133255942,Early,1,11,1,11,13,2,10,JH 4D,michael5,0,80,9506,3766.2,451,none,check/call,SB,B,80,480,0.24324324324324326,0.39856925802955234,0.42904075314560935,0.4792156574733285,0.1242172511797787,none,0.11902599206346455,"[0, 1, 0, 0]",Flop,21,0,0,40,,,,,224,0.0,False,-0.5500000000000003
7,3,2,2,1,6,0,3,2,4,1,464,bet,0.75,160,0,240,3,JS KH TD,0,2,11,3,1,13,13,10,1,10,0,9,0,0,0,0,11,4,15,0,2150,80,0.439410924911499,False,0,9,20180806133255942,Early,1,11,1,11,13,2,10,JH 4D,michael5,80,80,9426,5760.0,2966,any_raised,call/raise,SB,B,80,480,0.1896551724137931,0.4127189681233798,0.3775593072872434,0.40527066725848765,0.07062918035032854,check/call,0.11902599206346455,"[0, 0.2, 0.8, 160]",Flop,21,1,0,40,,,,,224,0.1,False,-0.5500000000000003
7,1,4,2,2,6,0,5,2,4,3,819,fold,0.75,0,160,989,3,JS KH TD,0,2,11,3,1,13,13,10,1,10,0,9,0,0,0,0,11,4,15,0,1990,349,0.314115047454834,False,0,9,20180806133255942,Early,1,11,1,11,13,2,10,JH 4D,michael5,509,349,9346,5563.666666666667,2537,any_reraised,fold/check,SB,B,80,480,0.1752136752136752,0.12113163470516412,0.3655496988707979,0.38429604553125385,0.05618768315021065,bet/raise/allin,0.11902599206346455,"[1, 0, 0, 0]",Flop,21,1,1,40,,,,,224,0.19196919691969197,False,-0.5500000000000003
7,5,4,0,0,7,0,4,0,7,0,60000.0,fold,0.75,0,0,440,3,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,1990,80,0.16454577445983887,False,0,9,20180806133255942,Early,1,10,0,10,8,1,10,TS 8H,michael5,80,80,8517,4095.0,371,any_called,,D,L,0,0,0.1605422619047446,,0.36710821844144675,0.44541823941530734,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",224,,,-0.7760000000000002
