tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
200,20180731132217056,1,10,Deal,90522f246beadc614bc5da80454f2d93,False,True,3000,0,1,,,0,0,fold,0
200,20180731132217056,1,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,2980,0,2,,,0,20,call,20
200,20180731132217056,1,10,Deal,641a3be68c4c5a9cbf327206caa466e9,True,True,2980,0,3,,,0,20,call,20
200,20180731132217056,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2215,0,D,8S KC,,0,785,bet,785
200,20180731132217056,1,10,Deal,44940fbfcd1d1dd162ea320e61f35c79,False,True,2990,0,SB,,,0,10,fold,0
200,20180731132217056,1,10,Deal,596c1eb5a893719556acf007b8a25ea5,False,True,2980,0,BB,,,0,20,fold,0
200,20180731132217056,1,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,2215,0,2,,,0,785,call,765
200,20180731132217056,1,10,Deal,641a3be68c4c5a9cbf327206caa466e9,True,True,2980,0,3,,,0,20,fold,0
200,20180731132217056,1,10,Flop,f725e061dbaeaf73275b003263061eb1,False,True,2195,0,2,,6D AS KD,785,20,bet,20
200,20180731132217056,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,109,0,D,8S KC,6D AS KD,785,2106,bet,2106
200,20180731132217056,1,10,Flop,f725e061dbaeaf73275b003263061eb1,False,True,109,0,2,,6D AS KD,785,2106,call,2086
200,20180731132217056,1,10,Turn,f725e061dbaeaf73275b003263061eb1,False,True,89,0,2,,6D AS KD TH,2891,20,bet,20
200,20180731132217056,1,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,17,0,D,8S KC,6D AS KD TH,2891,92,bet,92
200,20180731132217056,1,10,Turn,f725e061dbaeaf73275b003263061eb1,False,True,17,0,2,,6D AS KD TH,2891,92,call,72
200,20180731132217056,1,10,River,f725e061dbaeaf73275b003263061eb1,False,True,0,0,2,,6D AS KD TH JC,2983,17,allin,17
200,20180731132217056,1,10,River,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,0,0,D,8S KC,6D AS KD TH JC,2983,17,allin,17
200,20180731132217056,2,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,3005,0,1,,,0,20,call,20
200,20180731132217056,2,10,Deal,641a3be68c4c5a9cbf327206caa466e9,True,True,2960,0,2,,,0,20,call,20
