N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
6,3,2,1,0,6,0,2,1,5,0,60000.0,bet,0.75,2556,0,3000,40,70,1,,,,,,,,,,,,0,2,0,0,1,1,11,11,22,0,3000,20,0.20704388618469238,False,0,6,20180731172853121,Early,1,11,0,JH JD,michael4,20,20,2990,2980,any_called,ml_raise,D,L,0,0,0.3392636243386468,0.47345941488078186,0.46709766635645794,0,none,,"[0, 0, 1, 2556]",Deal,1,0,0,10,69,0.2222222222222222,-0.27
6,1,2,4,1,6,1,2,4,2,2,60000.0,check,0.75,0,2556,444,464,5606,1,,,,,,,,,,,,0,2,0,0,1,1,11,11,22,0,444,444,0.17596697807312012,False,0,6,20180731172853121,Early,1,11,0,JH JD,michael4,3000,444,0,0,any_reraised,ml_call,D,L,0,0,0.3392636243386468,0.47345941488078186,0.46709766635645794,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,1,0,1,10,69,0.07338842975206611,-0.27
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,0,40,50,1,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,6050,20,0.18681120872497559,False,0,6,20180731172853121,Early,1,4,0,4D 4S,michael4,20,20,2990,2960,any_called,ml_fold,2,E,0,0,0.2116621693121065,0.4084865914497068,0.27620305076116014,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,69,0.2857142857142857,-0.15799999999999997
5,2,4,0,1,5,0,5,0,5,1,60000.0,fold,0.75,0,20,0,260,580,1,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,6030,240,0.17371797561645508,False,0,6,20180731172853121,Early,1,4,0,4D 4S,michael4,260,240,2970,2720,any_raised,ml_fold,2,E,0,0,0.2116621693121065,0.4084865914497068,0.27620305076116014,0,check/call,,"[1, 0, 0, 0]",Deal,2,1,0,10,69,0.2926829268292683,-0.15799999999999997
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,0,40,30,1,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,6030,20,0.18921303749084473,False,0,6,20180731172853121,Early,0,13,9,KC 9D,michael4,20,20,3850,2640,none,ml_fold,1,E,0,0,0.2510359788358793,0.4336091744483634,0.31867901004982396,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,69,0.4,-0.15599999999999997
5,0,1,0,0,3,0,1,0,3,0,339,bet,0.75,4812,0,6010,20,0,1,QH 9C 7C,0,0,0,1,1,12,12,7,2,9,0,8,0,0,0,0,13,9,22,0,6010,0,0.3340580463409424,True,0,6,20180731172853121,Early,1,9,13,KC 9D,michael4,0,20,2710,2640,any_called,ml_raise,1,E,20,70,0.5471976401179941,0.49554010270286036,0.6646707461065867,0.2961616612821148,none,0.2510359788358793,"[0, 0, 1, 4812]",Flop,3,0,0,10,69,0.0,-0.236
5,4,3,1,0,5,0,3,1,4,0,60000.0,check,0.75,0,20,0,20,90,1,,,,,,,,,,,,0,9,0,0,0,0,12,9,21,0,3280,0,0.13441109657287598,False,20,6,20180731172853121,Early,0,12,9,9C QS,michael4,20,0,5470,2700,any_called,trash,BB,B,0,0,0.243638492063404,0.42927704020652513,0.3097471562552089,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,69,-0.2222222222222222,-0.15399999999999997
5,0,0,0,0,4,0,0,0,4,0,64,check,0.75,0,0,0,20,0,1,3H TH 2C,0,2,3,1,1,10,10,2,2,10,0,9,0,0,0,0,12,9,21,0,3280,0,0.24128174781799316,True,0,6,20180731172853121,Early,0,12,10,9C QS,michael4,0,20,5470,2700,none,ml_fold,BB,B,20,90,0.09375,0.2914805954090255,0.16195645932571195,-0.149888492063404,none,0.243638492063404,"[0, 1, 0, 0]",Flop,4,0,0,10,69,0.0,-0.23399999999999999
5,1,0,2,1,4,0,1,2,2,1,407,check,0.75,0,0,0,40,20,1,3H TH 2C,0,2,3,1,1,10,10,2,2,10,0,9,0,0,0,0,12,9,21,0,3280,20,0.17943716049194336,False,0,6,20180731172853121,Early,0,12,10,9C QS,michael4,20,20,5450,5450,any_raised,fold,BB,B,20,90,0.10319410319410319,0.3042122289785011,0.17437976477507244,-0.1404443888693008,check/call,0.243638492063404,"[0, 1, 0, 0]",Flop,4,1,0,10,69,0.15384615384615385,-0.23399999999999999
5,0,0,0,0,4,0,0,0,2,0,65,bet,0.75,3098,0,3260,20,0,1,3H TH 2C 6D,0,2,3,1,1,10,10,2,2,10,0,9,0,0,0,0,12,9,21,0,3260,0,0.217818021774292,True,0,6,20180731172853121,Early,0,12,10,9C QS,michael4,0,20,5450,5450,none,ml_raise,BB,B,40,130,0.046153846153846156,0.20981817995362856,0.09940493076993584,-0.05704025704025703,none,0.10319410319410319,"[0, 0, 1, 3098]",Turn,4,0,0,10,69,0.0,-0.2537963327479944
5,0,0,0,0,4,0,0,0,2,0,40,check,0.75,0,0,162,20,0,1,3H TH 2C 6D 7D,0,2,7,1,1,10,10,2,2,7,0,9,0,0,0,0,12,9,21,0,162,0,0.18239903450012207,True,0,6,20180731172853121,Early,0,12,10,9C QS,michael4,0,20,2352,2352,none,fold,BB,B,3138,6326,0.0,0.0,0.0,-0.046153846153846156,none,0.046153846153846156,"[0, 1, 0, 0]",River,4,0,0,10,69,0.0,-0.3020832736836856
5,1,0,0,1,4,0,1,0,2,1,359,check,0.75,0,0,162,40,20,1,3H TH 2C 6D 7D,0,2,7,1,1,10,10,2,2,7,0,9,0,0,0,0,12,9,21,0,162,20,0.18034791946411133,False,0,6,20180731172853121,Early,0,12,10,9C QS,michael4,20,20,2332,2332,any_raised,fold,BB,B,3138,6326,0.0,0.0,0.0,-0.046153846153846156,check/call,0.046153846153846156,"[0, 1, 0, 0]",River,4,1,0,10,69,0.0031416902293433867,-0.3020832736836856
5,4,3,0,0,5,0,3,0,5,0,60000.0,check,0.75,0,10,0,30,90,1,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,132,10,0.17889809608459473,False,10,6,20180731172853121,Early,0,10,3,TC 3H,michael4,20,10,8678,2610,any_called,ml_fold,SB,B,0,0,0.1536706349206219,0.3606327368441679,0.20848681092093543,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,69,0.0,-0.15199999999999997
5,0,0,0,0,5,0,0,0,5,0,60,check,0.75,0,0,0,20,0,1,8C 5D AC,1,0,0,1,1,14,14,5,2,14,0,9,0,0,0,0,10,3,13,0,122,0,0.24219608306884766,True,0,6,20180731172853121,Early,0,14,10,TC 3H,michael4,0,20,8678,2610,none,ml_fold,SB,B,20,100,0.075,0.23848480035423644,0.1361067917665459,-0.07867063492062192,none,0.1536706349206219,"[0, 1, 0, 0]",Flop,5,0,0,10,69,0.0,-0.23199999999999998
5,0,0,0,0,5,0,0,0,4,0,80,check,0.75,0,0,122,20,0,1,8C 5D AC QH,1,0,0,2,1,14,14,5,2,14,0,9,0,0,0,0,10,3,13,0,122,0,0.16091275215148926,True,0,6,20180731172853121,Early,0,14,12,TC 3H,michael4,0,20,8678,2610,none,fold,SB,B,20,100,0.0,0.0,0.0,-0.075,none,0.075,"[0, 1, 0, 0]",Turn,5,0,0,10,69,0.0,-0.25532040609303447
5,0,0,0,0,5,0,0,0,4,0,98,check,0.75,0,0,122,20,0,1,8C 5D AC QH 5H,1,0,0,2,2,5,14,5,2,14,0,9,0,0,0,0,10,3,13,0,122,0,0.16288304328918457,True,0,6,20180731172853121,Early,1,5,14,TC 3H,michael4,0,20,8678,2610,none,fold,SB,B,20,100,0.0,0.0,0.0,0.0,none,0.0,"[0, 1, 0, 0]",River,5,0,0,10,69,0.0,-0.30310801633187257
5,3,2,0,0,5,0,2,0,5,0,60000.0,check,0.75,0,0,0,80,140,2,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,122,40,0.18335723876953125,False,0,6,20180731172853121,Early,0,13,3,3H KD,michael4,40,40,8658,2640,any_called,ml_fold,D,L,0,0,0.1945006613756056,0.3958158082998424,0.2538730326205819,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,20,69,0.2222222222222222,-0.14999999999999997
