N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,376.07629206347235,80,60,2,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,1446,40,0.14501404762268066,False,0,7,20180731135823982,Early,0,6,4,6C 4H,michael4,40,40,9070,707,none,trash,1,E,0,0,0.16008042328040964,0.3666806258350372,0.20848226589063454,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,285,0.4,-0.13199999999999995
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,40,406.67675899466354,40,120,2,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,1,1406,0,0.1358029842376709,False,40,7,20180731135823982,Early,0,5,3,5S 3S,michael4,40,0,9030,7922,any_called,trash,BB,B,0,0,0.18924378306875075,0.3917021491370431,0.2417318710531145,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,285,-0.3333333333333333,-0.13399999999999995
5,1,0,0,1,3,0,0,0,3,1,364,fold,0.75,0,0,0,80,40,2,9H AC JS,1,0,0,2,1,14,14,9,1,14,0,9,0,0,0,0,5,3,8,1,1406,40,0.19177579879760742,False,0,7,20180731135823982,Early,0,14,11,5S 3S,michael4,40,40,8990,7922,any_raised,fold,BB,B,40,120,0.09752747252747253,0.29004124402907633,0.21323059698919175,-0.09171631054127823,none,0.18924378306875075,"[1, 0, 0, 0]",Flop,10,0,0,20,285,0.2,-0.3900000000000001
5,3,2,1,0,5,0,2,1,4,0,60000.0,bet,0.75,284,40,530.3870830685947,120,280,3,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,1366,40,0.19179797172546387,False,40,7,20180731135823982,Early,0,14,10,TH AS,michael4,80,40,9070,627,any_called,ml_raise,SB,B,0,0,0.2882775132273753,0.45296091287749735,0.34988019737871495,0,none,,"[0, 0, 1, 284]",Deal,11,0,0,40,285,0.0,-0.13599999999999995
5,3,2,0,0,5,0,2,0,5,0,60000.0,bet,0.75,458,0,474.026445238019,160,280,3,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,1646,80,0.19697833061218262,False,0,7,20180731135823982,Early,0,13,2,2H KC,michael4,80,80,8990,587,any_called,ml_raise,D,L,0,0,0.18798690476185845,0.39070171281927396,0.24190374113091823,0,none,,"[0, 0, 1, 458]",Deal,12,0,0,40,285,0.2222222222222222,-0.13799999999999996
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,465,0,567.2082738094164,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,1926,80,0.1940479278564453,False,0,7,20180731135823982,Early,0,13,3,KS 3D,michael4,80,80,7682,587,all_folded,ml_raise,2,E,0,0,0.1945006613756056,0.3958158082998424,0.24991487453758351,0,none,,"[0, 0, 1, 465]",Deal,13,0,0,40,285,0.4,-0.13999999999999996
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,792,0,824.7948325394286,160,120,3,,,,,,,,,,,,0,6,1,0,1,0,11,10,21,1,2046,80,0.1970531940460205,False,0,7,20180731135823982,Early,0,11,10,TC JC,michael4,80,80,8910,587,none,ml_raise,1,E,0,0,0.303125529100405,0.45960901069061355,0.3665515725757097,0,none,,"[0, 0, 1, 792]",Deal,14,0,0,40,285,0.4,-0.13799999999999996
5,3,2,2,0,5,0,2,2,3,0,60000.0,bet,0.75,294,80,793.6501555553165,80,240,3,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,2086,0,0.19752287864685059,False,80,7,20180731135823982,Early,0,12,11,QH JC,michael4,80,0,8830,7562,any_called,ml_raise,BB,B,0,0,0.28046507936496473,0.44922646696490265,0.34155987887219147,0,none,,"[0, 0, 1, 294]",Deal,15,0,0,40,285,-0.3333333333333333,-0.13599999999999995
5,3,2,1,0,5,0,2,1,4,0,60000.0,check,0.75,0,80,504.77542804234383,240,560,4,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,2246,80,0.19147062301635742,False,80,7,20180731135823982,Middle,0,6,2,2S 6D,michael4,160,80,7402,427,any_called,ml_fold,SB,B,0,0,0.12474417989418694,0.33042861479707486,0.16902161427699497,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,80,285,0.0,-0.13399999999999995
5,0,0,0,0,3,0,0,0,3,0,94,check,0.75,0,0,0,160,0,4,JS 3D 9C,0,0,0,1,1,11,11,3,1,9,0,9,0,0,0,0,6,2,8,0,2166,0,0.21742486953735352,True,0,7,20180731135823982,Middle,0,11,9,2S 6D,michael4,0,160,7402,1535,none,ml_fold,SB,B,160,640,0.06382978723404255,0.2444494743207672,0.16209847591099097,-0.060914392660144395,none,0.12474417989418694,"[0, 1, 0, 0]",Flop,16,0,0,80,285,0.0,-0.40200000000000014
5,0,0,0,0,3,0,0,0,2,0,69,check,0.75,0,0,2166,160,0,4,JS 3D 9C KH,0,0,0,2,1,13,13,3,1,9,0,9,0,0,0,0,6,2,8,0,2166,0,0.21626591682434082,True,0,7,20180731135823982,Middle,0,13,11,2S 6D,michael4,0,160,1535,1535,none,fold,SB,B,160,640,0.0,0.0,0.0,-0.06382978723404255,none,0.06382978723404255,"[0, 1, 0, 0]",Turn,16,0,0,80,285,0.0,-0.40436851769979537
5,1,0,0,1,3,0,1,0,2,1,417,check,0.75,0,0,2166,320,160,4,JS 3D 9C KH,0,0,0,2,1,13,13,3,1,9,0,9,0,0,0,0,6,2,8,0,2166,160,0.1878190040588379,False,0,7,20180731135823982,Middle,0,13,11,2S 6D,michael4,160,160,1375,1375,any_raised,fold,SB,B,160,640,0.016786570743405275,0.12209037948544706,0.0687361733140045,-0.04704321649063727,check/call,0.06382978723404255,"[0, 1, 0, 0]",Turn,16,1,0,80,285,0.16666666666666666,-0.40436851769979537
5,0,0,0,0,3,0,0,0,2,0,61,bet,0.75,1729,0,2006,160,0,4,JS 3D 9C KH 6C,0,0,0,2,1,13,13,3,2,9,0,9,0,0,0,0,6,2,8,0,2006,0,0.26030802726745605,True,0,7,20180731135823982,Middle,1,6,13,2S 6D,michael4,0,160,1375,1375,none,ml_raise,SB,B,320,960,0.2459016393442623,0.430620509395531,0.41091479041107914,0.229115068600857,none,0.016786570743405275,"[0, 0, 1, 1729]",River,16,0,0,80,285,0.0,-0.3831985413292285
5,1,0,2,0,5,0,0,2,3,0,60000.0,check,0.75,0,0,244.54605317452592,320,240,4,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,1,631,160,0.18842601776123047,False,0,7,20180731135823982,Middle,0,13,9,KH 9H,michael4,160,160,3550,347,all_folded,ml_call,D,L,0,0,0.2875531746030522,0.452621637108478,0.34729923070137125,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,285,0.4,-0.13199999999999995
5,0,1,0,0,2,0,1,0,2,0,357,check,0.75,0,0,0,160,0,4,QC TH 7S,0,0,0,2,1,12,12,7,1,12,0,8,0,0,0,0,13,9,22,1,471,0,0.23400402069091797,True,0,7,20180731135823982,Middle,0,13,12,KH 9H,michael4,0,160,3550,3550,any_called,ml_call,D,L,160,400,0.4789915966386555,0.49107564146846994,0.6808132112561865,0.1914384220356033,none,0.2875531746030522,"[0, 1, 0, 0]",Flop,17,0,0,80,285,0.0,-0.40400000000000014
5,0,1,0,0,2,0,1,0,2,0,345,bet,0.75,409,0,471,160,0,4,QC TH 7S 3D,0,0,0,2,1,12,12,3,1,12,0,8,0,0,0,0,13,9,22,1,471,0,0.2712559700012207,True,0,7,20180731135823982,Middle,0,13,12,KH 9H,michael4,0,160,3550,3550,any_called,ml_raise,D,L,160,400,0.3869565217391304,0.4848167272064838,0.5848566837721375,-0.09203507489952506,none,0.4789915966386555,"[0, 0, 1, 409]",Turn,17,0,0,80,285,0.0,-0.40632114734579944
5,1,0,1,0,5,0,0,1,4,0,60000.0,check,0.75,0,0,298.5812194443576,320,240,4,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,871,160,0.18854808807373047,False,0,7,20180731135823982,Middle,0,14,7,7C AD,michael4,160,160,7242,347,all_folded,ml_fold,2,E,0,0,0.2428027777776781,0.42877685208173444,0.29854376854830356,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,285,0.4,-0.12999999999999995
5,1,1,2,1,5,0,2,2,3,1,60000.0,check,0.75,0,160,243.73277499992912,320,720,4,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,711,160,0.18779706954956055,False,0,7,20180731135823982,Middle,0,14,7,7C AD,michael4,320,160,7082,187,any_raised,ml_fold,2,E,0,0,0.2428027777776781,0.42877685208173444,0.29854376854830356,0,check/call,,"[0, 1, 0, 0]",Deal,18,1,0,80,285,0.18181818181818182,-0.12999999999999995
5,1,0,0,1,3,0,0,0,3,1,336,check,0.75,0,0,0,320,160,4,TD 7H 9D,0,2,10,1,1,10,10,7,2,10,1,7,0,0,0,0,14,7,21,0,551,160,0.2501821517944336,False,0,7,20180731135823982,Middle,1,7,14,7C AD,michael4,160,160,6922,27,any_raised,ml_call,2,E,320,1040,0.44494047619047616,0.48814740937785683,0.6467059123599026,0.20213769841279805,none,0.2428027777776781,"[0, 1, 0, 0]",Flop,18,0,0,80,285,0.11764705882352941,-0.40600000000000014
5,1,0,0,1,3,0,0,0,2,1,318,bet,0.75,320,0,391,320,160,4,TD 7H 9D QS,0,2,10,2,1,12,12,7,2,10,1,7,0,0,0,0,14,7,21,0,391,160,0.24358296394348145,False,0,7,20180731135823982,Middle,1,7,14,7C AD,michael4,160,160,6762,6762,any_raised,ml_raise,2,E,480,1360,0.27358490566037735,0.4457983905928551,0.45559312071714103,-0.1713555705300988,none,0.44494047619047616,"[0, 0, 1, 320]",Turn,18,0,0,80,285,0.09523809523809523,-0.40827472439888346
5,1,0,0,2,3,0,0,0,2,3,640,check,0.75,0,320,71,231,711,4,TD 7H 9D QS,0,2,10,2,1,12,12,7,2,10,1,7,0,0,0,0,14,7,21,0,71,71,0.23703885078430176,False,0,7,20180731135823982,Middle,1,7,14,7C AD,michael4,640,320,6282,6282,any_reraised,ml_fold,2,E,480,1360,0.309375,0.4622359888357894,0.4980942709491773,-0.13556547619047615,bet/raise/allin,0.44494047619047616,"[0, 1, 0, 0]",Turn,18,0,1,80,285,0.03314659197012138,-0.40827472439888346
