N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,1,0,0,1,7,0,0,0,7,1,356,check,0.75,0,0,0,40,20,1,AC TH 6S,1,0,0,2,1,14,14,6,1,14,0,8,1,0,0,0,10,9,19,0,3240,20,0.23576593399047852,False,0,7,20180731171321635,Early,1,10,14,9S TC,michael4,20,20,3060,2860,any_raised,ml_fold,BB,B,20,140,0.17134831460674158,0.36481904912165475,0.2647979493738248,-0.006024106028177212,none,0.1773724206349188,"[0, 1, 0, 0]",Flop,4,0,0,10,34,0.1111111111111111,-0.248
7,1,0,0,1,7,0,0,0,5,1,348,bet,0.75,3061,0,3220,40,20,1,AC TH 6S 4C,1,0,0,2,1,14,14,4,2,14,0,8,1,0,0,0,10,9,19,0,3220,20,0.23985791206359863,False,0,7,20180731171321635,Early,1,10,14,9S TC,michael4,20,20,3040,2840,any_raised,ml_raise,BB,B,40,240,0.20977011494252873,0.4018162129530624,0.3295187962506537,0.038421800335787154,none,0.17134831460674158,"[0, 0, 1, 3061]",Turn,4,0,0,10,34,0.07142857142857142,-0.29411840800000005
7,5,4,1,0,7,0,4,1,6,0,60000.0,check,0.75,0,10,0,30,110,1,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,3470,10,0.13552021980285645,False,10,7,20180731171321635,Early,0,12,2,QH 2S,michael4,20,10,3020,2820,any_called,trash,SB,B,0,0,0.1183180555555272,0.3229843545515578,0.2507416409216659,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,34,0.0,-0.41000000000000003
7,0,0,0,0,6,0,0,0,6,0,56,check,0.75,0,0,0,20,0,1,JS TH QC,0,3,12,3,1,12,12,10,1,12,0,9,0,0,0,0,12,2,14,0,3460,0,0.20515084266662598,True,0,7,20180731171321635,Early,1,12,11,QH 2S,michael4,0,20,3020,2820,none,ml_fold,SB,B,20,120,0.17857142857142858,0.3630464448089739,0.27431969013181795,0.060253373015901376,none,0.1183180555555272,"[0, 1, 0, 0]",Flop,5,0,0,10,34,0.0,-0.25
7,3,3,1,1,6,0,4,1,5,1,395,fold,0.75,0,0,0,60,120,1,JS TH QC,0,3,12,3,1,12,12,10,1,12,0,9,0,0,0,0,12,2,14,0,3460,40,0.2268691062927246,False,0,7,20180731171321635,Early,1,12,11,QH 2S,michael4,40,40,2960,2780,any_raised,ml_fold,SB,B,20,120,0.1860759493670886,0.36827829914902493,0.2833679359442938,0.0677578938115614,check/call,0.1183180555555272,"[1, 0, 0, 0]",Flop,5,1,0,10,34,0.14285714285714285,-0.25
7,3,2,2,0,7,0,2,2,5,0,60000.0,check,0.75,0,0,0,40,70,1,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,3460,20,0.13522791862487793,False,0,7,20180731171321635,Early,0,8,3,3D 8H,michael4,20,20,3000,2760,any_called,trash,D,L,0,0,0.0904154761904643,0.28677607615649514,0.2085672195669403,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,34,0.2222222222222222,-0.41200000000000003
7,2,2,0,1,4,0,2,0,4,1,332,check,0.75,0,0,0,40,40,1,5H KH 4D,0,2,5,1,1,13,13,4,2,13,0,9,0,0,0,0,8,3,11,0,3440,20,0.18364787101745605,False,0,7,20180731171321635,Early,0,13,8,3D 8H,michael4,20,20,2980,2740,any_raised,fold,D,L,20,100,0.12198795180722892,0.32380218541036415,0.20446046864044992,0.031572475616764614,none,0.0904154761904643,"[0, 1, 0, 0]",Flop,6,0,0,10,34,0.125,-0.252
7,1,2,0,1,4,0,2,0,4,1,349,bet,0.75,1561,0,3420,40,20,1,5H KH 4D QH,0,2,13,2,1,13,13,4,3,13,0,9,0,0,0,0,8,3,11,0,3420,20,0.23134374618530273,False,0,7,20180731171321635,Early,0,13,12,3D 8H,michael4,20,20,2960,2740,any_raised,ml_raise,D,L,40,180,0.13753581661891118,0.3444121306892085,0.23824582204822162,0.015547864811682258,none,0.12198795180722892,"[0, 0, 1, 1561]",Turn,6,0,0,10,34,0.09090909090909091,-0.29241131904320006
7,3,2,0,1,7,0,2,0,7,1,60000.0,fold,0.75,0,0,0,60,150,1,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,3620,40,0.13582587242126465,False,0,7,20180731171321635,Early,0,5,4,4C 5D,michael4,40,40,3490,2430,any_raised,trash,4,L,0,0,0.12483253968251586,0.33052893476809103,0.2603494029374332,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,34,0.21052631578947367,-0.41000000000000003
7,2,1,1,0,7,0,1,1,6,0,60000.0,check,0.75,0,0,0,80,100,2,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,3620,40,0.1817789077758789,False,0,7,20180731171321635,Early,0,14,6,AH 6D,michael4,40,40,3410,2620,any_called,ml_fold,3,M,0,0,0.16698392857141628,0.3729615210316909,0.3206440752364729,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,20,34,0.2857142857142857,-0.41200000000000003
7,2,2,0,1,6,0,2,0,6,1,358,check,0.75,0,0,0,80,80,2,2S 2H 5C,0,0,0,0,2,2,5,2,1,5,1,7,0,0,0,0,14,6,20,0,3580,40,0.18350005149841309,False,0,7,20180731171321635,Early,1,2,14,AH 6D,michael4,40,40,3390,2580,any_raised,fold,3,M,40,240,0.10893854748603352,0.2978104297863161,0.18745219595859697,-0.05804538108538276,none,0.16698392857141628,"[0, 1, 0, 0]",Flop,8,0,0,20,34,0.1111111111111111,-0.252
7,1,2,0,1,6,0,2,0,4,1,339,check,0.75,0,0,3540,80,40,2,2S 2H 5C JC,0,0,0,1,2,2,11,2,2,11,1,7,0,0,0,0,14,6,20,0,3540,40,0.18491888046264648,False,0,7,20180731171321635,Early,1,2,14,AH 6D,michael4,40,40,3350,2580,any_raised,fold,3,M,80,400,0.07964601769911504,0.2707443989518293,0.15732015740019267,-0.029292529786918473,none,0.10893854748603352,"[0, 1, 0, 0]",Turn,8,0,0,20,34,0.08333333333333333,-0.28689103080908934
7,1,2,0,1,6,0,2,0,4,1,341,check,0.75,0,0,3500,80,40,2,2S 2H 5C JC 7C,0,0,0,1,2,2,11,2,3,11,1,7,0,0,0,0,14,6,20,0,3500,40,0.18613696098327637,False,0,7,20180731171321635,Early,1,2,14,AH 6D,michael4,40,40,3310,2540,any_raised,fold,3,M,120,560,0.017595307917888565,0.1314751423546035,0.0619319963778959,-0.06205070978122648,none,0.07964601769911504,"[0, 1, 0, 0]",River,8,0,0,20,34,0.0625,-0.3372248751054874
7,2,1,0,0,7,0,1,0,7,0,60000.0,allin,0.75,0,0,4180,80,100,2,,,,,,,,,,,,0,1,0,0,1,1,13,13,26,0,4180,40,0.136383056640625,False,0,7,20180731171321635,Early,1,13,0,KC KH,michael4,40,40,3270,2390,any_called,allin,2,E,0,0,0.37792023809513775,0.48486754039969737,0.5786553998206125,0,none,,"[0, 0, 0.2, 'raise']",Deal,9,0,0,20,34,0.2857142857142857,-0.41400000000000003
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,0,80,60,2,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,4280,40,0.13968682289123535,False,0,7,20180731171321635,Early,0,6,3,6C 3H,michael4,40,40,3270,2370,none,trash,1,E,0,0,0.10398253968252284,0.3052378926733957,0.22974055146396188,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,34,0.4,-0.41200000000000003
7,2,1,0,1,5,0,1,0,5,1,351,check,0.75,0,0,0,80,80,2,KD 5C 8H,0,0,0,1,1,13,13,5,1,5,0,9,0,0,0,0,6,3,9,0,4240,40,0.18345117568969727,False,0,7,20180731171321635,Early,0,13,8,6C 3H,michael4,40,40,3070,2310,any_raised,fold,1,E,40,200,0.05555555555555555,0.22434879911806305,0.11419528000878451,-0.04842698412696729,none,0.10398253968252284,"[0, 1, 0, 0]",Flop,10,0,0,20,34,0.125,-0.256
7,2,1,0,1,5,0,1,0,5,1,331,check,0.75,0,0,4200,80,80,2,KD 5C 8H 5S,0,0,0,1,2,5,13,5,1,5,0,9,0,0,0,0,6,3,9,0,4200,40,0.18477797508239746,False,0,7,20180731171321635,Early,1,5,13,6C 3H,michael4,40,40,3030,2270,any_raised,fold,1,E,80,400,0.00906344410876133,0.09476971082391614,0.035764596521433725,-0.04649211144679422,none,0.05555555555555555,"[0, 1, 0, 0]",Turn,10,0,0,20,34,0.07692307692307693,-0.2817477459890494
7,1,1,0,1,5,0,1,0,4,1,323,bet,0.75,3548,0,4160,80,40,2,KD 5C 8H 5S 3S,0,0,0,1,2,5,13,3,2,5,0,9,0,0,0,0,6,3,9,0,4160,40,0.24005413055419922,False,0,7,20180731171321635,Early,2,5,3,6C 3H,michael4,40,40,2990,2270,any_raised,ml_raise,1,E,120,560,0.08359133126934984,0.2594530687992979,0.17633204966564275,0.0745278871605885,none,0.00906344410876133,"[0, 0, 1, 3548]",River,10,0,0,20,34,0.0625,-0.335077479890872
7,7,6,0,0,7,0,6,0,7,0,60000.0,check,0.75,0,40,0,40,280,2,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,0,4720,0,0.13249778747558594,False,40,7,20180731171321635,Early,0,11,7,JD 7C,michael4,40,0,3230,2230,any_called,trash,BB,B,0,0,0.13918928571425054,0.3461439418169951,0.28110830185921853,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,34,-0.14285714285714285,-0.41000000000000003
7,1,0,0,1,7,0,0,0,7,1,342,check,0.75,0,0,0,80,40,2,9H 5D 5C,0,0,0,0,2,5,9,5,1,5,0,9,0,0,0,0,11,7,18,0,4720,40,0.18574190139770508,False,0,7,20180731171321635,Early,1,5,11,JD 7C,michael4,40,40,3230,2230,any_raised,fold,BB,B,40,280,0.027568922305764406,0.1604205815118322,0.06981233690760659,-0.11162036340848613,none,0.13918928571425054,"[0, 1, 0, 0]",Flop,11,0,0,20,34,0.1111111111111111,-0.258
7,1,0,0,1,7,0,0,0,4,1,312,check,0.75,0,0,4680,80,40,2,9H 5D 5C 2C,0,0,0,0,2,5,9,2,2,5,0,9,0,0,0,0,11,7,18,0,4680,40,0.18192720413208008,False,0,7,20180731171321635,Early,1,5,11,JD 7C,michael4,40,40,3190,2320,any_raised,fold,BB,B,80,440,0.028846153846153848,0.15233634151687367,0.07559585075115743,0.0012772315403894417,none,0.027568922305764406,"[0, 1, 0, 0]",Turn,11,0,0,20,34,0.07692307692307693,-0.2793127910692684
7,1,0,0,1,7,0,0,0,3,1,320,check,0.75,0,0,4640,80,40,2,9H 5D 5C 2C QD,0,0,0,1,2,5,12,2,2,5,0,9,0,0,0,0,11,7,18,0,4640,40,0.18786215782165527,False,0,7,20180731171321635,Early,1,5,12,JD 7C,michael4,40,40,3150,2340,any_raised,fold,BB,B,120,560,0.0,0.0,0.0,-0.028846153846153848,none,0.028846153846153848,"[0, 1, 0, 0]",River,11,0,0,20,34,0.0625,-0.33396218611443995
7,4,3,2,0,7,0,3,2,5,0,60000.0,check,0.75,0,20,0,60,180,2,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,4580,20,0.13747096061706543,False,20,7,20180731171321635,Early,0,13,4,4S KC,michael4,40,20,2980,2190,any_called,trash,SB,B,0,0,0.14051884920631602,0.34752453470805283,0.2823088593672016,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,34,0.0,-0.40800000000000003
7,0,0,0,0,5,0,0,0,5,0,82,check,0.75,0,0,0,40,0,2,JS 7C QS,0,2,12,2,1,12,12,7,2,12,0,9,0,0,0,0,13,4,17,0,4560,0,0.22026610374450684,True,0,7,20180731171321635,Early,0,13,12,4S KC,michael4,0,40,2980,2190,none,ml_fold,SB,B,40,200,0.10975609756097561,0.3125855028774706,0.19102832830911798,-0.03076275164534041,none,0.14051884920631602,"[0, 1, 0, 0]",Flop,12,0,0,20,34,0.0,-0.26
7,2,2,1,1,5,0,3,1,4,1,428,check,0.75,0,0,0,80,80,2,JS 7C QS,0,2,12,2,1,12,12,7,2,12,0,9,0,0,0,0,13,4,17,0,4560,40,0.1800389289855957,False,0,7,20180731171321635,Early,0,13,12,4S KC,michael4,40,40,2940,2240,any_raised,fold,SB,B,40,200,0.0911214953271028,0.2877818069587714,0.16594476513638337,-0.04939735387921322,check/call,0.14051884920631602,"[0, 1, 0, 0]",Flop,12,1,0,20,34,0.125,-0.26
7,0,0,0,0,5,0,0,0,4,0,69,bet,0.75,4296,0,4520,40,0,2,JS 7C QS 8H,0,2,12,2,1,12,12,7,2,12,0,9,0,0,0,0,13,4,17,0,4520,0,0.24283885955810547,True,0,7,20180731171321635,Early,0,13,12,4S KC,michael4,0,40,2940,2240,none,ml_raise,SB,B,80,360,0.043478260869565216,0.20393111999232302,0.09996035660305921,-0.047643234457537584,none,0.0911214953271028,"[0, 0, 1, 4296]",Turn,12,0,0,20,34,0.0,-0.276966535247883
7,3,2,2,0,7,0,2,2,5,0,60000.0,check,0.75,0,0,0,80,140,2,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,4880,40,0.18276524543762207,False,0,7,20180731171321635,Early,0,14,5,AC 5S,michael4,40,40,2900,2200,any_called,ml_fold,D,L,0,0,0.17082162698411973,0.3763530240859212,0.3236209547630038,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,34,0.2222222222222222,-0.406
7,1,3,0,1,5,0,3,0,5,1,342,check,0.75,0,0,0,80,40,2,2D JC AS,1,2,2,2,1,14,14,2,1,11,1,7,0,0,0,0,14,5,19,0,4840,40,0.23107290267944336,False,0,7,20180731171321635,Early,1,14,11,AC 5S,michael4,40,40,2860,2200,any_raised,ml_call,D,L,40,200,0.49415204678362573,0.48210158866576686,0.6231432232542036,0.323330419799506,none,0.17082162698411973,"[0, 1, 0, 0]",Flop,13,0,0,20,34,0.14285714285714285,-0.258
7,2,1,1,1,5,0,1,1,3,1,318,bet,0.75,4576,0,4800,319,558,2,2D JC AS JS,1,2,2,3,2,11,14,2,2,14,1,7,0,0,0,0,14,5,19,0,4800,279,0.24061012268066406,False,0,7,20180731171321635,Early,2,14,11,AC 5S,michael4,279,279,2581,2511,any_raised,ml_raise,D,L,80,360,0.4889937106918239,0.46314306980143694,0.626274041030944,-0.0051583360918018295,none,0.49415204678362573,"[0, 0, 1, 4576]",Turn,13,0,0,20,34,0.23308270676691728,-0.27462720454292533
7,3,2,1,0,7,0,2,1,6,0,60000.0,check,0.75,0,0,0,80,140,2,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,2010,40,0.13727998733520508,False,0,7,20180731171321635,Early,0,6,5,5H 6S,michael4,40,40,6219,2120,any_called,trash,4,L,0,0,0.12737261904759148,0.333389914311379,0.2620621444293886,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,34,0.2222222222222222,-0.404
7,1,3,0,1,6,0,3,0,6,1,380,check,0.75,0,0,0,80,40,2,4D 6C JH,0,0,0,1,1,11,11,4,1,6,0,9,1,0,0,0,6,5,11,0,1970,40,0.31963229179382324,False,0,7,20180731171321635,Early,1,6,11,5H 6S,michael4,40,40,6179,2120,any_raised,ml_fold,4,L,40,240,0.21973684210526315,0.3948194358036004,0.3257383285318871,0.09236422305767167,none,0.12737261904759148,"[0, 1, 0, 0]",Flop,14,0,0,20,34,0.125,-0.256
7,2,2,0,1,6,0,2,0,5,1,341,bet,0.75,1745,0,1930,80,80,2,4D 6C JH JS,0,0,0,2,2,11,11,4,1,6,0,9,1,0,0,0,6,5,11,0,1930,40,0.24048280715942383,False,0,7,20180731171321635,Early,2,11,6,5H 6S,michael4,40,40,6139,2040,any_raised,ml_raise,4,L,80,440,0.1627565982404692,0.3539347687370928,0.2632723890927491,-0.056980243864793945,none,0.21973684210526315,"[0, 0, 1, 1745]",Turn,14,0,0,20,34,0.07142857142857142,-0.27229466045206685
7,3,2,0,0,7,0,2,0,7,0,60000.0,check,0.75,0,0,0,160,280,3,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2450,80,0.13944792747497559,False,0,7,20180731171321635,Early,0,3,2,3C 2D,michael4,80,80,6139,1960,any_called,trash,3,M,0,0,0.08586726190475408,0.2801679411312694,0.19849477423952439,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,40,34,0.2222222222222222,-0.402
7,2,1,1,1,6,0,1,1,5,1,354,check,0.75,0,0,0,160,160,3,KC AS TC,1,2,14,3,1,14,14,10,2,13,0,9,0,0,0,0,3,2,5,0,2370,80,0.18321609497070312,False,0,7,20180731171321635,Early,0,14,13,3C 2D,michael4,80,80,6059,2030,any_raised,fold,3,M,80,520,0.03672316384180791,0.18171550323249025,0.0844958124682056,-0.049144098062946166,none,0.08586726190475408,"[0, 1, 0, 0]",Flop,15,0,0,40,34,0.10526315789473684,-0.254
7,2,1,0,1,6,0,1,0,4,1,329,check,0.75,0,0,2290,160,160,3,KC AS TC JC,1,2,14,4,1,14,14,10,3,13,0,9,0,0,0,0,3,2,5,0,2290,80,0.18967294692993164,False,0,7,20180731171321635,Early,0,14,13,3C 2D,michael4,80,80,2530,1950,any_raised,fold,3,M,160,840,0.0243161094224924,0.1365978774189404,0.06589904401954703,-0.01240705441931551,none,0.03672316384180791,"[0, 1, 0, 0]",Turn,15,0,0,40,34,0.07407407407407407,-0.2699687672430255
7,1,1,0,1,6,0,1,0,3,1,309,check,0.75,0,0,2210,160,80,3,KC AS TC JC 4S,1,2,14,4,1,14,14,4,3,13,0,9,0,0,0,0,3,2,5,0,2210,80,0.18099308013916016,False,0,7,20180731171321635,Early,0,14,13,3C 2D,michael4,80,80,2141,1950,any_raised,fold,3,M,240,1080,0.0,0.0,0.0,-0.0243161094224924,none,0.0243161094224924,"[0, 1, 0, 0]",River,15,0,0,40,34,0.06451612903225806,-0.3292610508953956
7,2,1,0,0,7,0,1,0,7,0,60000.0,check,0.75,0,0,0,160,200,3,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,2130,80,0.18880701065063477,False,0,7,20180731171321635,Early,0,8,3,3H 8D,michael4,80,80,6059,1870,any_called,ml_fold,2,E,0,0,0.0904154761904643,0.28677607615649514,0.20512590665306235,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,40,34,0.2857142857142857,-0.4
7,1,1,0,1,6,0,1,0,6,1,333,check,0.75,0,0,0,160,80,3,4H KS 2D,0,0,0,1,1,13,13,2,1,2,0,9,0,0,0,0,8,3,11,0,2050,80,0.18452811241149902,False,0,7,20180731171321635,Early,0,13,8,3H 8D,michael4,80,80,5979,1870,any_raised,fold,2,E,80,520,0.02702702702702703,0.16216216216216212,0.0678918918918919,-0.06338844916343728,none,0.0904154761904643,"[0, 1, 0, 0]",Flop,16,0,0,40,34,0.11764705882352941,-0.252
7,1,3,2,2,6,0,4,2,4,2,665,check,0.75,0,80,0,160,480,3,4H KS 2D,0,0,0,1,1,13,13,2,1,2,0,9,0,0,0,0,8,3,11,0,1970,80,0.18075323104858398,False,0,7,20180731171321635,Early,0,13,8,3H 8D,michael4,160,80,5899,2370,any_raised,fold,2,E,80,520,0.0406015037593985,0.19156560900675695,0.09033753382795753,-0.049813972431065806,check/call,0.0904154761904643,"[0, 1, 0, 0]",Flop,16,1,0,40,34,0.07407407407407407,-0.252
7,0,0,0,0,6,0,0,0,3,0,100,check,0.75,0,0,1890,80,0,3,4H KS 2D QS,0,2,13,2,1,13,13,2,2,13,0,9,0,0,0,0,8,3,11,0,1890,0,0.2127077579498291,True,0,7,20180731171321635,Early,0,13,12,3H 8D,michael4,0,80,5819,2750,none,ml_fold,2,E,240,1160,0.06,0.23748684174075835,0.1235632087757297,0.019398496240601498,none,0.0406015037593985,"[0, 1, 0, 0]",Turn,16,0,0,40,34,0.0,-0.26764939189816495
7,1,1,0,1,6,0,2,0,3,1,420,fold,0.75,0,0,1890,240,160,3,4H KS 2D QS,0,2,13,2,1,13,13,2,2,13,0,9,0,0,0,0,8,3,11,0,1890,160,0.1808948516845703,False,0,7,20180731171321635,Early,0,13,12,3H 8D,michael4,160,160,5819,2590,any_raised,fold,2,E,240,1160,0.014285714285714285,0.11866605518454393,0.04604661179481155,-0.026315789473684216,check/call,0.0406015037593985,"[1, 0, 0, 0]",Turn,16,1,0,40,34,0.10810810810810811,-0.26764939189816495
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,0,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,1,1890,80,0.20253992080688477,False,0,7,20180731171321635,Early,0,12,5,5D QD,michael4,80,80,5579,1830,none,ml_fold,1,E,0,0,0.1734136904761854,0.378604519824599,0.3240982893663758,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,40,34,0.4,-0.398
7,1,1,0,1,6,0,1,0,6,1,325,check,0.75,0,0,0,160,80,3,4C TH 2H,0,0,0,1,1,10,10,2,2,10,0,9,0,0,0,0,12,5,17,1,1810,80,0.2391810417175293,False,0,7,20180731171321635,Early,0,12,10,5D QD,michael4,80,80,5499,1790,any_raised,ml_fold,1,E,80,480,0.16615384615384615,0.36596633854324034,0.2592085160937967,-0.007259844322339254,none,0.1734136904761854,"[0, 1, 0, 0]",Flop,17,0,0,40,34,0.125,-0.25
