tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
83,20180731123047630,1,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,2980,0,True,False,2,AH 6H,3C 9H 5S 5H 3S,26.2048,Two Pair,0.0
83,20180731123047630,1,10,811adad9abf3310457c50177e1cdcacf,False,True,True,2980,0,True,False,3,7C TC,3C 9H 5S 5H 3S,26.0128,Two Pair,0.0
83,20180731123047630,1,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,3100,0,False,True,4,9S 9C,3C 9H 5S 5H 3S,211.0,Full House,3100.0
83,20180731123047630,1,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,3000,0,True,False,5,6C AS,3C 9H 5S 5H 3S,26.2048,Two Pair,0.0
83,20180731123047630,1,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,6,KC TH,3C 9H 5S 5H 3S,26.1024,Two Pair,0.0
83,20180731123047630,1,10,9d6794fbaefe2058a1a3617f0c5ffdcb,False,True,True,3000,0,True,False,D,6S 7D,3C 9H 5S 5H 3S,26.0064,Two Pair,0.0
83,20180731123047630,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,SB,QD 2C,3C 9H 5S 5H 3S,26.0512,Two Pair,0.0
83,20180731123047630,1,10,8150c49b344f223e174007157849a5c6,False,True,True,2960,0,True,False,BB,2H 5C,3C 9H 5S 5H 3S,161.0,Full House,0.0
83,20180731123047630,1,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3000,0,True,False,1,5D 4C,3C 9H 5S 5H 3S,161.0,Full House,0.0
83,20180731123047630,2,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,960,0,True,False,1,8H 4D,8S AH 7D 6C 9D,15.2128,Pair,0.0
83,20180731123047630,2,10,811adad9abf3310457c50177e1cdcacf,False,True,True,960,0,True,False,2,QD 3D,8S AH 7D 6C 9D,8.0624,High Card,0.0
83,20180731123047630,2,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,50,0,False,True,3,AS 5D,8S AH 7D 6C 9D,117.0,Straight,50.0
83,20180731123047630,2,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,13070,0,False,True,4,JC TS,8S AH 7D 6C 9D,119.0,Straight,13070.0
83,20180731123047630,2,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,5,KH 7S,8S AH 7D 6C 9D,14.3136,Pair,0.0
83,20180731123047630,2,10,9d6794fbaefe2058a1a3617f0c5ffdcb,False,True,True,50,0,False,True,6,AC 5S,8S AH 7D 6C 9D,117.0,Straight,50.0
83,20180731123047630,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,D,8D 6S,8S AH 7D 6C 9D,41.2048,Two Pair,0.0
83,20180731123047630,2,10,8150c49b344f223e174007157849a5c6,False,True,True,2950,0,True,False,SB,6D 3C,8S AH 7D 6C 9D,13.2144,Pair,0.0
83,20180731123047630,2,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,2980,0,True,False,BB,7C 2C,8S AH 7D 6C 9D,14.2144,Pair,0.0
83,20180731123047630,3,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,940,0,True,False,BB,KH KC,6H 2S 7S 6D 4S,81.0016,Two Pair,0.0
83,20180731123047630,3,10,811adad9abf3310457c50177e1cdcacf,False,True,True,940,0,True,False,1,AD 8D,6H 2S 7S 6D 4S,13.2096,Pair,0.0
83,20180731123047630,3,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,240,0,False,True,2,8C 5C,6H 2S 7S 6D 4S,116.0,Straight,240.0
83,20180731123047630,3,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,13070,0,True,False,3,3C 9C,6H 2S 7S 6D 4S,13.0082,Pair,0.0
83,20180731123047630,3,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,4,2C QC,6H 2S 7S 6D 4S,28.0512,Two Pair,0.0
83,20180731123047630,3,10,9d6794fbaefe2058a1a3617f0c5ffdcb,False,True,True,0,0,False,True,5,KS 8H,6H 2S 7S 6D 4S,13.1072,Pair,0.0
83,20180731123047630,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,6,QH 6S,6H 2S 7S 6D 4S,104.0528,Three of a Kind,0.0
83,20180731123047630,3,10,8150c49b344f223e174007157849a5c6,False,True,True,2900,0,True,False,D,TD TS,6H 2S 7S 6D 4S,54.0016,Two Pair,0.0
83,20180731123047630,3,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,2930,0,False,True,SB,6C JS,6H 2S 7S 6D 4S,104.0272,Three of a Kind,2930.0
83,20180731123047630,4,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,930,0,True,False,SB,2S 6D,3H KC 2C 3S 7H,22.1024,Two Pair,0.0
83,20180731123047630,4,10,811adad9abf3310457c50177e1cdcacf,False,True,True,920,0,True,False,BB,9S 6C,3H KC 2C 3S 7H,10.1104,Pair,0.0
83,20180731123047630,4,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,200,0,True,False,1,QD 9D,3H KC 2C 3S 7H,10.16,Pair,0.0
83,20180731123047630,4,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,13070,0,True,False,2,JS 2H,3H KC 2C 3S 7H,22.1024,Two Pair,0.0
83,20180731123047630,4,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,3,QS 8S,3H KC 2C 3S 7H,10.1568,Pair,0.0
83,20180731123047630,4,10,9d6794fbaefe2058a1a3617f0c5ffdcb,False,True,False,0,0,False,False,,,3H KC 2C 3S 7H,,,0.0
83,20180731123047630,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,4,JH 7D,3H KC 2C 3S 7H,33.1024,Two Pair,0.0
83,20180731123047630,4,10,8150c49b344f223e174007157849a5c6,False,True,True,2900,0,True,False,5,9H 6H,3H KC 2C 3S 7H,10.1104,Pair,0.0
83,20180731123047630,4,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3000,0,False,False,D,KD 2D,3H KC 2C 3S 7H,78.0016,Two Pair,110.0
83,20180731123047630,5,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,910,0,True,False,D,AS AC,TD 3H 4C 5D 2H,113.0,Straight,0.0
83,20180731123047630,5,10,811adad9abf3310457c50177e1cdcacf,False,True,True,910,0,True,False,SB,9H 8C,TD 3H 4C 5D 2H,4.0102,High Card,0.0
83,20180731123047630,5,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,140,0,True,False,BB,3D AH,TD 3H 4C 5D 2H,113.0,Straight,0.0
83,20180731123047630,5,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,13070,0,True,False,1,KD 2D,TD 3H 4C 5D 2H,9.1156,Pair,0.0
83,20180731123047630,5,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,2,7S 3S,TD 3H 4C 5D 2H,10.0148,Pair,0.0
83,20180731123047630,5,10,9d6794fbaefe2058a1a3617f0c5ffdcb,False,True,False,0,0,False,False,,,TD 3H 4C 5D 2H,,,0.0
83,20180731123047630,5,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,3,TS 2S,TD 3H 4C 5D 2H,50.0004,Two Pair,0.0
83,20180731123047630,5,10,8150c49b344f223e174007157849a5c6,False,True,True,2820,0,False,False,4,9S KC,TD 3H 4C 5D 2H,7.0198,High Card,0.0
83,20180731123047630,5,10,a67fa75cef7aecf38b2368679be270ff,False,True,True,3170,0,False,False,5,TC 7C,TD 3H 4C 5D 2H,17.0022,Pair,250.0
83,20180731123047630,6,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,910,0,True,False,5,8H TS,2C KC 2H 8S 5D,37.1024,Two Pair,0.0
