N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
7,1,0,0,0,7,0,0,0,7,0,60000.0,fold,0.75,0,0,697.6202857142281,80,60,2,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,3420,40,0.15926909446716309,False,0,9,20180731123047630,Early,0,6,3,6C 3S,michael3,40,40,12980,460,none,trash,1,E,0,0,0.10398253968252284,0.3052378926733957,0.24195006717089768,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,83,0.4,-0.452
7,3,2,4,0,7,0,2,4,3,0,60000.0,check,0.75,0,40,654.8743293650319,40,140,2,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,3380,0,0.16299200057983398,False,40,9,20180731123047630,Early,0,9,2,2D 9C,michael3,40,0,5400,380,any_called,trash,BB,B,0,0,0.09374980158728753,0.29148031887184384,0.22608186635510463,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,83,-0.2857142857142857,-0.454
7,0,0,0,0,3,0,0,0,3,0,62,check,0.75,0,0,0,40,0,2,KS KC 8C,0,0,0,2,2,13,13,8,2,13,0,9,0,0,0,0,9,2,11,0,3380,0,0.23830294609069824,True,0,9,20180731123047630,Early,1,13,9,2D 9C,michael3,0,40,5400,380,none,ml_fold,BB,B,40,140,0.12903225806451613,0.3187949909757762,0.24435331828458592,0.035282456477228594,none,0.09374980158728753,"[0, 1, 0, 0]",Flop,15,0,0,20,83,0.0,-0.3440000000000001
7,2,1,0,1,3,0,2,0,3,1,428,fold,0.75,0,0,0,80,80,2,KS KC 8C,0,0,0,2,2,13,13,8,2,13,0,9,0,0,0,0,9,2,11,0,3380,40,0.1920609474182129,False,0,9,20180731123047630,Early,1,13,9,2D 9C,michael3,40,40,5360,340,any_raised,fold,BB,B,40,140,0.1413551401869159,0.3390407510680588,0.26120044728310987,0.04760533859962836,check/call,0.09374980158728753,"[1, 0, 0, 0]",Flop,15,1,0,20,83,0.15384615384615385,-0.3440000000000001
7,2,1,4,0,7,0,1,4,3,0,60000.0,check,0.75,0,40,613.5540238094972,120,200,3,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,0,3340,40,0.15905380249023438,False,40,9,20180731123047630,Early,0,7,2,2D 7S,michael3,80,40,5500,260,any_called,trash,SB,B,0,0,0.08369880952380154,0.27693558602696755,0.20998143675209874,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,40,83,0.0,-0.456
7,0,0,0,0,3,0,0,0,3,0,107,check,0.75,0,0,0,80,0,3,9D 5D JH,0,0,0,1,1,11,11,5,2,9,0,9,0,0,0,0,7,2,9,0,3300,0,0.2509169578552246,True,0,9,20180731123047630,Early,0,11,9,2D 7S,michael3,0,80,5500,260,none,fold,SB,B,80,240,0.0,0.0,0.0,-0.08369880952380154,none,0.08369880952380154,"[0, 1, 0, 0]",Flop,16,0,0,40,83,0.0,-0.3460000000000001
7,1,0,1,1,3,0,1,1,2,1,456,fold,0.75,0,0,0,160,80,3,9D 5D JH,0,0,0,1,1,11,11,5,2,9,0,9,0,0,0,0,7,2,9,0,3300,80,0.20517706871032715,False,0,9,20180731123047630,Early,0,11,9,2D 7S,michael3,80,80,5420,5420,any_raised,fold,SB,B,80,240,0.0668859649122807,0.2405067964938651,0.15332520854121823,-0.01681284461152084,check/call,0.08369880952380154,"[1, 0, 0, 0]",Flop,16,1,0,40,83,0.2,-0.3460000000000001
7,2,1,3,0,7,0,1,3,4,0,60000.0,fold,0.75,0,0,868.2241071428138,160,200,3,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,1,3300,80,0.15477776527404785,False,0,9,20180731123047630,Early,0,11,5,JS 5S,michael3,80,80,5700,180,any_called,trash,D,L,0,0,0.1630982142857011,0.3694552568072575,0.33230872190342503,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,83,0.2857142857142857,-0.458
7,2,1,2,0,7,0,1,2,5,0,60000.0,bet,0.75,695,0,924.2520833333318,160,200,3,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,3300,80,0.20720314979553223,False,0,9,20180731123047630,Early,0,13,9,KD 9C,michael3,80,80,5480,560,any_called,ml_raise,4,L,0,0,0.18007638888888838,0.38425106773257794,0.35683188004587424,0,none,,"[0, 0, 1, 695]",Deal,18,0,0,40,83,0.2857142857142857,-0.46
7,1,0,2,0,7,0,0,2,5,0,60000.0,fold,0.75,0,0,786.9138888888056,160,120,3,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,3500,80,0.15677309036254883,False,0,9,20180731123047630,Early,0,5,4,5C 4D,michael3,80,80,5480,560,all_folded,trash,3,M,0,0,0.12483253968251586,0.33052893476809103,0.2775369075453739,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,83,0.4,-0.462
7,1,0,1,0,7,0,0,1,6,0,60000.0,bet,0.75,864,0,901.5659722221484,160,120,3,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,3500,80,0.20464468002319336,False,0,9,20180731123047630,Early,1,4,0,4D 4H,michael3,80,80,12900,560,all_folded,ml_raise,2,E,0,0,0.1575902777777567,0.36435639438287093,0.32665164477140884,0,none,,"[0, 0, 1, 864]",Deal,20,0,0,40,83,0.4,-0.464
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,951.3687513227757,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,0,4420,80,0.16255593299865723,False,0,9,20180731123047630,Early,0,5,2,2H 5D,michael3,80,80,12860,560,none,trash,1,E,0,0,0.11524179894180445,0.3193135241709332,0.22764015944997296,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,83,0.4,-0.35200000000000004
6,4,3,2,0,6,0,3,2,4,0,60000.0,bet,0.75,1336,80,1475.1728888888592,80,360,3,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,4340,0,0.2047710418701172,False,80,9,20180731123047630,Early,0,12,11,QD JH,michael3,80,0,5400,600,any_called,ml_raise,BB,B,0,0,0.23990158730158045,0.4270232027791495,0.3893597082742828,0,none,,"[0, 0, 1, 1336]",Deal,22,0,0,40,83,-0.2222222222222222,-0.35000000000000003
5,2,1,2,0,5,0,1,2,3,0,60000.0,bet,0.75,1285,80,2139.8214589939225,240,400,4,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,5270,80,0.1982259750366211,False,80,9,20180731123047630,Late,0,13,12,QD KS,michael3,160,80,5240,440,any_called,ml_raise,SB,B,0,0,0.3060382275130783,0.46084577768894835,0.41756290571380383,0,none,,"[0, 0, 1, 1285]",Deal,23,0,0,80,83,0.0,-0.24200000000000002
5,1,0,2,0,5,0,0,2,3,0,60000.0,fold,0.75,0,0,1817.780999999661,320,240,4,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,1,5670,160,0.15718603134155273,False,0,9,20180731123047630,Late,0,10,6,TC 6C,michael3,160,160,5160,280,all_folded,trash,D,L,0,0,0.22059629629623648,0.41464873128543334,0.3201119918047405,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,80,83,0.4,-0.24000000000000002
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,2254,0,2469.044999998987,320,240,4,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,5670,160,0.2093958854675293,False,0,9,20180731123047630,Late,0,14,11,AH JH,michael3,160,160,12700,520,all_folded,ml_raise,2,E,0,0,0.3354576719574933,0.472150211566565,0.44971802315660203,0,none,,"[0, 0, 1, 2254]",Deal,25,0,0,80,83,0.4,-0.24200000000000002
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,1438,0,2352.343384919622,320,240,4,,,,,,,,,,,,0,4,0,0,0,1,8,8,16,0,5910,160,0.21482300758361816,False,0,9,20180731123047630,Late,1,8,0,8C 8H,michael3,160,160,12620,520,none,ml_raise,1,E,0,0,0.2980276455024742,0.45739170086341285,0.4078016537096933,0,none,,"[0, 0, 1, 1438]",Deal,26,0,0,80,83,0.4,-0.24000000000000002
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,160,1594.5982169310662,160,560,4,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,5990,0,0.15698480606079102,False,160,9,20180731123047630,Late,0,10,5,5C TH,michael3,160,0,4920,360,any_called,trash,BB,B,0,0,0.16621005291002772,0.3722690844290908,0.2548100950041513,0,none,,"[0, 1, 0, 0]",Deal,27,0,0,80,83,-0.2857142857142857,-0.23800000000000002
5,0,0,0,0,3,0,0,0,3,0,65,check,0.75,0,0,0,160,0,4,3C JC TD,0,2,11,2,1,11,11,3,2,11,0,9,0,0,0,0,10,5,15,0,5990,0,0.2728080749511719,True,0,9,20180731123047630,Late,1,10,11,5C TH,michael3,0,160,4920,360,none,ml_call,BB,B,160,560,0.3769230769230769,0.47256069395100525,0.5552615384615385,0.2107130240130492,none,0.16621005291002772,"[0, 1, 0, 0]",Flop,27,0,0,80,83,0.0,-0.3680000000000001
5,1,0,1,1,3,0,1,1,2,1,397,check,0.75,0,0,0,320,160,4,3C JC TD,0,2,11,2,1,11,11,3,2,11,0,9,0,0,0,0,10,5,15,0,5990,160,0.23854494094848633,False,0,9,20180731123047630,Late,1,10,11,5C TH,michael3,160,160,200,200,any_raised,ml_call,BB,B,160,560,0.48866498740554154,0.48451849021842175,0.672617699765256,0.3224549344955138,check/call,0.16621005291002772,"[0, 1, 0, 0]",Flop,27,1,0,80,83,0.18181818181818182,-0.3680000000000001
5,0,0,0,0,3,0,0,0,2,0,63,bet,0.75,1010,0,5830,160,0,4,3C JC TD 3H,0,2,11,2,2,3,11,3,2,11,0,9,0,0,0,0,10,5,15,0,5830,0,0.24760985374450684,True,0,9,20180731123047630,Late,2,10,3,5C TH,michael3,0,160,200,200,none,ml_raise,BB,B,320,880,0.4523809523809524,0.48562090605645564,0.6069757660286316,-0.036284035024589156,none,0.48866498740554154,"[0, 0, 1, 1010]",Turn,27,0,0,80,83,0.0,-0.3106014594200751
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,2658,160,3042.179556877012,480,480,5,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,1,6550,160,0.20589494705200195,False,160,9,20180731123047630,Late,0,14,13,KH AH,michael3,320,160,4600,4600,all_folded,ml_raise,SB,B,0,0,0.36445489417969656,0.48127697253054064,0.47803625969690416,0,none,,"[0, 0, 1, 2658]",Deal,28,0,0,160,83,0.0,-0.23600000000000002
5,1,0,2,0,5,1,0,2,3,0,60000.0,fold,0.75,0,0,2162.2290026450355,520,360,5,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,7030,200,0.15371417999267578,False,0,9,20180731123047630,Late,0,13,5,KH 5S,michael3,200,200,4440,0,all_folded,trash,D,L,0,0,0.20757169312162665,0.40556834853850204,0.3024746866796361,0,none,,"[1, 0, 0, 0]",Deal,29,0,0,160,83,0.35714285714285715,-0.234
5,1,0,1,0,5,0,0,1,4,0,60000.0,fold,0.75,0,0,1545.6096626984586,640,480,5,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,7030,320,0.1579420566558838,False,0,9,20180731123047630,Late,0,3,2,3D 2H,michael3,320,320,12300,240,all_folded,trash,2,E,0,0,0.11985912698413352,0.3247967312993388,0.1952119686455801,0,none,,"[1, 0, 0, 0]",Deal,30,0,0,160,83,0.4,-0.232
5,1,0,0,0,5,0,0,0,5,0,60000.0,fold,0.75,0,0,2465.185736771868,640,480,5,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,1,7030,320,0.16100287437438965,False,0,9,20180731123047630,Late,0,13,5,5S KS,michael3,320,320,12140,80,none,trash,1,E,0,0,0.2506665343914463,0.4333968423138639,0.35034780812363503,0,none,,"[1, 0, 0, 0]",Deal,31,0,0,160,83,0.4,-0.23
5,2,1,1,2,5,1,1,1,4,2,60000.0,fold,0.75,0,320,2144.344699734993,2320,3200,5,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,6710,2000,0.15957403182983398,False,320,9,20180731123047630,Late,0,11,8,JC 8H,michael3,2320,2000,9820,0,any_raised,trash,BB,B,0,0,0.2195744708994028,0.41395835856840735,0.3139569766529997,0,none,,"[1, 0, 0, 0]",Deal,32,0,0,160,83,0.3230769230769231,-0.228
