tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
37,20180731110757227,1,10,Deal,17a169e8c69b2effd9315975ac833b78,False,True,2980,0,1,,,0,20,call,20
37,20180731110757227,1,10,Deal,65d1f460b11f1345babf35896085f908,False,True,0,0,2,,,0,3000,allin,3000
37,20180731110757227,1,10,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,3000,0,D,3S 5S,,0,0,fold,0
37,20180731110757227,1,10,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,True,0,0,SB,,,0,3000,allin,2990
37,20180731110757227,1,10,Deal,525798faeaa02a159e205c9496186064,False,True,2980,0,BB,,,0,20,fold,0
37,20180731110757227,1,10,Deal,17a169e8c69b2effd9315975ac833b78,False,True,0,0,1,,,0,3000,allin,2980
37,20180731110757227,2,10,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,True,9000,0,D,,,0,20,call,20
37,20180731110757227,2,10,Deal,525798faeaa02a159e205c9496186064,False,True,2960,0,SB,,,0,20,call,10
37,20180731110757227,2,10,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,2276,0,BB,8C 7D,,0,724,bet,704
37,20180731110757227,2,10,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,True,8296,0,D,,,0,724,call,704
37,20180731110757227,2,10,Deal,525798faeaa02a159e205c9496186064,False,True,2256,0,SB,,,0,724,call,704
37,20180731110757227,2,10,Flop,525798faeaa02a159e205c9496186064,False,True,2256,0,SB,,7H AH 3D,724,0,fold,0
37,20180731110757227,2,10,Flop,58673a2ed47b93de2334d9d0763d1bbb,False,True,2276,0,BB,8C 7D,7H AH 3D,724,0,check,0
37,20180731110757227,2,10,Flop,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,True,8276,0,D,,7H AH 3D,724,20,bet,20
37,20180731110757227,2,10,Flop,58673a2ed47b93de2334d9d0763d1bbb,False,True,2276,0,BB,8C 7D,7H AH 3D,724,0,fold,0
37,20180731110757227,3,10,Deal,525798faeaa02a159e205c9496186064,False,True,2236,0,D,,,0,20,call,20
37,20180731110757227,3,10,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,1374,0,SB,2C 2H,,0,902,bet,892
37,20180731110757227,3,10,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,False,10448,0,BB,,,0,20,fold,0
37,20180731110757227,3,10,Deal,525798faeaa02a159e205c9496186064,False,True,1354,0,D,,,0,902,call,882
37,20180731110757227,3,10,Flop,58673a2ed47b93de2334d9d0763d1bbb,False,True,1374,0,SB,2C 2H,7D 5H JD,902,0,check,0
37,20180731110757227,3,10,Flop,525798faeaa02a159e205c9496186064,False,True,1354,0,D,,7D 5H JD,902,0,fold,0
37,20180731110757227,4,20,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,3198,0,D,5S JH,,0,0,fold,0
37,20180731110757227,4,20,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,False,10428,0,SB,,,0,20,fold,0
37,20180731110757227,4,20,Deal,525798faeaa02a159e205c9496186064,False,True,1314,0,BB,,,0,40,call,0
37,20180731110757227,5,20,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,False,10428,0,D,,,0,0,fold,0
37,20180731110757227,5,20,Deal,525798faeaa02a159e205c9496186064,False,True,1354,0,SB,,,0,20,fold,0
37,20180731110757227,5,20,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,3158,0,BB,8H JD,,0,40,call,0
37,20180731110757227,6,20,Deal,525798faeaa02a159e205c9496186064,False,True,1314,0,D,,,0,40,call,40
37,20180731110757227,6,20,Deal,58673a2ed47b93de2334d9d0763d1bbb,False,True,3178,0,SB,TS 7C,,0,40,call,20
37,20180731110757227,6,20,Deal,83f1535f99ab0bf4e9d02dfd85d3e3f7,False,False,10388,0,BB,,,0,40,fold,0
37,20180731110757227,6,20,Flop,58673a2ed47b93de2334d9d0763d1bbb,False,True,784,0,SB,TS 7C,KS 3S 7S,40,2394,bet,2394
37,20180731110757227,6,20,Flop,525798faeaa02a159e205c9496186064,False,True,0,0,D,,KS 3S 7S,40,1314,allin,1314
