N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
6,1,0,3,1,6,0,0,3,3,1,60000.0,bet,0.75,567,20,592.2683588624124,95,135,2,,,,,,,,,,,,0,8,0,1,0,0,9,7,16,1,1949,55,0.18112778663635254,False,20,6,20180731130023205,Early,0,9,7,7H 9H,michael4,75,55,2865,2189,any_raised,ml_raise,SB,B,0,0,0.20388320105819002,0.402883160959174,0.312661654517167,0,none,,"[0, 0, 1, 567]",Deal,8,0,0,20,146,0.18421052631578946,-0.27
6,1,1,3,2,6,0,1,3,3,3,60000.0,fold,0.75,0,587,419.9665838624186,311,2032,2,,,,,,,,,,,,0,8,0,1,0,0,9,7,16,1,1382,271,0.17436003684997559,False,0,6,20180731130023205,Early,0,9,7,7H 9H,michael4,858,271,2082,1642,any_reraised,ml_fold,SB,B,0,0,0.20388320105819002,0.402883160959174,0.312661654517167,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,8,0,1,20,146,0.11767260095527572,-0.27
6,3,2,1,0,6,0,2,1,5,0,60000.0,bet,0.75,318,0,377.71558994708494,80,140,2,,,,,,,,,,,,0,8,0,1,0,0,6,4,10,1,1382,40,0.18985486030578613,False,0,6,20180731130023205,Early,0,6,4,4C 6C,michael4,40,40,4812,2002,any_called,ml_raise,D,L,0,0,0.1733108465608429,0.37851578173863093,0.2762671391937505,0,none,,"[0, 0, 1, 318]",Deal,9,0,0,20,146,0.2222222222222222,-0.272
6,2,1,1,1,4,0,1,1,3,1,318,check,0.75,0,0,0,80,80,2,JD KC AH,1,2,14,3,1,14,14,11,1,13,0,8,0,1,0,0,6,4,10,1,1064,40,0.2330031394958496,False,0,6,20180731130023205,Early,0,14,13,4C 6C,michael4,40,40,3356,2682,any_raised,ml_fold,D,L,318,1312,0.06918238993710692,0.23694191245654478,0.1376986801320081,-0.10412845662373597,none,0.1733108465608429,"[0, 1, 0, 0]",Flop,9,0,0,20,146,0.027932960893854747,-0.27
6,1,0,1,1,4,0,0,1,2,1,323,bet,0.75,977,0,1024,80,40,2,JD KC AH 6D,1,2,14,3,1,14,14,6,2,11,0,8,0,1,0,0,6,4,10,1,1024,40,0.22902798652648926,False,0,6,20180731130023205,Early,1,6,14,4C 6C,michael4,40,40,3316,3316,any_raised,ml_raise,D,L,358,1432,0.18575851393188855,0.37056767248211664,0.2907963476315091,0.11657612399478164,none,0.06918238993710692,"[0, 0, 1, 977]",Turn,9,0,0,20,146,0.026455026455026454,-0.27008146405941685
6,1,0,0,1,4,0,0,0,2,1,309,check,0.75,0,0,47,80,40,2,JD KC AH 6D 6H,1,2,14,3,2,6,14,6,2,11,0,8,0,1,0,0,6,4,10,1,47,40,0.23004388809204102,False,0,6,20180731130023205,Early,3,6,14,4C 6C,michael4,40,40,2339,2339,any_raised,ml_call,D,L,1335,3386,0.8349514563106796,0.3369505560986073,0.9487025769169709,0.649192942378791,none,0.18575851393188855,"[0, 1, 0, 0]",River,9,0,0,20,146,0.01154068090017311,-0.3064214914887559
6,3,2,0,0,6,0,2,0,6,0,60000.0,fold,0.75,0,0,941.4655257936383,80,140,2,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,3473,40,0.1373591423034668,False,0,6,20180731130023205,Early,0,13,5,KS 5D,michael4,40,40,4494,1982,any_called,trash,3,L,0,0,0.17108134920634566,0.37658003287492825,0.274264278214076,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,146,0.2222222222222222,-0.274
6,2,1,0,0,6,0,1,0,6,0,60000.0,fold,0.75,0,0,856.5120869047896,80,100,2,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,3473,40,0.13918614387512207,False,0,6,20180731130023205,Early,0,11,5,JH 5S,michael4,40,40,4471,630,any_called,trash,2,E,0,0,0.14662023809524607,0.3537269340552673,0.24424887189449984,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,146,0.2857142857142857,-0.276
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,928.5878623015562,80,60,2,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,3473,40,0.1910552978515625,False,0,6,20180731130023205,Early,1,3,0,3S 3H,michael4,40,40,4594,590,none,ml_fold,1,E,0,0,0.16737341269840375,0.3733089249135273,0.27115329382436437,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,146,0.4,-0.278
5,2,1,3,0,5,0,1,3,2,0,60000.0,check,0.75,0,80,882.45287619043,80,160,3,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,3393,0,0.13654708862304688,False,80,6,20180731130023205,Early,0,6,4,4S 6C,michael4,80,0,4514,4514,any_called,trash,BB,B,0,0,0.16008042328040964,0.3666806258350372,0.22241612967236596,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,146,-0.5,-0.16999999999999998
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,1009,40,1055.3405158728503,120,120,3,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,3513,40,0.18806982040405273,False,40,6,20180731130023205,Early,0,8,7,7S 8H,michael4,80,40,1842,1842,all_folded,ml_raise,SB,B,0,0,0.20041005291000574,0.4003072115296131,0.2692628932930992,0,none,,"[0, 0, 1, 1009]",Deal,14,0,0,40,146,0.0,-0.172
5,3,2,0,0,5,0,2,0,5,0,60000.0,bet,0.75,1261,0,1319.3859416662476,160,280,3,,,,,,,,,,,,1,7,0,0,0,0,14,9,23,0,3633,80,0.1877307891845703,False,0,6,20180731130023205,Early,0,14,9,9H AS,michael4,80,80,5021,1802,any_called,ml_raise,D,L,0,0,0.2631670634919482,0.4403523137045757,0.33802695682172607,0,none,,"[0, 0, 1, 1261]",Deal,15,0,0,40,146,0.2222222222222222,-0.16999999999999998
5,2,1,0,0,5,0,1,0,5,0,60000.0,bet,0.75,1056,0,2718.7035119036236,160,200,3,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,6275,80,0.19023394584655762,False,0,6,20180731130023205,Early,0,14,13,AC KD,michael4,80,80,3760,1802,any_called,ml_raise,2,E,0,0,0.33325952380934243,0.4713784186826045,0.41245109814801995,0,none,,"[0, 0, 1, 1056]",Deal,16,0,0,40,146,0.2857142857142857,-0.16799999999999998
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,2134,0,2238.355304232453,160,120,3,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,7451,80,0.20881009101867676,False,0,6,20180731130023205,Early,0,8,7,7C 8S,michael4,80,80,3720,1802,none,ml_raise,1,E,0,0,0.20041005291000574,0.4003072115296131,0.2668610500239215,0,none,,"[0, 0, 1, 2134]",Deal,17,0,0,40,146,0.4,-0.16599999999999998
5,0,1,0,0,2,0,1,0,2,0,334,check,0.75,0,0,0,80,0,3,JD 9S QH,0,2,12,2,1,12,12,9,1,11,0,8,1,0,0,0,8,7,15,0,5317,0,0.22824811935424805,True,0,6,20180731130023205,Early,0,12,11,7C 8S,michael4,0,80,1626,1626,any_called,ml_call,1,E,2134,4348,0.3323353293413174,0.4515799888797422,0.46705576768525847,0.13192527643131163,none,0.20041005291000574,"[0, 1, 0, 0]",Flop,17,0,0,40,146,0.0,-0.28600000000000003
5,2,1,2,0,5,0,1,2,3,0,60000.0,bet,0.75,2196,80,2298.429047619078,240,400,4,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,9665,80,0.18871688842773438,False,80,6,20180731130023205,Middle,0,9,2,2S 9C,michael4,160,80,1877,1642,any_called,ml_raise,SB,B,0,0,0.13780952380952696,0.3446999549708679,0.19365091651480756,0,none,,"[0, 0, 1, 2196]",Deal,19,0,0,80,146,0.0,-0.16199999999999998
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,2803,0,3078.3348658720433,320,400,4,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,1,7943,160,0.18934392929077148,False,0,6,20180731130023205,Middle,0,13,9,9D KD,michael4,160,160,3684,1717,any_called,ml_raise,D,L,0,0,0.2875531746030522,0.452621637108478,0.3599726365404087,0,none,,"[0, 0, 1, 2803]",Deal,20,0,0,80,146,0.2857142857142857,-0.15999999999999998
5,2,1,0,0,5,0,1,0,5,0,60000.0,bet,0.75,2058,0,2149.945853571285,320,400,4,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,8343,160,0.1888899803161621,False,0,6,20180731130023205,Middle,0,11,2,JS 2C,michael4,160,160,3684,1466,any_called,ml_raise,2,E,0,0,0.15769457671955955,0.36445438286951426,0.2152783692129428,0,none,,"[0, 0, 1, 2058]",Deal,21,0,0,80,146,0.2857142857142857,-0.15799999999999997
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,2469,0,2848.1305509252015,320,240,4,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,8743,160,0.19335389137268066,False,0,6,20180731130023205,Middle,0,14,3,AH 3S,michael4,160,160,3684,1386,none,ml_raise,1,E,0,0,0.2257612433861605,0.41808265255915045,0.29098213718538796,0,none,,"[0, 0, 1, 2469]",Deal,22,0,0,80,146,0.4,-0.15599999999999997
5,2,1,3,0,5,0,1,3,2,0,60000.0,bet,0.75,1601,320,2290.7286716929075,320,640,5,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,8663,0,0.18903708457946777,False,320,6,20180731130023205,Middle,0,11,3,3S JH,michael4,320,0,1077,1077,any_called,ml_raise,BB,B,0,0,0.1644267195766948,0.3706623442783766,0.22150872059556478,0,none,,"[0, 0, 1, 1601]",Deal,23,0,0,160,146,-0.5,-0.15399999999999997
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,2355,160,2686.2726601847985,480,480,5,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,1,9143,160,0.1866292953491211,False,160,6,20180731130023205,Middle,0,10,3,3C TC,michael4,320,160,3364,3364,all_folded,ml_raise,SB,B,0,0,0.1938064814814392,0.3952790523379955,0.2538888974368145,0,none,,"[0, 0, 1, 2355]",Deal,24,0,0,160,146,0.0,-0.15199999999999997
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,2640,0,2862.703755687301,640,800,5,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,9623,320,0.1978759765625,False,0,6,20180731130023205,Middle,0,12,6,QD 6S,michael4,320,320,3204,757,any_called,ml_raise,D,L,0,0,0.197485582010527,0.39810177958468157,0.2572008489482292,0,none,,"[0, 0, 1, 2640]",Deal,25,0,0,160,146,0.2857142857142857,-0.14999999999999997
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,2380,0,2573.1036749999453,640,480,5,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,10423,320,0.18914270401000977,False,0,6,20180731130023205,Middle,0,9,4,9D 4S,michael4,320,320,3204,1066,all_folded,ml_raise,2,E,0,0,0.1468678571428519,0.35397413702291686,0.19925602942224357,0,none,,"[0, 0, 1, 2380]",Deal,26,0,0,160,146,0.4,-0.14799999999999996
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,3542,0,4053.6185821417384,640,480,5,,,,,,,,,,,,0,7,0,1,1,0,12,10,22,0,10903,320,0.19799089431762695,False,0,6,20180731130023205,Middle,0,12,10,QH TD,michael4,320,320,3204,437,none,ml_raise,1,E,0,0,0.2717892857141831,0.4448818605935257,0.33674203736083785,0,none,,"[0, 0, 1, 3542]",Deal,27,0,0,160,146,0.4,-0.14599999999999996
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,3138,320,3379.540426983641,960,960,6,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,1,11383,320,0.19049692153930664,False,320,6,20180731130023205,Middle,0,10,4,4S TS,michael4,640,320,2564,2564,all_folded,ml_raise,SB,B,0,0,0.19689365079360804,0.3976512807357381,0.2533601326580828,0,none,,"[0, 0, 1, 3138]",Deal,29,0,0,320,146,0.0,-0.14199999999999996
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,4965,0,5374.85404497134,1280,1600,6,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,12343,640,0.18813109397888184,False,0,6,20180731130023205,Middle,0,14,11,JH AH,michael4,640,640,2244,266,any_called,ml_raise,D,L,0,0,0.3354576719574933,0.472150211566565,0.4015587015768124,0,none,,"[0, 0, 1, 4965]",Deal,30,0,0,320,146,0.2857142857142857,-0.13999999999999996
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,2861,0,3256.4527740735566,1280,960,6,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,11437,640,0.20771002769470215,False,0,6,20180731130023205,Middle,0,12,4,QD 4S,michael4,640,640,2244,1110,all_folded,ml_raise,2,E,0,0,0.1847296296295844,0.3880780766372934,0.23828440420553088,0,none,,"[0, 0, 1, 2861]",Deal,31,0,0,320,146,0.4,-0.13799999999999996
5,2,0,0,0,5,1,0,0,5,0,60000.0,bet,0.75,3223,0,3341.738027248234,960,437,6,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,11917,320,0.22397994995117188,False,0,6,20180731130023205,Middle,0,10,6,TH 6D,michael4,320,320,2724,0,none,ml_raise,1,E,0,0,0.1804177248676877,0.38453500415600017,0.2327144854329037,0,none,,"[0, 0, 1, 3223]",Deal,32,0,0,320,146,0.4227212681638045,-0.13599999999999995
