tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
285,20180731135823982,1,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,3000,0,1,,,0,0,fold,0
285,20180731135823982,1,10,Deal,641a3be68c4c5a9cbf327206caa466e9,False,True,2980,0,2,,,0,20,call,20
285,20180731135823982,1,10,Deal,8b2b0a15f1929028741c23b62b1890a9,False,True,2960,0,3,,,0,40,raise,40
285,20180731135823982,1,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,2960,0,4,,,0,40,call,40
285,20180731135823982,1,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,2402,0,D,,,0,598,bet,598
285,20180731135823982,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2990,0,SB,9H 6S,,0,10,fold,0
285,20180731135823982,1,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,2980,0,BB,,,0,20,fold,0
285,20180731135823982,1,10,Deal,641a3be68c4c5a9cbf327206caa466e9,False,True,2402,0,2,,,0,598,call,578
285,20180731135823982,1,10,Deal,8b2b0a15f1929028741c23b62b1890a9,False,True,2402,0,3,,,0,598,call,558
285,20180731135823982,1,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,2960,0,4,,,0,40,fold,0
285,20180731135823982,1,10,Flop,641a3be68c4c5a9cbf327206caa466e9,False,True,2382,0,2,,9D QH AS,598,20,bet,20
285,20180731135823982,1,10,Flop,8b2b0a15f1929028741c23b62b1890a9,False,True,2382,0,3,,9D QH AS,598,20,call,20
285,20180731135823982,1,10,Flop,e0c1f5999af47a26e186fa47245372ce,False,True,190,0,D,,9D QH AS,598,2212,bet,2212
285,20180731135823982,1,10,Flop,641a3be68c4c5a9cbf327206caa466e9,False,True,190,0,2,,9D QH AS,598,2212,call,2192
285,20180731135823982,1,10,Flop,8b2b0a15f1929028741c23b62b1890a9,False,True,190,0,3,,9D QH AS,598,2212,call,2192
285,20180731135823982,1,10,Turn,641a3be68c4c5a9cbf327206caa466e9,False,True,190,0,2,,9D QH AS 3H,2810,0,fold,0
285,20180731135823982,1,10,Turn,8b2b0a15f1929028741c23b62b1890a9,False,True,170,0,3,,9D QH AS 3H,2810,20,bet,20
285,20180731135823982,1,10,Turn,e0c1f5999af47a26e186fa47245372ce,False,True,30,0,D,,9D QH AS 3H,2810,160,bet,160
285,20180731135823982,1,10,Turn,8b2b0a15f1929028741c23b62b1890a9,False,True,30,0,3,,9D QH AS 3H,2810,160,call,140
285,20180731135823982,1,10,River,8b2b0a15f1929028741c23b62b1890a9,False,True,10,0,3,,9D QH AS 3H 5D,2970,20,bet,20
285,20180731135823982,1,10,River,e0c1f5999af47a26e186fa47245372ce,False,True,10,0,D,,9D QH AS 3H 5D,2970,20,call,20
285,20180731135823982,2,10,Deal,641a3be68c4c5a9cbf327206caa466e9,False,True,170,0,1,,,0,20,call,20
285,20180731135823982,2,10,Deal,8b2b0a15f1929028741c23b62b1890a9,False,True,0,0,2,,,0,10,allin,10
285,20180731135823982,2,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,2940,0,3,,,0,20,call,20
285,20180731135823982,2,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,8850,0,4,,,0,20,call,20
285,20180731135823982,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2155,0,D,QH JD,,0,835,bet,835
285,20180731135823982,2,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,2145,0,SB,,,0,835,call,825
285,20180731135823982,2,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2165,0,BB,,,0,835,call,815
285,20180731135823982,2,10,Deal,641a3be68c4c5a9cbf327206caa466e9,False,True,0,0,1,,,0,190,allin,170
285,20180731135823982,2,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,2125,0,3,,,0,835,call,815
285,20180731135823982,2,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,8850,0,4,,,0,20,fold,0
285,20180731135823982,2,10,Flop,b0a5997c13bbadf52c24e377e8baf410,False,True,2145,0,SB,,QC KC 5D,835,0,fold,0
285,20180731135823982,2,10,Flop,56eff69b2407a5224099a0f57dbb9cac,False,True,2165,0,BB,,QC KC 5D,835,0,check,0
285,20180731135823982,2,10,Flop,146a881f052a76cc345de5fe4d75520d,False,True,2105,0,3,,QC KC 5D,835,20,bet,20
285,20180731135823982,2,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2155,0,D,QH JD,QC KC 5D,835,0,fold,0
285,20180731135823982,2,10,Flop,56eff69b2407a5224099a0f57dbb9cac,False,True,2145,0,BB,,QC KC 5D,835,20,call,20
285,20180731135823982,2,10,Turn,56eff69b2407a5224099a0f57dbb9cac,False,True,2145,0,BB,,QC KC 5D 8D,855,0,check,0
285,20180731135823982,2,10,Turn,146a881f052a76cc345de5fe4d75520d,False,True,2085,0,3,,QC KC 5D 8D,855,20,bet,20
285,20180731135823982,2,10,Turn,56eff69b2407a5224099a0f57dbb9cac,False,True,2125,0,BB,,QC KC 5D 8D,855,20,call,20
285,20180731135823982,2,10,River,56eff69b2407a5224099a0f57dbb9cac,False,True,2125,0,BB,,QC KC 5D 8D AH,875,0,check,0
285,20180731135823982,2,10,River,146a881f052a76cc345de5fe4d75520d,False,True,2065,0,3,,QC KC 5D 8D AH,875,20,bet,20
285,20180731135823982,2,10,River,56eff69b2407a5224099a0f57dbb9cac,False,True,2105,0,BB,,QC KC 5D 8D AH,875,20,call,20
285,20180731135823982,3,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,8830,0,1,,,0,20,call,20
285,20180731135823982,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2155,0,2,QD 2C,,0,0,fold,0
285,20180731135823982,3,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,2145,0,D,,,0,0,fold,0
285,20180731135823982,3,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2095,0,SB,,,0,10,fold,0
285,20180731135823982,3,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,5725,0,BB,,,0,20,call,0
285,20180731135823982,3,10,Flop,146a881f052a76cc345de5fe4d75520d,False,True,5705,0,BB,,6S AS 3C,20,20,bet,20
285,20180731135823982,3,10,Flop,e0c1f5999af47a26e186fa47245372ce,False,True,8810,0,1,,6S AS 3C,20,20,call,20
285,20180731135823982,3,10,Turn,146a881f052a76cc345de5fe4d75520d,False,True,5685,0,BB,,6S AS 3C 8D,40,20,bet,20
285,20180731135823982,3,10,Turn,e0c1f5999af47a26e186fa47245372ce,False,True,8790,0,1,,6S AS 3C 8D,40,20,call,20
285,20180731135823982,3,10,River,146a881f052a76cc345de5fe4d75520d,False,True,5665,0,BB,,6S AS 3C 8D KS,60,20,bet,20
285,20180731135823982,3,10,River,e0c1f5999af47a26e186fa47245372ce,False,True,8770,0,1,,6S AS 3C 8D KS,60,20,call,20
285,20180731135823982,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,1486,0,1,AC 3H,,0,669,bet,669
285,20180731135823982,4,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,1476,0,2,,,0,669,call,669
285,20180731135823982,4,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2095,0,D,,,0,0,fold,0
285,20180731135823982,4,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,4497,0,SB,,,0,1338,raise,1328
285,20180731135823982,4,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,8750,0,BB,,,0,20,fold,0
285,20180731135823982,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,1486,0,1,AC 3H,,0,669,fold,0
285,20180731135823982,4,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,807,0,2,,,0,1338,call,669
285,20180731135823982,4,10,Flop,146a881f052a76cc345de5fe4d75520d,False,True,4477,0,SB,,4S 9S 3S,1338,20,bet,20
285,20180731135823982,4,10,Flop,b0a5997c13bbadf52c24e377e8baf410,False,True,807,0,2,,4S 9S 3S,1338,0,fold,0
285,20180731135823982,5,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,787,0,1,,,0,20,call,20
285,20180731135823982,5,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2075,0,2,,,0,20,call,20
285,20180731135823982,5,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,7842,0,D,,,0,20,call,20
285,20180731135823982,5,10,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,6388,0,SB,,,0,2362,bet,2352
285,20180731135823982,5,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,1466,0,BB,AC 4C,,0,20,fold,0
285,20180731135823982,5,10,Deal,b0a5997c13bbadf52c24e377e8baf410,False,True,787,0,1,,,0,20,fold,0
285,20180731135823982,5,10,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2075,0,2,,,0,20,fold,0
285,20180731135823982,5,10,Deal,146a881f052a76cc345de5fe4d75520d,False,True,7842,0,D,,,0,20,fold,0
285,20180731135823982,6,20,Deal,56eff69b2407a5224099a0f57dbb9cac,False,True,2075,0,1,,,0,0,fold,0
285,20180731135823982,6,20,Deal,146a881f052a76cc345de5fe4d75520d,False,True,7802,0,2,,,0,40,call,40
285,20180731135823982,6,20,Deal,e0c1f5999af47a26e186fa47245372ce,False,True,8790,0,D,,,0,40,call,40
285,20180731135823982,6,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,1446,0,SB,4C JS,,0,20,fold,0
