tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
64,20180731122320017,1,10,9ce388b5201ce0d350e8d615cb83ffe2,False,True,True,3000,0,True,False,7,5D 3S,AS 3H 4D 2H 7D,113.0,Straight,0.0
64,20180731122320017,1,10,664752f26ec073e2d629b087e2b04cc2,False,True,True,3000,0,True,False,D,TD TS,AS 3H 4D 2H 7D,17.2066,Pair,0.0
64,20180731122320017,1,10,3f2727497bba81d95869c1015858f49c,False,True,True,2990,0,True,False,SB,KS 8S,AS 3H 4D 2H 7D,8.1074,High Card,0.0
64,20180731122320017,1,10,811adad9abf3310457c50177e1cdcacf,False,True,True,2980,0,True,False,BB,4S KC,AS 3H 4D 2H 7D,11.3088,Pair,0.0
64,20180731122320017,1,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,True,0,0,False,True,1,KD JS,AS 3H 4D 2H 7D,8.1298,High Card,0.0
64,20180731122320017,1,10,d761d03dec0ae6e6670771828caf5bbe,False,True,True,6030,0,False,True,2,AD 9D,AS 3H 4D 2H 7D,21.0082,Pair,6030.0
64,20180731122320017,1,10,a3fd50ca3ae279d8bd0f847fb7d959ad,False,True,True,3000,0,True,False,3,2D 9C,AS 3H 4D 2H 7D,9.2128,Pair,0.0
64,20180731122320017,1,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,4,QH JH,AS 3H 4D 2H 7D,8.0786,High Card,0.0
64,20180731122320017,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,5,8C 2C,AS 3H 4D 2H 7D,9.2096,Pair,0.0
64,20180731122320017,1,10,8150c49b344f223e174007157849a5c6,False,True,True,3000,0,True,False,6,6C TC,AS 3H 4D 2H 7D,8.0154,High Card,0.0
64,20180731122320017,2,10,9ce388b5201ce0d350e8d615cb83ffe2,False,True,True,3000,0,True,False,5,4C 4H,JC 5H 5D 5C QC,162.0,Full House,0.0
64,20180731122320017,2,10,664752f26ec073e2d629b087e2b04cc2,False,True,True,3000,0,True,False,6,3D 4D,JC 5H 5D 5C QC,103.0768,Three of a Kind,0.0
64,20180731122320017,2,10,3f2727497bba81d95869c1015858f49c,False,True,True,2990,0,True,False,D,TS 9S,JC 5H 5D 5C QC,103.0768,Three of a Kind,0.0
64,20180731122320017,2,10,811adad9abf3310457c50177e1cdcacf,False,True,True,940,0,True,False,SB,AC QS,JC 5H 5D 5C QC,169.0,Full House,0.0
64,20180731122320017,2,10,904f9e2b57149c04dce808b1ee9fa41c,False,True,False,0,0,False,False,,,JC 5H 5D 5C QC,,,0.0
