tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
235,20180803133602347,1,10,cf133fc811c034231ca97235d1992fc6,False,True,True,2980,0,True,False,1,TC KD,JC QS 2H 9S 7D,121.0,Straight,0.0
235,20180803133602347,1,10,7679c865883b5f6ffd37999c350bbc6f,False,True,True,3050,0,False,True,2,JS KS,JC QS 2H 9S 7D,18.16,Pair,3050.0
235,20180803133602347,1,10,dd36f9505732dd364069961a31a25926,False,True,True,3000,0,True,False,D,9C 5D,JC QS 2H 9S 7D,16.0784,Pair,0.0
235,20180803133602347,1,10,caa7924793ff59439200643a5c87d1dc,False,True,True,2990,0,True,False,SB,5S 3D,JC QS 2H 9S 7D,6.034,High Card,0.0
235,20180803133602347,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2980,0,True,False,BB,7C 4S,JC QS 2H 9S 7D,14.0832,Pair,0.0
235,20180803133602347,2,10,cf133fc811c034231ca97235d1992fc6,False,True,True,2960,0,True,False,BB,AH JH,TC 4H QS 9C KS,122.0,Straight,0.0
235,20180803133602347,2,10,7679c865883b5f6ffd37999c350bbc6f,False,True,True,3080,0,False,True,1,9S AD,TC 4H QS 9C KS,16.3584,Pair,3080.0
235,20180803133602347,2,10,dd36f9505732dd364069961a31a25926,False,True,True,3000,0,True,False,2,6H TH,TC 4H QS 9C KS,17.16,Pair,0.0
235,20180803133602347,2,10,caa7924793ff59439200643a5c87d1dc,False,True,True,2990,0,True,False,D,4C 4D,TC 4H QS 9C KS,102.1536,Three of a Kind,0.0
235,20180803133602347,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2970,0,True,False,SB,7S 2C,TC 4H QS 9C KS,7.072,High Card,0.0
235,20180803133602347,3,10,cf133fc811c034231ca97235d1992fc6,False,True,True,2950,0,True,False,SB,5S 5D,KH AH 2H TD 9S,12.32,Pair,0.0
235,20180803133602347,3,10,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9195,0,False,True,BB,TH 3H,KH AH 2H TD 9S,123.3201,Flush,9195.0
235,20180803133602347,3,10,dd36f9505732dd364069961a31a25926,False,True,True,0,0,False,True,1,KC 9H,KH AH 2H TD 9S,84.2048,Two Pair,0.0
235,20180803133602347,3,10,caa7924793ff59439200643a5c87d1dc,False,True,True,2855,0,True,False,2,6D KD,KH AH 2H TD 9S,20.224,Pair,0.0
235,20180803133602347,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,0,0,False,True,D,AD JC,KH AH 2H TD 9S,21.1408,Pair,0.0
235,20180803133602347,4,10,cf133fc811c034231ca97235d1992fc6,False,True,True,2910,0,True,False,D,QD JD,2D 9C AC JC 2S,58.2048,Two Pair,0.0
235,20180803133602347,4,10,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9185,0,True,False,SB,5C 3C,2D 9C AC JC 2S,123.2373,Flush,0.0
235,20180803133602347,4,10,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,2D 9C AC JC 2S,,,0.0
235,20180803133602347,4,10,caa7924793ff59439200643a5c87d1dc,False,True,True,2905,0,False,False,BB,9H JH,2D 9C AC JC 2S,65.2048,Two Pair,110.0
235,20180803133602347,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,2D 9C AC JC 2S,,,0.0
235,20180803133602347,5,20,cf133fc811c034231ca97235d1992fc6,False,True,True,2870,0,True,False,BB,3S AS,6S 2H JS 2C KS,123.3337,Flush,0.0
235,20180803133602347,5,20,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9245,0,False,True,D,JC JD,6S 2H JS 2C KS,232.0,Full House,9245.0
235,20180803133602347,5,20,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,6S 2H JS 2C KS,,,0.0
235,20180803133602347,5,20,caa7924793ff59439200643a5c87d1dc,False,True,True,2885,0,True,False,SB,5H 7S,6S 2H JS 2C KS,9.1296,Pair,0.0
235,20180803133602347,5,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,6S 2H JS 2C KS,,,0.0
235,20180803133602347,6,20,cf133fc811c034231ca97235d1992fc6,False,True,True,2910,0,False,False,SB,6H 6D,AH 5D 2C 9H 8D,13.2144,Pair,120.0
235,20180803133602347,6,20,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9205,0,True,False,BB,4S 8H,AH 5D 2C 9H 8D,15.2116,Pair,0.0
235,20180803133602347,6,20,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,AH 5D 2C 9H 8D,,,0.0
235,20180803133602347,6,20,caa7924793ff59439200643a5c87d1dc,False,True,True,2885,0,True,False,D,4C JD,AH 5D 2C 9H 8D,8.0356,High Card,0.0
235,20180803133602347,6,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,AH 5D 2C 9H 8D,,,0.0
235,20180803133602347,7,20,cf133fc811c034231ca97235d1992fc6,False,True,True,2870,0,True,False,D,JS 8D,KD 5C QC KS 7C,20.08,Pair,0.0
235,20180803133602347,7,20,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9285,0,False,True,SB,QH JD,KD 5C QC KS 7C,87.0256,Two Pair,9285.0
235,20180803133602347,7,20,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,KD 5C QC KS 7C,,,0.0
235,20180803133602347,7,20,caa7924793ff59439200643a5c87d1dc,False,True,True,2845,0,True,False,BB,TD 9S,KD 5C QC KS 7C,20.0704,Pair,0.0
235,20180803133602347,7,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,KD 5C QC KS 7C,,,0.0
235,20180803133602347,8,40,cf133fc811c034231ca97235d1992fc6,False,True,True,2910,0,False,False,BB,9S KH,4S JC 3H 5H TD,7.0452,High Card,120.0
235,20180803133602347,8,40,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9285,0,True,False,D,2C 7D,4S JC 3H 5H TD,5.015,High Card,0.0
235,20180803133602347,8,40,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,4S JC 3H 5H TD,,,0.0
235,20180803133602347,8,40,caa7924793ff59439200643a5c87d1dc,False,True,True,2805,0,True,False,SB,4D 2D,4S JC 3H 5H TD,11.0388,Pair,0.0
235,20180803133602347,8,40,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,4S JC 3H 5H TD,,,0.0
235,20180803133602347,9,40,cf133fc811c034231ca97235d1992fc6,False,True,True,2830,0,True,False,SB,JD 8D,9H KH TD 4S KD,20.0448,Pair,0.0
235,20180803133602347,9,40,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9365,0,False,False,BB,QS 7S,9H KH TD 4S KD,20.0704,Pair,6603.0
235,20180803133602347,9,40,dd36f9505732dd364069961a31a25926,False,True,False,0,0,False,False,,,9H KH TD 4S KD,,,0.0
235,20180803133602347,9,40,caa7924793ff59439200643a5c87d1dc,False,True,True,2805,0,True,False,D,5C 3D,9H KH TD 4S KD,20.0196,Pair,0.0
235,20180803133602347,9,40,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,9H KH TD 4S KD,,,0.0
235,20180803133602347,10,40,cf133fc811c034231ca97235d1992fc6,False,True,True,2990,0,False,False,D,JH 4D,QS 8C 4C 9S 2C,11.0832,Pair,320.0
235,20180803133602347,10,40,7679c865883b5f6ffd37999c350bbc6f,False,True,True,9285,0,True,False,SB,TD 2D,QS 8C 4C 9S 2C,9.0704,Pair,0.0
