,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
5f3e1609a4957c8abcc6386f3a366118,False,0,♠2 ♦3,10593,True,False,True,True,2,0,D,False,True,10593.0
5222a0e0df9790a0e86c4dc688aaa034,False,0,♣Q ♦J,1969,True,False,True,True,2,0,SB,False,True,1969.0
6f79e1c7cdbb61588d391177f6f2976c,False,0,,0,False,False,False,False,2,0,,False,,
24ecf06ec942b549fbd0fa58c7e1fca2,False,0,,0,False,False,False,False,2,0,,False,,
853bc55c1041f24b9392069331e65336,False,0,♣7 ♠Q,2922,True,False,True,True,2,0,BB,False,True,2922.0
ヽ(=^･ω･^=)丿,False,0,♥4 ♣10,5105,True,False,True,True,0,0,1,True,True,5105.0
d611200e25f99fbcc150806317b55664,False,0,♠3 ♥2,2554,True,False,True,True,2,0,2,False,True,2554.0
66af1fc97570a318833f295a60193216,False,0,♣8 ♥10,3857,True,False,True,True,0,0,3,False,True,3857.0
5ece73d111854284b0a473412c03f137,False,0,,0,False,False,True,False,2,0,,False,,
