round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,8,7,deal,False,♠3 ♣10,,60000,0.0920194444444443,0.2612436516528152,0.2567798807061867,1000,0,3000,0,0,20,0,30,20,1,0,0.4,15.836264786713203,fold,0,0.4905369281768799
2,0,8,8,deal,False,♦7 ♥9,,60000,0.12552546296296085,0.3019043777108227,0.31768745561943057,1000,0,3000,0,0,20,0,30,20,1,0,0.4,26.13814562504311,fold,0,0.6664631366729736
3,0,8,5,deal,False,♠4 ♥7,,60000,0.0972046296296294,0.27190097705705096,0.27198399103312293,980,0,2980,0,20,0,0,100,20,5,0,-0.2,50.0,check,0,0.49034905433654785
3,1,8,5,flop,True,♠4 ♥7,♥5 ♠8 ♣4,258,0.2428940568475452,0.4058719264067507,0.36296690250909286,980,0,2980,20,0,20,100,0,0,8,0,0.16666666666666666,46.48753543158999,check,0,1.218764066696167
3,2,8,5,flop,False,♠4 ♥7,♥5 ♠8 ♣4,1122,0.22617349970291145,0.39156691995795495,0.3433122778356366,980,0,2980,20,0,20,100,80,20,4,0,0.1,41.91060493402965,check,0,1.2749371528625488
3,3,8,5,turn,True,♠4 ♥7,♥5 ♠8 ♣4 ♠J,294,0.06972789115646258,0.22703285420062552,0.11906176504697587,960,0,2960,40,0,20,200,0,0,8,0,0.09090909090909091,23.12548739198254,check,0,1.209298849105835
3,4,8,5,turn,False,♠4 ♥7,♥5 ♠8 ♣4 ♠J,1180,0.09060734463276836,0.2643705138795863,0.14620985202979903,960,0,2960,40,0,20,200,80,20,4,0,0.06666666666666667,24.132671666202366,check,0,1.2737772464752197
3,5,8,5,river,True,♠4 ♥7,♥5 ♠8 ♣4 ♠J ♣2,527,0.003795066413662239,0.06148710340045409,0.020815331908818922,940,0,2940,60,0,20,300,0,0,8,0,0.0625,6.51585911285608,fold,0,1.23842191696167
4,0,8,7,deal,False,♠Q ♥6,,60000,0.11832407407407226,0.2895970461325489,0.31211895410110196,930,0,2930,0,10,10,0,130,20,6,0,0.0,18.306291691314577,check,0,0.619387149810791
4,1,8,7,flop,True,♠Q ♥6,♣5 ♥A ♠10,129,0.031007751937984496,0.1617723779434822,0.08127594678100303,920,0,2920,20,0,20,140,0,0,8,0,0.125,13.587268825215162,fold,0,1.2527048587799072
5,0,8,5,deal,False,♦K ♦4,,60000,0.16524953703703826,0.34182408048401003,0.3918069594709488,920,0,2920,0,0,80,0,150,80,1,0,0.34782608695652173,224.854773488224,check,0,0.48974180221557617
