,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
cat9,False,0,,0,False,False,True,False,2,0,,False,,
cat4,False,0,,0,False,False,True,False,2,0,,False,,
basic_b,True,0,♠J ♥10,0,False,False,True,True,2,0,1,False,,
basic_a,True,0,♣K ♥7,2000,False,False,True,True,1,0,2,False,True,2000.0
tomas_a,True,0,♣2 ♣9,1000,False,False,True,True,2,0,D,False,True,1000.0
tomas_b,True,0,♣3 ♠10,2000,False,False,True,True,1,0,SB,False,True,2000.0
pug_a,False,0,♠2 ♥3,19000,True,False,True,True,0,0,BB,False,True,19000.0
pug_b,False,0,,0,False,False,True,False,2,0,,True,,
