round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,cat9,1000,1,♦A ♦K,♦A ♦K ♦7 ♥6 ♠K ♣3 ♠10,3,True,False,20.2192,Pair,0.0
1,cat4,1000,1,♣Q ♣J,♣Q ♣J ♦7 ♥6 ♠K ♣3 ♠10,4,True,False,7.0912,High Card,0.0
1,basic_b,680,0,♣A ♣2,♣A ♣2 ♦7 ♥6 ♠K ♣3 ♠10,5,False,True,8.1176,High Card,0.0
1,basic_a,4720,0,♣7 ♣K,♣7 ♣K ♦7 ♥6 ♠K ♣3 ♠10,D,True,False,82.0128,Two Pair,4720.0
1,tomas_a,680,0,♠J ♥9,♠J ♥9 ♦7 ♥6 ♠K ♣3 ♠10,SB,False,True,7.0464,High Card,0.0
1,tomas_b,920,0,♦6 ♥2,♦6 ♥2 ♦7 ♥6 ♠K ♣3 ♠10,BB,False,True,13.1168,Pair,0.0
1,pug_a,1000,0,♠7 ♥8,♠7 ♥8 ♦7 ♥6 ♠K ♣3 ♠10,1,False,True,14.1184,Pair,0.0
1,pug_b,1000,1,♠A ♠9,♠A ♠9 ♦7 ♥6 ♠K ♣3 ♠10,2,True,False,8.1232,High Card,0.0
2,cat9,1000,1,♦6 ♣5,♦6 ♣5 ♣A ♠2 ♥5 ♣K ♠J,2,False,True,12.3328,Pair,0.0
2,cat4,2143,2,♥K ♣Q,♥K ♣Q ♣A ♠2 ♥5 ♣K ♠J,3,False,False,20.2816,Pair,206.0
2,basic_b,680,0,♥A ♠3,♥A ♠3 ♣A ♠2 ♥5 ♣K ♠J,4,False,True,21.1284,Pair,0.0
2,basic_a,4720,0,♦2 ♥7,♦2 ♥7 ♣A ♠2 ♥5 ♣K ♠J,5,False,True,9.3328,Pair,0.0
2,tomas_a,660,0,♠9 ♦K,♠9 ♦K ♣A ♠2 ♥5 ♣K ♠J,D,False,True,20.2368,Pair,0.0
2,tomas_b,900,0,♦9 ♥6,♦9 ♥6 ♣A ♠2 ♥5 ♣K ♠J,SB,False,True,8.1352,High Card,0.0
2,pug_a,960,0,♠4 ♥Q,♠4 ♥Q ♣A ♠2 ♥5 ♣K ♠J,BB,False,True,8.1796,High Card,0.0
2,pug_b,937,1,♥9 ♣9,♥9 ♣9 ♣A ♠2 ♥5 ♣K ♠J,1,False,True,16.3328,Pair,0.0
3,cat9,1000,1,♣3 ♥3,♣3 ♥3 ♣J ♠7 ♦6 ♠5 ♣A,1,False,True,10.232,Pair,0.0
3,cat4,2143,2,♠10 ♠4,♠10 ♠4 ♣J ♠7 ♦6 ♠5 ♣A,2,False,True,8.0408,High Card,0.0
3,basic_b,20,0,♦K ♥10,♦K ♥10 ♣J ♠7 ♦6 ♠5 ♣A,3,False,False,8.1424,High Card,0.0
3,basic_a,4640,0,♣10 ♠K,♣10 ♠K ♣J ♠7 ♦6 ♠5 ♣A,4,False,True,8.1424,High Card,0.0
3,tomas_a,1560,0,♣7 ♥7,♣7 ♥7 ♣J ♠7 ♦6 ♠5 ♣A,5,True,False,105.2304,Three of a Kind,1560.0
3,tomas_b,900,0,♥2 ♠9,♥2 ♠9 ♣J ♠7 ♦6 ♠5 ♣A,D,False,True,8.0344,High Card,0.0
3,pug_a,880,0,♦7 ♦9,♦7 ♦9 ♣J ♠7 ♦6 ♠5 ♣A,SB,False,True,14.2368,Pair,0.0
3,pug_b,857,1,♣4 ♥4,♣4 ♥4 ♣J ♠7 ♦6 ♠5 ♣A,BB,False,True,11.232,Pair,0.0
4,cat9,980,1,♣A ♥K,♣A ♥K ♣2 ♣Q ♠5 ♥J ♣5,BB,False,True,12.3584,Pair,0.0
4,cat4,2143,2,♥9 ♣K,♥9 ♣K ♣2 ♣Q ♠5 ♥J ♣5,1,False,True,12.1792,Pair,0.0
4,basic_b,20,0,♣9 ♠7,♣9 ♠7 ♣2 ♣Q ♠5 ♥J ♣5,2,False,True,12.0832,Pair,0.0
4,basic_a,4640,0,♠10 ♦2,♠10 ♦2 ♣2 ♣Q ♠5 ♥J ♣5,3,False,True,25.0512,Two Pair,0.0
