round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♥J ♥9,,20000,0.18275694444444449,0.35435611083668456,0,0,20,2,20,0,9.241111111111117,0.4620555555555559,-12.68972222222222,-0.6344861111111111,raise,0,0.1088719367980957
1,1,8,8,deal,0,♥J ♥9,,20000,0.18275694444444449,0.35435611083668456,0,40,154,2,114,-40,71.15655555555558,0.4620555555555559,-97.71086111111109,-0.6344861111111111,raise,0,0.09891772270202637
1,2,8,7,flop,0,♥J ♥9,♣A ♣J ♣2,173,0.06840077071290944,0.24104423587268606,2464,0,62,1,62,-308,-171.77456647398844,-0.5211946050096339,-192.97880539499042,-0.8631984585741811,call,0,1.2370262145996094
1,3,8,7,flop,0,♥J ♥9,♣A ♣J ♣2,428,0.08635124610591902,0.27422506776224026,2464,62,150,1,88,-370,-154.5617211838006,-0.39554127725856697,-219.32515576323985,-0.8272975077881619,call,0,1.2488090991973877
1,4,8,7,flop,0,♥J ♥9,♣A ♣J ♣2,725,0.08494252873563217,0.27269110236691,2464,150,692,6,542,-458,-379.24,-0.4054022988505748,-673.1411494252874,-0.8301149425287356,call,0,1.2460782527923584
2,0,8,8,deal,0,♠Q ♣5,,20000,0.11399305555555594,0.28499004876223444,0,0,20,1,20,0,-1.7611111111110451,-0.08805555555555232,-15.440277777777762,-0.7720138888888881,fold,0,0.13067126274108887
3,0,8,8,deal,0,♦10 ♣Q,,20000,0.1692138888888886,0.3364381167086419,0,20,90,2,70,-20,31.833999999999804,0.3537111111111089,-59.54150000000005,-0.6615722222222228,raise,0,0.11610722541809082
3,1,8,8,flop,0,♦10 ♣Q,♦K ♥10 ♦7,45,0.16666666666666666,0.3651483716701107,1440,0,100,1,100,-180,93.33333333333331,0.3333333333333333,-6.6666666666666865,-0.6666666666666667,raise,0,1.227283000946045
3,2,8,6,flop,0,♦10 ♣Q,♦K ♥10 ♦7,298,0.20218120805369127,0.3923816549442592,1440,200,400,1,200,-380,196.37583892617454,0.21308724832214754,-127.11409395973158,-0.5956375838926175,raise,0,1.2450580596923828
3,3,8,6,turn,1,♦10 ♣Q,♦K ♥10 ♦7 ♠6,26,0.2692307692307692,0.4435600997950305,4904,0,0,8,20,-980,340.3076923076921,0.6153846153846154,340.3076923076921,-0.4615384615384616,raise,0,1.2238950729370115
