round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♠9 ♦A,,20000,0.16393055555555525,0.32974813118060564,0,0,47,2,47,0,6.933152777777679,0.14751388888888672,-31.59052777777781,-0.6721388888888895,raise,0,0.11037588119506836
1,1,8,7,flop,0,♠9 ♦A,♠6 ♦6 ♥9,171,0.3947368421052632,0.481258481555972,658,0,62,3,62,-94,275.0526315789474,1.7631578947368418,152.68421052631584,-0.21052631578947367,raise,0,1.2401249408721924
1,2,8,6,turn,0,♠9 ♦A,♠6 ♦6 ♥9 ♠5,144,0.375,0.4768967975941499,1464,0,77,2,77,-218,427.25,1.25,311.75,-0.25,raise,0,1.2348511219024658
1,3,8,6,river,0,♠9 ♦A,♠6 ♦6 ♥9 ♠5 ♦4,185,0.32432432432432434,0.4681218398834803,2388,0,72,4,72,-372,470.59459459459464,0.9459459459459459,377.1891891891893,-0.3513513513513513,raise,0,1.2382299900054932
2,0,8,8,deal,0,♥9 ♦A,,20000,0.16393055555555525,0.32974813118060564,0,0,53,3,53,0,16.506555555555426,0.311444444444442,-35.62336111111115,-0.6721388888888895,raise,0,0.10666179656982422
2,1,8,8,deal,0,♥9 ♦A,,20000,0.16393055555555525,0.32974813118060564,0,106,254,2,148,-106,79.10688888888825,0.311444444444442,-170.7232777777779,-0.6721388888888895,raise,0,0.07912206649780272
3,0,8,7,deal,0,♣8 ♦10,,20000,0.13482500000000056,0.3100937325392561,0,0,20,2,20,0,-1.1244999999999228,-0.056224999999996084,-14.606999999999976,-0.7303499999999989,fold,0,0.10957789421081544
4,0,8,8,deal,0,♣K ♣7,,20000,0.18046388888888867,0.35327379423226324,0,0,20,2,20,0,8.874222222222187,0.4437111111111094,-12.781444444444453,-0.6390722222222227,raise,0,0.09794187545776367
4,1,8,7,deal,0,♣K ♣7,,20000,0.18046388888888867,0.35327379423226324,0,40,42,2,2,-40,11.056383333333272,0.26324722222222063,-26.84103333333335,-0.6390722222222227,raise,0,0.08251810073852539
4,2,8,7,deal,0,♣K ♣7,,20000,0.18046388888888867,0.35327379423226324,0,84,86,5,2,-84,22.639261111110983,0.26324722222222063,-54.96021111111114,-0.6390722222222227,raise,0,0.09345102310180664
4,3,8,6,flop,0,♣K ♣7,♠K ♣Q ♠2,95,0.30526315789473685,0.4430441159102097,1224,0,20,1,20,-172,218.2736842105263,0.831578947368421,193.8526315789473,-0.3894736842105263,raise,0,1.2319040298461914
4,4,8,6,flop,0,♣K ♣7,♠K ♣Q ♠2,308,0.3035714285714285,0.4463636316403991,1224,40,76,2,36,-212,262.0,0.8214285714285712,169.71428571428567,-0.3928571428571429,raise,0,1.2388451099395752
4,5,8,6,turn,0,♣K ♣7,♠K ♣Q ♠2 ♠8,75,0.14666666666666667,0.3343982987729188,2136,0,70,1,70,-324,-19.11999999999995,-0.12,-60.18666666666661,-0.7066666666666667,call,0,1.2243309020996094
4,6,8,6,river,0,♣K ♣7,♠K ♣Q ♠2 ♠8 ♣10,88,0.19318181818181815,0.3801301973563121,2556,0,49,1,49,-394,107.56818181818176,0.15909090909090914,69.70454545454538,-0.6136363636363636,raise,0,1.2333850860595703
4,7,8,6,river,0,♣K ♣7,♠K ♣Q ♠2 ♠8 ♣10,404,0.16625412541254125,0.35287183463674265,2556,98,116,1,18,-492,30.65841584158409,-0.0024752475247526995,-46.48349834983509,-0.6674917491749175,call,0,1.24458909034729
4,8,8,6,river,0,♣K ♣7,♠K ♣Q ♠2 ♠8 ♣10,695,0.16930455635491606,0.3530627611637435,2556,116,174,2,58,-510,41.49640287769785,0.015827338129496438,-76.33956834532377,-0.6613908872901679,raise,0,1.2454500198364258
5,0,8,8,deal,0,♥A ♣5,,20000,0.15370555555555485,0.3239201951877294,0,0,20,1,20,0,4.592888888888776,0.2296444444444388,-13.851777777777805,-0.6925888888888903,raise,0,0.11069297790527344
