round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♣9 ♦3,,20000,0.08530694444444488,0.2524781994456768,0,0,40,1,40,0,-12.701777777777645,-0.3175444444444411,-33.17544444444441,-0.8293861111111103,fold,0,0.10226321220397948
2,0,8,8,deal,0,♦2 ♥10,,20000,0.11933194444444445,0.2934800044384797,0,0,20,1,20,0,-0.9068888888888864,-0.0453444444444443,-15.226722222222223,-0.7613361111111111,fold,0,0.08745288848876953
3,0,8,8,deal,0,♠5 ♥9,,20000,0.09849861111111173,0.2695802891269638,0,20,152,1,132,-20,-32.22568888888816,-0.21201111111110627,-122.05642222222204,-0.8030027777777766,fold,0,0.120560884475708
4,0,8,8,deal,0,♠6 ♦8,,20000,0.13037500000000035,0.3062658863501495,0,10,128,1,118,-10,5.50400000000036,0.04300000000000282,-94.62399999999992,-0.7392499999999993,raise,0,0.13075995445251465
4,1,8,8,deal,0,♠6 ♦8,,20000,0.13037500000000035,0.3062658863501495,0,256,2000,1,1744,-256,86.00000000000546,0.04300000000000282,-1478.4999999999984,-0.7392499999999993,raise,0,0.10795283317565918
5,0,8,8,deal,0,♣10 ♣J,,20000,0.2440291666666675,0.3940829819041958,0,0,74,3,74,0,70.46526666666716,0.95223333333334,-37.88368333333321,-0.511941666666665,raise,0,0.1204988956451416
5,1,8,8,flop,0,♣10 ♣J,♠6 ♦3 ♣5,282,0.0725177304964539,0.2569564938983864,1184,0,200,1,200,-148,-146.11063829787238,-0.4198581560283689,-233.13191489361702,-0.8549645390070922,call,0,1.268154859542847
5,2,8,6,turn,0,♣10 ♣J,♠6 ♦3 ♣5 ♣2,280,0.15547619047619046,0.3604695067632247,2684,0,70,4,70,-348,64.59809523809521,-0.06714285714285717,21.064761904761838,-0.6890476190476191,call,0,1.2478220462799072
5,3,8,5,turn,0,♣10 ♣J,♠6 ♦3 ♣5 ♣2,536,0.1634816986496091,0.3666959699061341,2684,70,121,3,51,-418,68.6913068585643,-0.18259150675195454,9.347450248756216,-0.6730366027007818,call,0,1.2403812408447266
5,4,8,5,river,0,♣10 ♣J,♠6 ♦3 ♣5 ♣2 ♥2,576,0.0,0.0,3359,0,42,2,42,-469,-511.0,-1.0,-511.0,-1.0,fold,0,1.2705078125
6,0,8,7,deal,0,♦A ♦3,,20000,0.18333194444444392,0.3562320313848309,0,0,52,3,52,0,14.732827777777588,0.2833236111111075,-32.93347777777783,-0.6333361111111122,raise,0,0.11384129524230956
6,1,8,7,deal,0,♦A ♦3,,20000,0.18333194444444392,0.3562320313848309,0,104,114,1,10,-104,32.298891666666236,0.2833236111111075,-72.2003166666668,-0.6333361111111122,raise,0,0.09299802780151367
