round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♣6 ♥3,,20000,0.10691805555555582,0.2821957342238446,0,0,20,2,20,0,-5.031472222222185,-0.2515736111111092,-15.723277777777767,-0.7861638888888883,fold,0,0.1145017147064209
2,0,8,8,deal,0,♣3 ♦5,,20000,0.11045833333333353,0.28805264180219575,0,0,20,2,20,0,-2.326666666666636,-0.11633333333333173,-15.58166666666666,-0.7790833333333329,fold,0,0.11674284934997559
3,0,8,8,deal,0,♦J ♣Q,,20000,0.17546388888888848,0.3408523828739565,0,0,20,1,20,0,8.074222222222154,0.4037111111111078,-12.981444444444461,-0.649072222222223,raise,0,0.11273908615112305
3,1,8,7,deal,0,♦J ♣Q,,20000,0.17546388888888848,0.3408523828739565,0,40,77,6,37,-40,17.575036111110876,0.22824722222221938,-49.978561111111176,-0.649072222222223,raise,0,0.09121298789978027
3,2,8,7,flop,0,♦J ♣Q,♥K ♠Q ♦9,65,0.18461538461538463,0.37794210758579216,1088,0,100,1,100,-154,76.09230769230771,0.2923076923076924,-16.21538461538458,-0.6307692307692307,raise,0,1.2323291301727295
3,3,8,6,turn,1,♦J ♣Q,♥K ♠Q ♦9 ♣10,32,0.0625,0.24206145913796356,2388,0,0,8,20,-354,-204.75,-0.625,-204.75,-0.875,call,0,1.2243080139160156
3,4,8,6,turn,0,♦J ♣Q,♥K ♠Q ♦9 ♣10,265,0.15471698113207547,0.35637908464974777,2388,20,69,2,49,-374,10.516981132075443,-0.07169811320754715,-32.18490566037741,-0.6905660377358491,call,0,1.2449700832366943
3,5,8,6,turn,0,♦J ♣Q,♥K ♠Q ♦9 ♣10,400,0.15,0.35355339059327373,2388,69,88,5,19,-423,-4.600000000000023,-0.10000000000000009,-57.400000000000034,-0.7,call,0,1.2341623306274414
3,6,8,6,river,1,♦J ♣Q,♥K ♠Q ♦9 ♣10 ♠3,55,0.06363636363636363,0.23460887091934432,2916,0,0,8,20,-442,-256.4363636363637,-0.6181818181818182,-256.4363636363637,-0.8727272727272728,call,0,1.2375807762145996
3,7,8,6,river,0,♦J ♣Q,♥K ♠Q ♦9 ♣10 ♠3,382,0.06282722513089005,0.23993970990580596,2916,20,56,5,36,-462,-293.68586387434556,-0.6230366492146597,-307.75916230366494,-0.8743455497382199,call,0,1.254225254058838
4,0,8,8,deal,0,♥A ♥Q,,20000,0.24542638888889065,0.3909341492511177,0,20,118,2,98,-20,113.68251111111277,0.9634111111111252,-60.07937222222181,-0.5091472222222186,raise,0,0.12677788734436035
4,1,8,8,deal,0,♥A ♥Q,,20000,0.24542638888889065,0.3909341492511177,0,236,472,2,236,-236,454.7300444444511,0.9634111111111252,-240.31748888888723,-0.5091472222222186,raise,0,0.10636711120605469
4,2,8,8,flop,0,♥A ♥Q,♣K ♠4 ♦J,65,0.17692307692307693,0.37653040770832047,5673,0,100,1,100,-944,101.22307692307686,0.41538461538461546,-4.930769230769101,-0.6461538461538461,raise,0,1.2317609786987305
4,3,8,7,turn,1,♥A ♥Q,♣K ♠4 ♦J ♣6,44,0.07954545454545454,0.2598771960461198,6173,0,0,8,20,-1144,-652.9659090909091,-0.44318181818181823,-652.9659090909091,-0.8409090909090909,call,0,1.2226676940917969
4,4,8,7,turn,0,♥A ♥Q,♣K ♠4 ♦J ♣6,166,0.06325301204819277,0.24030406658780956,6173,20,21,1,1,-1164,-765.2409638554217,-0.5572289156626506,-771.882530120482,-0.8734939759036144,call,0,1.2349491119384766
4,5,8,7,river,1,♥A ♥Q,♣K ♠4 ♦J ♣6 ♠6,96,0.0,0.0,6215,0,0,8,20,-1165,-1165.0,-1.0,-1165.0,-1.0,call,0,1.2329292297363281
4,6,8,7,river,0,♥A ♥Q,♣K ♠4 ♦J ♣6 ♠6,362,0.0,0.0,6215,20,43,1,23,-1185,-1208.0,-1.0,-1208.0,-1.0,fold,0,1.2460501194000244
5,0,8,8,deal,0,♦10 ♦Q,,20000,0.20647499999999927,0.37116958504998826,0,0,20,2,20,0,13.03599999999988,0.6517999999999942,-11.74100000000003,-0.5870500000000014,raise,0,0.10997414588928223
5,1,8,8,deal,0,♦10 ♦Q,,20000,0.20647499999999927,0.37116958504998826,0,40,5551,2,5511,-40,3618.1417999999685,0.6517999999999942,-3258.714550000008,-0.5870500000000014,raise,0,0.10658693313598633
6,0,8,8,deal,0,♦A ♣7,,20000,0.15557083333333319,0.32438998844735095,0,0,20,1,20,0,4.891333333333311,0.2445666666666655,-13.777166666666673,-0.6888583333333336,raise,0,0.10831999778747559
6,1,8,6,deal,0,♦A ♣7,,20000,0.15557083333333319,0.32438998844735095,0,40,74,3,34,-40,-4.926550000000063,-0.06657500000000094,-50.97551666666669,-0.6888583333333336,call,0,0.10438704490661621
6,2,8,6,deal,0,♦A ♣7,,20000,0.15557083333333319,0.32438998844735095,0,74,122,2,48,-74,-8.122150000000119,-0.06657500000000094,-84.0407166666667,-0.6888583333333336,call,0,0.09181380271911621
6,3,8,6,flop,0,♦A ♣7,♥7 ♣K ♣2,75,0.16,0.36660605559646714,620,0,100,1,100,-122,-26.80000000000001,-0.040000000000000036,-90.80000000000001,-0.6799999999999999,call,0,1.2302970886230469
6,4,8,6,turn,0,♦A ♣7,♥7 ♣K ♣2 ♦J,72,0.09722222222222222,0.2962601251069658,1120,0,100,1,100,-222,-154.77777777777777,-0.41666666666666663,-193.66666666666666,-0.8055555555555556,call,0,1.2305281162261963
6,5,8,6,river,0,♦A ♣7,♥7 ♣K ♣2 ♦J ♥J,90,0.13333333333333333,0.339934634239519,1620,0,100,1,100,-322,-126.0,-0.19999999999999996,-179.33333333333334,-0.7333333333333334,call,0,1.2313790321350098
7,0,8,7,deal,0,♠J ♥8,,20000,0.13419583333333365,0.30772354874068397,0,20,4408,2,4388,-20,-267.2533666666568,-0.0606291666666644,-3224.9295333333303,-0.7316083333333327,fold,0,0.0796349048614502
