round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♦6 ♦J,,20000,0.1492694444444447,0.32748103058567457,0,0,23,4,23,0,1.0323805555555978,0.044886111111112965,-16.133605555555544,-0.7014611111111106,raise,0,0.12866520881652832
1,1,8,7,deal,0,♦6 ♦J,,20000,0.1492694444444447,0.32748103058567457,0,46,80,4,34,-46,3.5908888888890265,0.044886111111112965,-56.11688888888885,-0.7014611111111106,raise,0,0.09197115898132324
1,2,8,6,flop,0,♦6 ♦J,♥8 ♥A ♣6,259,0.09781209781209782,0.29232924681802136,1120,0,71,1,71,-160,-79.78249678249676,-0.4131274131274131,-107.56113256113257,-0.8043758043758044,call,0,1.244724988937378
1,3,8,6,turn,0,♦6 ♦J,♥8 ♥A ♣6 ♦10,173,0.06358381502890173,0.2440100684301206,1546,0,67,5,67,-231,-174.13872832369947,-0.6184971098265897,-191.17919075144508,-0.8728323699421965,call,0,1.23891019821167
1,4,8,6,river,0,♦6 ♦J,♥8 ♥A ♣6 ♦10 ♣10,331,0.03021148036253777,0.17116876706000356,1948,0,25,3,25,-298,-259.61631419939584,-0.8187311178247734,-262.6374622356496,-0.9395770392749244,call,0,1.246407985687256
1,5,8,6,river,0,♦6 ♦J,♥8 ♥A ♣6 ♦10 ♣10,711,0.028129395218002808,0.1653424698698801,1948,25,64,4,39,-323,-296.40225035161745,-0.8312236286919832,-303.6033755274262,-0.9437412095639944,call,0,1.2586679458618164
2,0,8,7,deal,0,♥2 ♣7,,20000,0.09869305555555574,0.2709862172338691,0,0,62,2,62,0,-19.16721388888881,-0.3091486111111098,-49.762061111111095,-0.8026138888888885,fold,0,0.0937049388885498
3,0,8,7,deal,0,♥4 ♠5,,20000,0.11514722222222258,0.2931775123642591,0,0,27,2,27,0,-5.2371749999999295,-0.193969444444442,-20.78204999999998,-0.7697055555555549,fold,0,0.12017583847045897
4,0,8,7,deal,0,♠J ♣5,,20000,0.108443055555556,0.2808241765036641,0,0,20,2,20,0,-4.817972222222156,-0.2408986111111079,-15.66227777777776,-0.7831138888888879,fold,0,0.10081624984741212
5,0,8,8,deal,0,♦10 ♦Q,,20000,0.20647499999999927,0.37116958504998826,0,0,20,2,20,0,13.03599999999988,0.6517999999999942,-11.741000000000028,-0.5870500000000014,raise,0,0.10997414588928224
5,1,8,8,deal,0,♦10 ♦Q,,20000,0.20647499999999927,0.37116958504998826,0,40,5551,2,5511,-40,3618.141799999969,0.6517999999999942,-3258.714550000008,-0.5870500000000014,raise,0,0.10658693313598633
6,0,8,8,deal,0,♦A ♣7,,20000,0.1555708333333332,0.3243899884473509,0,0,20,1,20,0,4.8913333333333116,0.2445666666666655,-13.777166666666671,-0.6888583333333336,raise,0,0.1083199977874756
6,1,8,6,deal,0,♦A ♣7,,20000,0.1555708333333332,0.3243899884473509,0,40,74,3,34,-40,-4.926550000000063,-0.06657500000000094,-50.97551666666669,-0.6888583333333336,call,0,0.1043870449066162
6,2,8,6,deal,0,♦A ♣7,,20000,0.1555708333333332,0.3243899884473509,0,74,122,2,48,-74,-8.122150000000119,-0.06657500000000094,-84.0407166666667,-0.6888583333333336,call,0,0.0918138027191162
6,3,8,6,flop,0,♦A ♣7,♥7 ♣K ♣2,75,0.16,0.3666060555964672,620,0,100,1,100,-122,-26.800000000000008,-0.040000000000000036,-90.8,-0.6799999999999999,call,0,1.2302970886230469
6,4,8,6,turn,0,♦A ♣7,♥7 ♣K ♣2 ♦J,72,0.09722222222222222,0.2962601251069658,1120,0,100,1,100,-222,-154.77777777777774,-0.4166666666666666,-193.66666666666663,-0.8055555555555556,call,0,1.2305281162261963
6,5,8,6,river,0,♦A ♣7,♥7 ♣K ♣2 ♦J ♥J,90,0.13333333333333333,0.33993463423951903,1620,0,100,1,100,-322,-126.0,-0.2,-179.33333333333337,-0.7333333333333334,call,0,1.2313790321350098
7,0,8,7,deal,0,♠J ♥8,,20000,0.13419583333333365,0.307723548740684,0,20,4408,2,4388,-20,-267.2533666666568,-0.0606291666666644,-3224.9295333333307,-0.7316083333333327,fold,0,0.0796349048614502
