round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♥A ♦6,,20000,0.1458319444444442,0.3159202245367372,0,0,58,4,58,0,1.2077694444443452,0.020823611111109308,-41.08349444444447,-0.7083361111111116,raise,0,0.11268258094787598
1,1,8,7,flop,0,♥A ♦6,♠Q ♦3 ♥K,253,0.05797101449275361,0.22113595228411592,812,0,100,6,100,-116,-128.3478260869565,-0.5942028985507246,-157.33333333333331,-0.8840579710144928,fold,0,1.2446062564849854
2,0,8,8,deal,0,♠6 ♣A,,20000,0.1458319444444442,0.3159202245367372,0,0,118,1,118,0,19.665355555555326,0.16665555555555356,-83.58366111111117,-0.7083361111111116,raise,0,0.13511991500854492
2,1,8,8,flop,0,♠6 ♣A,♣J ♣8 ♦4,294,0.11564625850340135,0.3171301327932383,1888,0,69,4,69,-236,-22.823129251700664,-0.07482993197278909,-70.70068027210883,-0.7687074829931972,call,0,1.2513012886047363
2,2,8,7,turn,0,♠6 ♣A,♣J ♣8 ♦4 ♦6,237,0.12869198312236288,0.3332799188095815,2371,0,75,2,75,-305,-7.308016877637101,-0.0991561181434598,-55.56751054852316,-0.7426160337552743,call,0,1.242455005645752
2,3,8,7,turn,0,♠6 ♣A,♣J ♣8 ♦4 ♦6,497,0.10764587525150904,0.3091200780994235,2371,75,79,4,4,-380,-69.24346076458754,-0.24647887323943665,-111.7635814889336,-0.7847082494969819,call,0,1.246744155883789
2,4,8,6,river,0,♠6 ♣A,♣J ♣8 ♦4 ♦6 ♣9,528,0.005681818181818182,0.0751633895188804,2924,0,65,4,65,-384,-430.17045454545456,-0.9659090909090908,-431.64772727272725,-0.9886363636363636,fold,0,1.2638139724731443
3,0,8,7,deal,0,♦K ♦Q,,20000,0.22784444444444416,0.3794348497528244,0,0,24,2,24,0,14.277866666666617,0.5949111111111092,-13.06346666666668,-0.5443111111111116,raise,0,0.12466216087341307
3,1,8,7,deal,0,♦K ♦Q,,20000,0.22784444444444416,0.3794348497528244,0,48,83,2,35,-48,49.37762222222207,0.5949111111111092,-45.17782222222227,-0.5443111111111116,raise,0,0.08608388900756836
3,2,8,7,flop,0,♦K ♦Q,♥5 ♣7 ♠6,174,0.027394636015325668,0.1519451783971764,1131,0,31,3,31,-166,-160.07203065134095,-0.8082375478927203,-164.31819923371646,-0.9452107279693488,call,0,1.2358319759368896
3,3,8,6,flop,0,♦K ♦Q,♥5 ♣7 ♠6,443,0.05391271632806621,0.21896761761365907,1131,31,89,1,58,-197,-165.23532731376974,-0.6765237020316027,-184.42825432656133,-0.8921745673438676,call,0,1.2410807609558103
3,4,8,6,turn,0,♦K ♦Q,♥5 ♣7 ♠6 ♥10,200,0.05,0.21794494717703364,1576,0,53,3,53,-255,-213.3,-0.7,-223.9,-0.9,call,0,1.2379472255706787
3,5,8,6,river,0,♦K ♦Q,♥5 ♣7 ♠6 ♥10 ♥Q,147,0.20748299319727886,0.4034019341290617,1841,0,35,2,35,-308,82.54761904761905,0.2448979591836735,53.5,-0.5850340136054422,raise,0,1.2338309288024902
3,6,8,6,river,0,♦K ♦Q,♥5 ♣7 ♠6 ♥10 ♥Q,378,0.1891534391534392,0.3890890497376383,1841,70,92,2,22,-378,52.64417989417984,0.13492063492063489,-16.964285714285722,-0.6216931216931216,raise,0,1.2408809661865234
4,0,8,8,deal,0,♣A ♦7,,20000,0.1555708333333332,0.3243899884473509,0,0,110,1,110,0,26.902333333333214,0.2445666666666655,-75.7744166666667,-0.6888583333333336,raise,0,0.1110849380493164
4,1,8,8,deal,0,♣A ♦7,,20000,0.1555708333333332,0.3243899884473509,0,220,440,1,220,-220,107.60933333333288,0.2445666666666655,-303.0976666666668,-0.6888583333333336,raise,0,0.09275102615356444
4,2,8,7,flop,1,♣A ♦7,♠A ♦K ♣4,46,0.4094202898550725,0.4697446651209334,6032,0,0,8,20,-880,1589.623188405797,1.8659420289855075,1589.623188405797,-0.1811594202898551,raise,0,1.2241878509521484
