round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♣A ♣10,,20000,0.2317041666666661,0.385296352542286,0,0,20,1,20,0,17.07266666666657,0.8536333333333286,-10.731833333333356,-0.5365916666666679,raise,0,0.1114959716796875
1,1,8,7,deal,0,♣A ♣10,,20000,0.2317041666666661,0.385296352542286,0,40,53,5,13,-40,32.962245833333114,0.6219291666666624,-28.4393583333334,-0.5365916666666679,raise,0,0.09471797943115234
1,2,8,7,deal,0,♣A ♣10,,20000,0.2317041666666661,0.385296352542286,0,106,121,3,15,-106,75.25342916666615,0.6219291666666624,-64.92759166666681,-0.5365916666666679,raise,0,0.09693002700805664
1,3,8,7,flop,0,♣A ♣10,♦Q ♥8 ♠7,62,0.09408602150537636,0.27859891350733784,1704,0,100,1,100,-242,-115.81720430107524,-0.3413978494623655,-162.86021505376345,-0.8118279569892473,call,0,1.2267842292785645
1,4,8,6,flop,0,♣A ♣10,♦Q ♥8 ♠7,334,0.09081836327345308,0.28091108948394866,1704,100,758,2,658,-342,-432.20359281437135,-0.4550898203592815,-707.564870259481,-0.8183632734530938,fold,0,1.241528034210205
2,0,8,7,deal,0,♦A ♣3,,20000,0.14104166666666634,0.31313977449973784,0,20,62,4,42,-20,-0.7879166666668027,-0.012708333333335542,-44.510833333333366,-0.7179166666666673,call,0,0.11380815505981445
2,1,8,7,deal,0,♦A ♣3,,20000,0.14104166666666634,0.31313977449973784,0,62,113,5,51,-62,-1.4360416666669096,-0.012708333333335542,-81.1245833333334,-0.7179166666666673,call,0,0.09472012519836426
2,2,8,7,flop,0,♦A ♣3,♣4 ♦10 ♠9,86,0.040697674418604654,0.19009049679385828,791,0,100,1,100,-113,-152.31976744186045,-0.7151162790697674,-172.6686046511628,-0.9186046511627908,fold,0,1.228917360305786
3,0,8,7,deal,0,♦8 ♣8,,20000,0.17855277777778022,0.3466492921320997,0,10,46,5,36,-10,11.493994444445233,0.2498694444444616,-29.573144444444214,-0.6428944444444396,raise,0,0.10372090339660643
3,1,8,7,deal,0,♦8 ♣8,,20000,0.17855277777778022,0.3466492921320997,0,92,112,3,20,-92,27.985377777779693,0.2498694444444616,-72.00417777777723,-0.6428944444444396,raise,0,0.10383200645446776
3,2,8,7,flop,1,♦8 ♣8,♥5 ♣5 ♠Q,25,0.32,0.4664761515876241,1568,0,0,8,20,-224,277.76,1.2400000000000002,277.76,-0.36,raise,0,1.2280340194702148
3,3,8,4,flop,0,♦8 ♣8,♥5 ♣5 ♠Q,230,0.3527950310559006,0.4772822123758397,1568,20,74,2,54,-244,359.6099378881987,0.4111801242236024,307.3962732919253,-0.2944099378881988,raise,0,1.2367260456085205
3,4,8,4,turn,1,♦8 ♣8,♥5 ♣5 ♠Q ♦9,28,0.35714285714285715,0.479157423749955,2160,0,0,8,20,-372,399.4285714285714,0.4285714285714286,399.4285714285714,-0.2857142857142857,raise,0,1.227794170379639
3,5,8,4,turn,0,♦8 ♣8,♥5 ♣5 ♠Q ♦9,148,0.35135135135135137,0.4773924792609647,2160,20,43,2,23,-392,404.3513513513514,0.4054054054054055,374.1351351351352,-0.2972972972972973,raise,0,1.2336161136627195
3,6,8,4,turn,0,♦8 ♣8,♥5 ♣5 ♠Q ♦9,261,0.3793103448275862,0.48521542343001,2160,86,109,3,23,-458,503.6896551724137,0.5172413793103448,421.0,-0.2413793103448276,raise,0,1.2290818691253662
4,0,8,8,deal,0,♠K ♦10,,20000,0.17673472222222175,0.3414783086933804,0,0,100,2,100,0,41.38777777777739,0.41387777777777396,-64.65305555555565,-0.6465305555555565,raise,0,0.10830807685852052
4,1,8,7,flop,0,♠K ♦10,♥A ♣A ♠7,181,0.1270718232044199,0.3246532197183196,1426,0,48,3,48,-200,-24.099447513812127,-0.11049723756906073,-54.5966850828729,-0.7458563535911602,call,0,1.2337169647216797
4,2,8,7,flop,0,♠K ♦10,♥A ♣A ♠7,400,0.10566964285714284,0.2982012902162014,1426,48,163,5,115,-248,-91.74602678571432,-0.2603125000000001,-177.86678571428573,-0.7886607142857143,call,0,1.2397737503051758
4,3,8,7,turn,0,♠K ♦10,♥A ♣A ♠7 ♦Q,117,0.09686609686609686,0.2851494636815086,2404,0,20,3,20,-363,-136.5726495726496,-0.32193732193732194,-146.2592592592593,-0.8062678062678063,call,0,1.2330591678619385
4,4,8,7,river,0,♠K ♦10,♥A ♣A ♠7 ♦Q ♦7,133,0.13283208020050125,0.3171243220397533,2484,0,38,3,38,-383,-55.7117794486216,-0.07017543859649122,-80.94987468671684,-0.7343358395989975,call,0,1.2327077388763428
5,0,8,7,deal,0,♣6 ♣Q,,20000,0.1613541666666668,0.3388920942223897,0,0,4342,2,4342,0,562.1985416666703,0.12947916666666748,-2940.8004166666656,-0.6772916666666664,raise,0,0.11892485618591307
