round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♥J ♣K,,20000,0.18292499999999912,0.3450975451339188,0,0,20,1,20,0,9.267999999999859,0.46339999999999293,-12.683000000000035,-0.6341500000000018,raise,0,0.08159399032592773
1,1,8,7,deal,0,♥J ♣K,,20000,0.18292499999999912,0.3450975451339188,0,40,75,2,35,-40,21.03562499999954,0.2804749999999938,-47.56125000000013,-0.6341500000000018,raise,0,0.09566998481750488
1,2,8,7,flop,0,♥J ♣K,♠3 ♥A ♥8,27,0.1111111111111111,0.3142696805273545,1060,0,100,1,100,-150,-54.44444444444446,-0.22222222222222232,-110.0,-0.7777777777777778,call,0,1.2303309440612793
1,3,8,7,turn,0,♥J ♣K,♠3 ♥A ♥8 ♠10,63,0.09523809523809523,0.2935435239509036,1760,0,100,1,100,-250,-115.71428571428572,-0.33333333333333337,-163.33333333333334,-0.8095238095238095,call,0,1.2307238578796387
1,4,8,7,river,0,♥J ♣K,♠3 ♥A ♥8 ♠10 ♦J,93,0.11827956989247312,0.32293886919744536,2460,0,100,1,100,-350,-76.2365591397849,-0.17204301075268813,-135.3763440860215,-0.7634408602150538,call,0,1.2328860759735107
2,0,8,7,deal,0,♠7 ♥7,,20000,0.16318333333333543,0.33727764307810976,0,20,990,2,970,-20,140.86050000001455,0.14228333333334797,-666.8969999999958,-0.6736333333333291,raise,0,0.11534690856933594
3,0,8,7,deal,0,♥2 ♦J,,20000,0.09548055555555603,0.2666253950755773,0,10,68,5,58,-10,-22.55125555555533,-0.3316361111111078,-55.01464444444438,-0.809038888888888,fold,0,0.0949697494506836
4,0,8,7,deal,0,♣Q ♠2,,20000,0.10569166666666674,0.27594362539654255,0,0,62,4,62,0,-16.129816666666642,-0.2601583333333328,-48.894233333333325,-0.7886166666666665,fold,0,0.0970909595489502
5,0,8,8,deal,0,♦6 ♦10,,20000,0.15027777777777795,0.33074433053824104,0,0,114,2,114,0,23.053333333333484,0.20222222222222364,-79.73666666666662,-0.6994444444444441,raise,0,0.10845279693603516
5,1,8,8,deal,0,♦6 ♦10,,20000,0.15027777777777795,0.33074433053824104,0,228,456,2,228,-228,92.21333333333394,0.20222222222222364,-318.9466666666665,-0.6994444444444441,raise,0,0.0926809310913086
5,2,8,7,flop,0,♦6 ♦10,♣2 ♣7 ♣8,215,0.06337209302325582,0.23528488652238547,5694,0,46,1,46,-912,-576.753488372093,-0.5563953488372093,-591.3290697674419,-0.8732558139534884,call,0,1.2401669025421143
5,3,8,7,turn,0,♦6 ♦10,♣2 ♣7 ♣8 ♥8,198,0.03535353535353535,0.18467177069476992,5832,0,42,1,42,-958,-783.4242424242424,-0.7525252525252526,-790.8484848484849,-0.9292929292929293,call,0,1.2396831512451172
5,4,8,7,turn,0,♦6 ♦10,♣2 ♣7 ♣8 ♥8,335,0.026865671641791045,0.16169077688299513,5832,42,85,1,43,-1000,-870.334328358209,-0.8119402985074626,-881.7522388059701,-0.9462686567164179,call,0,1.236510992050171
5,5,8,7,river,0,♦6 ♦10,♣2 ♣7 ♣8 ♥8 ♠2,75,0.06666666666666667,0.24944382578492943,6044,0,79,1,79,-1043,-682.2,-0.5333333333333333,-708.5333333333333,-0.8666666666666667,call,0,1.2306098937988281
6,0,8,8,deal,0,♥Q ♠Q,,20000,0.28695138888889093,0.3923217125896956,0,0,40,2,40,0,51.824444444445106,1.2956111111111275,-17.043888888888723,-0.42609722222221813,raise,0,0.10905909538269043
6,1,8,7,flop,0,♥Q ♠Q,♠10 ♥2 ♣10,68,0.3088235294117647,0.4620081786001473,520,0,20,3,20,-80,103.8235294117647,1.1617647058823533,72.94117647058823,-0.38235294117647056,raise,0,1.2332618236541748
6,2,8,7,flop,0,♥Q ♠Q,♠10 ♥2 ♣10,210,0.2857142857142857,0.45175395145262565,520,40,89,3,49,-120,157.57142857142856,1.0,30.428571428571416,-0.4285714285714286,raise,0,1.2359280586242676
6,3,8,7,flop,0,♥Q ♠Q,♠10 ♥2 ♣10,339,0.26253687315634217,0.44001279912024477,520,178,4602,2,4424,-258,3911.8820058997026,0.8377581120943951,-2129.091445427729,-0.47492625368731567,raise,0,1.239898681640625
7,0,8,8,deal,0,♥6 ♦6,,20000,0.15078194444444598,0.32934742624268754,0,0,40,1,40,0,8.250222222222718,0.20625555555556785,-27.93744444444432,-0.698436111111108,raise,0,0.13005518913269043
7,1,8,8,deal,0,♥6 ♦6,,20000,0.15078194444444598,0.32934742624268754,0,80,286,2,206,-80,58.98908888889241,0.20625555555556785,-199.7527277777769,-0.698436111111108,raise,0,0.09461402893066406
