round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♦10 ♠4,,20000,0.09889583333333371,0.27078706362393745,0,0,20,2,20,0,-4.1766666666666055,-0.20883333333333032,-16.04416666666665,-0.8022083333333325,fold,0,0.10016703605651855
2,0,8,8,deal,0,♦7 ♣J,,20000,0.12315000000000018,0.29565869763504143,0,0,20,1,20,0,-0.29599999999997095,-0.014799999999998592,-15.073999999999993,-0.7536999999999996,fold,0,0.10274100303649902
3,0,8,7,deal,0,♥10 ♠10,,20000,0.2206027777777782,0.3670352005601664,0,20,1000,2,980,-20,544.2194444444476,0.5442194444444475,-558.7944444444436,-0.5587944444444436,raise,0,0.11680889129638672
4,0,8,8,deal,0,♦2 ♣J,,20000,0.09548055555555603,0.2666253950755773,0,10,140,2,130,-10,-33.06177777777725,-0.2361555555555518,-113.26544444444431,-0.809038888888888,fold,0,0.09458208084106445
5,0,8,8,deal,0,♦A ♠K,,20000,0.2315277777777781,0.37625607399168237,0,0,86,2,86,0,73.29111111111135,0.8522222222222249,-46.17722222222216,-0.5369444444444438,raise,0,0.11564207077026367
5,1,8,8,deal,0,♦A ♠K,,20000,0.2315277777777781,0.37625607399168237,0,172,344,2,172,-172,293.1644444444454,0.8522222222222249,-184.70888888888865,-0.5369444444444438,raise,0,0.09891414642333984
5,2,8,7,flop,0,♦A ♠K,♦5 ♥A ♦9,125,0.448,0.4891789038787345,5010,0,72,2,72,-688,1710.272,2.136,1548.9920000000002,-0.10399999999999998,raise,0,1.2343881130218506
5,3,8,7,turn,0,♦A ♠K,♦5 ♥A ♦9 ♠3,65,0.36923076923076925,0.4825965274264038,5442,0,44,1,44,-832,1247.0769230769233,1.5846153846153848,1165.8461538461538,-0.2615384615384615,raise,0,1.225841760635376
5,4,8,7,river,0,♦A ♠K,♦5 ♥A ♦9 ♠3 ♥J,84,0.48214285714285715,0.4966940023523428,5706,0,46,1,46,-920,1940.3571428571431,2.375,1829.4642857142858,-0.0357142857142857,raise,0,1.2314035892486572
6,0,8,8,deal,0,♥2 ♦8,,20000,0.10661527777777789,0.27942789623825054,0,0,40,1,40,0,-5.883111111111077,-0.14707777777777686,-31.47077777777777,-0.7867694444444442,fold,0,0.11589622497558594
7,0,8,8,deal,0,♥2 ♦A,,20000,0.1367694444444441,0.3094348229405352,0,0,40,1,40,0,3.766222222222112,0.09415555555555288,-29.058444444444472,-0.7264611111111118,raise,0,0.1002190113067627
7,1,8,8,deal,0,♥2 ♦A,,20000,0.1367694444444441,0.3094348229405352,0,80,91,2,11,-80,8.568155555555308,0.09415555555555288,-66.10796111111117,-0.7264611111111118,raise,0,0.07988214492797852
7,2,8,7,deal,0,♥2 ♦A,,20000,0.1367694444444441,0.3094348229405352,0,182,232,2,50,-182,-9.886422222222762,-0.04261388888889117,-168.53897777777792,-0.7264611111111118,call,0,0.08994293212890625
7,3,8,7,flop,0,♥2 ♦A,♠4 ♣2 ♥K,63,0.19047619047619047,0.3824375810525955,1019,0,40,1,40,-232,-24.571428571428612,0.33333333333333326,-62.666666666666686,-0.6190476190476191,raise,0,1.22825288772583
7,4,8,7,flop,0,♥2 ♦A,♠4 ♣2 ♥K,213,0.15649452269170577,0.35862692648611966,1019,80,393,1,313,-312,-35.01564945226926,0.09546165884194036,-342.52738654147106,-0.6870109546165885,raise,0,1.2371160984039307
7,5,8,7,turn,1,♥2 ♦A,♠4 ♣2 ♥K ♥Q,40,0.05,0.21794494717703367,3770,0,0,8,40,-1018,-829.5,-0.6499999999999999,-829.5,-0.9,call,0,1.2291457653045654
7,6,8,7,river,1,♥2 ♦A,♠4 ♣2 ♥K ♥Q ♠8,81,0.0,0.0,3890,0,0,8,40,-1058,-1058.0,-1.0,-1058.0,-1.0,call,0,1.2308080196380615
7,7,8,7,river,0,♥2 ♦A,♠4 ♣2 ♥K ♥Q ♠8,352,0.002840909090909091,0.05322441475907726,3890,40,137,2,97,-1098,-1181.2244318181818,-0.9801136363636364,-1183.1704545454545,-0.9943181818181818,fold,0,1.2454090118408203
8,0,8,7,deal,0,♠3 ♠7,,20000,0.1581999999999991,0.3365248090984248,0,40,123,1,83,-40,13.210199999999219,0.10739999999999372,-84.08280000000022,-0.6836000000000018,raise,0,0.11939311027526855
8,1,8,7,deal,0,♠3 ♠7,,20000,0.1581999999999991,0.3365248090984248,0,246,257,1,11,-246,27.601799999998377,0.10739999999999372,-175.68520000000046,-0.6836000000000018,raise,0,0.10073208808898926
8,2,8,7,flop,1,♠3 ♠7,♠8 ♦6 ♥10,33,0.18181818181818182,0.34417626338183477,2076,0,0,8,40,-514,-136.54545454545456,0.2727272727272727,-136.54545454545456,-0.6363636363636364,raise,0,1.224363088607788
8,3,8,7,flop,0,♠3 ♠7,♠8 ♦6 ♥10,184,0.12228260869565218,0.29944369892849193,2076,40,154,1,114,-554,-282.32065217391306,-0.1440217391304348,-376.47826086956525,-0.7554347826086957,call,0,1.2270410060882568
8,4,8,7,flop,0,♠3 ♠7,♠8 ♦6 ♥10,344,0.1308139534883721,0.3094758576560809,2076,154,190,3,36,-668,-258.4476744186046,-0.08430232558139528,-382.7209302325581,-0.7383720930232558,call,0,1.2327709197998047
8,5,8,7,turn,1,♠3 ♠7,♠8 ♦6 ♥10 ♦2,41,0.024390243902439025,0.1542574468374819,2836,0,0,8,40,-704,-634.829268292683,-0.8292682926829268,-634.829268292683,-0.9512195121951219,call,0,1.2304809093475342
8,6,8,7,turn,0,♠3 ♠7,♠8 ♦6 ♥10 ♦2,252,0.03968253968253968,0.17931942107452387,2836,40,125,1,85,-744,-681.7380952380952,-0.7222222222222222,-706.5396825396825,-0.9206349206349207,call,0,1.2422192096710205
8,7,8,7,river,1,♠3 ♠7,♠8 ♦6 ♥10 ♦2 ♦Q,140,0.0,0.0,3336,0,0,8,40,-829,-829.0,-1.0,-829.0,-1.0,call,0,1.2369799613952637
8,8,8,7,river,0,♠3 ♠7,♠8 ♦6 ♥10 ♦2 ♦Q,802,0.0,0.0,3336,40,140,3,100,-869,-969.0,-1.0,-969.0,-1.0,fold,0,1.2760109901428223
9,0,8,7,deal,0,♣4 ♥9,,20000,0.09211388888888898,0.262521966544666,0,20,40,2,20,-20,-14.208111111111084,-0.3552027777777771,-32.63088888888888,-0.815772222222222,call,0,0.1264488697052002
9,1,8,7,deal,0,♣4 ♥9,,20000,0.09211388888888898,0.262521966544666,0,40,115,2,75,-40,-40.84831944444437,-0.3552027777777771,-93.81380555555553,-0.815772222222222,fold,0,0.09737205505371094
10,0,8,8,deal,0,♠J ♦5,,20000,0.10844305555555601,0.2808241765036641,0,0,40,1,40,0,-5.298222222222073,-0.13245555555555188,-31.32455555555552,-0.783113888888888,fold,0,0.10466599464416504
11,0,8,8,deal,0,♠7 ♣6,,20000,0.12510555555555597,0.3006998585633505,0,40,278,2,238,-40,0.23475555555648953,0.0008444444444477561,-208.44131111111088,-0.7497888888888881,raise,0,0.10787010192871094
11,1,8,7,deal,0,♠7 ♣6,,20000,0.12510555555555597,0.3006998585633505,0,556,1000,2,444,-556,-124.26111111110822,-0.12426111111110827,-749.7888888888881,-0.7497888888888881,call,0,0.09449100494384766
11,2,8,7,flop,0,♠7 ♣6,♠10 ♣4 ♠K,89,0.07865168539325842,0.2691943494541784,5278,0,100,1,100,-1000,-629.8202247191011,-0.449438202247191,-669.1460674157304,-0.8426966292134832,call,0,1.233647108078003
11,3,8,6,flop,0,♠7 ♣6,♠10 ♣4 ♠K,303,0.07260726072607261,0.2594907443743008,5278,100,1008,1,908,-1100,-1185.6501650165017,-0.5643564356435643,-1478.4026402640263,-0.8547854785478548,fold,0,1.2417938709259033
12,0,8,7,deal,0,♥9 ♠A,,20000,0.16393055555555525,0.32974813118060564,0,20,88,2,68,-20,12.98122222222203,0.14751388888888672,-59.14822222222227,-0.6721388888888895,raise,0,0.10292887687683105
12,1,8,7,flop,1,♥9 ♠A,♣A ♣8 ♥K,26,0.23076923076923078,0.42132504423474315,880,0,0,8,40,-176,27.076923076923094,0.6153846153846154,27.076923076923094,-0.5384615384615384,raise,0,1.2253961563110352
12,2,8,6,flop,0,♥9 ♠A,♣A ♣8 ♥K,155,0.2698924731182795,0.4293326353021172,880,40,73,2,33,-216,106.71827956989239,0.6193548387096772,27.909677419354807,-0.46021505376344096,raise,0,1.234055757522583
12,3,8,6,flop,0,♥9 ♠A,♣A ♣8 ♥K,249,0.29585006693440424,0.443280641060688,880,146,193,3,47,-322,233.94243641231583,0.7751004016064256,5.5461847389557875,-0.4082998661311915,raise,0,1.2293150424957275
12,4,8,6,turn,1,♥9 ♠A,♣A ♣8 ♥K ♠7,24,0.08333333333333333,0.2763853991962833,2424,0,0,8,40,-562,-360.0,-0.5,-360.0,-0.8333333333333334,call,0,1.2300291061401367
12,5,8,6,turn,0,♥9 ♠A,♣A ♣8 ♥K ♠7,109,0.29357798165137616,0.4554008677427837,2424,40,114,1,74,-602,236.44036697247702,0.761467889908257,102.56880733944956,-0.4128440366972477,raise,0,1.2277400493621826
12,6,8,6,river,1,♥9 ♠A,♣A ♣8 ♥K ♠7 ♠J,35,0.2571428571428571,0.4370588154508102,3336,0,0,8,40,-790,67.82857142857131,0.5428571428571427,67.82857142857131,-0.48571428571428577,raise,0,1.2256519794464111
12,7,8,6,river,0,♥9 ♠A,♣A ♣8 ♥K ♠7 ♠J,192,0.3307291666666667,0.463505089849046,3336,40,119,3,79,-830,430.453125,0.984375,273.02604166666674,-0.33854166666666663,raise,0,1.2366511821746826
12,8,8,6,river,0,♥9 ♠A,♣A ♣8 ♥K ♠7 ♠J,357,0.32633053221288516,0.46361293680636934,3336,238,255,1,17,-1028,542.9243697478992,0.9579831932773111,210.0672268907565,-0.3473389355742297,raise,0,1.235635757446289
13,0,8,8,deal,0,♣9 ♣7,,20000,0.1556069444444448,0.33555811143320896,0,0,80,2,80,0,19.588444444444676,0.2448555555555585,-55.10288888888883,-0.6887861111111104,raise,0,0.08742713928222656
13,1,8,6,flop,0,♣9 ♣7,♦7 ♣3 ♦Q,175,0.22,0.4090406895582464,800,0,103,2,103,-160,48.960000000000036,0.32000000000000006,-41.68000000000001,-0.56,raise,0,1.234792947769165
13,2,8,6,turn,0,♣9 ♣7,♦7 ♣3 ♦Q ♠2,84,0.19642857142857142,0.3935329684777523,1418,0,155,2,155,-366,-59.785714285714334,0.1785714285714286,-181.57142857142856,-0.6071428571428572,raise,0,1.2329559326171875
13,3,8,6,river,0,♣9 ♣7,♦7 ♣3 ♦Q ♠2 ♠9,66,0.8333333333333334,0.37267799624996495,2348,0,135,2,135,-676,1820.666666666667,4.0,1370.666666666667,0.6666666666666667,raise,0,1.2287020683288574
13,4,8,6,river,0,♣9 ♣7,♦7 ♣3 ♦Q ♠2 ♠9,145,0.8,0.4,2348,270,273,1,3,-946,2239.8,3.8000000000000007,1366.2000000000003,0.6000000000000001,raise,0,1.2348589897155762
14,0,8,8,deal,0,♠9 ♠K,,20000,0.1950416666666662,0.3607965221938989,0,0,40,2,40,0,22.413333333333185,0.5603333333333296,-24.396666666666704,-0.6099166666666676,raise,0,0.12357115745544434
14,1,8,8,deal,0,♠9 ♠K,,20000,0.1950416666666662,0.3607965221938989,0,80,166,2,86,-80,93.0153333333327,0.5603333333333296,-101.24616666666682,-0.6099166666666676,raise,0,0.09482502937316895
14,2,8,7,flop,0,♠9 ♠K,♠6 ♦4 ♣5,191,0.112565445026178,0.3139833834595014,1660,0,150,1,150,-332,-176.9476439790576,-0.212041884816754,-261.3717277486911,-0.774869109947644,call,0,1.2387399673461914
14,3,8,7,flop,0,♠9 ♠K,♠6 ♦4 ♣5,321,0.10342679127725858,0.3011205993567923,1660,150,160,1,10,-482,-204.47352024922117,-0.27601246105919,-287.21495327102804,-0.7931464174454829,call,0,1.2312970161437988
14,4,8,7,flop,0,♠9 ♠K,♠6 ♦4 ♣5,463,0.08977681785457163,0.2822160635279716,1660,160,259,2,99,-492,-279.20511159107275,-0.37156227501799854,-395.466090712743,-0.8204463642908567,call,0,1.2364850044250488
14,5,8,7,turn,0,♠9 ♠K,♠6 ♦4 ♣5 ♥3,87,0.007662835249042145,0.04119887580001258,2587,0,40,1,40,-591,-609.0306513409962,-0.946360153256705,-610.5632183908046,-0.9846743295019157,fold,0,1.2336540222167969
15,0,8,8,deal,0,♠Q ♠2,,20000,0.14679444444444417,0.32617155503498324,0,0,80,1,80,0,13.948444444444277,0.17435555555555338,-56.51288888888893,-0.7064111111111117,raise,0,0.10502099990844727
15,1,8,8,deal,0,♠Q ♠2,,20000,0.14679444444444417,0.32617155503498324,0,160,296,4,136,-160,51.60924444444379,0.17435555555555338,-209.09768888888905,-0.7064111111111117,raise,0,0.0977010726928711
15,2,8,7,flop,0,♠Q ♠2,♦4 ♦9 ♠5,75,0.12,0.32496153618543844,2664,0,100,1,100,-592,-288.32,-0.16000000000000003,-348.32,-0.76,call,0,1.228661060333252
15,3,8,6,flop,0,♠Q ♠2,♦4 ♦9 ♠5,265,0.1018867924528302,0.2961963691047608,2664,100,289,1,189,-692,-432.90188679245284,-0.3886792452830188,-550.6830188679245,-0.7962264150943397,call,0,1.2406997680664062
15,4,8,6,turn,1,♠Q ♠2,♦4 ♦9 ♠5 ♥7,38,0.07894736842105263,0.2696565991042,3631,0,0,8,80,-881,-594.3421052631579,-0.5263157894736843,-594.3421052631579,-0.8421052631578947,call,0,1.2282490730285645
15,5,8,6,turn,0,♠Q ♠2,♦4 ♦9 ♠5 ♥7,209,0.019138755980861243,0.13701264175384073,3631,80,241,1,161,-961,-1024.8325358851675,-0.8851674641148326,-1043.2822966507179,-0.9617224880382775,fold,0,1.240624189376831
16,0,8,8,deal,0,♠8 ♥10,,20000,0.13482500000000056,0.31009373253925615,0,80,460,2,380,-80,36.15600000000205,0.07860000000000444,-335.9609999999995,-0.7303499999999989,raise,0,0.10276317596435547
16,1,8,8,flop,1,♠8 ♥10,♠3 ♥6 ♠Q,37,0.08108108108108109,0.27295959292870475,3952,0,0,8,80,-920,-599.5675675675675,-0.3513513513513513,-599.5675675675675,-0.8378378378378378,call,0,1.2287590503692627
16,2,8,8,flop,0,♠8 ♥10,♠3 ♥6 ♠Q,169,0.04437869822485207,0.2023114910920563,3952,80,6626,1,6546,-1000,-5018.1893491124265,-0.6449704142011834,-6782.508875739645,-0.9112426035502958,fold,0,1.2335789203643799
17,0,8,4,deal,0,♠4 ♦6,,20000,0.11342500000000011,0.2893015009707617,0,0,80,2,80,0,-43.703999999999965,-0.5462999999999996,-61.85199999999998,-0.7731499999999998,fold,0,0.36301517486572266
18,0,8,5,deal,0,♦K ♦10,,20000,0.21675416666666628,0.37533886855125004,0,0,80,2,80,0,6.701666666666512,0.08377083333333135,-45.3193333333334,-0.5664916666666675,raise,0,0.3509650230407715
19,0,8,7,deal,0,♣5 ♦Q,,20000,0.11399305555555596,0.28499004876223444,0,0,233,2,233,0,-47.077326388888224,-0.20204861111110828,-179.8792361111109,-0.7720138888888881,fold,0,0.2048487663269043
20,0,8,7,deal,0,♥3 ♦A,,20000,0.14104166666666634,0.31313977449973784,0,0,80,2,80,0,-1.0166666666668505,-0.012708333333335542,-57.43333333333339,-0.7179166666666673,fold,0,0.11231493949890137
21,0,8,8,deal,0,♦6 ♥Q,,20000,0.1234486111111114,0.29529036126639757,0,0,80,2,80,0,-0.9928888888887002,-0.012411111111108819,-60.248222222222175,-0.7531027777777772,fold,0,0.09566712379455566
22,0,8,8,deal,0,♥9 ♦A,,20000,0.16393055555555525,0.32974813118060564,0,0,80,1,80,0,24.915555555555358,0.31144444444444197,-53.77111111111116,-0.6721388888888895,raise,0,0.10419321060180664
23,0,8,8,deal,0,♥10 ♠8,,20000,0.13482500000000056,0.31009373253925615,0,80,8543,1,8463,-80,671.4798000000374,0.07860000000000444,-6239.380049999991,-0.7303499999999989,raise,0,0.11100172996520996
