,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,True,0,♦4 ♥A,17710,True,False,True,True,0,0,,False,True,17710.0
jyp1,True,0,♥6 ♥7,1000,False,False,True,True,2,0,,False,True,1000.0
jyp4,False,0,,0,False,False,True,False,2,0,,False,,
jyp2,True,0,♠10 ♠2,0,False,False,True,True,2,0,,False,,
jyp3,True,0,♥3 ♦J,3400,True,False,True,True,2,0,SB,False,True,3400.0
jyp5,False,0,♥J ♥2,1890,True,False,True,True,1,0,BB,False,True,1890.0
twice,False,0,,0,False,False,True,False,2,0,,False,,
jyp,False,0,,0,False,False,True,False,2,0,,True,,
