round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
8,0,8,8,deal,0,♠K ♠2,,20000,0.15534999999999952,0.3328401489849848,0,0,122,1,122,0,29.621599999999518,0.2427999999999961,-84.09460000000013,-0.6893000000000009,raise,0,0.1088719367980957
8,1,8,7,flop,0,♠K ♠2,♥Q ♦A ♣K,191,0.19808027923211166,0.3819697767721223,1708,0,5622,1,5622,-244,2267.5724258289683,0.3865619546247816,-3300.46422338569,-0.6038394415357766,raise,0,1.2479197978973389
9,0,8,8,deal,0,♦7 ♠3,,20000,0.10661805555555576,0.2804149569682584,0,0,141,2,141,0,-20.734833333333086,-0.14705555555555386,-110.93370833333329,-0.7867638888888885,fold,0,0.1146399974822998
10,0,8,8,deal,0,♣8 ♣10,,20000,0.16875416666666718,0.3457230387038914,0,0,80,1,80,0,28.002666666667,0.3500333333333374,-52.999333333333254,-0.6624916666666656,raise,0,0.10419106483459473
10,1,8,8,deal,0,♣8 ♣10,,20000,0.16875416666666718,0.3457230387038914,0,160,388,1,228,-160,135.81293333333497,0.3500333333333374,-257.04676666666626,-0.6624916666666656,raise,0,0.10077810287475586
10,2,8,8,flop,0,♣8 ♣10,♥4 ♦8 ♥3,91,0.17582417582417584,0.38067050715799505,4582,0,40,2,40,-776,45.890109890110004,0.4065934065934067,3.6923076923077365,-0.6483516483516483,raise,0,1.232677698135376
10,3,8,7,flop,0,♣8 ♣10,♥4 ♦8 ♥3,251,0.2211155378486056,0.41138231483835386,4582,80,224,1,144,-856,359.8605577689243,0.547808764940239,112.2111553784862,-0.5577689243027888,raise,0,1.2358250617980957
11,0,8,8,deal,0,♥10 ♦4,,20000,0.09889583333333372,0.27078706362393745,0,0,40,1,40,0,-8.353333333333211,-0.20883333333333032,-32.0883333333333,-0.8022083333333325,fold,0,0.09695076942443848
12,0,8,8,deal,0,♠2 ♣3,,20000,0.09310138888888878,0.266055838599099,0,40,50,2,10,-40,-12.75944444444449,-0.2551888888888898,-40.689861111111114,-0.8137972222222225,call,0,0.10742402076721193
12,1,8,8,deal,0,♠2 ♣3,,20000,0.09310138888888878,0.266055838599099,0,50,318,1,268,-50,-81.15006666666696,-0.2551888888888898,-258.7875166666668,-0.8137972222222225,fold,0,0.09525775909423828
