N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
9,1,0,2,0,9,0,0,2,7,0,60000,fold,0.75,0,20,363.9794074074583,80,160,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2980,20,0.5198030471801758,False,20,20180730123915042,0,13,KH 8C,michael3,20,all_folded,ml_fold,BB,B,0,0,0.12214074074075783,0.30854913340437845,0.32712336795619396,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,108,0.0,-0.626
9,1,0,2,0,9,0,0,2,7,0,60000,fold,0.75,0,10,362.75800000005074,80,3670,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2970,1790,0.5303733348846436,False,10,20180730123915042,0,13,8S KD,michael3,1790,all_folded,ml_fold,SB,B,0,0,0.12214074074075783,0.30854913340437845,0.32712336795619396,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,108,0.326007326007326,-0.626
8,4,0,2,0,8,1,0,2,6,0,60000,fold,0.75,0,0,339.8890000000004,80,90,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,2970,20,0.49066686630249023,False,0,20180730123915042,0,13,2C KD,michael3,20,all_folded,trash,D,L,0,0,0.11444074074074087,0.28616144932635984,0.2787071810144606,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,108,0.18181818181818182,-0.516
7,2,0,2,0,7,0,0,2,5,0,60000,fold,0.75,0,0,458.8319999999378,80,50,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,2970,20,0.48393702507019043,False,0,20180730123915042,0,13,KD 7S,michael3,20,all_folded,trash,4,L,0,0,0.15448888888886794,0.30686991418186677,0.3012240921513084,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,108,0.2857142857142857,-0.406
7,2,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,315.21835714279655,80,50,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,2970,20,0.4647660255432129,False,0,20180730123915042,0,10,3D TS,michael3,20,all_folded,trash,3,M,0,0,0.10613412698410658,0.2657880387539165,0.2311858666584014,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,108,0.2857142857142857,-0.406
7,1,0,1,0,7,0,0,1,6,0,60000,fold,0.75,0,0,545.9472857142856,80,30,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,1,2970,20,0.4811539649963379,False,0,20180730123915042,0,13,4D KD,michael3,20,all_folded,trash,2,E,0,0,0.18382063492063488,0.34287442840916194,0.34107980152557243,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,108,0.4,-0.406
7,1,0,0,0,7,0,0,0,7,0,60000,bet,0.75,720,0,753.5066785715858,80,30,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,2970,20,0.5316271781921387,False,0,20180730123915042,0,14,AH KC,michael3,20,none,ml_raise,1,E,0,0,0.2537059523810053,0.37185179895871584,0.4303692573201579,0,none,,"[0, 0, 1, 720]",Deal,7,0,0,10,108,0.4,-0.406
7,0,0,0,0,2,0,0,0,2,0,136,bet,0.75,2211,0,2250,1470,0,KH 8S 8C,0,0,0,1,2,8,13,8,1,8,1,2,0,0,1,0,14,13,27,0,2250,0,0.45578694343566895,True,0,20180730123915042,2,13,AH KC,michael3,20,none,ml_raise,1,E,720,1470,0.8235294117647058,0.3812200410828153,0.918071981953244,0.5698234593837006,none,0.2537059523810053,"[0, 0, 1, 2211]",Flop,7,0,0,10,108,0.0,-0.248
7,6,0,1,0,7,0,0,1,6,0,60000,check,0.75,0,20,458.2773015872288,80,130,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,1,3700,0,0.47951292991638184,False,20,20180730123915042,0,3,3D 2D,michael3,0,all_folded,trash,BB,B,0,0,0.12385873015871049,0.2989278013387903,0.2576033787804779,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,108,-0.15384615384615385,-0.406
7,0,0,0,0,6,0,0,0,6,0,95,check,0.75,0,0,0,130,0,KH QD KS,0,2,13,3,2,13,13,12,1,12,0,9,0,0,0,0,3,2,5,1,3700,0,0.2900199890136719,True,0,20180730123915042,1,13,3D 2D,michael3,20,none,ml_fold,BB,B,20,130,0.05789473684210526,0.22395752136467298,0.11581372123809242,-0.06596399331660523,none,0.12385873015871049,"[0, 1, 0, 0]",Flop,8,0,0,10,108,0.0,-0.248
