tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
133,20180730125002767,1,10,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,3000,0,1,,,0,0,fold,0
133,20180730125002767,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,2,6C TD,,0,0,fold,0
133,20180730125002767,1,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2980,0,3,,,0,20,call,20
133,20180730125002767,1,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2600,0,D,,,0,400,bet,400
133,20180730125002767,1,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,2600,0,SB,,,0,400,call,390
133,20180730125002767,1,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,2980,0,BB,,,0,20,fold,0
133,20180730125002767,1,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2600,0,3,,,0,400,call,380
133,20180730125002767,1,10,Flop,caa7924793ff59439200643a5c87d1dc,False,True,2580,0,SB,,2S 7S JC,400,20,bet,20
133,20180730125002767,1,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2600,0,3,,2S 7S JC,400,0,fold,0
133,20180730125002767,1,10,Flop,f3956ae04a7c4e97ca701e503f0576f4,False,True,2600,0,D,,2S 7S JC,400,0,fold,0
133,20180730125002767,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,1,8D 4H,,0,0,fold,0
133,20180730125002767,2,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2580,0,2,,,0,20,call,20
133,20180730125002767,2,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2200,0,3,,,0,400,bet,400
133,20180730125002767,2,10,Deal,caa7924793ff59439200643a5c87d1dc,False,False,3820,0,D,,,0,0,fold,0
133,20180730125002767,2,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,0,0,SB,,,0,2980,allin,2970
133,20180730125002767,2,10,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2980,0,BB,,,0,20,fold,0
133,20180730125002767,2,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2580,0,2,,,0,20,fold,0
133,20180730125002767,2,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,0,0,3,,,0,2600,allin,2200
133,20180730125002767,3,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2560,0,1,,,0,20,call,20
133,20180730125002767,3,10,Deal,caa7924793ff59439200643a5c87d1dc,False,False,3820,0,2,,,0,0,fold,0
133,20180730125002767,3,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5620,0,D,,,0,0,fold,0
133,20180730125002767,3,10,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2970,0,SB,,,0,10,fold,0
133,20180730125002767,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,8S 2D,,0,20,call,0
133,20180730125002767,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,1612,0,BB,8S 2D,AC 8C 6S,20,1368,bet,1368
133,20180730125002767,3,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2560,0,1,,AC 8C 6S,20,0,fold,0
133,20180730125002767,4,10,Deal,caa7924793ff59439200643a5c87d1dc,False,False,3820,0,1,,,0,0,fold,0
133,20180730125002767,4,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5620,0,2,,,0,0,fold,0
133,20180730125002767,4,10,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2970,0,D,,,0,0,fold,0
133,20180730125002767,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3010,0,SB,JH 4C,,0,20,call,10
133,20180730125002767,4,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2540,0,BB,,,0,20,call,0
133,20180730125002767,4,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3010,0,SB,JH 4C,QC 8D 2S,20,0,check,0
133,20180730125002767,4,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2540,0,BB,,QC 8D 2S,20,0,fold,0
133,20180730125002767,5,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5620,0,1,,,0,0,fold,0
133,20180730125002767,5,10,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2970,0,2,,,0,0,fold,0
133,20180730125002767,5,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2532,0,D,7D 6H,,0,518,bet,518
133,20180730125002767,5,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2022,0,SB,,,0,518,call,508
133,20180730125002767,5,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3800,0,BB,,,0,20,fold,0
133,20180730125002767,5,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2022,0,SB,,6S 2C AS,518,0,fold,0
133,20180730125002767,5,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2532,0,D,7D 6H,6S 2C AS,518,0,call,0
133,20180730125002767,6,20,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2970,0,1,,,0,0,fold,0
133,20180730125002767,6,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3050,0,2,JC 9C,,0,538,bet,538
133,20180730125002767,6,20,Deal,8079fb82e60987f4fabd595a06089a70,False,True,1484,0,D,,,0,538,call,538
133,20180730125002767,6,20,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3780,0,SB,,,0,20,fold,0
133,20180730125002767,6,20,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5580,0,BB,,,0,40,fold,0
133,20180730125002767,6,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3050,0,2,JC 9C,6D 6S 5S,538,0,check,0
133,20180730125002767,6,20,Flop,8079fb82e60987f4fabd595a06089a70,False,True,1484,0,D,,6D 6S 5S,538,0,fold,0
133,20180730125002767,7,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,4186,0,1,QS 7C,,0,0,fold,0
133,20180730125002767,7,20,Deal,8079fb82e60987f4fabd595a06089a70,False,True,1444,0,2,,,0,40,call,40
133,20180730125002767,7,20,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3780,0,D,,,0,0,fold,0
133,20180730125002767,7,20,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5560,0,SB,,,0,20,fold,0
133,20180730125002767,7,20,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2930,0,BB,,,0,40,fold,0
133,20180730125002767,8,20,Deal,8079fb82e60987f4fabd595a06089a70,False,True,1544,0,1,,,0,0,fold,0
133,20180730125002767,8,20,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3740,0,2,,,0,40,call,40
133,20180730125002767,8,20,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5520,0,D,,,0,40,call,40
133,20180730125002767,8,20,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,True,2910,0,SB,,,0,20,fold,0
133,20180730125002767,8,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,4146,0,BB,9H JS,,0,40,call,0
133,20180730125002767,8,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2003,0,BB,9H JS,TS JD 4S,40,2143,bet,2143
133,20180730125002767,8,20,Flop,caa7924793ff59439200643a5c87d1dc,False,True,0,0,2,,TS JD 4S,40,3740,allin,3740
133,20180730125002767,8,20,Flop,84ae7a5d656533982b0b73cf09855508,False,True,5520,0,D,,TS JD 4S,40,0,fold,0
133,20180730125002767,8,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,406,0,BB,9H JS,TS JD 4S,40,3740,call,1597
133,20180730125002767,9,20,Deal,84ae7a5d656533982b0b73cf09855508,False,True,5520,0,1,,,0,0,fold,0
133,20180730125002767,9,20,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,False,2910,0,D,,,0,0,fold,0
133,20180730125002767,9,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,7986,0,SB,5C TC,,0,40,call,20
133,20180730125002767,9,20,Deal,8079fb82e60987f4fabd595a06089a70,False,True,1504,0,BB,,,0,40,call,0
133,20180730125002767,9,20,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,7986,0,SB,5C TC,2D QH 2H,40,0,check,0
133,20180730125002767,9,20,Flop,8079fb82e60987f4fabd595a06089a70,False,True,1504,0,BB,,2D QH 2H,40,0,fold,0
133,20180730125002767,10,20,Deal,d99bc61f41cedcc472b7ef582e3857e4,False,False,2910,0,1,,,0,0,fold,0
133,20180730125002767,10,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,6175,0,D,TC 8C,,0,1891,bet,1891
133,20180730125002767,10,20,Deal,8079fb82e60987f4fabd595a06089a70,False,True,0,0,SB,,,0,1504,allin,1484
133,20180730125002767,10,20,Deal,84ae7a5d656533982b0b73cf09855508,False,True,0,0,BB,,,0,5520,allin,5480
133,20180730125002767,10,20,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2546,0,D,TC 8C,,0,5520,call,3629
