tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
201,20180730131427280,1,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,3000,0,1,,,0,0,fold,0
201,20180730131427280,1,10,Deal,90522f246beadc614bc5da80454f2d93,False,True,2980,0,2,,,0,20,call,20
201,20180730131427280,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2364,0,3,8H AH,,0,636,bet,636
201,20180730131427280,1,10,Deal,2248d29d6f988661936a8858d2ae6d15,False,True,2364,0,4,,,0,636,call,636
201,20180730131427280,1,10,Deal,2d3ee73bcf5c3898d54174aba932622c,False,True,3000,0,D,,,0,0,fold,0
201,20180730131427280,1,10,Deal,5910dfe04ac98c16eda2a29400cd22e3,False,True,2990,0,SB,,,0,10,fold,0
201,20180730131427280,1,10,Deal,a48f095621e72275752af0fb5d82d185,False,True,2364,0,BB,,,0,636,call,616
201,20180730131427280,1,10,Deal,90522f246beadc614bc5da80454f2d93,False,True,2364,0,2,,,0,636,call,616
201,20180730131427280,1,10,Flop,a48f095621e72275752af0fb5d82d185,False,True,2344,0,BB,,4D 9D 5S,636,20,bet,20
201,20180730131427280,1,10,Flop,90522f246beadc614bc5da80454f2d93,False,True,2344,0,2,,4D 9D 5S,636,20,call,20
201,20180730131427280,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2364,0,3,8H AH,4D 9D 5S,636,0,fold,0
201,20180730131427280,1,10,Flop,2248d29d6f988661936a8858d2ae6d15,False,True,2320,0,4,,4D 9D 5S,636,44,bet,44
201,20180730131427280,1,10,Flop,a48f095621e72275752af0fb5d82d185,False,True,2276,0,BB,,4D 9D 5S,636,88,raise,68
201,20180730131427280,1,10,Flop,90522f246beadc614bc5da80454f2d93,False,True,2276,0,2,,4D 9D 5S,636,88,call,68
201,20180730131427280,1,10,Flop,2248d29d6f988661936a8858d2ae6d15,False,True,2276,0,4,,4D 9D 5S,636,88,call,44
201,20180730131427280,1,10,Turn,a48f095621e72275752af0fb5d82d185,False,True,2256,0,BB,,4D 9D 5S TC,724,20,bet,20
201,20180730131427280,1,10,Turn,90522f246beadc614bc5da80454f2d93,False,True,2256,0,2,,4D 9D 5S TC,724,20,call,20
201,20180730131427280,1,10,Turn,2248d29d6f988661936a8858d2ae6d15,False,True,2242,0,4,,4D 9D 5S TC,724,34,bet,34
201,20180730131427280,1,10,Turn,a48f095621e72275752af0fb5d82d185,False,True,2208,0,BB,,4D 9D 5S TC,724,68,raise,48
201,20180730131427280,1,10,Turn,90522f246beadc614bc5da80454f2d93,False,True,2208,0,2,,4D 9D 5S TC,724,68,call,48
201,20180730131427280,1,10,Turn,2248d29d6f988661936a8858d2ae6d15,False,True,2208,0,4,,4D 9D 5S TC,724,68,call,34
201,20180730131427280,1,10,River,a48f095621e72275752af0fb5d82d185,False,True,2188,0,BB,,4D 9D 5S TC 4C,792,20,bet,20
201,20180730131427280,1,10,River,90522f246beadc614bc5da80454f2d93,False,True,2188,0,2,,4D 9D 5S TC 4C,792,20,call,20
201,20180730131427280,1,10,River,2248d29d6f988661936a8858d2ae6d15,False,True,2188,0,4,,4D 9D 5S TC 4C,792,20,call,20
201,20180730131427280,2,10,Deal,90522f246beadc614bc5da80454f2d93,False,True,2168,0,1,,,0,20,call,20
201,20180730131427280,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2364,0,2,7H TS,,0,0,fold,0
201,20180730131427280,2,10,Deal,2248d29d6f988661936a8858d2ae6d15,False,True,5250,0,3,,,0,20,call,20
201,20180730131427280,2,10,Deal,2d3ee73bcf5c3898d54174aba932622c,False,True,2980,0,4,,,0,20,call,20
201,20180730131427280,2,10,Deal,5910dfe04ac98c16eda2a29400cd22e3,False,True,2970,0,D,,,0,20,call,20
201,20180730131427280,2,10,Deal,a48f095621e72275752af0fb5d82d185,False,True,2178,0,SB,,,0,10,fold,0
201,20180730131427280,2,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2980,0,BB,,,0,20,call,0
201,20180730131427280,2,10,Flop,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2980,0,BB,,4C 6S 3D,20,0,fold,0
201,20180730131427280,2,10,Flop,90522f246beadc614bc5da80454f2d93,False,True,2168,0,1,,4C 6S 3D,20,0,fold,0
201,20180730131427280,2,10,Flop,2248d29d6f988661936a8858d2ae6d15,False,True,5250,0,3,,4C 6S 3D,20,0,check,0
201,20180730131427280,2,10,Flop,2d3ee73bcf5c3898d54174aba932622c,False,True,2960,0,4,,4C 6S 3D,20,20,bet,20
201,20180730131427280,2,10,Flop,5910dfe04ac98c16eda2a29400cd22e3,False,True,2950,0,D,,4C 6S 3D,20,20,call,20
201,20180730131427280,2,10,Flop,2248d29d6f988661936a8858d2ae6d15,False,True,5230,0,3,,4C 6S 3D,20,20,call,20
201,20180730131427280,2,10,Turn,2248d29d6f988661936a8858d2ae6d15,False,True,5230,0,3,,4C 6S 3D AC,40,0,check,0
201,20180730131427280,2,10,Turn,2d3ee73bcf5c3898d54174aba932622c,False,True,2940,0,4,,4C 6S 3D AC,40,20,bet,20
201,20180730131427280,2,10,Turn,5910dfe04ac98c16eda2a29400cd22e3,False,True,2950,0,D,,4C 6S 3D AC,40,0,fold,0
201,20180730131427280,2,10,Turn,2248d29d6f988661936a8858d2ae6d15,False,True,5210,0,3,,4C 6S 3D AC,40,20,call,20
201,20180730131427280,2,10,River,2248d29d6f988661936a8858d2ae6d15,False,True,5210,0,3,,4C 6S 3D AC 2H,60,0,check,0
201,20180730131427280,2,10,River,2d3ee73bcf5c3898d54174aba932622c,False,True,2920,0,4,,4C 6S 3D AC 2H,60,20,bet,20
201,20180730131427280,2,10,River,2248d29d6f988661936a8858d2ae6d15,False,True,5190,0,3,,4C 6S 3D AC 2H,60,20,call,20
201,20180730131427280,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2364,0,1,6D QS,,0,0,fold,0
201,20180730131427280,3,10,Deal,2248d29d6f988661936a8858d2ae6d15,False,True,5170,0,2,,,0,20,call,20
201,20180730131427280,3,10,Deal,2d3ee73bcf5c3898d54174aba932622c,False,True,3170,0,3,,,0,0,fold,0
201,20180730131427280,3,10,Deal,5910dfe04ac98c16eda2a29400cd22e3,False,True,2930,0,4,,,0,20,call,20
201,20180730131427280,3,10,Deal,a48f095621e72275752af0fb5d82d185,False,True,2158,0,D,,,0,20,call,20
201,20180730131427280,3,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2960,0,SB,,,0,20,call,10
201,20180730131427280,3,10,Deal,90522f246beadc614bc5da80454f2d93,False,True,2148,0,BB,,,0,20,call,0
201,20180730131427280,3,10,Flop,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2910,0,SB,,8H KD 9H,20,50,bet,50
201,20180730131427280,3,10,Flop,90522f246beadc614bc5da80454f2d93,False,True,2148,0,BB,,8H KD 9H,20,0,fold,0
201,20180730131427280,3,10,Flop,2248d29d6f988661936a8858d2ae6d15,False,True,5120,0,2,,8H KD 9H,20,50,call,50
201,20180730131427280,3,10,Flop,5910dfe04ac98c16eda2a29400cd22e3,False,True,2880,0,4,,8H KD 9H,20,50,call,50
201,20180730131427280,3,10,Flop,a48f095621e72275752af0fb5d82d185,False,True,2108,0,D,,8H KD 9H,20,50,call,50
201,20180730131427280,3,10,Turn,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2890,0,SB,,8H KD 9H AH,70,20,bet,20
201,20180730131427280,3,10,Turn,2248d29d6f988661936a8858d2ae6d15,False,True,5077,0,2,,8H KD 9H AH,70,43,bet,43
201,20180730131427280,3,10,Turn,5910dfe04ac98c16eda2a29400cd22e3,False,True,2880,0,4,,8H KD 9H AH,70,0,fold,0
201,20180730131427280,3,10,Turn,a48f095621e72275752af0fb5d82d185,False,True,2108,0,D,,8H KD 9H AH,70,0,fold,0
201,20180730131427280,3,10,Turn,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2890,0,SB,,8H KD 9H AH,70,20,fold,0
201,20180730131427280,4,10,Deal,2248d29d6f988661936a8858d2ae6d15,False,True,5420,0,1,,,0,20,call,20
201,20180730131427280,4,10,Deal,2d3ee73bcf5c3898d54174aba932622c,False,True,3170,0,2,,,0,0,fold,0
