N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
6,3,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,364.0539682539991,80,70,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,3000,20,0.4698340892791748,False,0,20180730132940548,0,8,4S 8C,michael3,20,none,trash,3,L,0,0,0.12135132275133302,0.2706598495477484,0.2180057158348852,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,233,0.2222222222222222,-0.29600000000000004
6,2,0,0,0,6,0,0,0,6,0,60000,fold,0.75,0,0,306.68928571429973,80,50,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,3000,20,0.38413381576538086,False,0,20180730132940548,0,6,2C 6S,michael3,20,none,trash,2,E,0,0,0.10222976190476657,0.2551603723022881,0.19190302794692043,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,233,0.2857142857142857,-0.29600000000000004
5,5,0,0,0,5,0,0,0,5,0,60000,bet,0.75,701,20,966.9981746027132,80,100,,,,,,,,,,,,0,5,0,0,1,0,13,11,24,1,2980,0,0.5012362003326416,False,20,20180730132940548,0,13,KC JC,michael3,0,none,ml_raise,BB,B,0,0,0.32449603174587693,0.37712359573369825,0.41157867274376825,0,none,,"[0, 0, 1, 701]",Deal,3,0,0,10,233,-0.2,-0.186
5,3,0,1,0,5,0,0,1,4,0,60000,bet,0.75,588,10,615.2588624337177,80,70,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,3070,10,0.5247728824615479,False,10,20180730132940548,0,8,7D 8H,michael3,10,all_folded,ml_raise,SB,B,0,0,0.20041005291000577,0.31981710110922623,0.2748671942545138,0,none,,"[0, 0, 1, 588]",Deal,4,0,0,10,233,0.0,-0.186
5,0,0,0,0,2,0,0,0,2,0,94,bet,0.75,2108,0,2482,1236,0,7S 5H 8D,0,2,8,0,1,8,8,5,1,8,0,8,1,0,0,0,8,7,15,0,2482,0,0.294888973236084,True,0,20180730132940548,2,8,7D 8H,michael3,20,none,ml_raise,SB,B,598,1236,0.7393617021276596,0.42979908346842044,0.8482294582380296,0.5389516492176538,none,0.20041005291000577,"[0, 0, 1, 2108]",Flop,4,0,0,10,233,0.0,-0.248
5,2,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,552.1303769841072,80,50,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,3718,20,0.4054839611053467,False,0,20180730132940548,0,8,8H 4D,michael3,20,all_folded,trash,D,L,0,0,0.14850198412697882,0.2808738920984354,0.21464300479337198,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,233,0.2857142857142857,-0.186
5,2,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,633.1621214284963,160,100,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,1,3718,40,0.46889495849609375,False,0,20180730132940548,0,4,4S 2S,michael3,40,none,trash,2,E,0,0,0.17029642857140836,0.31995718507860843,0.24021252843644847,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,20,233,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,bet,0.75,628,0,828.238106084438,160,60,,,,,,,,,,,,0,8,0,1,0,0,8,6,14,1,3718,40,0.5258300304412842,False,0,20180730132940548,0,8,6C 8C,michael3,40,none,ml_raise,1,E,0,0,0.2227644179893593,0.34469631710597975,0.3001592911257473,0,none,,"[0, 0, 1, 628]",Deal,7,0,0,20,233,0.4,-0.186
5,3,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,40,608.0870611110405,160,265,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,3738,35,0.4553689956665039,False,40,20180730132940548,0,9,5C 9H,michael3,35,all_folded,trash,BB,B,0,0,0.1626771164020975,0.2909226793199351,0.23132428943254774,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,233,-0.016666666666666666,-0.186
5,2,0,2,0,5,0,0,2,3,0,60000,check,0.75,0,20,828.3940063489215,160,100,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,3718,20,0.44089317321777344,False,20,20180730132940548,0,12,8S QC,michael3,20,all_folded,trash,SB,B,0,0,0.2228063492062726,0.3229527043661896,0.30020641814606025,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,233,0.0,-0.186
5,0,0,0,0,3,0,0,0,3,0,72,bet,0.75,3519,0,3698,120,0,8C 9S QH,0,2,9,1,1,12,12,8,1,8,0,9,0,0,0,0,12,8,20,0,3698,0,0.2659881114959717,True,0,20180730132940548,2,12,8S QC,michael3,40,none,ml_raise,SB,B,40,120,0.7916666666666666,0.40611643103370676,0.8923835415630259,0.568860317460394,none,0.2228063492062726,"[0, 0, 1, 3519]",Flop,9,0,0,20,233,0.0,-0.248
5,2,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,526.1567619047739,160,100,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,3818,40,0.4554879665374756,False,0,20180730132940548,0,9,9H 2C,michael3,40,all_folded,trash,D,L,0,0,0.13780952380952696,0.2701265584290445,0.2019237154341084,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,233,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,539.1399820105911,320,615,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,3818,495,0.43616604804992676,False,0,20180730132940548,0,4,4C 3D,michael3,495,none,trash,2,E,0,0,0.14121005291005528,0.2862246625185476,0.2059823393967115,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,40,233,0.44594594594594594,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,780.7577687828771,320,120,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,1,3818,80,0.4590590000152588,False,0,20180730132940548,0,10,TD 5D,michael3,80,none,trash,1,E,0,0,0.20449391534386513,0.33208984496036403,0.27951354091880276,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,40,233,0.4,-0.186
5,2,0,2,0,5,0,0,2,3,0,60000,fold,0.75,0,80,936.9915055552264,320,914,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,1,3738,337,0.45515012741088867,False,80,20180730132940548,0,13,KC 5C,michael3,337,all_folded,trash,BB,B,0,0,0.2506665343914463,0.3518719727268676,0.331278347061825,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,40,233,0.20543565147881696,-0.186
5,2,0,2,0,5,0,0,2,3,0,60000,check,0.75,0,40,850.0122034388783,320,200,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,1,3698,40,0.44031310081481934,False,40,20180730132940548,0,13,2S KS,michael3,40,all_folded,trash,SB,B,0,0,0.22985727513220072,0.3447901122214925,0.30811508325459713,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,233,0.0,-0.186
5,0,0,0,0,3,0,0,0,3,0,85,check,0.75,0,0,0,240,0,6C 4H 8C,0,0,0,0,1,8,8,4,2,8,0,9,0,0,0,0,13,2,15,1,3658,0,0.2693769931793213,True,0,20180730132940548,0,13,2S KS,michael3,80,none,ml_fold,SB,B,80,240,0.16470588235294117,0.349129746887137,0.2566927747545351,-0.06515139277925955,none,0.22985727513220072,"[0, 1, 0, 0]",Flop,14,0,0,40,233,0.0,-0.248
5,0,0,0,0,3,0,0,0,2,0,98,bet,0.75,3487,0,3658,240,0,6C 4H 8C JS,0,0,0,1,1,11,11,4,2,8,0,9,0,0,0,0,13,2,15,1,3658,0,0.2878909111022949,True,0,20180730132940548,0,13,2S KS,michael3,80,none,ml_raise,SB,B,80,240,0.12244897959183673,0.3278036409022247,0.22013446458069968,-0.04225690276110444,none,0.16470588235294117,"[0, 0, 1, 3487]",Turn,14,0,0,40,233,0.0,-0.298
5,1,0,1,0,5,0,0,1,4,0,60000,fold,0.75,0,0,560.8814669312217,320,752,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,3898,632,0.44449782371520996,False,0,20180730132940548,0,6,3S 6D,michael3,632,all_folded,trash,D,L,0,0,0.14388955026455147,0.2859364173902289,0.20917140291286818,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,233,0.45664739884393063,-0.186
5,2,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,830.5416007934185,640,400,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,1,3898,160,0.4394502639770508,False,0,20180730132940548,0,12,QH 2H,michael3,160,none,trash,2,E,0,0,0.21306865079359122,0.3367564259898849,0.2892311427929359,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,80,233,0.2857142857142857,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,758.1635780421107,640,240,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,3898,160,0.44435572624206543,False,0,20180730132940548,0,13,3C KD,michael3,160,none,trash,1,E,0,0,0.1945006613756056,0.3085936349937531,0.2681224017193763,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,80,233,0.4,-0.186
5,2,0,2,0,5,0,0,2,3,0,60000,fold,0.75,0,160,637.1223222221342,640,1196,,,,,,,,,,,,0,9,0,1,0,0,7,5,12,0,3738,358,0.43624210357666016,False,160,20180730132940548,0,7,5C 7H,michael3,358,all_folded,trash,BB,B,0,0,0.17044470899468547,0.3031397671759868,0.24038499036854932,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,80,233,0.1274131274131274,-0.186
