tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
154,20180730125347113,1,10,Deal,a0cad2d965c4eb177ae4b66765454e78,False,True,2980,0,1,,,0,20,call,20
154,20180730125347113,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,2,JC 3D,,0,0,fold,0
154,20180730125347113,1,10,Deal,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,3000,0,3,,,0,0,fold,0
154,20180730125347113,1,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3000,0,4,,,0,0,fold,0
154,20180730125347113,1,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2980,0,5,,,0,20,call,20
154,20180730125347113,1,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2980,0,D,,,0,20,call,20
154,20180730125347113,1,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,2980,0,SB,,,0,20,call,10
154,20180730125347113,1,10,Deal,4464d2dd66c22f20342beab10c70027e,False,True,2980,0,BB,,,0,20,call,0
154,20180730125347113,1,10,Flop,84ae7a5d656533982b0b73cf09855508,False,True,2960,0,SB,,KC JS 9S,20,20,bet,20
154,20180730125347113,1,10,Flop,4464d2dd66c22f20342beab10c70027e,False,True,2980,0,BB,,KC JS 9S,20,0,fold,0
154,20180730125347113,1,10,Flop,a0cad2d965c4eb177ae4b66765454e78,False,True,2960,0,1,,KC JS 9S,20,20,call,20
154,20180730125347113,1,10,Flop,f3956ae04a7c4e97ca701e503f0576f4,False,True,2980,0,5,,KC JS 9S,20,0,fold,0
154,20180730125347113,1,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2980,0,D,,KC JS 9S,20,0,fold,0
154,20180730125347113,1,10,Turn,84ae7a5d656533982b0b73cf09855508,False,True,2940,0,SB,,KC JS 9S 8S,40,20,bet,20
154,20180730125347113,1,10,Turn,a0cad2d965c4eb177ae4b66765454e78,False,True,2940,0,1,,KC JS 9S 8S,40,20,call,20
154,20180730125347113,1,10,River,84ae7a5d656533982b0b73cf09855508,False,True,2920,0,SB,,KC JS 9S 8S 6D,60,20,bet,20
154,20180730125347113,1,10,River,a0cad2d965c4eb177ae4b66765454e78,False,True,2920,0,1,,KC JS 9S 8S 6D,60,20,call,20
154,20180730125347113,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,1,8D 3D,,0,0,fold,0
154,20180730125347113,2,10,Deal,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,3000,0,2,,,0,0,fold,0
154,20180730125347113,2,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3000,0,3,,,0,0,fold,0
154,20180730125347113,2,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2960,0,4,,,0,20,call,20
154,20180730125347113,2,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2960,0,5,,,0,20,call,20
154,20180730125347113,2,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,0,0,D,,,0,3140,allin,3140
154,20180730125347113,2,10,Deal,4464d2dd66c22f20342beab10c70027e,False,True,0,0,SB,,,0,2980,allin,2970
154,20180730125347113,2,10,Deal,a0cad2d965c4eb177ae4b66765454e78,False,True,0,0,BB,,,0,2920,allin,2900
154,20180730125347113,2,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2960,0,4,,,0,20,fold,0
154,20180730125347113,2,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2960,0,5,,,0,20,fold,0
154,20180730125347113,3,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,3000,0,1,,,0,0,fold,0
154,20180730125347113,3,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2940,0,2,,,0,20,call,20
154,20180730125347113,3,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2940,0,3,,,0,20,call,20
154,20180730125347113,3,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,9080,0,D,,,0,0,fold,0
154,20180730125347113,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,4C 7C,,0,20,call,10
154,20180730125347113,3,10,Deal,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2980,0,BB,,,0,20,call,0
154,20180730125347113,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,4C 7C,KH QD 7D,20,0,check,0
154,20180730125347113,3,10,Flop,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2980,0,BB,,KH QD 7D,20,0,check,0
154,20180730125347113,3,10,Flop,f3956ae04a7c4e97ca701e503f0576f4,False,True,2920,0,2,,KH QD 7D,20,20,bet,20
154,20180730125347113,3,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2940,0,3,,KH QD 7D,20,0,fold,0
154,20180730125347113,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,4C 7C,KH QD 7D,20,0,fold,0
154,20180730125347113,3,10,Flop,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2960,0,BB,,KH QD 7D,20,20,call,20
154,20180730125347113,3,10,Turn,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2960,0,BB,,KH QD 7D 8H,40,0,check,0
154,20180730125347113,3,10,Turn,f3956ae04a7c4e97ca701e503f0576f4,False,True,2900,0,2,,KH QD 7D 8H,40,20,bet,20
154,20180730125347113,3,10,Turn,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2940,0,BB,,KH QD 7D 8H,40,20,call,20
154,20180730125347113,3,10,River,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2940,0,BB,,KH QD 7D 8H 9D,60,0,check,0
154,20180730125347113,3,10,River,f3956ae04a7c4e97ca701e503f0576f4,False,True,2880,0,2,,KH QD 7D 8H 9D,60,20,bet,20
154,20180730125347113,3,10,River,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2920,0,BB,,KH QD 7D 8H 9D,60,20,call,20
154,20180730125347113,4,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,3060,0,1,,,0,20,call,20
154,20180730125347113,4,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2920,0,2,,,0,20,call,20
154,20180730125347113,4,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,9080,0,3,,,0,0,fold,0
154,20180730125347113,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,D,6S 3D,,0,0,fold,0
154,20180730125347113,4,10,Deal,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2900,0,SB,,,0,20,call,10
154,20180730125347113,4,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,2980,0,BB,,,0,20,fold,0
154,20180730125347113,4,10,Flop,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2900,0,SB,,2C 3H TD,20,0,check,0
154,20180730125347113,4,10,Flop,f3956ae04a7c4e97ca701e503f0576f4,False,True,3040,0,1,,2C 3H TD,20,20,bet,20
154,20180730125347113,4,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2920,0,2,,2C 3H TD,20,0,fold,0
154,20180730125347113,4,10,Flop,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2880,0,SB,,2C 3H TD,20,20,call,20
154,20180730125347113,4,10,Turn,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2880,0,SB,,2C 3H TD 5H,40,0,check,0
154,20180730125347113,4,10,Turn,f3956ae04a7c4e97ca701e503f0576f4,False,True,3020,0,1,,2C 3H TD 5H,40,20,bet,20
154,20180730125347113,4,10,Turn,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2860,0,SB,,2C 3H TD 5H,40,20,call,20
154,20180730125347113,4,10,River,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2860,0,SB,,2C 3H TD 5H QC,60,0,check,0
154,20180730125347113,4,10,River,f3956ae04a7c4e97ca701e503f0576f4,False,True,3000,0,1,,2C 3H TD 5H QC,60,20,bet,20
154,20180730125347113,4,10,River,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,2840,0,SB,,2C 3H TD 5H QC,60,20,call,20
154,20180730125347113,5,10,Deal,8079fb82e60987f4fabd595a06089a70,False,True,2900,0,1,,,0,20,call,20
154,20180730125347113,5,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,9080,0,2,,,0,0,fold,0
154,20180730125347113,5,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,3,4D 3D,,0,0,fold,0
154,20180730125347113,5,10,Deal,194f71b9c807fdaee11ffa41fb0e8ea2,False,True,3040,0,D,,,0,0,fold,0
154,20180730125347113,5,10,Deal,caa7924793ff59439200643a5c87d1dc,False,True,2970,0,SB,,,0,10,fold,0
154,20180730125347113,5,10,Deal,f3956ae04a7c4e97ca701e503f0576f4,False,True,2980,0,BB,,,0,20,call,0
154,20180730125347113,5,10,Flop,f3956ae04a7c4e97ca701e503f0576f4,False,True,2960,0,BB,,2H 7H AC,20,20,bet,20
154,20180730125347113,5,10,Flop,8079fb82e60987f4fabd595a06089a70,False,True,2900,0,1,,2H 7H AC,20,0,fold,0
154,20180730125347113,6,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,9080,0,1,,,0,0,fold,0
154,20180730125347113,6,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,2,4C 7D,,0,0,fold,0
