tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
201,20180730131427280,1,10,a48f095621e72275752af0fb5d82d185,False,True,True,2188,0,False,False,BB,JS 9C,4D 9D 5S TC 4C,45.0256,Two Pair,0.0
201,20180730131427280,1,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,3000,0,True,False,1,7S AC,4D 9D 5S TC 4C,11.224,Pair,0.0
201,20180730131427280,1,10,90522f246beadc614bc5da80454f2d93,False,True,True,2188,0,False,False,2,3D 9H,4D 9D 5S TC 4C,45.0128,Two Pair,0.0
201,20180730131427280,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2364,0,True,False,3,8H AH,4D 9D 5S TC 4C,11.224,Pair,0.0
201,20180730131427280,1,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,5270,0,False,False,4,KS KD,4D 9D 5S TC 4C,79.0128,Two Pair,3082.0
201,20180730131427280,1,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3000,0,True,False,D,JC TD,4D 9D 5S TC 4C,52.0256,Two Pair,0.0
201,20180730131427280,1,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2990,0,True,False,SB,3S 9S,4D 9D 5S TC 4C,45.0128,Two Pair,0.0
201,20180730131427280,2,10,a48f095621e72275752af0fb5d82d185,False,True,True,2178,0,True,False,SB,4D 2C,4C 6S 3D AC 2H,23.2048,Two Pair,0.0
201,20180730131427280,2,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,False,True,2980,0,True,False,BB,TC AS,4C 6S 3D AC 2H,21.0138,Pair,0.0
201,20180730131427280,2,10,90522f246beadc614bc5da80454f2d93,False,True,True,2168,0,True,False,1,7D 9C,4C 6S 3D AC 2H,8.009,High Card,0.0
201,20180730131427280,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2364,0,True,False,2,7H TS,4C 6S 3D AC 2H,8.0154,High Card,0.0
201,20180730131427280,2,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,5190,0,False,False,3,3S 7S,4C 6S 3D AC 2H,10.2072,Pair,0.0
201,20180730131427280,2,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3170,0,False,False,4,8C 8H,4C 6S 3D AC 2H,15.2058,Pair,250.0
201,20180730131427280,2,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2950,0,True,False,D,8S QD,4C 6S 3D AC 2H,8.0554,High Card,0.0
201,20180730131427280,3,10,a48f095621e72275752af0fb5d82d185,False,True,True,2108,0,True,False,D,TS 6H,8H KD 9H AH TH,123.228,Flush,0.0
201,20180730131427280,3,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2890,0,True,False,SB,7S KS,8H KD 9H AH TH,20.224,Pair,0.0
201,20180730131427280,3,10,90522f246beadc614bc5da80454f2d93,False,True,True,2148,0,True,False,BB,3H 6C,8H KD 9H AH TH,123.2273,Flush,0.0
201,20180730131427280,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2364,0,True,False,1,6D QS,8H KD 9H AH TH,8.1728,High Card,0.0
201,20180730131427280,3,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,5440,0,False,False,2,KC 9D,8H KD 9H AH TH,84.2048,Two Pair,363.0
201,20180730131427280,3,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3170,0,True,False,3,8S 2H,8H KD 9H AH TH,123.2272,Flush,0.0
201,20180730131427280,3,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2880,0,True,False,4,4D 7H,8H KD 9H AH TH,123.2288,Flush,0.0
201,20180730131427280,4,10,a48f095621e72275752af0fb5d82d185,False,True,True,2048,0,True,False,4,6S KC,3C 8S 6D 7S 9H,13.112,Pair,0.0
201,20180730131427280,4,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2890,0,True,False,D,QC 2H,3C 8S 6D 7S 9H,6.012,High Card,0.0
201,20180730131427280,4,10,90522f246beadc614bc5da80454f2d93,False,True,True,2288,0,False,True,SB,3D TC,3C 8S 6D 7S 9H,118.0,Straight,2288.0
201,20180730131427280,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2344,0,True,False,BB,5C 9C,3C 8S 6D 7S 9H,117.0,Straight,0.0
201,20180730131427280,4,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,5400,0,True,False,1,4H 3S,3C 8S 6D 7S 9H,10.0112,Pair,0.0
201,20180730131427280,4,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3170,0,True,False,2,2D TS,3C 8S 6D 7S 9H,118.0,Straight,0.0
201,20180730131427280,4,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2860,0,True,False,3,7C TH,3C 8S 6D 7S 9H,118.0,Straight,0.0
201,20180730131427280,5,10,a48f095621e72275752af0fb5d82d185,False,True,True,2324,0,False,False,3,QS 8H,9D TH 8D 8S 6D,106.064,Three of a Kind,452.0
201,20180730131427280,5,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2714,0,False,False,4,TD QC,9D TH 8D 8S 6D,56.0512,Two Pair,0.0
201,20180730131427280,5,10,90522f246beadc614bc5da80454f2d93,False,True,True,2268,0,True,False,D,4H 6H,9D TH 8D 8S 6D,41.0128,Two Pair,0.0
201,20180730131427280,5,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2324,0,True,False,SB,KC 5S,9D TH 8D 8S 6D,15.1216,Pair,0.0
201,20180730131427280,5,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,5380,0,True,False,BB,QD 2S,9D TH 8D 8S 6D,15.0704,Pair,0.0
201,20180730131427280,5,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3170,0,True,False,1,6C 9H,9D TH 8D 8S 6D,49.0128,Two Pair,0.0
201,20180730131427280,5,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2820,0,True,False,2,KD KS,9D TH 8D 8S 6D,83.0128,Two Pair,0.0
201,20180730131427280,6,10,a48f095621e72275752af0fb5d82d185,False,True,True,1865,0,False,False,2,5D 5C,TC JC 7D KC 4H,12.1408,Pair,0.0
201,20180730131427280,6,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2714,0,True,False,3,3S JD,TC JC 7D KC 4H,18.1168,Pair,0.0
201,20180730131427280,6,10,90522f246beadc614bc5da80454f2d93,False,True,True,1903,0,True,False,4,9S 6H,TC JC 7D KC 4H,7.0464,High Card,0.0
201,20180730131427280,6,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1959,0,True,False,D,8C AD,TC JC 7D KC 4H,8.144,High Card,0.0
201,20180730131427280,6,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,6954,0,False,False,SB,QD AC,TC JC 7D KC 4H,122.0,Straight,2033.0
201,20180730131427280,6,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3150,0,True,False,BB,3C TH,TC JC 7D KC 4H,17.1296,Pair,0.0
201,20180730131427280,6,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2455,0,True,False,1,2S 5H,TC JC 7D KC 4H,7.0404,High Card,0.0
201,20180730131427280,7,10,a48f095621e72275752af0fb5d82d185,False,True,True,1805,0,True,False,1,TD JS,9C 5S QD 5H 9H,46.0512,Two Pair,0.0
201,20180730131427280,7,10,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2714,0,True,False,2,TC QC,9C 5S QD 5H 9H,74.0128,Two Pair,0.0
201,20180730131427280,7,10,90522f246beadc614bc5da80454f2d93,False,True,True,2043,0,False,False,3,QS 4H,9C 5S QD 5H 9H,74.0004,Two Pair,220.0
201,20180730131427280,7,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1959,0,True,False,4,8S 6C,9C 5S QD 5H 9H,46.0512,Two Pair,0.0
201,20180730131427280,7,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,6934,0,True,False,D,2D 3S,9C 5S QD 5H 9H,46.0512,Two Pair,0.0
201,20180730131427280,7,10,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,SB,6S TH,9C 5S QD 5H 9H,46.0512,Two Pair,0.0
201,20180730131427280,7,10,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2415,0,True,False,BB,7S AD,9C 5S QD 5H 9H,46.2048,Two Pair,0.0
201,20180730131427280,8,20,a48f095621e72275752af0fb5d82d185,False,True,True,1987,0,False,False,BB,QS KS,KH JD 3S 2S QC,87.0256,Two Pair,346.0
201,20180730131427280,8,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2714,0,True,False,1,TC 5C,KH JD 3S 2S QC,7.09,High Card,0.0
201,20180730131427280,8,20,90522f246beadc614bc5da80454f2d93,False,True,True,2003,0,True,False,2,7S 4H,KH JD 3S 2S QC,7.0786,High Card,0.0
201,20180730131427280,8,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1959,0,True,False,3,TD 4S,KH JD 3S 2S QC,7.0898,High Card,0.0
201,20180730131427280,8,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,6832,0,True,False,4,JC 9H,KH JD 3S 2S QC,18.16,Pair,0.0
201,20180730131427280,8,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,D,8D 5S,KH JD 3S 2S QC,7.0804,High Card,0.0
201,20180730131427280,8,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2375,0,True,False,SB,2D 2C,KH JD 3S 2S QC,100.1536,Three of a Kind,0.0
201,20180730131427280,9,20,a48f095621e72275752af0fb5d82d185,False,True,True,0,0,False,True,SB,JH JS,TD KS 5H 2C 9S,18.1216,Pair,0.0
201,20180730131427280,9,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2674,0,True,False,BB,QC 2D,TD KS 5H 2C 9S,9.1664,Pair,0.0
201,20180730131427280,9,20,90522f246beadc614bc5da80454f2d93,False,True,True,5261,0,False,True,1,9D TC,TD KS 5H 2C 9S,57.1024,Two Pair,5261.0
201,20180730131427280,9,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1646,0,True,False,2,AH 4S,TD KS 5H 2C 9S,8.122,High Card,0.0
201,20180730131427280,9,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,6227,0,True,False,3,4D KC,TD KS 5H 2C 9S,20.0196,Pair,0.0
201,20180730131427280,9,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,4,5C AS,TD KS 5H 2C 9S,12.32,Pair,0.0
201,20180730131427280,9,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2062,0,True,False,D,3H 9C,TD KS 5H 2C 9S,16.1156,Pair,0.0
201,20180730131427280,10,20,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,AH 3C JS JD 9H,,,0.0
201,20180730131427280,10,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2654,0,True,False,SB,TD 9C,AH 3C JS JD 9H,65.2048,Two Pair,0.0
201,20180730131427280,10,20,90522f246beadc614bc5da80454f2d93,False,True,True,5291,0,False,False,BB,AC 9D,AH 3C JS JD 9H,97.0064,Two Pair,1498.0
201,20180730131427280,10,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1646,0,True,False,1,4D QS,AH 3C JS JD 9H,18.2624,Pair,0.0
201,20180730131427280,10,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,6187,0,True,False,2,7S 8D,AH 3C JS JD 9H,18.2144,Pair,0.0
201,20180730131427280,10,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,3,7C 3H,AH 3C JS JD 9H,59.2048,Two Pair,0.0
201,20180730131427280,10,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2092,0,False,False,D,5H AS,AH 3C JS JD 9H,97.0064,Two Pair,1498.0
201,20180730131427280,11,20,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,7S 9D TC 9H 8C,,,0.0
201,20180730131427280,11,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2654,0,True,False,D,JC 2C,7S 9D TC 9H 8C,119.0,Straight,0.0
201,20180730131427280,11,20,90522f246beadc614bc5da80454f2d93,False,True,True,4670,0,True,False,SB,QH AS,7S 9D TC 9H 8C,16.2688,Pair,0.0
201,20180730131427280,11,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1180,0,True,False,BB,QC AD,7S 9D TC 9H 8C,16.2688,Pair,0.0
201,20180730131427280,11,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,7740,0,False,False,1,QS TS,7S 9D TC 9H 8C,57.0512,Two Pair,2174.0
201,20180730131427280,11,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,2,2S 4S,7S 9D TC 9H 8C,16.0176,Pair,0.0
201,20180730131427280,11,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,1626,0,True,False,3,4D 3S,7S 9D TC 9H 8C,16.0176,Pair,0.0
201,20180730131427280,12,20,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,QD 8H TC 3D 4C,,,0.0
201,20180730131427280,12,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2654,0,True,False,3,QC 3H,QD 8H TC 3D 4C,68.0128,Two Pair,0.0
201,20180730131427280,12,20,90522f246beadc614bc5da80454f2d93,False,True,True,4473,0,True,False,D,2C KC,QD 8H TC 3D 4C,7.0674,High Card,0.0
201,20180730131427280,12,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1771,0,False,False,SB,4S AS,QD 8H TC 3D 4C,11.2688,Pair,788.0
201,20180730131427280,12,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,7543,0,True,False,BB,JS 5S,QD 8H TC 3D 4C,6.042,High Card,0.0
201,20180730131427280,12,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3130,0,True,False,1,4D 6S,QD 8H TC 3D 4C,11.0672,Pair,0.0
201,20180730131427280,12,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,1429,0,True,False,2,9D 2H,QD 8H TC 3D 4C,6.0226,High Card,0.0
201,20180730131427280,13,20,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,5C AS AH 8S 7H,,,0.0
201,20180730131427280,13,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2654,0,True,False,2,2S QH,5C AS AH 8S 7H,21.056,Pair,0.0
201,20180730131427280,13,20,90522f246beadc614bc5da80454f2d93,False,True,True,3527,0,True,False,3,QD TC,5C AS AH 8S 7H,21.0672,Pair,0.0
201,20180730131427280,13,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,1387,0,True,False,D,TH JC,5C AS AH 8S 7H,21.0416,Pair,0.0
201,20180730131427280,13,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,7159,0,True,False,SB,9S 3D,5C AS AH 8S 7H,21.0112,Pair,0.0
201,20180730131427280,13,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3090,0,True,False,BB,TS 8D,5C AS AH 8S 7H,94.0128,Two Pair,0.0
201,20180730131427280,13,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,3183,0,False,True,1,AD KH,5C AS AH 8S 7H,112.1056,Three of a Kind,3183.0
201,20180730131427280,14,20,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,7D 7C 8C AD TH,,,0.0
201,20180730131427280,14,20,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,2654,0,True,False,1,JC QC,7D 7C 8C AD TH,14.2816,Pair,0.0
201,20180730131427280,14,20,90522f246beadc614bc5da80454f2d93,False,True,True,3206,0,True,False,2,2C 9H,7D 7C 8C AD TH,14.224,Pair,0.0
201,20180730131427280,14,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2370,0,False,False,3,TC KD,7D 7C 8C AD TH,55.2048,Two Pair,1304.0
201,20180730131427280,14,20,2248d29d6f988661936a8858d2ae6d15,False,True,True,6838,0,True,False,D,6S 3S,7D 7C 8C AD TH,14.2208,Pair,0.0
201,20180730131427280,14,20,2d3ee73bcf5c3898d54174aba932622c,False,True,True,3070,0,True,False,SB,5D QS,7D 7C 8C AD TH,14.2688,Pair,0.0
201,20180730131427280,14,20,5910dfe04ac98c16eda2a29400cd22e3,False,True,True,2862,0,True,False,BB,4S 2H,7D 7C 8C AD TH,14.2208,Pair,0.0
201,20180730131427280,15,40,a48f095621e72275752af0fb5d82d185,False,True,False,0,0,False,False,,,AS QS TD TS 8C,,,0.0
201,20180730131427280,15,40,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,True,1374,0,False,False,BB,9C AD,AS QS TD TS 8C,96.0512,Two Pair,0.0
201,20180730131427280,15,40,90522f246beadc614bc5da80454f2d93,False,True,True,1926,0,False,False,1,KC 9H,AS QS TD TS 8C,17.3584,Pair,0.0
201,20180730131427280,15,40,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2370,0,True,False,2,7D 5S,AS QS TD TS 8C,17.2592,Pair,0.0
201,20180730131427280,15,40,2248d29d6f988661936a8858d2ae6d15,False,True,True,6638,0,True,False,3,5H 2D,AS QS TD TS 8C,17.2592,Pair,0.0
