N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,371.5822571427428,160,180,,,,,,,,,,,,0,7,1,0,0,0,9,8,17,1,1468,80,0.49110984802246094,False,0,20180730122231887,0,9,8D 9D,michael3,80,none,ml_fold,D,L,0,0,0.25312142857135067,0.3563771468769909,0.33399421380628375,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,64,0.3076923076923077,-0.186
5,1,0,1,0,5,0,0,1,4,0,60000,bet,0.75,399,0,411.7227365077682,160,60,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,1468,40,0.6488821506500244,False,0,20180730122231887,0,12,QD JS,michael3,40,all_folded,ml_raise,2,E,0,0,0.28046507936496473,0.35511580699046946,0.36402120222043666,0,none,,"[0, 0, 1, 399]",Deal,8,0,0,20,64,0.4,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,bet,0.75,413,0,426.01146626968483,160,60,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,1887,40,0.5141081809997559,False,0,20180730122231887,0,14,AS 3H,michael3,40,none,ml_raise,1,E,0,0,0.2257612433861605,0.3264772145018297,0.30352461676216247,0,none,,"[0, 0, 1, 413]",Deal,9,0,0,20,64,0.4,-0.186
5,1,0,3,0,5,0,0,3,2,0,60000,bet,0.75,298,413,332.77207275120054,160,1259,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,1474,413,0.6134369373321533,False,0,20180730122231887,0,14,AS 3H,michael3,413,all_folded,ml_raise,1,E,0,0,0.2257612433861605,0.3264772145018297,0.30352461676216247,0,bet,,"[0, 0, 1, 298]",Deal,9,0,0,20,64,0.24700956937799043,-0.186
5,2,0,3,0,5,0,0,3,2,0,60000,check,0.75,0,40,531.8286723543492,160,100,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,2693,0,0.4854598045349121,False,40,20180730122231887,0,12,6S QH,michael3,0,all_folded,trash,BB,B,0,0,0.197485582010527,0.3085435631438223,0.27153251301327774,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,64,-0.4,-0.186
5,0,0,0,0,2,0,0,0,2,0,122,check,0.75,0,0,0,100,0,2C JH 9S,0,0,0,1,1,11,11,2,1,2,0,9,0,0,0,0,12,6,18,0,2693,0,0.26871800422668457,True,0,20180730122231887,0,12,6S QH,michael3,40,none,ml_call,BB,B,40,100,0.39344262295081966,0.47576301183381803,0.5145939927077485,0.19595704094029268,none,0.197485582010527,"[0, 1, 0, 0]",Flop,10,0,0,20,64,0.0,-0.248
5,1,0,0,0,2,0,0,0,2,0,535,fold,0.75,0,0,0,140,40,2C JH 9S,0,0,0,1,1,11,11,2,1,2,0,9,0,0,0,0,12,6,18,0,2693,40,0.3553740978240967,False,0,20180730122231887,0,12,6S QH,michael3,40,none,ml_fold,BB,B,40,100,0.36261682242990656,0.46994200566555916,0.48184418945810126,0.16513124041937957,check,0.197485582010527,"[1, 0, 0, 0]",Flop,10,0,0,20,64,0.2222222222222222,-0.248
5,2,0,2,0,5,0,0,2,3,0,60000,check,0.75,0,20,484.12555714275,160,100,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,2673,20,0.48934125900268555,False,20,20180730122231887,0,11,6H JC,michael3,20,all_folded,trash,SB,B,0,0,0.18111693121689112,0.3002896990994244,0.2527483273068054,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,64,0.0,-0.186
5,0,0,0,0,2,0,0,0,2,0,89,bet,0.75,2400,0,2653,120,0,KS TC 6S,0,0,0,2,1,13,13,6,2,13,0,9,0,0,0,0,11,6,17,0,2653,0,0.2684643268585205,True,0,20180730122231887,1,6,6H JC,michael3,40,none,ml_raise,SB,B,40,120,0.5617977528089888,0.4961663408049352,0.6848470053286128,0.3806808215920977,none,0.18111693121689112,"[0, 0, 1, 2400]",Flop,11,0,0,20,64,0.0,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,769.4375333333016,320,120,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,4102,80,0.7807600498199463,False,0,20180730122231887,0,5,5C 3D,michael3,80,all_folded,trash,D,L,0,0,0.18757619047618276,0.3052041945227761,0.21724456613258508,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,40,64,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,bet,0.75,1313,0,1365.1919916663537,320,120,,,,,,,,,,,,1,6,0,0,0,0,14,4,18,1,4102,80,0.4678220748901367,False,0,20180730122231887,0,14,AS 4S,michael3,80,none,ml_raise,1,E,0,0,0.3328113095237332,0.3605892544986827,0.3686240015714274,0,none,,"[0, 0, 1, 1313]",Deal,13,0,0,40,64,0.4,-0.076
4,1,0,1,0,4,0,0,1,3,0,60000,bet,0.75,746,1313,928.210742261692,320,5252,,,,,,,,,,,,1,6,0,0,0,0,14,4,18,1,2789,1313,0.5217328071594238,False,0,20180730122231887,0,14,AS 4S,michael3,1313,all_folded,ml_raise,1,E,0,0,0.3328113095237332,0.3605892544986827,0.3686240015714274,0,bet,,"[0, 0, 1, 746]",Deal,13,0,0,40,64,0.2,-0.076
4,1,0,0,0,2,0,0,0,2,0,328,fold,0.75,0,0,0,6645,80,KS 7D 2D,0,0,0,1,1,13,13,2,2,7,1,6,0,0,0,0,14,4,18,1,1476,80,0.2824409008026123,False,0,20180730122231887,0,14,AS 4S,michael3,80,none,ml_fold,1,E,2626,6565,0.44359756097560976,0.4898561102758023,0.5668060887433485,0.11078625145187654,none,0.3328113095237332,"[1, 0, 0, 0]",Flop,13,0,0,40,64,0.011895910780669145,-0.248
4,3,0,1,0,4,0,0,1,3,0,60000,bet,0.75,532,80,555.2393341269398,320,280,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,1396,0,0.4718918800354004,False,80,20180730122231887,0,14,JD AD,michael3,0,all_folded,ml_raise,BB,B,0,0,0.3977359126983809,0.3688176377001316,0.43493261844023073,0,none,,"[0, 0, 1, 532]",Deal,14,0,0,40,64,-0.2857142857142857,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,40,371.769963491981,320,120,,,,,,,,,,,,0,9,0,0,0,0,12,3,15,0,1636,40,0.41292905807495117,False,40,20180730122231887,0,12,3S QH,michael3,40,all_folded,trash,SB,B,0,0,0.22724325396820355,0.3094558856945816,0.25909113150009233,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,40,64,0.0,-0.076
4,0,0,0,0,2,0,0,0,2,0,99,check,0.75,0,0,0,160,0,AC 5D 9C,1,0,0,1,1,14,14,5,2,14,0,9,0,0,0,0,12,3,15,0,1596,0,0.28629517555236816,True,0,20180730122231887,0,14,3S QH,michael3,80,none,ml_fold,SB,B,80,160,0.3686868686868687,0.45828985240507736,0.4883341754365307,0.14144361471866512,none,0.22724325396820355,"[0, 1, 0, 0]",Flop,15,0,0,40,64,0.0,-0.248
4,1,0,0,0,2,0,0,0,2,0,451,fold,0.75,0,0,0,240,80,AC 5D 9C,1,0,0,1,1,14,14,5,2,14,0,9,0,0,0,0,12,3,15,0,1596,80,0.24561095237731934,False,0,20180730122231887,0,14,3S QH,michael3,80,none,ml_fold,SB,B,80,160,0.43015521064301554,0.475683401799762,0.5529394334442445,0.202911956674812,check,0.22724325396820355,"[1, 0, 0, 0]",Flop,15,0,0,40,64,0.25,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,335.48394999996674,640,240,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,0,1596,160,0.4467897415161133,False,0,20180730122231887,0,8,8H 5S,michael3,160,all_folded,trash,D,L,0,0,0.21020297619045536,0.3096199581201017,0.24116937973540659,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,80,64,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,488.69393333320556,640,240,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,1596,160,0.47225403785705566,False,0,20180730122231887,0,14,AH 7D,michael3,160,none,ml_fold,1,E,0,0,0.3061992063491263,0.33146860027173886,0.3412286321758304,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,80,64,0.4,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,fold,0.75,0,160,383.85761587294087,640,480,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,1436,160,0.5582902431488037,False,160,20180730122231887,0,9,6D 9D,michael3,160,all_folded,trash,BB,B,0,0,0.26731031746026523,0.348711324191051,0.30094454757231154,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,80,64,0.0,-0.076
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,80,329.5475499999499,640,560,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,1356,240,0.6550240516662598,False,80,20180730122231887,0,5,5C 4C,michael3,240,all_folded,ml_fold,SB,B,0,0,0.24302916666662974,0.3482487996866171,0.27562652181935565,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,64,0.2,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,415.20612380941526,1280,1120,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,1356,640,0.5170791149139404,False,0,20180730122231887,0,14,7D AC,michael3,640,none,ml_fold,D,L,0,0,0.3061992063491263,0.33146860027173886,0.3412286321758304,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,160,64,0.36363636363636365,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,check,0.75,0,0,617.0241238096033,1280,480,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,1356,320,0.5114569664001465,False,0,20180730122231887,1,10,TS TH,michael3,320,none,ml_call,1,E,0,0,0.4550325396825983,0.3161512045100037,0.49287855016339793,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,160,64,0.4,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,320,471.4137111111719,1280,1120,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,1036,320,0.4375028610229492,False,0,20180730122231887,1,10,TS TH,michael3,320,all_folded,ml_call,1,E,0,0,0.4550325396825983,0.3161512045100037,0.49287855016339793,0,call,,"[0, 1, 0, 0]",Deal,21,0,0,160,64,0.2222222222222222,-0.076
4,1,0,0,0,2,0,0,0,2,0,326,check,0.75,0,0,716,1760,320,3S 8C 5D,0,0,0,0,1,8,8,3,1,8,0,3,0,0,1,1,10,10,20,0,716,320,0.27436304092407227,False,0,20180730122231887,1,10,TS TH,michael3,320,none,ml_call,1,E,640,1440,0.7975460122699386,0.4018287826702532,0.8971995503721614,0.3425134725873403,none,0.4550325396825983,"[0, 1, 0, 0]",Flop,21,0,0,160,64,0.15384615384615385,-0.248
4,1,0,0,0,2,0,0,0,2,0,345,check,0.75,0,0,396,2400,320,3S 8C 5D 9C,0,2,9,0,1,9,9,3,2,9,0,3,0,0,1,1,10,10,20,0,396,320,0.33733391761779785,False,0,20180730122231887,1,10,TS TH,michael3,320,none,ml_call,1,E,960,2080,0.7666666666666667,0.42037480400876864,0.8927065369017986,-0.03087934560327188,none,0.7975460122699386,"[0, 1, 0, 0]",Turn,21,0,0,160,64,0.11764705882352941,-0.298
4,1,0,0,0,2,0,0,0,2,0,338,check,0.75,0,0,76,2796,76,3S 8C 5D 9C JD,0,2,9,1,1,11,11,3,2,9,0,3,0,0,1,1,10,10,20,0,76,76,0.26653099060058594,False,0,20180730122231887,1,10,TS TH,michael3,320,none,ml_call,1,E,1280,2720,0.7514792899408284,0.4321552576688808,0.9005728538365922,-0.015187376725838364,none,0.7666666666666667,"[0, 1, 0, 0]",River,21,0,0,160,64,0.026462395543175487,-0.345
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,320,563.7499650792813,1280,1280,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,1,2552,320,0.4369521141052246,False,320,20180730122231887,0,9,2S 9S,michael3,320,all_folded,trash,BB,B,0,0,0.22090515873012592,0.3282985269337246,0.25243426683476655,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,160,64,0.0,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,160,546.6275285713303,1280,480,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,2392,160,0.4216468334197998,False,160,20180730122231887,0,10,6D TH,michael3,160,all_folded,trash,SB,B,0,0,0.2285232142856732,0.3144599195105184,0.2604341974956908,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,160,64,0.0,-0.076
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,633.6572238094476,2560,960,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,1,2872,640,0.44277286529541016,False,0,20180730122231887,0,6,6S 3S,michael3,640,all_folded,trash,D,L,0,0,0.22063273809521156,0.33284768967010125,0.2521479077261741,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,320,64,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,441.7842603175032,2560,960,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2872,640,0.4552299976348877,False,0,20180730122231887,0,3,2D 3S,michael3,640,none,trash,1,E,0,0,0.1538246031746181,0.27844923866575433,0.18124392385546267,0,none,,"[1, 0, 0, 0]",Deal,25,0,0,320,64,0.4,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,fold,0.75,0,640,446.8725285713963,2560,1920,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,2232,640,0.46814703941345215,False,640,20180730122231887,0,6,4D 6S,michael3,640,all_folded,trash,BB,B,0,0,0.2002117063491919,0.3109708055947268,0.23062376696082876,0,none,,"[1, 0, 0, 0]",Deal,26,0,0,320,64,0.0,-0.076
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,320,382.7182873015528,2560,2240,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,1,1912,960,0.5755999088287354,False,320,20180730122231887,0,7,2S 7S,michael3,960,all_folded,trash,SB,B,0,0,0.2001664682539502,0.3187825610474683,0.23057595283225618,0,none,,"[1, 0, 0, 0]",Deal,27,0,0,320,64,0.2,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,441.399615872963,2560,2240,,,,,,,,,,,,0,8,1,0,0,0,7,6,13,0,1912,1280,0.49277687072753906,False,0,20180730122231887,0,7,6D 7S,michael3,1280,none,ml_fold,D,L,0,0,0.23085753968251205,0.323878336330447,0.2628825307527582,0,none,,"[1, 0, 0, 0]",Deal,28,0,0,320,64,0.36363636363636365,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,330.86325396825725,2560,960,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,0,1912,640,0.4542698860168457,False,0,20180730122231887,0,5,5H 2S,michael3,640,none,trash,1,E,0,0,0.17304563492063663,0.29533000034149787,0.2017954257036399,0,none,,"[1, 0, 0, 0]",Deal,29,0,0,320,64,0.4,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,fold,0.75,0,640,275.56744285711625,2560,1920,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,1272,640,0.4134531021118164,False,640,20180730122231887,0,6,6C 5H,michael3,640,all_folded,trash,BB,B,0,0,0.21664107142855052,0.3188702782584035,0.24794972481464972,0,none,,"[1, 0, 0, 0]",Deal,30,0,0,320,64,0.0,-0.076
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,320,271.0876666666122,2560,2232,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,1,952,952,0.4300568103790283,False,320,20180730122231887,0,10,TD 7D,michael3,960,all_folded,trash,SB,B,0,0,0.2847559523808952,0.3537704208220728,0.31905461007759245,0,none,,"[1, 0, 0, 0]",Deal,31,0,0,320,64,0.1984924623115578,-0.076
4,2,0,1,0,4,1,0,1,3,0,60000,check,0.75,0,0,199.2450999999775,2560,407,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,952,320,0.43813300132751465,False,0,20180730122231887,0,8,8S 2S,michael3,320,all_folded,trash,D,L,0,0,0.2092910714285478,0.3229163518835121,0.24020806561735747,0,none,,"[0, 1, 0, 0]",Deal,32,0,0,320,64,0.4401650618982118,-0.076
