N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1236.640870634786,160,60,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,7842,40,0.4483060836791992,False,0,20180730135735038,0,11,2H JC,michael3,40,none,trash,1,E,0,0,0.15769457671955955,0.28720068049801395,0.2254830919332892,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,304,0.4,-0.186
5,2,0,3,0,5,0,0,3,2,0,60000,bet,0.75,1759,80,2375.468721956514,320,200,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,7762,0,0.506263256072998,False,80,20180730135735038,0,13,KC QS,michael3,0,all_folded,ml_raise,BB,B,0,0,0.3060382275130783,0.3636200751889219,0.3917555421632227,0,none,,"[0, 0, 1, 1759]",Deal,12,0,0,40,304,-0.4,-0.186
5,2,0,2,0,5,0,0,2,3,0,60000,bet,0.75,2408,40,2640.0819476176107,320,200,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,7922,40,0.5008950233459473,False,40,20180730135735038,0,14,KC AD,michael3,40,all_folded,ml_raise,SB,B,0,0,0.33325952380934243,0.37115407797784383,0.42093590968430683,0,none,,"[0, 0, 1, 2408]",Deal,13,0,0,40,304,0.0,-0.186
5,0,0,0,0,2,0,0,0,2,0,121,bet,0.75,4976,0,5514,4976,0,JD 9H TC,0,3,11,2,1,11,11,9,1,10,1,2,0,0,1,0,14,13,27,0,5514,0,0.2822530269622803,True,0,20180730135735038,0,14,KC AD,michael3,80,none,ml_raise,SB,B,2448,4976,0.5537190082644629,0.45817484163412386,0.6770012695527933,0.22045948445512042,none,0.33325952380934243,"[0, 0, 1, 4976]",Flop,13,0,0,40,304,0.0,-0.248
5,1,0,2,0,5,0,0,2,3,0,60000,bet,0.75,2986,0,3126.310001320954,320,120,,,,,,,,,,,,0,4,0,0,0,1,8,8,16,0,10490,80,0.5023539066314697,False,0,20180730135735038,1,8,8H 8C,michael3,80,all_folded,ml_raise,D,L,0,0,0.2980276455024742,0.3379070782473882,0.383102501863069,0,none,,"[0, 0, 1, 2986]",Deal,14,0,0,40,304,0.4,-0.186
5,1,0,1,0,5,0,0,1,4,0,60000,bet,0.75,2451,0,2562.9858439145014,320,120,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,10610,80,0.5301811695098877,False,0,20180730135735038,0,10,TC 9H,michael3,80,all_folded,ml_raise,2,E,0,0,0.24156322751314813,0.34031494047167143,0.32117697127853784,0,none,,"[0, 0, 1, 2451]",Deal,15,0,0,40,304,0.4,-0.186
5,1,0,0,0,5,0,0,0,5,0,60000,fold,0.75,0,0,1785.2165238092978,320,120,,,,,,,,,,,,0,9,0,0,0,0,8,5,13,0,10730,80,0.4540691375732422,False,0,20180730135735038,0,8,8D 5S,michael3,80,none,trash,1,E,0,0,0.16637619047616942,0.29728128750709826,0.2356459352285203,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,40,304,0.4,-0.186
5,1,0,3,0,5,0,0,3,2,0,60000,check,0.75,0,80,2797.1193928561174,640,240,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,1,10730,80,0.442075252532959,False,80,20180730135735038,0,13,7C KC,michael3,80,all_folded,trash,SB,B,0,0,0.26068214285704727,0.35304563354700236,0.34233740613311336,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,304,0.0,-0.186
5,0,0,0,0,2,0,0,0,2,0,109,bet,0.75,10134,0,10650,320,0,JH JD 2D,0,0,0,2,2,11,11,2,2,11,0,9,0,0,0,0,13,7,20,1,10650,0,0.2813560962677002,True,0,20180730135735038,1,11,7C KC,michael3,160,none,ml_raise,SB,B,160,320,0.5596330275229358,0.482371676343606,0.682747956554137,0.2989508846658885,none,0.26068214285704727,"[0, 0, 1, 10134]",Flop,18,0,0,80,304,0.0,-0.248
5,2,0,2,0,5,1,0,2,3,0,60000,bet,0.75,2289,0,2579.868298940809,640,222,,,,,,,,,,,,1,7,0,0,0,0,14,4,18,0,10970,160,0.5043892860412598,False,0,20180730135735038,0,14,4S AH,michael3,160,all_folded,ml_raise,D,L,0,0,0.23517486772477747,0.33189083318269347,0.3140589674896601,0,none,,"[0, 0, 1, 2289]",Deal,19,0,0,80,304,0.418848167539267,-0.186
4,1,0,1,0,4,0,0,1,3,0,60000,bet,0.75,4239,0,4428.176977777373,640,240,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,11192,160,0.5494980812072754,False,0,20180730135735038,0,14,AD KC,michael3,160,all_folded,ml_raise,D,L,0,0,0.39565555555551946,0.36675432404522057,0.43281887457323903,0,none,,"[0, 0, 1, 4239]",Deal,20,0,0,80,304,0.4,-0.076
4,1,0,0,0,4,0,0,0,4,0,60000,fold,0.75,0,0,2413.3700523805464,640,240,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,11432,160,0.44704103469848633,False,0,20180730135735038,0,11,3H JS,michael3,160,none,trash,1,E,0,0,0.21110654761901212,0.3039066377752016,0.2421216786140276,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,80,304,0.4,-0.076
4,1,0,2,0,4,0,0,2,2,0,60000,check,0.75,0,160,2376.0323238091855,1280,480,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,11432,160,0.4368438720703125,False,160,20180730135735038,0,10,TH 4S,michael3,160,all_folded,trash,SB,B,0,0,0.2078404761904466,0.30345635431583434,0.23867838931457414,0,none,,"[0, 1, 0, 0]",Deal,23,0,0,160,304,0.0,-0.076
4,0,0,0,0,2,0,0,0,2,0,144,check,0.75,0,0,0,640,0,9H QC KH,0,2,13,2,1,13,13,9,2,13,0,9,0,0,0,0,10,4,14,0,11272,0,0.30625009536743164,True,0,20180730135735038,0,13,TH 4S,michael3,320,none,ml_fold,SB,B,320,640,0.4513888888888889,0.48705265958608274,0.5748014635328323,0.2435484126984423,none,0.2078404761904466,"[0, 1, 0, 0]",Flop,23,0,0,160,304,0.0,-0.248
4,1,0,0,0,2,1,0,0,2,0,488,fold,0.75,0,0,0,5292,4652,9H QC KH,0,2,13,2,1,13,13,9,2,13,0,9,0,0,0,0,10,4,14,0,11272,4652,0.2101898193359375,False,0,20180730135735038,0,13,TH 4S,michael3,4652,none,fold,SB,B,320,640,0.444672131147541,0.471538612410287,0.5679106219342867,0.2368316549570944,check,0.2078404761904466,"[1, 0, 0, 0]",Flop,23,0,0,160,304,0.4678197908286404,-0.248
4,1,0,1,0,4,0,0,1,3,0,60000,fold,0.75,0,0,3318.769782538999,1280,480,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,11272,320,0.4395871162414551,False,0,20180730135735038,0,11,JH 9D,michael3,320,all_folded,trash,D,L,0,0,0.29442599206343145,0.3447836410118482,0.32906559879126446,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,160,304,0.4,-0.076
