N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_id,hand_score0,hand_score1,hole,logic,minBet,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
9,2,0,1,0,9,0,0,1,8,0,60000,bet,0.75,464,0,506.31111111116576,80,50,,,,,,,,,,,,1,6,0,0,0,0,14,3,17,1,3000,20,0.4781179428100586,False,0,20180730125926486,0,14,AD 3D,michael3,20,all_folded,ml_raise,3,M,0,0,0.16877037037038858,0.3588518850556398,0.4032380268667682,0,none,,"[0, 0, 1, 464]",Deal,1,0,0,10,163,0.2857142857142857,-0.626
9,2,0,3,0,9,0,0,3,6,0,60000,fold,0.75,0,464,428.0016592593054,80,3732,,,,,,,,,,,,1,6,0,0,0,0,14,3,17,1,2536,464,0.5021359920501709,False,0,20180730125926486,0,14,AD 3D,michael3,464,all_folded,ml_fold,3,M,0,0,0.16877037037038858,0.3588518850556398,0.4032380268667682,0,bet,,"[1, 0, 0, 0]",Deal,1,0,0,10,163,0.11058150619637751,-0.626
9,1,0,1,0,9,0,0,1,8,0,60000,fold,0.75,0,0,214.18868148149798,80,30,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,2536,20,0.5440700054168701,False,0,20180730125926486,0,4,4C 3D,michael3,20,all_folded,trash,2,E,0,0,0.08445925925926577,0.26755470859364167,0.2585344199252101,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,163,0.4,-0.626
9,1,0,0,0,9,0,0,0,9,0,60000,fold,0.75,0,0,185.90758518520175,80,30,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,2536,20,0.4781670570373535,False,0,20180730125926486,0,9,3H 9C,michael3,20,none,trash,1,E,0,0,0.07330740740741394,0.24748007264456695,0.2364683137965889,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,163,0.4,-0.626
9,5,0,3,0,9,0,0,3,6,0,60000,fold,0.75,0,20,472.5746888889599,80,1775,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2516,329,0.4880499839782715,False,20,20180730125926486,0,14,AC QS,michael3,329,all_folded,ml_fold,BB,B,0,0,0.187827777777806,0.36772593370227996,0.4323274657639148,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,163,0.14686311787072243,-0.626
9,2,0,1,0,9,0,0,1,8,0,60000,fold,0.75,0,10,166.67684444445817,80,910,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,2506,390,0.43373608589172363,False,10,20180730125926486,0,8,2C 8D,michael3,390,all_folded,trash,SB,B,0,0,0.06651111111111659,0.23665241600007242,0.22249365943866328,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,163,0.2923076923076923,-0.626
9,1,0,2,0,9,1,0,2,7,0,60000,fold,0.75,0,0,300.5761370370786,80,2596,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,2506,2506,0.41889190673828125,False,0,20180730125926486,0,12,8D QS,michael3,2970,all_folded,trash,D,L,0,0,0.11994259259260917,0.3066571258276486,0.3233264830652658,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,163,0.4911799294394355,-0.626
9,5,0,1,0,9,0,0,1,8,0,60000,fold,0.75,0,0,398.7649296296744,80,110,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,1,2506,20,0.46001100540161133,False,0,20180730125926486,0,13,KC 7C,michael3,20,all_folded,trash,6,L,0,0,0.15912407407409193,0.34976047656702897,0.3881097085097074,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,163,0.15384615384615385,-0.626
9,4,0,1,0,9,0,0,1,8,0,60000,bet,0.75,404,0,420.75740000005885,80,90,,,,,,,,,,,,0,6,0,0,1,0,13,11,24,0,2506,20,0.7223801612854004,False,0,20180730125926486,0,13,JS KC,michael3,20,all_folded,ml_raise,5,M,0,0,0.16790000000002347,0.35313490481269605,0.4018846902916024,0,none,,"[0, 0, 1, 404]",Deal,8,0,0,10,163,0.18181818181818182,-0.626
9,2,0,1,0,6,0,0,1,5,0,353,fold,0.75,0,0,0,2484,40,8C 7D TC,0,2,8,1,1,10,10,7,2,10,0,6,0,0,1,0,13,11,24,0,2102,20,0.24147772789001465,False,0,20180730125926486,0,13,JS KC,michael3,20,all_folded,ml_fold,5,M,404,2444,0.17280453257790368,0.3724162111317569,0.26656792643477195,0.004904532577880205,none,0.16790000000002347,"[1, 0, 0, 0]",Flop,8,0,0,10,163,0.007987220447284345,-0.248
9,2,0,2,0,9,0,0,2,7,0,60000,fold,0.75,0,0,177.06235925927288,80,50,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,2102,20,0.42881202697753906,False,0,20180730125926486,0,6,3D 6C,michael3,20,all_folded,trash,4,M,0,0,0.08423518518519167,0.26694133965724,0.2581005504595346,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,10,163,0.2857142857142857,-0.626
9,2,0,1,0,9,0,0,1,8,0,60000,bet,0.75,411,0,424.07460740746984,160,100,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,2102,40,0.4818751811981201,False,0,20180730125926486,0,14,AC KS,michael3,40,all_folded,ml_raise,3,M,0,0,0.20174814814817785,0.37829766503216117,0.45296517941909376,0,none,,"[0, 0, 1, 411]",Deal,10,0,0,20,163,0.2857142857142857,-0.626
9,2,0,2,0,9,1,0,2,7,0,60000,fold,0.75,0,411,341.15611851856875,160,7291,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,1691,1691,0.44881200790405273,False,0,20180730125926486,0,14,AC KS,michael3,1995,all_folded,ml_fold,3,M,0,0,0.20174814814817785,0.37829766503216117,0.45296517941909376,0,bet,,"[1, 0, 0, 0]",Deal,10,0,0,20,163,0.18826541972834557,-0.626
9,1,0,1,0,9,0,0,1,8,0,60000,bet,0.75,166,0,218.59619629632803,160,60,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,1691,40,0.4853987693786621,False,0,20180730125926486,0,14,AD 7S,michael3,40,all_folded,ml_raise,2,E,0,0,0.12927037037038913,0.31575093336135757,0.33929270958454627,0,none,,"[0, 0, 1, 166]",Deal,11,0,0,20,163,0.4,-0.626
9,6,0,2,0,9,1,0,2,7,0,60000,fold,0.75,0,166,197.13731481484342,160,1187,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,1525,15,0.4765911102294922,False,0,20180730125926486,0,14,AD 7S,michael3,15,all_folded,ml_fold,2,E,0,0,0.12927037037038913,0.31575093336135757,0.33929270958454627,0,bet,,"[1, 0, 0, 0]",Deal,11,0,0,20,163,0.012479201331114808,-0.626
7,1,0,0,0,7,0,0,0,7,0,60000,bet,0.75,376,0,386.90157738103306,160,60,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,1525,40,0.5352129936218262,False,0,20180730125926486,0,14,KH AC,michael3,40,none,ml_raise,1,E,0,0,0.2537059523810053,0.37185179895871584,0.4303692573201579,0,none,,"[0, 0, 1, 376]",Deal,12,0,0,20,163,0.4,-0.406
7,2,0,4,0,7,0,0,4,3,0,60000,fold,0.75,0,376,291.5081392857751,160,1348,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,1149,80,0.47839999198913574,False,0,20180730125926486,0,14,KH AC,michael3,80,all_folded,ml_fold,1,E,0,0,0.2537059523810053,0.37185179895871584,0.4303692573201579,0,bet,,"[1, 0, 0, 0]",Deal,12,0,0,20,163,0.056022408963585436,-0.406
