round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♥K ♣8,,20000,0.2886666666667008,0.45314260693763575,990,0,2990,0,10,10,860,870,870,1,0.26600953631981905,121.65465096214913,-10,-157.73482411567772,-0.4679809273603619,fold,0,0.09497880935668945
2,0,4,4,deal,False,♣9 ♦K,,20000,0.3087119047619446,0.4619619731322012,990,0,2990,0,0,0,870,870,870,1,0.28561380610533454,132.30421187327164,0,-115.97955188191679,-0.4287723877893309,fold,0,0.09483695030212402
3,0,4,4,deal,False,♠5 ♦7,,20000,0.21217797619048565,0.4088501958054996,990,0,2990,0,0,0,20,20,20,1,0.19173546640021066,83.73597576054746,0,-6.578517351985253,-0.6165290671995787,fold,0,0.09346199035644531
4,0,4,3,deal,False,♣Q ♥K,,20000,0.36484285714290665,0.48138606828065483,970,0,2970,0,20,20,366,386,386,1,0.3407735537288739,162.81802173871338,-20,147.8865190231419,-0.3184528925422522,call,0,0.09489107131958008
4,1,4,3,flop,True,♣Q ♥K,♣4 ♦9 ♦5,88,0.17045454545454544,0.37603163881305224,604,0,2604,386,0,386,20,406,0,4,0.02004188992932454,11.447820087234906,0,3.6895138964616088,-0.9599162201413509,call,0,1.2145969867706299
4,2,4,3,flop,False,♣Q ♥K,♣4 ♦9 ♦5,409,0.1393643031784841,0.34632628282886596,584,0,2584,386,20,406,584,990,1114,1,0.0008337900469377324,0.4680418094824853,0,-581.1284270783465,-0.9983324199061245,fold,0,1.2082931995391846
5,0,3,3,deal,False,♣5 ♣K,,20000,0.39571944444438895,0.48900466841637935,564,0,2564,0,20,20,20,40,40,2,0.37126921102356997,156.53794038148098,-20,31.977689543299796,-0.25746157795286007,call,0,0.09735465049743652
5,1,3,3,flop,True,♣5 ♣K,♣2 ♠8 ♥10,117,0.3076923076923077,0.4474340606824396,544,0,2544,40,0,40,40,80,0,3,0.12307692307692308,72.55297323430325,0,-15.384615384615383,-0.7538461538461538,fold,0,1.2174630165100098
6,0,3,3,deal,False,♠4 ♥9,,20000,0.26509999999998163,0.4413864406616852,544,0,2544,0,0,0,40,40,40,1,0.24303067796689737,93.1905673393662,0,-5.97570508463437,-0.5139386440662053,fold,0,0.09580087661743164
7,0,3,3,deal,False,♥9 ♣7,,20000,0.3274097222221847,0.4692681493736567,504,0,2504,0,40,40,20,60,60,1,0.30394631475350187,119.36352793614041,-40,34.710336655630336,-0.39210737049299627,call,0,0.09650707244873047
7,1,3,2,flop,True,♥9 ♣7,♥4 ♦Q ♦2,205,0.12439024390243902,0.32443608698627363,484,0,2484,60,0,60,40,100,0,3,0.0,-0.0,0,-40.0,-1.0,fold,0,1.2163608074188232
8,0,3,2,deal,False,♣10 ♥6,,20000,0.30962361111107684,0.4623384372444211,444,0,2444,0,40,40,40,80,80,1,0.2865066892488558,108.54644479978138,-40,17.30133784977116,-0.4269866215022884,call,0,0.09769010543823242
8,1,3,2,flop,True,♣10 ♥6,♥5 ♠5 ♠3,102,0.14705882352941177,0.3541645464350676,404,0,2404,80,0,80,80,160,0,3,0.00539300495538475,2.8228858352002772,0,-78.27423841427688,-0.9892139900892305,fold,0,1.246290922164917
9,0,3,3,deal,False,♥2 ♦9,,20000,0.25141527777776723,0.43382673485816364,404,0,2404,0,0,0,80,80,80,1,0.22972394103485905,82.55061463834612,0,-15.677296510239472,-0.5405521179302819,fold,0,0.09653091430664062
10,0,3,3,deal,False,♦K ♥7,,20000,0.3789361111110561,0.48512218544103447,324,0,2324,0,80,80,0,80,80,3,0.35468000183900433,133.92262798176,-80,85.12320044136104,-0.29063999632199133,check,0,0.09507203102111816
10,1,3,3,flop,True,♦K ♥7,♠5 ♣K ♥5,160,0.709375,0.44885923113488485,324,0,2324,80,0,80,80,160,0,3,0.5277546886358797,378.61718515719934,0,131.1018754543519,0.05550937727175942,raise,0,1.210927963256836
10,2,3,2,turn,False,♦K ♥7,♠5 ♣K ♥5 ♦6,151,0.7019867549668874,0.45738534171740414,244,0,2244,160,0,160,40,200,40,1,0.42755554993644496,417.85844005296156,0,182.3288859669514,-0.1448889001271101,call,0,1.209078073501587
11,0,3,3,deal,False,♠A ♣9,,20000,0.4308680555554926,0.4951977122900726,604,0,2604,0,80,80,80,160,160,2,0.406108169940989,178.5097557550173,-80,147.42057516695382,-0.18778366011802206,call,0,0.09400391578674316
11,1,3,3,flop,True,♠A ♣9,♣7 ♠3 ♥7,88,0.3068181818181818,0.44230682854610365,524,0,2524,160,0,160,160,320,0,3,0.12234887374815434,71.52774392858888,0,-62.120901001476525,-0.7553022525036913,fold,0,1.2065808773040771
12,0,3,3,deal,False,♠A ♠10,,20000,0.4828305555554848,0.49970512322515437,524,0,2524,0,0,0,160,160,160,1,0.4578452993942271,203.29199508132166,0,96.39336766076718,-0.08430940121154584,call,0,0.09660911560058594
12,1,3,3,flop,False,♠A ♠10,♥5 ♥10 ♥K,1050,0.3514285714285714,0.4668260174971452,364,0,2364,160,0,160,160,320,160,1,0.16046196466718188,89.78427478382838,0,-5.956513919505397,-0.6790760706656362,fold,0,1.2914140224456787
13,0,3,3,deal,False,♣7 ♠Q,,20000,0.349508333333285,0.4768147001339979,204,0,2204,0,160,160,80,240,240,1,0.3256675983265851,114.25574524310836,-160,154.48067079514126,-0.3486648033468298,call,0,0.0942530632019043
13,1,3,2,flop,True,♣7 ♠Q,♥Q ♦9 ♥4,150,0.63,0.47759815745038214,124,0,2124,240,0,240,124,364,0,3,0.436878276726827,264.86037733222474,0,298.89817187156854,-0.126243446546346,call,0,1.2077031135559082
14,0,3,2,deal,False,♠10 ♦8,,20000,0.3542486111110668,0.4782849910220338,684,0,2684,0,160,160,160,320,320,1,0.3303343615599651,141.59128751317633,-160,104.2674892479721,-0.3393312768800698,call,0,0.09961509704589844
