,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,False,0,,0,False,False,True,False,2,0,,False,,
惡意送頭,False,0,♣3 ♣8,15000,True,False,True,True,2,0,,False,True,15000.0
ヽ(=^･ω･^=)丿,False,0,,0,False,False,True,False,2,0,,True,,
柏林常勝王,True,0,♠8 ♣J,0,False,False,True,True,2,0,SB,False,,
AllinWin,True,0,♦5 ♦4,0,False,False,True,True,2,0,BB,False,,
