,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
隨便,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,False,0,♠J ♣8,16914,True,False,True,True,0,0,BB,True,True,16914.0
ERS yo,False,0,♦8 ♥A,3726,True,False,True,True,2,0,,False,True,3726.0
Yeeeee,False,0,♣4 ♠7,360,True,False,True,True,2,0,,False,True,360.0
(=´ᴥ`),False,0,,0,False,False,True,False,2,0,,False,,
poy and his good friends,False,0,,0,False,False,True,False,2,0,,False,,
( ´_ゝ`) Dracarys,True,0,♥10 ♥4,0,False,False,True,True,2,0,SB,False,,
