,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
隨便,False,0,,0,False,False,True,False,2,0,,False,,
( ´_ゝ`) Dracarys,True,0,♣2 ♣Q,0,False,False,True,True,2,0,BB,False,,
ヽ(=^･ω･^=)丿,False,0,,0,False,False,True,False,2,0,,True,,
ERS yo,False,0,♥9 ♦10,6590,True,False,True,True,2,0,,False,True,6590.0
Yeeeee,False,0,♠3 ♠9,14410,True,False,True,True,2,0,,False,True,14410.0
(=´ᴥ`),False,0,,0,False,False,True,False,2,0,,False,,
poy and his good friends,True,0,♦9 ♣J,0,False,False,True,True,2,0,SB,False,,
