game_id,round_id,turn_id,roundName,playerName,chips,reloadCount,position,pot,bet,action,amount
20180319231149,1,1,Deal,AllinWin,1000,0,,30,0,fold,
20180319231149,1,2,Deal,PCB,980,0,,50,20,call,20
20180319231149,1,3,Deal,惡意送頭,130,0,,920,870,bet,870
20180319231149,1,4,Deal,ヽ(=^･ω･^=)丿,990,0,SB,920,10,fold,
20180319231149,1,5,Deal,V.S.A.,130,0,BB,1770,870,call,850
20180319231149,1,6,Deal,PCB,130,0,,2620,870,call,850
20180319231149,1,7,Flop,V.S.A.,84,0,BB,2666,46,bet,46
20180319231149,1,8,Flop,PCB,130,0,,2666,0,fold,
20180319231149,1,9,Flop,惡意送頭,130,0,,2666,0,fold,
20180319231149,2,1,Deal,PCB,90,0,,70,40,raise,40
20180319231149,2,2,Deal,惡意送頭,1260,2,,940,870,bet,870
20180319231149,2,3,Deal,ヽ(=^･ω･^=)丿,990,0,,940,0,fold,
20180319231149,2,4,Deal,V.S.A.,1880,0,SB,1800,870,call,860
20180319231149,2,5,Deal,AllinWin,130,0,BB,2650,870,call,850
20180319231149,2,6,Deal,PCB,0,0,,2740,130,allin,90
20180319231149,2,7,Flop,V.S.A.,1023,0,SB,3597,857,bet,857
20180319231149,2,8,Flop,AllinWin,130,0,BB,3597,0,fold,
20180319231149,2,9,Flop,惡意送頭,1260,2,,3597,0,fold,
20180319231149,3,1,Deal,惡意送頭,390,2,,900,870,bet,870
20180319231149,3,2,Deal,ヽ(=^･ω･^=)丿,990,0,,900,0,fold,
20180319231149,3,3,Deal,V.S.A.,3750,0,,1770,870,call,870
20180319231149,3,4,Deal,AllinWin,0,0,SB,1890,130,allin,120
20180319231149,3,5,Deal,PCB,130,1,BB,2740,870,call,850
20180319231149,3,6,Flop,PCB,130,1,BB,2740,0,fold,
20180319231149,3,7,Flop,惡意送頭,390,2,,2740,0,fold,
20180319231149,3,8,Flop,V.S.A.,3750,0,,2740,0,call,0
20180319231149,4,1,Deal,ヽ(=^･ω･^=)丿,990,0,,30,0,fold,
20180319231149,4,2,Deal,V.S.A.,6470,0,,50,20,call,20
20180319231149,4,3,Deal,AllinWin,980,1,,70,20,call,20
20180319231149,4,4,Deal,PCB,120,1,SB,70,10,fold,
20180319231149,4,5,Deal,惡意送頭,1,2,BB,439,389,bet,369
20180319231149,4,6,Deal,V.S.A.,6101,0,,808,389,call,369
20180319231149,4,7,Deal,AllinWin,611,1,,1177,389,call,369
20180319231149,4,8,Flop,惡意送頭,1,2,BB,1177,0,fold,
20180319231149,4,9,Flop,V.S.A.,5390,0,,1888,711,bet,711
