round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♠6 ♦K,,20000,0.2714142857143146,0.4446892974026955,1000,0,3000,0,0,0,20,20,20,1,0.31588321545458414,149.8348282910233,0,2.1118250818208892,-0.3682335690908317,call,0,0.09453487396240234
1,1,4,3,deal,False,♠6 ♦K,,20000,0.2714142857143146,0.4446892974026955,980,0,2980,0,20,20,870,890,890,1,0.31588321545458414,148.83592943574982,0,-26.59181473626029,-0.3682335690908317,fold,0,0.07645106315612793
2,0,4,4,deal,False,♠10 ♣4,,20000,0.2096357142857203,0.40704862311723417,960,0,2960,0,20,20,860,880,880,1,0.25034057659744374,112.20817351399039,-20,-194.09406625079964,-0.4993188468051125,fold,0,0.09360885620117188
3,0,4,4,deal,False,♦4 ♥A,,20000,0.2930886904762283,0.4551787670697722,950,0,2950,0,10,10,860,870,870,1,0.33860656718320553,160.4479085482907,-10,33.92133736366259,-0.32278686563358894,call,0,0.12533211708068848
3,1,4,4,flop,True,♦4 ♥A,♥2 ♦Q ♦7,62,0.2903225806451613,0.4539112025635578,90,0,2090,870,0,870,20,890,0,4,0.1087580996197382,52.254602176759626,0,362.82851066147845,-0.7824838007605236,call,0,1.3336169719696045
4,0,4,4,deal,False,♣4 ♣Q,,20000,0.2723148809524065,0.44515108285197197,3570,0,5570,0,0,0,870,870,870,1,0.31682998923760375,279.2081925239976,0,-33.568828412726134,-0.3663400215247925,fold,0,0.09860610961914062
5,0,4,4,deal,False,♦3 ♦2,,20000,0.19363511904762454,0.39514625105021156,3570,0,5570,0,0,0,40,40,40,1,0.2331497441526457,194.53387086202895,0,-7.3590358186296,-0.5337005116947087,fold,0,0.09935808181762695
6,0,4,4,deal,False,♦A ♦8,,20000,0.3562166666667209,0.47888031182704843,3530,0,5530,0,40,40,850,890,890,1,0.40410469784942576,376.64308230879516,-40,245.12373117194375,-0.19179060430114847,call,0,0.09063196182250977
6,1,4,3,flop,True,♦A ♦8,♣8 ♠Q ♦9,184,0.3641304347826087,0.4811854748926209,2680,0,4680,890,0,890,40,930,0,4,0.17165624482556036,191.38719020150077,0,584.8287311650397,-0.6566875103488793,call,0,1.207184076309204
6,2,4,2,turn,True,♦A ♦8,♣8 ♠Q ♦9 ♠K,108,0.19444444444444445,0.3957724124659725,2640,0,4640,930,0,930,40,970,0,4,0.0,-0.0,0,-40.0,-1.0,fold,0,1.204643964767456
7,0,4,3,deal,False,♦2 ♥A,,20000,0.2792833333333657,0.44864702501584675,2620,0,4620,0,20,20,850,870,870,1,0.3241480358349504,238.13346141522933,-20,2.50933424591949,-0.3517039283300992,call,0,0.09028506278991699
7,1,4,3,flop,True,♦2 ♥A,♥2 ♣5 ♥6,99,0.2196969696969697,0.40712208613770917,1770,0,3770,870,0,870,40,910,0,4,0.05408044337042775,45.514824553908134,0,105.47639266645064,-0.8918391132591446,call,0,1.238581895828247
8,0,4,4,deal,False,♠5 ♥9,,20000,0.20773809523810052,0.4056882781458523,4380,0,6380,0,0,0,870,870,870,1,0.24830692305268576,239.58015808963887,0,-207.02051544932908,-0.5033861538946285,fold,0,0.09927105903625488
9,0,4,4,deal,False,♦6 ♥A,,20000,0.29919404761908763,0.457904978667403,4380,0,6380,0,0,0,80,80,80,1,0.3449845454858279,355.13616424505256,0,16.595672736031815,-0.3100309090283442,call,0,0.09236717224121094
