game_id,round_id,turn_id,roundName,playerName,chips,chips0,reloadCount,hole,board,Nsim,prWin,prWinStd,pot,bet,cost_to_call,position,action,amount,rank,message,winMoney
2018-03-17 17:30:48,1,1,Deal,SML,1000.0,1000.0,0,♣4 ♦7,,20000,0.12095198412698578,0.27492238434245236,30.0,0.0,0.0,,call,20.0,7.0408,High Card,0.0
2018-03-17 17:30:48,1,2,Deal,PCB,1000.0,1000.0,0,♦3 ♠8,,20000,0.11106031746032063,0.26085295925169427,50.0,0.0,20.0,,fold,0.0,7.0424,High Card,0.0
2018-03-17 17:30:48,1,3,Deal,Tobacco AI,1000.0,1000.0,0,♦4 ♠A,,20000,0.19529484126983437,0.3255771821188726,50.0,0.0,20.0,,call,20.0,8.1416,High Card,0.0
2018-03-17 17:30:48,1,4,Deal,Out Bluffed,1000.0,1000.0,0,♠6 ♥A,,20000,0.19631785714285016,0.322000146792825,70.0,0.0,20.0,,call,20.0,13.3328,Pair,250.0
2018-03-17 17:30:48,1,5,Deal,Im Not Kao Chin,990.0,990.0,0,♥2 ♦10,,20000,0.12257182539682644,0.2723291289349243,90.0,0.0,20.0,SB,fold,0.0,17.1288,Pair,0.0
2018-03-17 17:30:48,1,6,Deal,ヽ(=^･ω･^=)丿,980.0,980.0,0,♣9 ♥6,,20000,0.15042460317460155,0.2960015185261331,90.0,0.0,20.0,BB,call,0.0,13.1408,Pair,0.0
2018-03-17 17:30:48,1,7,Flop,ヽ(=^･ω･^=)丿,980.0,980.0,0,♣9 ♥6,♣5 ♣10 ♦K,117,0.09401709401709402,0.28443694516741436,90.0,0.0,0.0,BB,bet,20.0,13.1408,Pair,0.0
2018-03-17 17:30:48,1,8,Flop,SML,980.0,980.0,0,♣4 ♦7,♣5 ♣10 ♦K,123,0.04065040650406504,0.18690347857841713,110.0,0.0,20.0,,call,20.0,7.0408,High Card,0.0
2018-03-17 17:30:48,1,9,Flop,Tobacco AI,980.0,980.0,0,♦4 ♠A,♣5 ♣10 ♦K,110,0.07272727272727272,0.2415514591924804,130.0,0.0,20.0,,fold,0.0,8.1416,High Card,0.0
2018-03-17 17:30:48,1,10,Flop,Out Bluffed,980.0,980.0,0,♠6 ♥A,♣5 ♣10 ♦K,112,0.07142857142857142,0.23957871187497745,130.0,0.0,20.0,,call,20.0,13.3328,Pair,250.0
2018-03-17 17:30:48,1,11,Turn,ヽ(=^･ω･^=)丿,960.0,960.0,0,♣9 ♥6,♣5 ♣10 ♦K ♥J,120,0.047222222222222214,0.16967197837861614,150.0,0.0,0.0,BB,bet,20.0,13.1408,Pair,0.0
2018-03-17 17:30:48,1,12,Turn,SML,960.0,960.0,0,♣4 ♦7,♣5 ♣10 ♦K ♥J,136,0.0,0.0,170.0,0.0,20.0,,call,20.0,7.0408,High Card,0.0
2018-03-17 17:30:48,1,13,Turn,Out Bluffed,960.0,960.0,0,♠6 ♥A,♣5 ♣10 ♦K ♥J,108,0.09259259259259259,0.255931017797875,190.0,0.0,20.0,,call,20.0,13.3328,Pair,250.0
2018-03-17 17:30:48,1,14,River,ヽ(=^･ω･^=)丿,940.0,940.0,0,♣9 ♥6,♣5 ♣10 ♦K ♥J ♦6,186,0.010752688172043012,0.10313616179167139,210.0,0.0,0.0,BB,bet,20.0,13.1408,Pair,0.0
2018-03-17 17:30:48,1,15,River,SML,940.0,940.0,0,♣4 ♦7,♣5 ♣10 ♦K ♥J ♦6,364,0.0,0.0,230.0,0.0,20.0,,fold,0.0,7.0408,High Card,0.0
2018-03-17 17:30:48,1,16,River,Out Bluffed,940.0,940.0,0,♠6 ♥A,♣5 ♣10 ♦K ♥J ♦6,183,0.0,0.0,230.0,0.0,20.0,,call,20.0,13.3328,Pair,250.0
2018-03-17 17:30:48,2,1,Deal,PCB,1000.0,1000.0,0,♥10 ♠8,,20000,0.18878214285713799,0.32661104925674567,30.0,0.0,0.0,,call,20.0,17.1568,Pair,0.0
2018-03-17 17:30:48,2,2,Deal,Tobacco AI,1980.0,1980.0,1,♥9 ♥5,,20000,0.1721138888888854,0.32331696437348706,50.0,0.0,20.0,,call,20.0,12.1664,Pair,0.0
2018-03-17 17:30:48,2,3,Deal,Out Bluffed,1170.0,1170.0,0,♥A ♦A,,20000,0.4938349206349391,0.37095082830611414,70.0,0.0,20.0,,call,20.0,21.1664,Pair,0.0
2018-03-17 17:30:48,2,4,Deal,Im Not Kao Chin,990.0,990.0,0,♦4 ♠6,,20000,0.13283214285714384,0.29089205767122883,90.0,0.0,20.0,,fold,0.0,7.0652,High Card,0.0
2018-03-17 17:30:48,2,5,Deal,ヽ(=^･ω･^=)丿,910.0,910.0,0,♥J ♣4,,20000,0.13811825396825317,0.28318730735498787,90.0,0.0,20.0,SB,call,10.0,7.09,High Card,0.0
2018-03-17 17:30:48,2,6,Deal,SML,920.0,920.0,0,♦K ♣9,,20000,0.20839444444443533,0.33006689147158064,100.0,0.0,20.0,BB,call,0.0,20.0704,Pair,260.0
2018-03-17 17:30:48,2,7,Flop,ヽ(=^･ω･^=)丿,900.0,900.0,0,♥J ♣4,♥K ♥Q ♣3,203,0.07093596059113301,0.24372440795283315,100.0,0.0,0.0,SB,bet,20.0,7.09,High Card,0.0
2018-03-17 17:30:48,2,8,Flop,SML,920.0,920.0,0,♦K ♣9,♥K ♥Q ♣3,152,0.3684210526315789,0.4650157117650603,120.0,0.0,20.0,BB,call,20.0,20.0704,Pair,260.0
2018-03-17 17:30:48,2,9,Flop,PCB,980.0,980.0,0,♥10 ♠8,♥K ♥Q ♣3,206,0.038834951456310676,0.19320144409837278,140.0,0.0,20.0,,fold,0.0,17.1568,Pair,0.0
2018-03-17 17:30:48,2,10,Flop,Tobacco AI,1960.0,1960.0,1,♥9 ♥5,♥K ♥Q ♣3,200,0.24,0.4270831300812525,140.0,0.0,20.0,,call,20.0,12.1664,Pair,0.0
2018-03-17 17:30:48,2,11,Flop,Out Bluffed,1150.0,1150.0,0,♥A ♦A,♥K ♥Q ♣3,138,0.5797101449275363,0.49360540191091024,160.0,0.0,20.0,,call,20.0,21.1664,Pair,0.0
2018-03-17 17:30:48,2,12,Turn,ヽ(=^･ω･^=)丿,880.0,880.0,0,♥J ♣4,♥K ♥Q ♣3 ♠10,116,0.017241379310344827,0.0912328038298135,180.0,0.0,0.0,SB,bet,20.0,7.09,High Card,0.0
