game_id,round_id,turn_id,roundName,playerName,chips,chips0,reloadCount,hole,board,Nsim,prWin,prWinStd,pot,bet,cost_to_call,position,action,amount,rank,message,winMoney
2018-03-18 06:46:25,1,1,Deal,Out Bluffed,1000.0,1000.0,0,♣3 ♠7,,20000,0.11193194444444428,0.2643842851122373,30.0,0.0,0.0,,fold,0.0,7.0404,High Card,0.0
2018-03-18 06:46:25,1,2,Deal,Im Not Kao Chin,1000.0,1000.0,0,♦8 ♦J,,20000,0.2192382936508035,0.3499776053581183,30.0,0.0,0.0,,call,20.0,18.1184,Pair,260.0
2018-03-18 06:46:25,1,3,Deal,ヽ(=^･ω･^=)丿,1000.0,1000.0,0,♠2 ♠9,,20000,0.1546464285714325,0.3115715957703334,50.0,0.0,20.0,,call,20.0,9.1408,Pair,0.0
2018-03-18 06:46:25,1,4,Deal,SML,1000.0,1000.0,0,♦A ♣8,,20000,0.21107103174604172,0.3288803340593668,70.0,0.0,20.0,,call,20.0,8.144,High Card,0.0
2018-03-18 06:46:25,1,5,Deal,PCB,990.0,990.0,0,♥10 ♠A,,20000,0.24328630952381244,0.34958975320005053,90.0,0.0,20.0,SB,call,10.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,6,Deal,Tobacco AI,980.0,980.0,0,♠4 ♣7,,20000,0.1250704365079384,0.27924873388325083,100.0,0.0,20.0,BB,call,0.0,7.0404,High Card,0.0
2018-03-18 06:46:25,1,7,Flop,PCB,980.0,980.0,0,♥10 ♠A,♣J ♣10 ♥K,153,0.14161220043572983,0.324932953159079,100.0,0.0,0.0,SB,check,0.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,8,Flop,Tobacco AI,980.0,980.0,0,♠4 ♣7,♣J ♣10 ♥K,188,0.044326241134751775,0.20219763626327883,100.0,0.0,0.0,BB,fold,0.0,7.0404,High Card,0.0
2018-03-18 06:46:25,1,9,Flop,Im Not Kao Chin,980.0,980.0,0,♦8 ♦J,♣J ♣10 ♥K,142,0.1619718309859155,0.3636149477021292,100.0,0.0,0.0,,bet,20.0,18.1184,Pair,260.0
2018-03-18 06:46:25,1,10,Flop,ヽ(=^･ω･^=)丿,980.0,980.0,0,♠2 ♠9,♣J ♣10 ♥K,182,0.038461538461538464,0.18502701363167842,120.0,0.0,20.0,,fold,0.0,9.1408,Pair,0.0
2018-03-18 06:46:25,1,11,Flop,SML,980.0,980.0,0,♦A ♣8,♣J ♣10 ♥K,162,0.12757201646090532,0.2966104872805332,120.0,0.0,20.0,,call,20.0,8.144,High Card,0.0
2018-03-18 06:46:25,1,12,Flop,PCB,980.0,980.0,0,♥10 ♠A,♣J ♣10 ♥K,155,0.15268817204301074,0.33705175395208714,140.0,0.0,20.0,SB,call,20.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,13,Turn,PCB,960.0,960.0,0,♥10 ♠A,♣J ♣10 ♥K ♣5,167,0.1497005988023952,0.3439597267013332,160.0,0.0,0.0,SB,check,0.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,14,Turn,Im Not Kao Chin,960.0,960.0,0,♦8 ♦J,♣J ♣10 ♥K ♣5,178,0.11235955056179775,0.31580829938326277,160.0,0.0,0.0,,bet,20.0,18.1184,Pair,260.0
2018-03-18 06:46:25,1,15,Turn,SML,960.0,960.0,0,♦A ♣8,♣J ♣10 ♥K ♣5,192,0.11805555555555554,0.31906680576833724,180.0,0.0,20.0,,call,20.0,8.144,High Card,0.0
2018-03-18 06:46:25,1,16,Turn,PCB,960.0,960.0,0,♥10 ♠A,♣J ♣10 ♥K ♣5,171,0.14619883040935672,0.340665235343631,200.0,0.0,20.0,SB,call,20.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,17,River,PCB,940.0,940.0,0,♥10 ♠A,♣J ♣10 ♥K ♣5 ♦2,152,0.07894736842105263,0.2696565991042,220.0,0.0,0.0,SB,check,0.0,17.3328,Pair,0.0
2018-03-18 06:46:25,1,18,River,Im Not Kao Chin,940.0,940.0,0,♦8 ♦J,♣J ♣10 ♥K ♣5 ♦2,189,0.13227513227513227,0.334862537485497,220.0,0.0,0.0,,bet,20.0,18.1184,Pair,260.0
2018-03-18 06:46:25,1,19,River,SML,940.0,940.0,0,♦A ♣8,♣J ♣10 ♥K ♣5 ♦2,189,0.005291005291005291,0.05116158625876644,240.0,0.0,20.0,,fold,0.0,8.144,High Card,0.0
2018-03-18 06:46:25,1,20,River,PCB,940.0,940.0,0,♥10 ♠A,♣J ♣10 ♥K ♣5 ♦2,300,0.06666666666666667,0.24944382578492943,240.0,0.0,20.0,SB,call,20.0,17.3328,Pair,0.0
2018-03-18 06:46:25,2,1,Deal,Im Not Kao Chin,1180.0,1440.0,0,♠Q ♣J,,20000,0.23916587301588046,0.35161892285561025,30.0,0.0,0.0,,call,20.0,18.2564,Pair,0.0
2018-03-18 06:46:25,2,2,Deal,ヽ(=^･ω･^=)丿,980.0,980.0,0,♠9 ♦2,,20000,0.11110535714285623,0.25770895752227435,50.0,0.0,20.0,,fold,0.0,113.0,Straight,0.0
2018-03-18 06:46:25,2,3,Deal,SML,940.0,940.0,0,♥2 ♠10,,20000,0.12257063492063573,0.2725584297265346,50.0,0.0,20.0,,call,20.0,113.0,Straight,380.0
2018-03-18 06:46:25,2,4,Deal,PCB,920.0,920.0,0,♥8 ♠7,,20000,0.16790019841271042,0.31351890391413717,70.0,0.0,20.0,,call,20.0,8.0308,High Card,0.0
2018-03-18 06:46:25,2,5,Deal,Tobacco AI,1970.0,1970.0,1,♠8 ♣4,,20000,0.12218511904762054,0.2730134939712604,90.0,0.0,20.0,SB,call,10.0,11.2336,Pair,0.0
2018-03-18 06:46:25,2,6,Deal,Out Bluffed,980.0,980.0,0,♥K ♦9,,20000,0.2094257936508051,0.3305677458011574,100.0,0.0,20.0,BB,bet,50.0,8.1348,High Card,0.0
2018-03-18 06:46:25,2,7,Deal,Im Not Kao Chin,1160.0,1160.0,0,♠Q ♣J,,20000,0.23916587301588046,0.35161892285561025,150.0,20.0,30.0,,fold,0.0,18.2564,Pair,0.0
2018-03-18 06:46:25,2,8,Deal,SML,920.0,920.0,0,♥2 ♠10,,20000,0.12257063492063573,0.2725584297265346,150.0,20.0,30.0,,call,50.0,113.0,Straight,380.0
2018-03-18 06:46:25,2,9,Deal,PCB,900.0,900.0,0,♥8 ♠7,,20000,0.16790019841271042,0.31351890391413717,200.0,20.0,50.0,,call,50.0,8.0308,High Card,0.0
2018-03-18 06:46:25,2,10,Deal,Tobacco AI,1960.0,1960.0,1,♠8 ♣4,,20000,0.12218511904762054,0.2730134939712604,250.0,10.0,60.0,SB,call,50.0,11.2336,Pair,0.0
2018-03-18 06:46:25,2,11,Flop,Tobacco AI,1910.0,1910.0,1,♠8 ♣4,♣A ♦J ♦5,154,0.06493506493506493,0.24641124624688668,300.0,0.0,0.0,SB,fold,0.0,11.2336,Pair,0.0
2018-03-18 06:46:25,2,12,Flop,Out Bluffed,930.0,930.0,0,♥K ♦9,♣A ♦J ♦5,171,0.05263157894736842,0.20979404812458594,300.0,0.0,0.0,BB,bet,20.0,8.1348,High Card,0.0
