game_id,round_id,turn_id,roundName,playerName,chips,chips0,reloadCount,hole,board,Nsim,prWin,prWinStd,pot,bet,cost_to_call,position,action,amount,rank,message,winMoney
2018-03-18 00:33:57,1,1,Deal,Out Bluffed,1000.0,1000.0,0,♠4 ♦7,,20000,0.12095198412698578,0.27492238434245236,30.0,0.0,0.0,,call,20.0,11.3088,Pair,0.0
2018-03-18 00:33:57,1,2,Deal,Im Not Kao Chin,1000.0,1000.0,0,♠Q ♥4,,20000,0.15201031746031507,0.294744997012571,50.0,0.0,20.0,,fold,0.0,11.3584,Pair,0.0
2018-03-18 00:33:57,1,3,Deal,ヽ(=^･ω･^=)丿,1000.0,1000.0,0,♣6 ♦Q,,20000,0.16210158730158397,0.3001865838534485,50.0,0.0,20.0,,call,20.0,8.1548,High Card,0.0
2018-03-18 00:33:57,1,4,Deal,SML,1000.0,1000.0,0,♣2 ♠K,,20000,0.15209642857142525,0.29288661818618034,70.0,0.0,20.0,,call,20.0,77.2048,Two Pair,180.0
2018-03-18 00:33:57,1,5,Deal,PCB,990.0,990.0,0,♣8 ♦J,,20000,0.1834480158730103,0.31819048169600606,90.0,0.0,20.0,SB,call,10.0,8.1316,High Card,0.0
2018-03-18 00:33:57,1,6,Deal,Tobacco AI,980.0,980.0,0,♠7 ♥J,,20000,0.16638968253967884,0.30662642844565635,100.0,0.0,20.0,BB,call,0.0,8.13,High Card,0.0
2018-03-18 00:33:57,1,7,Flop,PCB,980.0,980.0,0,♣8 ♦J,♣A ♦5 ♣4,103,0.11003236245954691,0.30062268894773814,100.0,0.0,0.0,SB,fold,0.0,8.1316,High Card,0.0
2018-03-18 00:33:57,1,8,Flop,Tobacco AI,980.0,980.0,0,♠7 ♥J,♣A ♦5 ♣4,138,0.06038647342995168,0.23393816449861354,100.0,0.0,0.0,BB,fold,0.0,8.13,High Card,0.0
2018-03-18 00:33:57,1,9,Flop,Out Bluffed,980.0,980.0,0,♠4 ♦7,♣A ♦5 ♣4,186,0.0878136200716846,0.2706152530859729,100.0,0.0,0.0,,bet,20.0,11.3088,Pair,0.0
2018-03-18 00:33:57,1,10,Flop,ヽ(=^･ω･^=)丿,980.0,980.0,0,♣6 ♦Q,♣A ♦5 ♣4,200,0.06333333333333332,0.22825424421026655,120.0,0.0,20.0,,fold,0.0,8.1548,High Card,0.0
2018-03-18 00:33:57,1,11,Flop,SML,980.0,980.0,0,♣2 ♠K,♣A ♦5 ♣4,193,0.09326424870466321,0.2605198201473458,120.0,0.0,20.0,,call,20.0,77.2048,Two Pair,180.0
2018-03-18 00:33:57,1,12,Turn,Out Bluffed,960.0,960.0,0,♠4 ♦7,♣A ♦5 ♣4 ♠2,167,0.03193612774451098,0.16204585624586662,140.0,0.0,0.0,,bet,20.0,11.3088,Pair,0.0
2018-03-18 00:33:57,1,13,Turn,SML,960.0,960.0,0,♣2 ♠K,♣A ♦5 ♣4 ♠2,112,0.005952380952380952,0.030929478706587084,160.0,0.0,20.0,,call,20.0,77.2048,Two Pair,180.0
2018-03-18 00:33:57,1,14,River,Out Bluffed,940.0,940.0,0,♠4 ♦7,♣A ♦5 ♣4 ♠2 ♥K,195,0.010256410256410256,0.10075324463788976,180.0,0.0,0.0,,fold,0.0,11.3088,Pair,0.0
2018-03-18 00:33:57,1,15,River,SML,940.0,940.0,0,♣2 ♠K,♣A ♦5 ♣4 ♠2 ♥K,120,0.2,0.4000000000000001,180.0,0.0,0.0,,call,0.0,77.2048,Two Pair,180.0
2018-03-18 00:33:57,2,1,Deal,Im Not Kao Chin,1000.0,1000.0,0,♦6 ♠2,,20000,0.10399246031746366,0.2593046141126964,30.0,0.0,0.0,,fold,0.0,104.00200000000001,Three of a Kind,0.0
2018-03-18 00:33:57,2,2,Deal,ヽ(=^･ω･^=)丿,980.0,980.0,0,♠Q ♥10,,20000,0.2328055555555507,0.3494496999044584,30.0,0.0,0.0,,call,20.0,13.0656,Pair,0.0
2018-03-18 00:33:57,2,3,Deal,SML,1120.0,1120.0,0,♥A ♠10,,20000,0.24694126984126696,0.3514786129147141,50.0,0.0,20.0,,call,20.0,13.2192,Pair,310.0
2018-03-18 00:33:57,2,4,Deal,PCB,980.0,980.0,0,♠J ♥5,,20000,0.14323055555555464,0.2863178270863004,70.0,0.0,20.0,,fold,0.0,31.0256,Two Pair,0.0
2018-03-18 00:33:57,2,5,Deal,Tobacco AI,1970.0,1970.0,1,♦2 ♣9,,20000,0.10952261904762196,0.25555467213922733,70.0,0.0,20.0,SB,call,10.0,13.0084,Pair,0.0
2018-03-18 00:33:57,2,6,Deal,Out Bluffed,920.0,920.0,0,♦3 ♣A,,20000,0.18685952380951795,0.32001374191123394,80.0,0.0,20.0,BB,bet,50.0,29.2048,Two Pair,0.0
2018-03-18 00:33:57,2,7,Deal,ヽ(=^･ω･^=)丿,960.0,960.0,0,♠Q ♥10,,20000,0.2328055555555507,0.3494496999044584,130.0,20.0,30.0,,call,50.0,13.0656,Pair,0.0
2018-03-18 00:33:57,2,8,Deal,SML,1100.0,1100.0,0,♥A ♠10,,20000,0.24694126984126696,0.3514786129147141,180.0,20.0,50.0,,call,50.0,13.2192,Pair,310.0
2018-03-18 00:33:57,2,9,Deal,Tobacco AI,1960.0,1960.0,1,♦2 ♣9,,20000,0.10952261904762196,0.25555467213922733,230.0,10.0,60.0,SB,fold,0.0,13.0084,Pair,0.0
2018-03-18 00:33:57,2,10,Flop,Out Bluffed,870.0,870.0,0,♦3 ♣A,♥6 ♦7 ♣3,194,0.10309278350515463,0.29548269377250547,230.0,0.0,0.0,BB,bet,20.0,29.2048,Two Pair,0.0
2018-03-18 00:33:57,2,11,Flop,ヽ(=^･ω･^=)丿,910.0,910.0,0,♠Q ♥10,♥6 ♦7 ♣3,104,0.11538461538461539,0.3194855331891567,250.0,0.0,20.0,,fold,0.0,13.0656,Pair,0.0
2018-03-18 00:33:57,2,12,Flop,SML,1050.0,1050.0,0,♥A ♠10,♥6 ♦7 ♣3,102,0.09803921568627451,0.2973676644726098,250.0,0.0,20.0,,call,20.0,13.2192,Pair,310.0
2018-03-18 00:33:57,2,13,Turn,Out Bluffed,850.0,850.0,0,♦3 ♣A,♥6 ♦7 ♣3 ♠6,110,0.07272727272727272,0.25968830649246727,270.0,0.0,0.0,BB,bet,20.0,29.2048,Two Pair,0.0
2018-03-18 00:33:57,2,14,Turn,SML,1030.0,1030.0,0,♥A ♠10,♥6 ♦7 ♣3 ♠6,194,0.0979381443298969,0.2928633548730266,290.0,0.0,20.0,,call,20.0,13.2192,Pair,310.0
2018-03-18 00:33:57,2,15,River,Out Bluffed,830.0,830.0,0,♦3 ♣A,♥6 ♦7 ♣3 ♠6 ♠5,242,0.03305785123966942,0.1787876665519334,310.0,0.0,0.0,BB,fold,0.0,29.2048,Two Pair,0.0
2018-03-18 00:33:57,2,16,River,SML,1010.0,1010.0,0,♥A ♠10,♥6 ♦7 ♣3 ♠6 ♠5,301,0.006644518272425249,0.08124265289460122,310.0,0.0,0.0,,call,0.0,13.2192,Pair,310.0
2018-03-18 00:33:57,3,1,Deal,ヽ(=^･ω･^=)丿,910.0,910.0,0,♣A ♠Q,,20000,0.27653333333333036,0.3635582557359803,30.0,0.0,0.0,,bet,359.0,98.0032,Two Pair,2548.0
2018-03-18 00:33:57,3,2,Deal,SML,1320.0,1320.0,0,♣5 ♦4,,20000,0.13950555555555633,0.2988469965977298,389.0,0.0,359.0,,call,359.0,12.2592,Pair,0.0
2018-03-18 00:33:57,3,3,Deal,PCB,980.0,980.0,0,♠K ♦J,,20000,0.24381150793650377,0.3505643278533677,748.0,0.0,359.0,,call,359.0,8.1824,High Card,0.0
2018-03-18 00:33:57,3,4,Deal,Tobacco AI,1960.0,1960.0,1,♦K ♣3,,20000,0.1616476190476152,0.3012782483252023,1107.0,0.0,359.0,,fold,0.0,8.1576,High Card,0.0
2018-03-18 00:33:57,3,5,Deal,Out Bluffed,820.0,820.0,0,♥5 ♣7,,20000,0.14222579365079366,0.29756403812342735,1107.0,0.0,359.0,SB,fold,0.0,12.2592,Pair,0.0
2018-03-18 00:33:57,3,6,Deal,Im Not Kao Chin,980.0,980.0,0,♥K ♣9,,20000,0.20839444444443533,0.33006689147158064,1107.0,0.0,359.0,BB,call,339.0,8.1632,High Card,0.0
2018-03-18 00:33:57,3,7,Flop,Im Not Kao Chin,641.0,641.0,0,♥K ♣9,♦A ♠6 ♦Q,187,0.0142602495543672,0.10807491188038586,1446.0,0.0,0.0,BB,fold,0.0,8.1632,High Card,0.0
2018-03-18 00:33:57,3,8,Flop,ヽ(=^･ω･^=)丿,551.0,551.0,0,♣A ♠Q,♦A ♠6 ♦Q,128,0.6953125,0.45601181710976524,1446.0,0.0,0.0,,allin,551.0,98.0032,Two Pair,2548.0
2018-03-18 00:33:57,3,9,Flop,SML,961.0,961.0,0,♣5 ♦4,♦A ♠6 ♦Q,155,0.05161290322580645,0.22124423483202896,1997.0,0.0,551.0,,call,551.0,12.2592,Pair,0.0
2018-03-18 00:33:57,3,10,Flop,PCB,621.0,621.0,0,♠K ♦J,♦A ♠6 ♦Q,193,0.26424870466321243,0.43501721758657746,2548.0,0.0,551.0,,fold,0.0,8.1824,High Card,0.0
2018-03-18 00:33:57,4,1,Deal,SML,410.0,410.0,0,♥K ♦9,,20000,0.20839444444443533,0.33006689147158064,30.0,0.0,0.0,,call,20.0,12.1216,Pair,0.0
2018-03-18 00:33:57,4,2,Deal,PCB,621.0,621.0,0,♥7 ♦J,,20000,0.16638968253967884,0.30662642844565635,50.0,0.0,20.0,,call,20.0,12.04,Pair,0.0
2018-03-18 00:33:57,4,3,Deal,Tobacco AI,1960.0,1960.0,1,♠K ♦6,,20000,0.17710873015872475,0.3110512308684846,70.0,0.0,20.0,,call,20.0,31.1024,Two Pair,0.0
2018-03-18 00:33:57,4,4,Deal,Out Bluffed,820.0,820.0,0,♣5 ♥9,,20000,0.13450198412698378,0.2828303487351683,90.0,0.0,20.0,,fold,0.0,103.0192,Three of a Kind,0.0
