game_id,round_id,turn_id,roundName,playerName,chips,chips0,reloadCount,hole,board,Nsim,prWin,prWinStd,pot,bet,cost_to_call,position,action,amount,rank,message,winMoney
2018-03-17 10:40:03,1,1,Deal,ヽ(=^･ω･^=)丿,1000.0,1000.0,0,♠A ♠2,,20000,0.2242103174603119,0.35509038442702,30.0,0.0,0.0,,bet,293.0,12.3328,Pair,0.0
2018-03-17 10:40:03,1,2,Deal,SML,1000.0,1000.0,0,♥8 ♠3,,20000,0.11106031746032063,0.26085295925169427,323.0,0.0,293.0,,call,293.0,12.1344,Pair,0.0
2018-03-17 10:40:03,1,3,Deal,PCB,1000.0,1000.0,0,♣5 ♠10,,20000,0.13822579365079252,0.28670902359338374,616.0,0.0,293.0,,fold,0.0,103.12799999999999,Three of a Kind,0.0
2018-03-17 10:40:03,1,4,Deal,Tobacco AI,1000.0,1000.0,0,♥7 ♣J,,20000,0.16638968253967884,0.30662642844565635,616.0,0.0,293.0,,fold,0.0,61.1024,Two Pair,0.0
2018-03-17 10:40:03,1,5,Deal,Out Bluffed,990.0,990.0,0,♠7 ♠K,,20000,0.225715476190473,0.35200057881920227,616.0,0.0,293.0,SB,fold,0.0,80.0256,Two Pair,0.0
2018-03-17 10:40:03,1,6,Deal,Im Not Kao Chin,980.0,980.0,0,♦K ♦9,,20000,0.24822460317460296,0.363383325522605,616.0,0.0,293.0,BB,call,273.0,84.0256,Two Pair,1029.0
2018-03-17 10:40:03,1,7,Flop,Im Not Kao Chin,707.0,707.0,0,♦K ♦9,♥5 ♥K ♠9,154,0.577922077922078,0.4839296333477067,889.0,0.0,0.0,BB,bet,20.0,84.0256,Two Pair,1029.0
2018-03-17 10:40:03,1,8,Flop,ヽ(=^･ω･^=)丿,707.0,707.0,0,♠A ♠2,♥5 ♥K ♠9,199,0.09045226130653267,0.2779307901311524,909.0,0.0,20.0,,call,20.0,12.3328,Pair,0.0
2018-03-17 10:40:03,1,9,Flop,SML,707.0,707.0,0,♥8 ♠3,♥5 ♥K ♠9,210,0.06190476190476191,0.23599069892121652,929.0,0.0,20.0,,call,20.0,12.1344,Pair,0.0
2018-03-17 10:40:03,1,10,Turn,Im Not Kao Chin,687.0,687.0,0,♦K ♦9,♥5 ♥K ♠9 ♦J,126,0.5555555555555556,0.48066679141989593,949.0,0.0,0.0,BB,bet,20.0,84.0256,Two Pair,1029.0
