N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
7,1,2,2,1,7,0,2,2,5,1,60000.0,fold,0.75,0,10,110,1,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2990,30,0.21191692352294922,False,10,7,20180802131009570,Early,0,8,6,8S 6D,michael4,40,30,2980,2960,any_raised,trash,SB,B,0,0,0.131514484126952,0.3379621644382307,0.18491250610819238,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,169,0.14285714285714285,True,-0.1579999999999998
6,2,1,1,1,6,0,1,1,5,1,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,0,8,0,1,0,0,6,4,10,1,2990,40,0.21146106719970703,False,0,7,20180802131009570,Early,0,6,4,6H 4H,michael4,40,40,6070,2900,any_raised,trash,D,L,0,0,0.1733108465608429,0.37851578173863093,0.19072257252081984,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,169,0.26666666666666666,True,-0.04599999999999982
6,2,1,1,0,6,0,1,1,5,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,1,2990,20,0.21121430397033691,False,0,7,20180802131009570,Early,0,6,3,6D 3D,michael4,20,20,6040,2900,any_called,trash,3,L,0,0,0.1574722222222225,0.36424541376744535,0.17495600208305984,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,169,0.2857142857142857,True,-0.04799999999999982
6,2,3,2,1,6,0,4,2,4,1,60000.0,check,0.75,0,20,140,1,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,1,2970,20,0.20789694786071777,False,0,7,20180802131009570,Early,0,6,3,6D 3D,michael4,40,20,6010,2880,any_raised,trash,3,L,0,0,0.1574722222222225,0.36424541376744535,0.17495600208305984,0,check/call,,"[0, 1, 0, 0]",Deal,3,1,0,10,169,0.125,True,-0.04799999999999982
6,2,1,0,1,4,0,1,0,4,1,329,check,0.75,0,0,40,1,4C 4H JH,0,0,0,1,2,4,11,4,2,11,0,9,0,0,0,0,6,3,9,1,2950,20,0.2612800598144531,False,0,7,20180802131009570,Early,1,4,11,6D 3D,michael4,20,20,5990,2860,any_raised,fold,3,L,40,180,0.06155015197568389,0.23188869973615883,0.20286813328897138,-0.09592207024653862,none,0.1574722222222225,"[0, 1, 0, 0]",Flop,3,0,0,10,169,0.08333333333333333,True,-0.5880000000000003
6,1,0,1,1,4,0,0,1,3,1,340,fold,0.75,0,0,20,1,4C 4H JH TC,0,2,11,2,2,4,11,4,2,10,0,9,0,0,0,0,6,3,9,1,2930,20,0.26454830169677734,False,0,7,20180802131009570,Early,1,4,11,6D 3D,michael4,20,20,5970,2840,any_raised,fold,3,L,60,260,0.03529411764705882,0.18452220166303673,0.15408937947297338,-0.02625603432862507,none,0.06155015197568389,"[1, 0, 0, 0]",Turn,3,0,0,10,169,0.06666666666666667,True,-0.6437992867809548
6,2,1,0,0,6,0,1,0,6,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,2930,20,0.21578288078308105,False,0,7,20180802131009570,Early,0,13,2,2D KH,michael4,20,20,5950,2880,any_called,trash,2,E,0,0,0.15489960317460422,0.3618089497386077,0.17299005066153453,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,169,0.2857142857142857,True,-0.04999999999999982
6,2,1,0,2,5,0,1,0,5,2,330,fold,0.75,0,0,1004,1,2C 7S QC,0,0,0,1,1,12,12,2,2,12,0,9,0,0,0,0,13,2,15,0,2910,492,0.26249098777770996,False,0,7,20180802131009570,Early,1,2,13,2D KH,michael4,492,492,5930,2388,any_raised,fold,2,E,20,100,0.19242424242424241,0.39131116273238553,0.4250048716299577,0.0375246392496382,none,0.15489960317460422,"[1, 0, 0, 0]",Flop,4,0,0,10,169,0.3082706766917293,True,-0.5900000000000003
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,1,2910,20,0.22702407836914062,False,0,7,20180802131009570,Early,0,13,12,KC QC,michael4,20,20,6461,1918,none,ml_fold,1,E,0,0,0.2936345238095357,0.45542649268206054,0.31549499545827453,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,169,0.4,True,-0.04799999999999982
6,1,0,0,1,4,0,0,0,4,1,321,check,0.75,0,0,20,1,6H 9D 7D,0,2,7,0,1,9,9,6,2,9,0,3,0,0,1,0,13,12,25,1,2890,20,0.26226115226745605,False,0,7,20180802131009570,Early,0,13,12,KC QC,michael4,20,20,6441,1898,any_raised,ml_fold,1,E,20,90,0.1542056074766355,0.35626052995273144,0.3680038794744869,-0.1394289163329002,none,0.2936345238095357,"[0, 1, 0, 0]",Flop,5,0,0,10,169,0.15384615384615385,True,-0.5920000000000003
6,1,0,0,1,4,0,0,0,3,1,320,fold,0.75,0,0,20,1,6H 9D 7D 6D,0,2,7,0,2,6,9,6,3,9,0,3,0,0,1,0,13,12,25,1,2870,20,0.27076196670532227,False,0,7,20180802131009570,Early,1,6,13,KC QC,michael4,20,20,3020,1878,any_raised,fold,1,E,40,150,0.103125,0.3041220715025465,0.2994630571442023,-0.05108060747663551,none,0.1542056074766355,"[1, 0, 0, 0]",Turn,5,0,0,10,169,0.10526315789473684,True,-0.6455896350244289
6,2,1,4,0,6,0,1,4,2,0,60000.0,check,0.75,0,20,50,1,,,,,,,,,,,,0,7,1,0,0,0,8,7,15,1,2850,0,0.21312212944030762,False,20,7,20180802131009570,Early,0,8,7,8C 7C,michael4,20,0,3190,3190,any_called,trash,BB,B,0,0,0.2047453703703568,0.4035154317771035,0.2233070802321035,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,169,-0.4,True,-0.04599999999999982
6,0,0,0,0,2,0,0,0,2,0,111,bet,0.75,162,0,0,1,8S 4D 7H,0,2,8,0,1,8,8,4,1,4,0,7,1,0,0,0,8,7,15,1,2850,0,0.28553295135498047,True,0,7,20180802131009570,Early,2,8,7,8C 7C,michael4,0,20,3190,3190,none,ml_raise,BB,B,20,50,0.8468468468468469,0.36013506470822865,1.0607670752835348,0.6421014764764901,none,0.2047453703703568,"[0, 0, 1, 162]",Flop,6,0,0,10,169,0.0,True,-0.5940000000000003
6,4,3,1,0,6,0,3,1,5,0,60000.0,check,0.75,0,20,180,2,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,1,2880,20,0.2595651149749756,False,20,7,20180802131009570,Early,0,10,6,6D TD,michael4,40,20,3441,1808,any_called,trash,SB,B,0,0,0.18958955026454072,0.3919762144506091,0.20683650370036744,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,20,169,0.0,True,-0.04399999999999982
6,0,0,0,0,5,0,0,0,5,0,70,check,0.75,0,0,0,2,5C 3D AS,1,0,0,1,1,14,14,3,1,5,0,9,0,0,0,0,10,6,16,1,2860,0,0.2643609046936035,True,0,7,20180802131009570,Early,0,14,10,6D TD,michael4,0,40,3441,1808,none,ml_fold,SB,B,40,200,0.04285714285714286,0.2025349554108261,0.16356797628199526,-0.14673240740739785,none,0.18958955026454072,"[0, 1, 0, 0]",Flop,7,0,0,20,169,0.0,True,-0.5960000000000003
