N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,2,1,3,2,6,0,2,3,3,2,674,check,0.75,0,20,100,1,6S 7C QC,0,2,7,1,1,12,12,6,2,12,0,9,0,0,0,0,7,3,10,1,2870,20,0.2776780128479004,False,0,10,20180802123140306,Early,1,7,12,7S 3S,michael4,40,20,2680,1740,any_raised,ml_fold,4,M,20,120,0.20400593471810088,0.40035688328102487,0.42564127210513225,0.09280963842179504,check/call,0.11119629629630584,"[0, 1, 0, 0]",Flop,6,1,0,10,84,0.08333333333333333,True,-0.5500000000000003
9,1,0,0,1,6,0,0,0,3,1,314,fold,0.75,0,0,20,1,6S 7C QC KC,0,2,13,2,1,13,13,6,3,13,0,9,0,0,0,0,7,3,10,1,2850,20,0.2896120548248291,False,0,10,20180802123140306,Early,1,7,13,7S 3S,michael4,20,20,2680,1720,any_raised,ml_fold,4,M,60,240,0.09235668789808917,0.28115806948207955,0.27216086131209055,-0.11164924682001172,none,0.20400593471810088,"[1, 0, 0, 0]",Turn,6,0,0,10,84,0.07142857142857142,True,-0.621023432038387
9,1,0,1,1,9,0,0,1,8,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,2850,40,0.23032331466674805,False,0,10,20180802123140306,Early,0,12,2,QH 2D,michael4,40,40,11340,560,any_raised,trash,3,M,0,0,0.08966666666667689,0.28570361488011303,0.19766263309135956,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,84,0.36363636363636365,True,-0.37799999999999984
9,1,0,1,0,9,0,0,1,8,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2850,20,0.23325300216674805,False,0,10,20180802123140306,Early,0,4,2,4H 2S,michael4,20,20,11240,880,all_folded,trash,2,E,0,0,0.07686111111111668,0.266370945693935,0.17808207047481195,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,84,0.4,True,-0.37999999999999984
9,1,0,0,1,5,0,0,0,5,1,304,check,0.75,0,0,20,1,4S 2C JC,0,0,0,1,1,11,11,2,2,11,0,9,0,0,0,0,4,2,6,0,2830,20,0.30684995651245117,False,0,10,20180802123140306,Early,2,4,2,4H 2S,michael4,20,20,11220,2060,any_raised,ml_call,2,E,20,120,0.5213815789473685,0.4920787663497011,0.7981281898092334,0.44452046783625176,none,0.07686111111111668,"[0, 1, 0, 0]",Flop,8,0,0,10,84,0.125,True,-0.5540000000000003
9,1,0,0,1,5,0,0,0,2,1,337,check,0.75,0,0,240,1,4S 2C JC 8H,0,0,0,1,1,11,11,2,2,11,0,9,0,0,0,0,4,2,6,0,2810,240,0.3053772449493408,False,0,10,20180802123140306,Early,2,4,2,4H 2S,michael4,240,240,2640,2640,any_raised,ml_call,2,E,40,160,0.5875370919881305,0.48621244268876074,0.8938375965110505,0.06615551304076206,none,0.5213815789473685,"[0, 1, 0, 0]",Turn,8,0,0,10,84,0.375,True,-0.6222109041296668
9,1,0,0,1,5,0,0,0,2,1,350,bet,0.75,1726,0,440,1,4S 2C JC 8H 7D,0,2,8,1,1,11,11,2,2,11,0,9,0,0,0,0,4,2,6,0,2570,440,0.3029482364654541,False,0,10,20180802123140306,Early,2,4,2,4H 2S,michael4,440,440,2200,2200,any_raised,ml_raise,2,E,280,640,0.6442857142857142,0.4719672247354575,0.9812290773780474,0.056748622297583706,none,0.5875370919881305,"[0, 0, 1, 1726]",River,8,0,0,10,84,0.2894736842105263,True,-0.7038287482553139
9,1,0,0,0,9,0,0,0,9,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,4936,20,0.23916006088256836,False,0,10,20180802123140306,Early,0,11,8,8C JH,michael4,20,20,11220,10,none,trash,1,E,0,0,0.121377777777793,0.32656578638846673,0.24612590817818725,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,10,84,0.4,True,-0.38199999999999984
9,1,0,1,1,8,0,0,1,7,1,340,check,0.75,0,0,20,1,3S 4S 9H,0,2,4,0,1,9,9,3,2,4,0,9,0,0,0,0,11,8,19,0,4916,20,0.2777731418609619,False,0,10,20180802123140306,Early,0,11,9,8C JH,michael4,20,20,11200,840,any_raised,fold,1,E,20,160,0.030882352941176472,0.16650150409246128,0.127069763544007,-0.09049542483661653,none,0.121377777777793,"[0, 1, 0, 0]",Flop,9,0,0,10,84,0.1,True,-0.5560000000000003
9,1,0,0,1,8,0,0,0,5,1,344,fold,0.75,0,0,20,1,3S 4S 9H 2C,0,3,4,0,1,9,9,2,2,4,0,9,0,0,0,0,11,8,19,0,4896,20,0.2906758785247803,False,0,10,20180802123140306,Early,0,11,9,8C JH,michael4,20,20,11180,820,any_raised,fold,1,E,40,260,0.02616279069767442,0.15961923154991095,0.12558110009791695,-0.004719562243502052,none,0.030882352941176472,"[1, 0, 0, 0]",Turn,9,0,0,10,84,0.06666666666666667,True,-0.6228466860470735
8,4,2,4,0,8,1,2,4,4,0,60000.0,check,0.75,0,40,130,2,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,4856,0,0.24061274528503418,False,40,10,20180802123140306,Early,0,12,5,5C QD,michael4,40,0,2000,0,any_called,trash,BB,B,0,0,0.11659444444444247,0.3209364110990436,0.20453102108558036,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,84,-0.3076923076923077,True,-0.27399999999999985
8,0,0,0,0,4,1,0,0,4,0,76,check,0.75,0,0,0,2,3S 5D AS,1,0,0,1,1,14,14,3,2,14,0,9,0,0,0,0,12,5,17,0,4856,0,0.26645565032958984,True,0,10,20180802123140306,Early,1,5,14,5C QD,michael4,0,40,2000,0,none,ml_fold,BB,B,40,130,0.3026315789473684,0.459397111844634,0.5571375789092958,0.18603713450292594,none,0.11659444444444247,"[0, 1, 0, 0]",Flop,10,0,0,20,84,0.0,True,-0.5540000000000003
8,1,0,1,1,4,1,1,1,3,1,391,fold,0.75,0,0,160,2,3S 5D AS,1,0,0,1,1,14,14,3,2,14,0,9,0,0,0,0,12,5,17,0,4856,160,0.2768523693084717,False,0,10,20180802123140306,Early,1,5,14,5C QD,michael4,160,160,640,0,any_raised,fold,BB,B,40,130,0.23145780051150894,0.4194841218998742,0.46511519797734224,0.11486335606706646,check/call,0.11659444444444247,"[1, 0, 0, 0]",Flop,10,1,0,20,84,0.35555555555555557,True,-0.5540000000000003
7,6,5,0,0,7,0,5,0,7,0,60000.0,check,0.75,0,20,260,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,4836,20,0.23225975036621094,False,20,10,20180802123140306,Early,0,8,2,2C 8S,michael4,40,20,11140,874,any_called,trash,SB,B,0,0,0.0872230158730052,0.28216158734849556,0.1340618393728554,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,84,0.0,True,-0.16599999999999981
7,0,0,0,0,7,0,0,0,7,0,176,check,0.75,0,0,0,2,3C QD QS,0,0,0,2,2,12,12,3,1,3,0,9,0,0,0,0,8,2,10,0,4816,0,0.27568697929382324,True,0,10,20180802123140306,Early,1,12,8,2C 8S,michael4,0,40,11140,874,none,ml_fold,SB,B,40,280,0.05965909090909091,0.20812446485673142,0.19134999292028027,-0.027563924963914285,none,0.0872230158730052,"[0, 1, 0, 0]",Flop,11,0,0,20,84,0.0,True,-0.5560000000000003
7,1,2,3,1,7,0,3,3,4,1,527,check,0.75,0,0,40,2,3C QD QS,0,0,0,2,2,12,12,3,1,3,0,9,0,0,0,0,8,2,10,0,4816,40,0.27782201766967773,False,0,10,20180802123140306,Early,1,12,8,2C 8S,michael4,40,40,7260,850,any_raised,fold,SB,B,40,280,0.04269449715370019,0.18372786272331199,0.15509959829073647,-0.04452851871930501,check/call,0.0872230158730052,"[0, 1, 0, 0]",Flop,11,1,0,20,84,0.1111111111111111,True,-0.5560000000000003
7,0,0,0,0,7,0,0,0,2,0,62,check,0.75,0,0,0,2,3C QD QS 8H,0,0,0,2,2,12,12,3,1,3,0,9,0,0,0,0,8,2,10,0,4776,0,0.2720000743865967,True,0,10,20180802123140306,Early,2,12,8,2C 8S,michael4,0,40,850,850,none,ml_call,SB,B,80,360,0.11290322580645161,0.2605724906677986,0.31039631760061254,0.07020872865275142,none,0.04269449715370019,"[0, 1, 0, 0]",Turn,11,0,0,20,84,0.0,True,-0.6240411572796093
7,2,1,3,0,7,0,1,3,4,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,7,1,0,0,0,9,8,17,1,5136,40,0.23292899131774902,False,0,10,20180802123140306,Early,0,9,8,9S 8S,michael4,40,40,7220,1920,any_called,trash,D,L,0,0,0.19395813492064104,0.39539648053409304,0.26038474365036857,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,84,0.2857142857142857,True,-0.16799999999999982
7,1,0,1,2,4,0,0,1,3,2,324,fold,0.75,0,0,123,2,JH TC 9D,0,3,11,2,1,11,11,9,1,10,0,7,1,0,0,0,9,8,17,1,5096,83,0.28778505325317383,False,0,10,20180802123140306,Early,1,9,11,9S 8S,michael4,83,83,7137,2700,any_raised,ml_fold,D,L,40,160,0.3618827160493827,0.4472081371483727,0.6281047145574263,0.16792458112874167,none,0.19395813492064104,"[1, 0, 0, 0]",Flop,12,0,0,20,84,0.226775956284153,True,-0.5540000000000003
7,2,1,2,0,7,0,1,2,5,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,5096,40,0.23316693305969238,False,0,10,20180802123140306,Early,0,8,2,2D 8H,michael4,40,40,11100,1880,any_called,trash,4,L,0,0,0.0872230158730052,0.28216158734849556,0.1340618393728554,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,84,0.2857142857142857,True,-0.16599999999999981
7,1,1,0,1,4,0,1,0,4,1,326,check,0.75,0,0,40,2,KH AH KD,1,2,14,3,2,13,14,13,2,14,0,9,0,0,0,0,8,2,10,0,5056,40,0.2736990451812744,False,0,10,20180802123140306,Early,1,13,14,2D 8H,michael4,40,40,7014,1840,any_raised,fold,4,L,40,200,0.06441717791411043,0.22341630282388966,0.20091218284592116,-0.022805837958894765,none,0.0872230158730052,"[0, 1, 0, 0]",Flop,13,0,0,20,84,0.14285714285714285,True,-0.5560000000000003
7,1,0,0,1,4,0,0,0,2,1,346,check,0.75,0,0,40,2,KH AH KD 2H,1,2,14,3,2,13,14,2,3,14,0,9,0,0,0,0,8,2,10,0,5016,40,0.29862403869628906,False,0,10,20180802123140306,Early,2,13,2,2D 8H,michael4,40,40,1800,1800,any_raised,ml_call,4,L,80,280,0.3179190751445087,0.4493483884285611,0.6090491729091116,0.25350189723039823,none,0.06441717791411043,"[0, 1, 0, 0]",Turn,13,0,0,20,84,0.1111111111111111,True,-0.6251883274513367
7,1,0,0,1,4,0,0,0,2,1,318,check,0.75,0,0,40,2,KH AH KD 2H 8S,1,2,14,3,2,13,14,2,3,14,0,9,0,0,0,0,8,2,10,0,4976,40,0.2903919219970703,False,0,10,20180802123140306,Early,2,13,8,2D 8H,michael4,40,40,1760,1760,any_raised,ml_call,4,L,120,360,0.3380503144654088,0.44477961186280995,0.6718214472492778,0.020131239320900107,none,0.3179190751445087,"[0, 1, 0, 0]",River,13,0,0,20,84,0.09090909090909091,True,-0.7055789414388236
7,2,1,1,0,7,0,1,1,6,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,4936,40,0.22946977615356445,False,0,10,20180802123140306,Early,0,12,8,8S QD,michael4,40,40,11080,810,any_called,trash,3,M,0,0,0.15715059523807628,0.36394269556400577,0.21683719731057316,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,84,0.2857142857142857,True,-0.1639999999999998
7,4,4,2,1,7,0,5,2,5,1,60000.0,fold,0.75,0,40,840,2,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,4896,160,0.22548890113830566,False,0,10,20180802123140306,Early,0,12,8,8S QD,michael4,200,160,10900,650,any_raised,trash,3,M,0,0,0.15715059523807628,0.36394269556400577,0.21683719731057316,0,check/call,,"[1, 0, 0, 0]",Deal,14,1,0,20,84,0.16,True,-0.1639999999999998
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,4896,40,0.23736786842346191,False,0,10,20180802123140306,Late,0,5,4,5S 4S,michael4,40,40,10860,834,none,ml_fold,1,E,0,0,0.1783051587301531,0.38276942027853794,0.19974024626575115,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,84,0.4,False,-0.05599999999999983
6,2,1,0,1,6,0,1,0,6,1,344,check,0.75,0,0,80,2,9C 3C 8D,0,2,9,0,1,9,9,3,2,9,0,7,1,0,0,0,5,4,9,1,4856,40,0.2818460464477539,False,0,10,20180802123140306,Late,0,9,8,5S 4S,michael4,40,40,10820,794,any_raised,fold,1,E,40,240,0.0436046511627907,0.20421382313585443,0.1563306815337824,-0.1347005075673624,none,0.1783051587301531,"[0, 1, 0, 0]",Flop,15,0,0,20,84,0.1111111111111111,False,-0.5520000000000003
6,1,0,1,1,6,0,0,1,4,1,336,fold,0.75,0,0,40,2,9C 3C 8D TC,0,3,10,1,1,10,10,3,3,10,0,7,1,0,0,0,5,4,9,1,4816,40,0.28424692153930664,False,0,10,20180802123140306,Late,0,10,9,5S 4S,michael4,40,40,10780,754,any_raised,fold,1,E,80,440,0.0,0.0,0.0,-0.0436046511627907,none,0.0436046511627907,"[1, 0, 0, 0]",Turn,15,0,0,20,84,0.07692307692307693,False,-0.6262100696842637
6,5,4,1,0,6,0,4,1,5,0,60000.0,check,0.75,0,40,220,2,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,4776,0,0.23479294776916504,False,40,10,20180802123140306,Late,0,13,4,KH 4S,michael4,40,0,11260,1880,any_called,trash,BB,B,0,0,0.16549087301587134,0.3716229863239303,0.18704500622265924,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,20,84,-0.18181818181818182,False,-0.05799999999999983
6,0,0,0,0,5,0,0,0,5,0,87,check,0.75,0,0,0,2,JH 8C TS,0,2,11,2,1,11,11,8,1,8,0,9,0,0,0,0,13,4,17,0,4776,0,0.279325008392334,True,0,10,20180802123140306,Late,0,13,11,KH 4S,michael4,0,40,11260,1880,none,ml_fold,BB,B,40,220,0.06896551724137931,0.2533954906327426,0.2083330370893878,-0.09652535577449203,none,0.16549087301587134,"[0, 1, 0, 0]",Flop,16,0,0,20,84,0.0,False,-0.5500000000000003
6,3,2,1,1,5,0,3,1,4,1,412,check,0.75,0,0,120,2,JH 8C TS,0,2,11,2,1,11,11,8,1,8,0,9,0,0,0,0,13,4,17,0,4776,40,0.29128503799438477,False,0,10,20180802123140306,Late,0,13,11,KH 4S,michael4,40,40,8144,1840,any_raised,fold,BB,B,40,220,0.07184466019417476,0.251178764998257,0.21387144996010912,-0.09364621282169658,check/call,0.16549087301587134,"[0, 1, 0, 0]",Flop,16,1,0,20,84,0.10526315789473684,False,-0.5500000000000003
6,0,0,0,0,5,0,0,0,4,0,113,check,0.75,0,0,0,2,JH 8C TS 6D,0,2,11,2,1,11,11,6,1,8,0,9,0,0,0,0,13,4,17,0,4736,0,0.2872428894042969,True,0,10,20180802123140306,Late,0,13,11,KH 4S,michael4,0,40,8144,1840,none,ml_fold,BB,B,80,380,0.03982300884955752,0.17776380023540414,0.1623593371865462,-0.03202165134461724,none,0.07184466019417476,"[0, 1, 0, 0]",Turn,16,0,0,20,84,0.0,False,-0.6266458682905784
6,3,2,0,1,5,0,3,0,4,1,440,fold,0.75,0,0,120,2,JH 8C TS 6D,0,2,11,2,1,11,11,6,1,8,0,9,0,0,0,0,13,4,17,0,4736,40,0.2873690128326416,False,0,10,20180802123140306,Late,0,13,11,KH 4S,michael4,40,40,8104,1800,any_raised,fold,BB,B,80,380,0.04431818181818182,0.20161729867242775,0.17328257227522656,-0.027526478375992945,check/call,0.07184466019417476,"[1, 0, 0, 0]",Turn,16,1,0,20,84,0.07407407407407407,False,-0.6266458682905784
6,3,2,1,1,6,0,2,1,5,1,60000.0,fold,0.75,0,40,720,3,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,4696,160,0.23766493797302246,False,40,10,20180802123140306,Late,0,6,2,2S 6D,michael4,200,160,11060,2100,any_raised,trash,SB,B,0,0,0.10222976190476656,0.3029502231153846,0.12040677529168958,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,84,0.13636363636363635,False,-0.05999999999999983
6,3,2,1,0,6,0,2,1,5,0,60000.0,check,0.75,0,0,280,3,,,,,,,,,,,,0,4,0,0,0,1,8,8,16,0,4696,80,0.24249887466430664,False,0,10,20180802123140306,Late,1,8,0,8D 8S,michael4,80,80,10980,2020,any_called,ml_fold,D,L,0,0,0.2435597883597315,0.42923002906820756,0.2701720501619603,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,40,84,0.2222222222222222,False,-0.06199999999999983
6,0,2,2,0,5,0,2,2,3,0,350,check,0.75,0,0,0,3,QC 2C JS,0,2,12,2,1,12,12,2,2,12,0,4,0,0,0,1,8,8,16,0,4616,0,0.2822892665863037,True,0,10,20180802123140306,Late,1,8,12,8D 8S,michael4,0,80,8744,2506,any_called,ml_fold,D,L,80,400,0.22285714285714286,0.4161632332807571,0.45008226822843633,-0.02070264550258863,none,0.2435597883597315,"[0, 1, 0, 0]",Flop,18,0,0,40,84,0.0,False,-0.5460000000000003
6,0,2,0,0,5,0,2,0,3,0,330,check,0.75,0,0,0,3,QC 2C JS 7C,0,2,12,2,1,12,12,2,3,12,0,4,0,0,0,1,8,8,16,0,4616,0,0.30887699127197266,True,0,10,20180802123140306,Late,1,8,12,8D 8S,michael4,0,80,8744,2506,any_called,ml_call,D,L,80,400,0.09696969696969697,0.2959164997753625,0.28261950964664784,-0.12588744588744588,none,0.22285714285714286,"[0, 1, 0, 0]",Turn,18,0,0,40,84,0.0,False,-0.6273722919062715
6,1,1,0,1,5,0,1,0,3,1,315,fold,0.75,0,0,300,3,QC 2C JS 7C QS,0,2,12,3,2,12,12,2,3,12,0,4,0,0,0,1,8,8,16,0,4616,300,0.28493404388427734,False,0,10,20180802123140306,Late,2,12,8,8D 8S,michael4,300,300,8444,2506,any_raised,fold,D,L,80,400,0.2650793650793651,0.43866997037355243,0.5773118038996778,0.1681096681096681,none,0.09696969696969697,"[1, 0, 0, 0]",River,18,0,0,40,84,0.3,False,-0.7074077927749091
6,2,1,1,0,6,0,1,1,5,0,60000.0,check,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,4616,80,0.2442309856414795,False,0,10,20180802123140306,Late,0,8,4,4C 8H,michael4,80,80,10900,1940,any_called,trash,3,L,0,0,0.12135132275133302,0.3265351117687573,0.14224956990453344,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,40,84,0.2857142857142857,False,-0.06399999999999983
6,0,1,2,0,5,0,1,2,3,0,327,check,0.75,0,0,0,3,QH 2S 7D,0,0,0,1,1,12,12,2,1,7,0,9,0,0,0,0,8,4,12,0,4536,0,0.3008577823638916,True,0,10,20180802123140306,Late,0,12,8,4C 8H,michael4,0,80,9064,2426,any_called,ml_fold,3,L,80,400,0.07339449541284404,0.26078294318443845,0.21526041650517863,-0.04795682733848898,none,0.12135132275133302,"[0, 1, 0, 0]",Flop,19,0,0,40,84,0.0,False,-0.5440000000000003
6,1,1,3,1,5,0,2,3,2,1,681,check,0.75,0,0,80,3,QH 2S 7D,0,0,0,1,1,12,12,2,1,7,0,9,0,0,0,0,8,4,12,0,4536,80,0.27921104431152344,False,0,10,20180802123140306,Late,0,12,8,4C 8H,michael4,80,80,2346,2346,any_raised,fold,3,L,80,400,0.0763582966226138,0.2655705314215166,0.22082866571591891,-0.04499302612871922,check/call,0.12135132275133302,"[0, 1, 0, 0]",Flop,19,1,0,40,84,0.14285714285714285,False,-0.5440000000000003
6,0,0,0,0,5,0,0,0,2,0,128,check,0.75,0,0,0,3,QH 2S 7D TC,0,0,0,2,1,12,12,2,1,10,0,9,0,0,0,0,8,4,12,0,4456,0,0.2975952625274658,True,0,10,20180802123140306,Late,0,12,10,4C 8H,michael4,0,80,2346,2346,none,fold,3,L,160,560,0.0,0.0,0.0,-0.0763582966226138,none,0.0763582966226138,"[0, 1, 0, 0]",Turn,19,0,0,40,84,0.0,False,-0.6276648460681461
6,1,0,0,1,5,0,1,0,2,1,452,fold,0.75,0,0,987,3,QH 2S 7D TC,0,0,0,2,1,12,12,2,1,10,0,9,0,0,0,0,8,4,12,0,4456,987,0.2795441150665283,False,0,10,20180802123140306,Late,0,12,10,4C 8H,michael4,987,987,1359,1359,any_raised,fold,3,L,160,560,0.016592920353982302,0.12107148017890286,0.0967710433705343,-0.0597653762686315,check/call,0.0763582966226138,"[1, 0, 0, 0]",Turn,19,1,0,40,84,0.38950276243093923,False,-0.6276648460681461
6,1,0,1,0,6,0,0,1,5,0,60000.0,bet,0.75,1138,0,120,3,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,4456,80,0.23584508895874023,False,0,10,20180802123140306,Late,0,14,12,QH AD,michael4,80,80,10860,1860,all_folded,ml_raise,2,E,0,0,0.2736453703703646,0.4458290946598602,0.30307009061791534,0,none,,"[0, 0, 1, 1138]",Deal,20,0,0,40,84,0.4,False,-0.06599999999999984
