tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
211,20180802133020375,1,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2980,0,1,,,0,20,call,20
211,20180802133020375,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,2,6H TS,,0,20,call,20
211,20180802133020375,1,10,Deal,1ba38b109460e96fc633f5cb37561787,False,True,2980,0,3,,,0,20,call,20
211,20180802133020375,1,10,Deal,626219d330da0cd2d1726c9e273767d7,False,True,2980,0,D,,,0,20,call,20
211,20180802133020375,1,10,Deal,859d40ce2261786ae7a017ed603d47b0,False,True,2980,0,SB,,,0,20,call,10
211,20180802133020375,1,10,Deal,57ef74140d017ee6681147dbbb83e93a,False,True,0,0,BB,,,0,3000,allin,2980
211,20180802133020375,1,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2980,0,1,,,0,20,fold,0
211,20180802133020375,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,2,6H TS,,0,20,fold,0
211,20180802133020375,1,10,Deal,1ba38b109460e96fc633f5cb37561787,False,True,0,0,3,,,0,3000,allin,2980
211,20180802133020375,1,10,Deal,626219d330da0cd2d1726c9e273767d7,False,True,2980,0,D,,,0,20,fold,0
211,20180802133020375,1,10,Deal,859d40ce2261786ae7a017ed603d47b0,False,True,0,0,SB,,,0,3000,allin,2980
211,20180802133020375,2,10,Deal,626219d330da0cd2d1726c9e273767d7,False,True,2960,0,1,,,0,20,call,20
211,20180802133020375,2,10,Deal,859d40ce2261786ae7a017ed603d47b0,False,True,9060,0,D,,,0,0,fold,0
211,20180802133020375,2,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2960,0,SB,,,0,20,call,10
211,20180802133020375,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,3D JD,,0,20,call,0
211,20180802133020375,2,10,Flop,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2960,0,SB,,2C 2D 3H,20,0,check,0
211,20180802133020375,2,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,3D JD,2C 2D 3H,20,0,check,0
211,20180802133020375,2,10,Flop,626219d330da0cd2d1726c9e273767d7,False,True,2960,0,1,,2C 2D 3H,20,0,check,0
211,20180802133020375,2,10,Turn,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2940,0,SB,,2C 2D 3H KH,20,20,bet,20
211,20180802133020375,2,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,BB,3D JD,2C 2D 3H KH,20,20,call,20
211,20180802133020375,2,10,Turn,626219d330da0cd2d1726c9e273767d7,False,True,2960,0,1,,2C 2D 3H KH,20,0,fold,0
211,20180802133020375,2,10,River,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2940,0,SB,,2C 2D 3H KH 4H,40,0,fold,0
211,20180802133020375,2,10,River,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,BB,3D JD,2C 2D 3H KH 4H,40,0,call,0
211,20180802133020375,3,10,Deal,859d40ce2261786ae7a017ed603d47b0,False,True,9060,0,1,,,0,0,fold,0
211,20180802133020375,3,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2920,0,D,,,0,20,call,20
211,20180802133020375,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3020,0,SB,2H 5S,,0,20,call,10
211,20180802133020375,3,10,Deal,626219d330da0cd2d1726c9e273767d7,False,True,2940,0,BB,,,0,20,call,0
211,20180802133020375,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3020,0,SB,2H 5S,4C 7H 9S,20,0,check,0
211,20180802133020375,3,10,Flop,626219d330da0cd2d1726c9e273767d7,False,True,2940,0,BB,,4C 7H 9S,20,0,check,0
211,20180802133020375,3,10,Flop,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2920,0,D,,4C 7H 9S,20,0,check,0
211,20180802133020375,3,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3020,0,SB,2H 5S,4C 7H 9S QH,20,0,check,0
211,20180802133020375,3,10,Turn,626219d330da0cd2d1726c9e273767d7,False,True,2940,0,BB,,4C 7H 9S QH,20,0,check,0
211,20180802133020375,3,10,Turn,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2920,0,D,,4C 7H 9S QH,20,0,fold,0
211,20180802133020375,3,10,River,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3020,0,SB,2H 5S,4C 7H 9S QH 2S,20,0,check,0
211,20180802133020375,3,10,River,626219d330da0cd2d1726c9e273767d7,False,True,2940,0,BB,,4C 7H 9S QH 2S,20,0,check,0
211,20180802133020375,4,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2900,0,1,,,0,20,call,20
211,20180802133020375,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3060,0,D,QH 4D,,0,20,call,20
211,20180802133020375,4,10,Deal,626219d330da0cd2d1726c9e273767d7,False,True,2549,0,SB,,,0,391,bet,381
211,20180802133020375,4,10,Deal,859d40ce2261786ae7a017ed603d47b0,False,True,8669,0,BB,,,0,391,call,371
211,20180802133020375,4,10,Deal,9ce388b5201ce0d350e8d615cb83ffe2,False,True,2529,0,1,,,0,391,call,371
211,20180802133020375,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3060,0,D,QH 4D,,0,20,fold,0
211,20180802133020375,4,10,Flop,626219d330da0cd2d1726c9e273767d7,False,True,2290,0,SB,,KS TS 8C,391,259,bet,259
211,20180802133020375,4,10,Flop,859d40ce2261786ae7a017ed603d47b0,False,True,7225,0,BB,,KS TS 8C,391,1444,bet,1444
211,20180802133020375,4,10,Flop,9ce388b5201ce0d350e8d615cb83ffe2,False,True,1085,0,1,,KS TS 8C,391,1444,call,1444
211,20180802133020375,4,10,Flop,626219d330da0cd2d1726c9e273767d7,False,True,1105,0,SB,,KS TS 8C,391,1444,call,1185
211,20180802133020375,4,10,Turn,626219d330da0cd2d1726c9e273767d7,False,True,1085,0,SB,,KS TS 8C 6D,1835,20,bet,20
211,20180802133020375,4,10,Turn,859d40ce2261786ae7a017ed603d47b0,False,True,6623,0,BB,,KS TS 8C 6D,1835,602,bet,602
211,20180802133020375,4,10,Turn,9ce388b5201ce0d350e8d615cb83ffe2,False,True,483,0,1,,KS TS 8C 6D,1835,602,call,602
211,20180802133020375,4,10,Turn,626219d330da0cd2d1726c9e273767d7,False,True,503,0,SB,,KS TS 8C 6D,1835,602,call,582
211,20180802133020375,4,10,River,626219d330da0cd2d1726c9e273767d7,False,True,0,0,SB,,KS TS 8C 6D AD,2437,503,allin,503
211,20180802133020375,4,10,River,859d40ce2261786ae7a017ed603d47b0,False,True,0,0,BB,,KS TS 8C 6D AD,2437,6623,allin,6623
211,20180802133020375,4,10,River,9ce388b5201ce0d350e8d615cb83ffe2,False,True,0,0,1,,KS TS 8C 6D AD,2437,483,allin,483
