N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,1,0,0,0,9,0,0,0,9,0,60000.0,allin,0.75,0,0,30,1,,,,,,,,,,,,1,1,0,0,1,1,14,14,28,0,3000,20,0.2270820140838623,False,0,9,20180802171830331,Early,1,14,0,AC AH,michael4,20,20,3000,2980,none,allin,1,E,0,0,0.3496740740740043,0.4768669793501035,0.4583997453658278,0,none,,"[0, 0, 0.2, 'raise']",Deal,1,0,0,10,51,0.4,True,-0.2279999999999997
7,3,2,3,0,7,0,2,3,4,0,60000.0,check,0.75,0,10,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,9000,10,0.22708511352539062,False,10,9,20180802171830331,Early,0,14,2,AC 2D,michael4,20,10,2980,2970,any_called,trash,SB,B,0,0,0.15694900793648955,0.3637526863739171,0.15913152405473294,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,51,0.0,True,-0.005999999999999672
7,0,0,0,0,4,0,0,0,4,0,78,check,0.75,0,0,0,1,TC 9H 2S,0,2,10,1,1,10,10,2,1,10,1,7,0,0,0,0,14,2,16,0,8990,0,0.26668405532836914,True,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,0,20,2980,2970,none,ml_fold,SB,B,20,80,0.19230769230769232,0.3941134909984461,0.46503422807861716,0.035358684371202764,none,0.15694900793648955,"[0, 1, 0, 0]",Flop,2,0,0,10,51,0.0,True,-0.6920000000000004
7,2,2,0,1,4,0,3,0,4,1,412,check,0.75,0,0,40,1,TC 9H 2S,0,2,10,1,1,10,10,2,1,10,1,7,0,0,0,0,14,2,16,0,8990,20,0.2939789295196533,False,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,20,20,2980,2950,any_raised,ml_fold,SB,B,20,80,0.20266990291262135,0.39513750558187505,0.48084599589636634,0.0457208949761318,check/call,0.15694900793648955,"[0, 1, 0, 0]",Flop,2,1,0,10,51,0.14285714285714285,True,-0.6920000000000004
7,0,0,0,0,4,0,0,0,3,0,91,check,0.75,0,0,0,1,TC 9H 2S 6H,0,2,10,1,1,10,10,2,2,9,1,7,0,0,0,0,14,2,16,0,8970,0,0.27593398094177246,True,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,0,20,2960,2950,none,ml_call,SB,B,40,140,0.16483516483516483,0.3710317146403106,0.43527975096692084,-0.03783473807745652,none,0.20266990291262135,"[0, 1, 0, 0]",Turn,2,0,0,10,51,0.0,True,-0.7288988392648138
7,2,1,0,1,4,0,2,0,3,1,409,check,0.75,0,0,40,1,TC 9H 2S 6H,0,2,10,1,1,10,10,2,2,9,1,7,0,0,0,0,14,2,16,0,8970,20,0.28093791007995605,False,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,20,20,2940,2930,any_raised,ml_call,SB,B,40,140,0.1980440097799511,0.39852550730189124,0.48852878946972067,-0.004625893132670256,check/call,0.20266990291262135,"[0, 1, 0, 0]",Turn,2,1,0,10,51,0.1,True,-0.7288988392648138
7,0,0,0,0,4,0,0,0,3,0,150,check,0.75,0,0,0,1,TC 9H 2S 6H KD,0,2,10,2,1,13,13,2,2,9,1,7,0,0,0,0,14,2,16,0,8950,0,0.281574010848999,True,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,0,20,2940,2930,none,ml_call,SB,B,60,200,0.02666666666666667,0.16110727964792765,0.15168345880112538,-0.17137734311328442,none,0.1980440097799511,"[0, 1, 0, 0]",River,2,0,0,10,51,0.0,True,-0.7759847500849216
7,1,0,1,1,4,0,1,1,2,1,462,fold,0.75,0,0,20,1,TC 9H 2S 6H KD,0,2,10,2,1,13,13,2,2,9,1,7,0,0,0,0,14,2,16,0,8950,20,0.2811121940612793,False,0,9,20180802171830331,Early,1,2,14,AC 2D,michael4,20,20,2920,2920,any_raised,fold,SB,B,60,200,0.06601731601731602,0.24502174062684565,0.258703923563721,-0.1320266937626351,check/call,0.1980440097799511,"[1, 0, 0, 0]",River,2,1,0,10,51,0.08333333333333333,True,-0.7759847500849216
7,2,2,1,1,7,0,2,1,6,1,60000.0,fold,0.75,0,0,4090,1,,,,,,,,,,,,1,6,0,0,0,0,14,9,23,1,8950,2020,0.22847723960876465,False,0,9,20180802171830331,Early,0,14,9,AS 9S,michael4,2020,2020,3120,910,any_raised,ml_fold,D,L,0,0,0.22761845238098005,0.4192949946239134,0.22929563235947556,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,51,0.33060556464811786,True,-0.0039999999999996705
6,2,1,1,0,6,0,1,1,5,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,8950,20,0.21886014938354492,False,0,9,20180802171830331,Early,0,6,4,6S 4H,michael4,20,20,3100,2970,any_called,trash,3,L,0,0,0.13462169312170374,0.34131904849092376,0.09775923588468387,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,51,0.2857142857142857,True,0.10800000000000032
6,1,0,0,2,4,0,0,0,4,2,356,fold,0.75,0,0,60,1,9S TC KD,0,2,10,2,1,13,13,9,1,10,0,9,0,1,0,0,6,4,10,0,8930,40,0.2749359607696533,False,0,9,20180802171830331,Early,0,13,10,6S 4H,michael4,40,40,3080,2940,any_raised,fold,3,L,20,90,0.023174157303370788,0.11697633970703716,0.12789178264258852,-0.11144753581833296,none,0.13462169312170374,"[1, 0, 0, 0]",Flop,4,0,0,10,51,0.21052631578947367,True,-0.6960000000000004
